% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
23	1	1	1	0	0	0	81	0	1	1	0
24	1	1	1	0	0	0	81	0	1	1	0
26	1	1	1	0	0	0	81	0	1	1	0
27	1	1	1	0	0	0	81	0	1	1	0
28	1	1	1	0	0	28	2196	0	1	1	0
32	1	1	1	0	0	28	2196	0	1	1	0
36	1	1	1	0	0	28	2196	0	1	1	0
40	1	1	1	0	0	28	2196	0	1	1	0
43	1	1	1	0	0	28	2196	0	1	1	0
46	1	1	1	0	0	28	2196	0	1	1	0
48	1	1	1	0	0	28	2196	0	1	1	0
52	1	1	1	0	0	28	2196	0	1	1	0
54	1	1	1	0	0	28	2196	0	1	1	0
59	1	1	1	0	0	28	2196	0	1	1	0
65	1	1	1	0	0	28	2196	0	1	1	0
70	1	1	1	0	0	28	2196	0	1	1	0
74	1	1	1	0	0	28	2196	0	1	1	0
77	1	1	1	0	0	28	2196	0	1	1	0
82	1	1	1	0	0	28	2196	0	1	1	0
84	1	1	1	0	0	28	2196	0	1	1	0
87	1	1	1	0	0	28	2196	0	1	1	0
92	1	1	1	0	0	28	2196	0	1	1	0
94	1	1	1	0	0	28	2196	0	1	1	0
97	1	1	1	0	0	28	2196	0	1	1	0
100	1	1	1	0	0	28	2196	0	1	1	0
102	1	1	1	0	0	28	2196	0	1	1	0
105	1	1	1	0	0	28	2196	0	1	1	0
109	1	1	1	0	0	28	2196	0	1	1	0
112	1	1	1	0	0	28	2196	0	1	1	0
116	1	1	1	0	0	28	2196	0	1	1	0
119	1	1	1	0	0	28	2196	0	1	1	0
124	1	1	1	0	0	28	2196	0	1	1	0
127	1	1	1	0	0	28	2196	0	1	1	0
130	1	1	1	0	0	28	2196	0	1	1	0
135	1	1	1	0	0	28	2196	0	1	1	0
139	1	1	1	0	0	28	2196	0	1	1	0
143	1	1	1	0	0	28	2196	0	1	1	0
146	1	1	1	0	0	28	2196	0	1	1	0
149	1	1	1	0	0	28	2196	0	1	1	0
154	1	1	1	0	0	28	2196	0	1	1	0
157	1	1	1	0	0	28	2196	0	1	1	0
160	1	1	1	0	0	28	2196	0	1	1	0
163	1	1	1	0	0	28	2196	0	1	1	0
174	1	1	1	0	0	28	2196	0	1	1	0
177	1	1	1	0	0	28	2196	0	1	1	0
181	1	1	1	0	0	28	2196	0	1	1	0
184	1	1	1	0	0	28	2196	0	1	1	0
189	1	1	1	0	0	28	2196	0	1	1	0
193	1	1	1	0	0	28	2196	0	1	1	0
197	1	1	1	0	0	28	2196	0	1	1	0
200	1	1	1	0	0	28	2196	0	1	1	0
204	1	1	1	0	0	28	2196	0	1	1	0
209	1	1	1	0	0	28	2196	0	1	1	0
214	1	1	1	0	0	28	2196	0	1	1	0
219	1	1	1	0	0	28	2196	0	1	1	0
222	1	1	1	0	0	28	2196	0	1	1	0
227	1	1	1	0	0	28	2196	0	1	1	0
231	1	1	1	0	0	28	2196	0	1	1	0
233	1	1	1	0	0	28	2196	0	1	1	0
236	1	1	1	0	0	28	2196	0	1	1	0
243	1	1	1	0	0	28	2196	0	1	1	0
247	1	1	1	0	0	28	2196	0	1	1	0
251	1	1	1	0	0	28	2196	0	1	1	0
254	1	1	1	0	0	28	2196	0	1	1	0
256	1	1	1	0	0	28	2196	0	1	1	0
261	1	1	1	0	0	28	2196	0	1	1	0
266	1	1	1	0	0	28	2196	0	1	1	0
269	1	1	1	0	0	28	2196	0	1	1	0
272	1	1	1	0	0	28	2196	0	1	1	0
276	1	1	1	0	0	28	2196	0	1	1	0
280	1	1	1	0	0	28	2196	0	1	1	0
282	1	1	1	0	0	28	2196	0	1	1	0
285	1	1	1	0	0	28	2196	0	1	1	0
289	1	1	1	0	0	28	2196	0	1	1	0
294	1	1	1	0	0	28	2196	0	1	1	0
296	1	1	1	0	0	28	2196	0	1	1	0
302	1	1	1	0	0	28	2196	0	1	1	0
306	1	1	1	0	0	28	2196	0	1	1	0
311	1	1	1	0	0	28	2196	0	1	1	0
314	1	1	1	0	0	28	2196	0	1	1	0
319	1	1	1	0	0	28	2196	0	1	1	0
322	1	1	1	0	0	28	2196	0	1	1	0
326	1	1	1	0	0	28	2196	0	1	1	0
329	1	1	1	0	0	28	2196	0	1	1	0
332	1	1	1	0	0	28	2196	0	1	1	0
343	1	1	1	0	0	28	2196	0	1	1	0
348	1	1	1	0	0	28	2196	0	1	1	0
352	1	1	1	0	0	28	2196	0	1	1	0
354	1	1	1	0	0	28	2196	0	1	1	0
358	1	1	1	0	0	28	2196	0	1	1	0
365	1	1	1	0	0	28	2196	0	1	1	0
368	1	1	1	0	0	28	2196	0	1	1	0
371	1	1	1	0	0	28	2196	0	1	1	0
373	1	1	1	0	0	28	2196	0	1	1	0
376	1	1	1	0	0	28	2196	0	1	1	0
381	1	1	1	0	0	28	2196	0	1	1	0
383	1	1	1	0	0	28	2196	0	1	1	0
386	1	1	1	0	0	28	2196	0	1	1	0
389	1	1	1	0	0	28	2196	0	1	1	0
394	1	1	1	0	0	28	2196	0	1	1	0
400	1	1	1	0	0	28	2196	0	1	1	0
404	1	1	1	0	0	28	2196	0	1	1	0
408	1	1	1	0	0	28	2196	0	1	1	0
412	1	1	1	0	0	28	2196	0	1	1	0
415	1	1	1	0	0	28	2196	0	1	1	0
421	1	1	1	0	0	28	2196	0	1	1	0
425	1	1	1	0	0	28	2196	0	1	1	0
429	1	1	1	0	0	28	2196	0	1	1	0
434	1	1	1	0	0	28	2196	0	1	1	0
438	1	1	1	0	0	28	2196	0	1	1	0
440	1	1	1	0	0	28	2196	0	1	1	0
445	1	1	1	0	0	28	2196	0	1	1	0
448	1	1	1	0	0	28	2196	0	1	1	0
453	1	1	1	0	0	28	2196	0	1	1	0
456	1	1	1	0	0	28	2196	0	1	1	0
458	1	1	1	0	0	28	2196	0	1	1	0
461	1	1	1	0	0	28	2196	0	1	1	0
466	1	1	1	0	0	28	2196	0	1	1	0
469	1	1	1	0	0	28	2196	0	1	1	0
474	1	1	1	0	0	28	2196	0	1	1	0
477	1	1	1	0	0	28	2196	0	1	1	0
480	1	1	1	0	0	28	2196	0	1	1	0
486	1	1	1	0	0	28	2196	0	1	1	0
489	1	1	1	0	0	28	2196	0	1	1	0
494	1	1	1	0	0	28	2196	0	1	1	0
497	1	1	1	0	0	28	2196	0	1	1	0
501	1	1	1	0	0	28	2196	0	1	1	0
504	1	1	1	0	0	28	2196	0	1	1	0
510	1	1	1	0	0	28	2196	0	1	1	0
517	1	1	1	0	0	28	2196	0	1	1	0
521	1	1	1	0	0	28	2196	0	1	1	0
524	1	1	1	0	0	28	2196	0	1	1	0
528	1	1	1	0	0	28	2196	0	1	1	0
531	1	1	1	0	0	28	2196	0	1	1	0
536	1	1	1	0	0	28	2196	0	1	1	0
541	1	1	1	0	0	28	2196	0	1	1	0
549	1	1	1	0	0	28	2196	0	1	1	0
552	1	1	1	0	0	28	2196	0	1	1	0
555	1	1	1	0	0	28	2196	0	1	1	0
560	1	1	1	0	0	28	2196	0	1	1	0
566	1	1	1	0	0	28	2196	0	1	1	0
568	1	1	1	0	0	28	2196	0	1	1	0
571	1	1	1	0	0	28	2196	0	1	1	0
575	1	1	1	0	0	28	2196	0	1	1	0
579	1	1	1	0	0	28	2196	0	1	1	0
582	1	1	1	0	0	28	2196	0	1	1	0
586	1	1	1	0	0	28	2196	0	1	1	0
590	1	1	1	0	0	28	2196	0	1	1	0
594	1	1	1	0	0	28	2196	0	1	1	0
597	1	1	1	0	0	28	2196	0	1	1	0
602	1	1	1	0	0	28	2196	0	1	1	0
604	1	1	1	0	0	28	2196	0	1	1	0
607	1	1	1	0	0	28	2196	0	1	1	0
613	1	1	1	0	0	28	2196	0	1	1	0
616	1	1	1	0	0	28	2196	0	1	1	0
619	1	1	1	0	0	28	2196	0	1	1	0
622	1	1	1	0	0	28	2196	0	1	1	0
625	1	1	1	0	0	28	2196	0	1	1	0
628	1	1	1	0	0	28	2196	0	1	1	0
631	1	1	1	0	0	28	2196	0	1	1	0
633	1	1	1	0	0	28	2196	0	1	1	0
637	1	1	1	0	0	28	2196	0	1	1	0
642	1	1	1	0	0	28	2196	0	1	1	0
646	1	1	1	0	0	28	2196	0	1	1	0
652	1	1	1	0	0	28	2196	0	1	1	0
656	1	1	1	0	0	28	2196	0	1	1	0
662	1	1	1	0	0	28	2196	0	1	1	0
667	1	1	1	0	0	28	2196	0	1	1	0
672	1	1	1	0	0	28	2196	0	1	1	0
674	1	1	1	0	0	28	2196	0	1	1	0
679	1	1	1	0	0	28	2196	0	1	1	0
681	1	1	1	0	0	28	2196	0	1	1	0
685	1	1	1	0	0	28	2196	0	1	1	0
689	1	1	1	0	0	28	2196	0	1	1	0
693	1	1	1	0	0	28	2196	0	1	1	0
696	1	1	1	0	0	28	2196	0	1	1	0
700	1	1	1	0	0	28	2196	0	1	1	0
703	1	1	1	0	0	28	2196	0	1	1	0
705	1	1	1	0	0	28	2196	0	1	1	0
709	1	1	1	0	0	28	2196	0	1	1	0
712	1	1	1	0	0	28	2196	0	1	1	0
715	1	1	1	0	0	28	2196	0	1	1	0
721	1	1	1	0	0	28	2196	0	1	1	0
725	1	1	1	0	0	28	2196	0	1	1	0
733	1	1	1	0	0	28	2196	0	1	1	0
738	1	1	1	0	0	28	2196	0	1	1	0
743	1	1	1	0	0	28	2196	0	1	1	0
748	1	1	1	0	0	28	2196	0	1	1	0
753	1	1	1	0	0	28	2196	0	1	1	0
759	1	1	1	0	0	28	2196	0	1	1	0
762	1	1	1	0	0	28	2196	0	1	1	0
765	1	1	1	0	0	28	2196	0	1	1	0
769	1	1	1	0	0	28	2196	0	1	1	0
771	1	1	1	0	0	28	2196	0	1	1	0
777	1	1	1	0	0	28	2196	0	1	1	0
785	1	1	1	0	0	28	2196	0	1	1	0
788	1	1	1	0	0	28	2196	0	1	1	0
792	1	1	1	0	0	28	2196	0	1	1	0
797	1	1	1	0	0	28	2196	0	1	1	0
801	1	1	1	0	0	28	2196	0	1	1	0
804	1	1	1	0	0	28	2196	0	1	1	0
811	1	1	1	0	0	28	2196	0	1	1	0
816	1	1	1	0	0	28	2196	0	1	1	0
822	1	1	1	0	0	28	2196	0	1	1	0
825	1	1	1	0	0	28	2196	0	1	1	0
827	1	1	1	0	0	28	2196	0	1	1	0
830	1	1	1	0	0	28	2196	0	1	1	0
835	1	1	1	0	0	28	2196	0	1	1	0
838	1	1	1	0	0	28	2196	0	1	1	0
841	1	1	1	0	0	28	2196	0	1	1	0
844	1	1	1	0	0	28	2196	0	1	1	0
854	1	1	1	0	0	28	2196	0	1	1	0
858	1	1	1	0	0	28	2196	0	1	1	0
862	1	1	1	0	0	28	2196	0	1	1	0
865	1	1	1	0	0	28	2196	0	1	1	0
868	1	1	1	0	0	28	2196	0	1	1	0
874	1	1	1	0	0	28	2196	0	1	1	0
877	1	1	1	0	0	28	2196	0	1	1	0
882	1	1	1	0	0	28	2196	0	1	1	0
886	1	1	1	0	0	28	2196	0	1	1	0
888	1	1	1	0	0	28	2196	0	1	1	0
891	1	1	1	0	0	28	2196	0	1	1	0
894	1	1	1	0	0	28	2196	0	1	1	0
902	1	1	1	0	0	28	2196	0	1	1	0
905	1	1	1	0	0	28	2196	0	1	1	0
909	1	1	1	0	0	28	2196	0	1	1	0
915	1	1	1	0	0	28	2196	0	1	1	0
918	1	1	1	0	0	28	2196	0	1	1	0
928	1	1	1	0	0	28	2196	0	1	1	0
933	1	1	1	0	0	28	2196	0	1	1	0
938	1	1	1	0	0	28	2196	0	1	1	0
941	1	1	1	0	0	28	2196	0	1	1	0
945	1	1	1	0	0	28	2196	0	1	1	0
949	1	1	1	0	0	28	2196	0	1	1	0
953	1	1	1	0	0	28	2196	0	1	1	0
957	1	1	1	0	0	28	2196	0	1	1	0
960	1	1	1	0	0	28	2196	0	1	1	0
963	1	1	1	0	0	28	2196	0	1	1	0
967	1	1	1	0	0	28	2196	0	1	1	0
969	1	1	1	0	0	28	2196	0	1	1	0
974	1	1	1	0	0	28	2196	0	1	1	0
978	1	1	1	0	0	28	2196	0	1	1	0
982	1	1	1	0	0	28	2196	0	1	1	0
985	1	1	1	0	0	28	2196	0	1	1	0
989	1	1	1	0	0	28	2196	0	1	1	0
991	1	1	1	0	0	28	2196	0	1	1	0
998	1	1	1	0	0	28	2196	0	1	1	0
1004	1	1	1	0	0	28	2196	0	1	1	0
1009	1	1	1	0	0	28	2196	0	1	1	0
1013	1	1	1	0	0	28	2196	0	1	1	0
1019	1	1	1	0	0	28	2196	0	1	1	0
1023	1	1	1	0	0	28	2196	0	1	1	0
1029	1	1	1	0	0	28	2196	0	1	1	0
1033	1	1	1	0	0	28	2196	0	1	1	0
1036	1	1	1	0	0	28	2196	0	1	1	0
1040	1	1	1	0	0	28	2196	0	1	1	0
1045	1	1	1	0	0	28	2196	0	1	1	0
1051	1	1	1	0	0	28	2196	0	1	1	0
1054	1	1	1	0	0	28	2196	0	1	1	0
1060	1	1	1	0	0	28	2196	0	1	1	0
1065	1	1	1	0	0	28	2196	0	1	1	0
1068	1	1	1	0	0	28	2196	0	1	1	0
1073	1	1	1	0	0	28	2196	0	1	1	0
1078	1	1	1	0	0	28	2196	0	1	1	0
1080	1	1	1	0	0	28	2196	0	1	1	0
1084	1	1	1	0	0	28	2196	0	1	1	0
1089	1	1	1	0	0	28	2196	0	1	1	0
1093	1	1	1	0	0	28	2196	0	1	1	0
1097	1	1	1	0	0	28	2196	0	1	1	0
1102	1	1	1	0	0	28	2196	0	1	1	0
