% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
312	1	1	1	0	0	28	2196	0	1	1	0
429	1	1	1	0	0	28	2196	0	1	1	0
795	1	1	1	0	0	28	2196	0	1	1	0
847	1	1	1	0	0	28	2196	0	1	1	0
999	1	1	1	0	0	28	2196	0	1	1	0
1198	1	1	1	0	0	28	2196	0	1	1	0
1439	1	1	1	0	0	22	1383	0	1	1	0
1528	1	1	1	0	0	28	2196	0	1	1	0
1847	1	1	1	0	0	28	2196	0	1	1	0
2113	1	1	1	0	0	28	2196	0	1	1	0
2154	1	1	1	0	0	24	1620	0	1	1	0
2373	1	1	1	0	0	20	1191	0	1	1	0
2566	1	1	1	0	0	28	2196	0	1	1	0
2931	1	1	1	0	0	28	2196	0	1	1	0
3545	1	1	1	0	0	28	2196	0	1	1	0
3603	1	1	1	0	0	28	2196	0	1	1	0
3691	1	1	1	0	0	28	2196	0	1	1	0
3820	1	1	1	0	0	28	2196	0	1	1	0
4012	1	1	1	0	0	28	2196	0	1	1	0
4093	1	1	1	0	0	28	2196	0	1	1	0
4713	1	1	1	0	0	28	2196	0	1	1	0
5306	1	1	1	0	0	28	2196	0	1	1	0
5859	1	1	1	0	0	28	2196	0	1	1	0
5985	1	1	1	0	0	26	1836	0	1	1	0
6123	1	1	1	0	0	28	2196	0	1	1	0
6519	1	1	1	0	0	28	2196	0	1	1	0
6616	1	1	1	0	0	28	2196	0	1	1	0
6818	1	1	1	0	0	28	2196	0	1	1	0
6943	1	1	1	0	0	22	1383	0	1	1	0
7188	1	1	1	0	0	28	2196	0	1	1	0
7519	1	1	1	0	0	28	2196	0	1	1	0
7568	1	1	1	0	0	28	2196	0	1	1	0
7795	1	1	1	0	0	28	2196	0	1	1	0
7882	1	1	1	0	0	28	2196	0	1	1	0
7997	1	1	1	0	0	28	2196	0	1	1	0
8107	1	1	1	0	0	28	2196	0	1	1	0
8208	1	1	1	0	0	28	2196	0	1	1	0
8528	1	1	1	0	0	28	2196	0	1	1	0
8628	1	1	1	0	0	28	2196	0	1	1	0
8855	1	1	1	0	0	28	2196	0	1	1	0
9021	1	1	1	0	0	28	2196	0	1	1	0
9450	1	1	1	0	0	28	2196	0	1	1	0
9566	1	1	1	0	0	28	2196	0	1	1	0
9977	1	1	1	0	0	28	2196	0	1	1	0
10178	1	1	1	0	0	28	2196	0	1	1	0
10197	1	1	1	0	0	28	2196	0	1	1	0
10288	1	1	1	0	0	28	2196	0	1	1	0
10396	1	1	1	0	0	28	2196	0	1	1	0
10479	1	1	1	0	0	28	2196	0	1	1	0
10825	1	1	1	0	0	28	2196	0	1	1	0
11268	1	1	1	0	0	28	2196	0	1	1	0
11429	1	1	1	0	0	28	2196	0	1	1	0
11631	1	1	1	0	0	28	2196	0	1	1	0
11659	1	1	1	0	0	28	2196	0	1	1	0
12001	1	1	1	0	0	28	2196	0	1	1	0
12138	1	1	1	0	0	28	2196	0	1	1	0
12244	1	1	1	0	0	24	1620	0	1	1	0
12358	1	1	1	0	0	28	2196	0	1	1	0
12651	1	1	1	0	0	28	2196	0	1	1	0
12813	1	1	1	0	0	28	2196	0	1	1	0
12867	1	1	1	0	0	28	2196	0	1	1	0
13031	1	1	1	0	0	28	2196	0	1	1	0
13209	1	1	1	0	0	28	2196	0	1	1	0
13260	1	1	1	0	0	28	2196	0	1	1	0
13383	1	1	1	0	0	28	2196	0	1	1	0
13444	1	1	1	0	0	28	2196	0	1	1	0
13685	1	1	1	0	0	28	2196	0	1	1	0
13783	1	1	1	0	0	28	2196	0	1	1	0
13923	1	1	1	0	0	28	2196	0	1	1	0
13984	1	1	1	0	0	28	2196	0	1	1	0
14031	1	1	1	0	0	28	2196	0	1	1	0
14190	1	1	1	0	0	28	2196	0	1	1	0
14651	1	1	1	0	0	28	2196	0	1	1	0
14762	1	1	1	0	0	28	2196	0	1	1	0
14865	1	1	1	0	0	28	2196	0	1	1	0
15026	1	1	1	0	0	28	2196	0	1	1	0
15516	1	1	1	0	0	28	2196	0	1	1	0
15627	1	1	1	0	0	28	2196	0	1	1	0
16210	1	1	1	0	0	28	2196	0	1	1	0
16232	1	1	1	0	0	28	2196	0	1	1	0
16449	1	1	1	0	0	28	2196	0	1	1	0
16527	1	1	1	0	0	28	2196	0	1	1	0
16875	1	1	1	0	0	28	2196	0	1	1	0
17337	1	1	1	0	0	28	2196	0	1	1	0
17473	1	1	1	0	0	28	2196	0	1	1	0
17839	1	1	1	0	0	28	2196	0	1	1	0
18012	1	1	1	0	0	28	2196	0	1	1	0
18156	1	1	1	0	0	28	2196	0	1	1	0
18319	1	1	1	0	0	28	2196	0	1	1	0
18528	1	1	1	0	0	28	2196	0	1	1	0
18571	1	1	1	0	0	28	2196	0	1	1	0
18805	1	1	1	0	0	28	2196	0	1	1	0
19252	1	1	1	0	0	22	1383	0	1	1	0
19643	1	1	1	0	0	28	2196	0	1	1	0
19695	1	1	1	0	0	28	2196	0	1	1	0
19757	1	1	1	0	0	28	2196	0	1	1	0
20072	1	1	1	0	0	28	2196	0	1	1	0
20262	1	1	1	0	0	28	2196	0	1	1	0
20458	1	1	1	0	0	28	2196	0	1	1	0
20583	1	1	1	0	0	28	2196	0	1	1	0
20632	1	1	1	0	0	28	2196	0	1	1	0
21035	1	1	1	0	0	28	2196	0	1	1	0
21113	1	1	1	0	0	28	2196	0	1	1	0
21194	1	1	1	0	0	28	2196	0	1	1	0
21292	1	1	1	0	0	28	2196	0	1	1	0
21423	1	1	1	0	0	28	2196	0	1	1	0
21537	1	1	1	0	0	28	2196	0	1	1	0
21841	1	1	1	0	0	18	967	0	1	1	0
22065	1	1	1	0	0	28	2196	0	1	1	0
22180	1	1	1	0	0	28	2196	0	1	1	0
22252	1	1	1	0	0	28	2196	0	1	1	0
22338	1	1	1	0	0	28	2196	0	1	1	0
22406	1	1	1	0	0	28	2196	0	1	1	0
22782	1	1	1	0	0	28	2196	0	1	1	0
23091	1	1	1	0	0	28	2196	0	1	1	0
23144	1	1	1	0	0	28	2196	0	1	1	0
23603	1	1	1	0	0	22	1383	0	1	1	0
23672	1	1	1	0	0	28	2196	0	1	1	0
23895	1	1	1	0	0	28	2196	0	1	1	0
24061	1	1	1	0	0	28	2196	0	1	1	0
24221	1	1	1	0	0	28	2196	0	1	1	0
24418	1	1	1	0	0	28	2196	0	1	1	0
24467	1	1	1	0	0	26	1836	0	1	1	0
24666	1	1	1	0	0	28	2196	0	1	1	0
24883	1	1	1	0	0	28	2196	0	1	1	0
25102	1	1	1	0	0	28	2196	0	1	1	0
25265	1	1	1	0	0	28	2196	0	1	1	0
25502	1	1	1	0	0	28	2196	0	1	1	0
25586	1	1	1	0	0	28	2196	0	1	1	0
26199	1	1	1	0	0	28	2196	0	1	1	0
26406	1	1	1	0	0	28	2196	0	1	1	0
26510	1	1	1	0	0	28	2196	0	1	1	0
26747	1	1	1	0	0	28	2196	0	1	1	0
26766	1	1	1	0	0	28	2196	0	1	1	0
26866	1	1	1	0	0	28	2196	0	1	1	0
27037	1	1	1	0	0	28	2196	0	1	1	0
27151	1	1	1	0	0	28	2196	0	1	1	0
27583	1	1	1	0	0	28	2196	0	1	1	0
27952	1	1	1	0	0	28	2196	0	1	1	0
28009	1	1	1	0	0	28	2196	0	1	1	0
28101	1	1	1	0	0	28	2196	0	1	1	0
28146	1	1	1	0	0	28	2196	0	1	1	0
28226	1	1	1	0	0	28	2196	0	1	1	0
28759	1	1	1	0	0	28	2196	0	1	1	0
28976	1	1	1	0	0	28	2196	0	1	1	0
29152	1	1	1	0	0	28	2196	0	1	1	0
29343	1	1	1	0	0	28	2196	0	1	1	0
29400	1	1	1	0	0	28	2196	0	1	1	0
29542	1	1	1	0	0	14	775	0	1	1	0
29606	1	1	1	0	0	28	2196	0	1	1	0
29922	1	1	1	0	0	28	2196	0	1	1	0
30166	1	1	1	0	0	28	2196	0	1	1	0
30286	1	1	1	0	0	28	2196	0	1	1	0
30559	1	1	1	0	0	28	2196	0	1	1	0
30614	1	1	1	0	0	28	2196	0	1	1	0
30896	1	1	1	0	0	28	2196	0	1	1	0
31381	1	1	1	0	0	28	2196	0	1	1	0
31416	1	1	1	0	0	26	1836	0	1	1	0
31562	1	1	1	0	0	28	2196	0	1	1	0
31610	1	1	1	0	0	28	2196	0	1	1	0
31785	1	1	1	0	0	28	2196	0	1	1	0
31840	1	1	1	0	0	28	2196	0	1	1	0
31952	1	1	1	0	0	28	2196	0	1	1	0
32190	1	1	1	0	0	28	2196	0	1	1	0
32261	1	1	1	0	0	28	2196	0	1	1	0
32370	1	1	1	0	0	28	2196	0	1	1	0
32481	1	1	1	0	0	28	2196	0	1	1	0
32775	1	1	1	0	0	28	2196	0	1	1	0
32957	1	1	1	0	0	28	2196	0	1	1	0
33071	1	1	1	0	0	28	2196	0	1	1	0
33372	1	1	1	0	0	28	2196	0	1	1	0
33468	1	1	1	0	0	28	2196	0	1	1	0
33673	1	1	1	0	0	28	2196	0	1	1	0
33898	1	1	1	0	0	28	2196	0	1	1	0
