% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
34	1	1	3	0	0	28	2196	0	1	1	0
35	1	8	2	0	0	24	1620	0	1	1	0
37	1	3	16	0	0	0	81	0	1	1	0
38	1	10	4	0	0	28	2196	0	1	1	0
39	1	3	16	0	0	26	1836	0	1	1	0
41	1	2	15	0	0	28	2196	0	1	1	0
45	1	5	1	0	0	28	2196	0	1	1	0
46	1	3	16	0	0	28	2196	0	1	1	0
53	1	3	16	0	0	28	2196	0	1	1	0
55	1	10	4	0	0	28	2196	0	1	1	0
56	1	5	1	0	0	28	2196	0	1	1	0
58	1	3	16	0	0	28	2196	0	1	1	0
62	1	10	4	0	0	28	2196	0	1	1	0
63	1	9	9	0	0	24	1620	0	1	1	0
65	1	1	3	0	0	28	2196	0	1	1	0
67	1	2	15	0	0	28	2196	0	1	1	0
70	1	1	3	0	0	28	2196	0	1	1	0
74	1	6	12	0	0	28	2196	0	1	1	0
75	1	8	2	0	0	28	2196	0	1	1	0
79	1	2	15	0	0	28	2196	0	1	1	0
80	1	1	3	0	0	28	2196	0	1	1	0
81	1	7	10	0	0	18	967	0	1	1	0
86	1	4	11	0	0	18	967	0	1	1	0
87	1	10	4	0	0	28	2196	0	1	1	0
88	1	3	16	0	0	28	2196	0	1	1	0
89	1	1	3	0	0	28	2196	0	1	1	0
91	1	8	2	0	0	28	2196	0	1	1	0
92	1	4	11	0	0	28	1692	0	1	1	0
92	1	9	9	0	0	28	549	0	1	1	0
93	1	6	12	0	0	28	2196	0	1	1	0
101	1	7	10	0	0	18	967	0	1	1	0
103	1	3	16	0	0	28	2196	0	1	1	0
105	1	2	15	0	0	28	2196	0	1	1	0
106	1	10	4	0	0	28	2196	0	1	1	0
108	1	9	9	0	0	24	1620	0	1	1	0
109	1	1	3	0	0	28	2196	0	1	1	0
110	1	10	4	0	0	28	2196	0	1	1	0
114	1	7	10	0	0	18	967	0	1	1	0
115	1	8	2	0	0	28	2196	0	1	1	0
116	1	3	16	0	0	28	2196	0	1	1	0
119	1	1	3	0	0	24	1620	0	1	1	0
120	1	2	15	0	0	28	2196	0	1	1	0
121	1	5	1	0	0	28	2196	0	1	1	0
122	1	3	16	0	0	28	2196	0	1	1	0
124	1	8	2	0	0	26	1836	0	1	1	0
125	1	4	11	0	0	20	1191	0	1	1	0
128	1	7	10	0	0	18	967	0	1	1	0
129	1	9	9	0	0	16	903	0	1	1	0
130	1	10	4	0	0	20	1191	0	1	1	0
131	1	5	1	0	0	28	2196	0	1	1	0
132	1	2	15	0	0	28	2196	0	1	1	0
133	1	1	3	0	0	28	2196	0	1	1	0
134	1	6	12	0	0	28	2196	0	1	1	0
135	1	8	2	0	0	24	1620	0	1	1	0
138	1	4	11	0	0	22	1383	0	1	1	0
140	1	10	4	0	0	28	2196	0	1	1	0
147	1	9	9	0	0	20	1191	0	1	1	0
148	1	8	2	0	0	24	1620	0	1	1	0
150	1	7	10	0	0	18	967	0	1	1	0
151	1	2	15	0	0	28	2196	0	1	1	0
152	1	5	1	0	0	28	2196	0	1	1	0
153	1	4	11	0	0	24	1620	0	1	1	0
154	1	3	16	0	0	28	2196	0	1	1	0
155	1	6	12	0	0	28	2196	0	1	1	0
162	1	8	2	0	0	28	2196	0	1	1	0
168	1	5	1	0	0	28	2196	0	1	1	0
171	1	1	3	0	0	28	2196	0	1	1	0
172	1	9	9	0	0	20	1191	0	1	1	0
175	1	7	10	0	0	18	967	0	1	1	0
176	1	10	4	0	0	28	2196	0	1	1	0
180	1	2	15	0	0	28	373	0	1	1	0
180	1	7	10	0	0	20	999	0	1	1	0
181	1	3	16	0	0	28	2196	0	1	1	0
185	1	5	1	0	0	28	2196	0	1	1	0
186	1	10	4	0	0	28	2196	0	1	1	0
