% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	2.22885e-09	4.69882e+06	0
0.000214285	1	2	0	2.01302e-11	42438.1	0
0.000214285	1	3	0	1.74655e-11	36820.5	0
0.000214285	1	4	0	6.53024e-13	1376.7	0
0.000214285	1	5	0	1.05424e-10	222254	0
0.00121428	1	1	0	3.27492e-09	6.77951e+06	0
0.00121428	1	2	0	9.12478e-11	179749	0
0.00121428	1	3	0	5.71e-12	12191.6	0
0.00121428	1	4	0	1.73568e-12	3480.92	0
0.00121428	1	5	0	6.0435e-10	1.28867e+06	0
0.00221428	1	1	0	3.28568e-09	6.79678e+06	0
0.00221428	1	2	0	8.95681e-11	176460	0
0.00221428	1	3	0	5.6738e-12	12129.2	0
0.00221428	1	4	0	1.70851e-12	3417.26	0
0.00221428	1	5	0	6.2113e-10	1.32537e+06	0
0.00321428	1	1	0	3.29499e-09	6.81111e+06	0
0.00321428	1	2	0	8.80857e-11	173583	0
0.00321428	1	3	0	5.63935e-12	12070.2	0
0.00321428	1	4	0	1.68211e-12	3355.42	0
0.00321428	1	5	0	6.37411e-10	1.36098e+06	0
0.00421428	1	1	0	3.3025e-09	6.8218e+06	0
0.00421428	1	2	0	8.67902e-11	171099	0
0.00421428	1	3	0	5.59636e-12	11991.9	0
0.00421428	1	4	0	1.65469e-12	3291.77	0
0.00421428	1	5	0	6.53665e-10	1.3965e+06	0
0.00521428	1	1	0	3.30769e-09	6.82776e+06	0
0.00521428	1	2	0	8.56867e-11	169017	0
0.00521428	1	3	0	5.55505e-12	11916.8	0
0.00521428	1	4	0	1.62897e-12	3231.9	0
0.00521428	1	5	0	6.69538e-10	1.43117e+06	0
0.00621428	1	1	0	3.31159e-09	6.83114e+06	0
0.00621428	1	2	0	8.47712e-11	167328	0
0.00621428	1	3	0	5.5072e-12	11827	0
0.00621428	1	4	0	1.60173e-12	3169.28	0
0.00621428	1	5	0	6.85029e-10	1.465e+06	0
0.00721428	1	1	0	3.31235e-09	6.82813e+06	0
0.00721428	1	2	0	8.404e-11	166024	0
0.00721428	1	3	0	5.4597e-12	11737.3	0
0.00721428	1	4	0	1.57663e-12	3111.43	0
0.00721428	1	5	0	7.00289e-10	1.49828e+06	0
0.00821428	1	1	0	3.31245e-09	6.82379e+06	0
0.00821428	1	2	0	8.34959e-11	165109	0
0.00821428	1	3	0	5.40781e-12	11637.6	0
0.00821428	1	4	0	1.5504e-12	3051.73	0
0.00821428	1	5	0	7.14866e-10	1.53006e+06	0
0.00921428	1	1	0	3.30859e-09	6.81142e+06	0
0.00921428	1	2	0	8.31251e-11	164556	0
0.00921428	1	3	0	5.35486e-12	11535	0
0.00921428	1	4	0	1.52625e-12	2996.71	0
0.00921428	1	5	0	7.29422e-10	1.56176e+06	0
