% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	3.53638e-13	745.534	0
0.000214285	1	2	0	1.44691e-11	30503.6	0
0.000214285	1	3	0	3.82175e-13	805.695	0
0.000214285	1	4	0	1.20282e-08	2.53577e+07	0
0.000214285	1	5	0	5.6663e-13	1194.56	0
0.00121428	1	1	0	8.82292e-13	1889.61	0
0.00121428	1	2	0	2.14618e-11	42011.9	0
0.00121428	1	3	0	1.62837e-13	335.568	0
0.00121428	1	4	0	2.89872e-08	6.252e+07	0
0.00121428	1	5	0	4.9223e-13	1038.35	0
0.00221428	1	1	0	8.94119e-13	1915.46	0
0.00221428	1	2	0	2.07677e-11	40507.6	0
0.00221428	1	3	0	1.59676e-13	328.335	0
0.00221428	1	4	0	2.84941e-08	6.14226e+07	0
0.00221428	1	5	0	4.78912e-13	1010.02	0
0.00321428	1	1	0	9.06213e-13	1941.87	0
0.00321428	1	2	0	2.00857e-11	39034.9	0
0.00321428	1	3	0	1.5653e-13	321.144	0
0.00321428	1	4	0	2.79924e-08	6.03067e+07	0
0.00321428	1	5	0	4.66055e-13	982.714	0
0.00421428	1	1	0	9.18102e-13	1967.84	0
0.00421428	1	2	0	1.94141e-11	37590.9	0
0.00421428	1	3	0	1.53251e-13	313.685	0
0.00421428	1	4	0	2.74842e-08	5.91768e+07	0
0.00421428	1	5	0	4.53419e-13	955.943	0
0.00521428	1	1	0	9.29969e-13	1993.76	0
0.00521428	1	2	0	1.87621e-11	36193.7	0
0.00521428	1	3	0	1.49958e-13	306.206	0
0.00521428	1	4	0	2.69762e-08	5.80478e+07	0
0.00521428	1	5	0	4.41186e-13	930.082	0
0.00621428	1	1	0	9.4182e-13	2019.65	0
0.00621428	1	2	0	1.81181e-11	34821.3	0
0.00621428	1	3	0	1.4659e-13	298.587	0
0.00621428	1	4	0	2.64585e-08	5.68981e+07	0
0.00621428	1	5	0	4.29296e-13	905.005	0
0.00721428	1	1	0	9.53349e-13	2044.84	0
0.00721428	1	2	0	1.75005e-11	33509.1	0
