% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
135	1	2	6	0	28	2196	0	1	0
151	1	3	4	0	20	1191	0	1	0
217	1	1	1	0	28	2196	0	1	0
252	1	4	3	0	28	2196	0	1	0
280	1	3	4	0	14	775	0	1	0
395	1	2	6	0	28	2196	0	1	0
410	1	3	4	0	22	1383	0	1	0
500	1	1	1	0	22	1383	0	1	0
538	1	5	2	0	26	1836	0	1	0
545	1	3	4	0	22	1383	0	1	0
597	1	4	3	0	28	2196	0	1	0
652	1	5	2	0	26	1836	0	1	0
715	1	2	6	0	28	2196	0	1	0
741	1	5	2	0	20	1191	0	1	0
762	1	3	4	0	20	1191	0	1	0
763	1	4	3	0	28	2196	0	1	0
807	1	3	4	0	20	1191	0	1	0
834	1	1	1	0	28	2196	0	1	0
856	1	4	3	0	28	2196	0	1	0
868	1	5	2	0	24	1620	0	1	0
898	1	2	6	0	28	2196	0	1	0
918	1	1	1	0	18	967	0	1	0
1000	1	5	2	0	26	1836	0	1	0
1025	1	4	3	0	28	2196	0	1	0
1026	1	3	4	0	14	775	0	1	0
1068	1	1	1	0	28	2196	0	1	0
1164	1	1	1	0	28	2196	0	1	0
1226	1	5	2	0	6	309	0	1	0
1271	1	3	4	0	26	1836	0	1	0
1297	1	4	3	0	28	2196	0	1	0
1298	1	2	6	0	28	2196	0	1	0
1332	1	5	2	0	18	967	0	1	0
1338	1	3	4	0	14	775	0	1	0
1452	1	1	1	0	28	2196	0	1	0
1467	1	5	2	0	24	1620	0	1	0
1486	1	4	3	0	28	2196	0	1	0
1589	1	5	2	0	28	2196	0	1	0
1608	1	1	1	0	26	1836	0	1	0
1633	1	5	2	0	28	2196	0	1	0
1675	1	1	1	0	22	1383	0	1	0
1704	1	5	2	0	22	1383	0	1	0
1758	1	2	6	0	28	2196	0	1	0
1806	1	4	3	0	28	2196	0	1	0
1815	1	1	1	0	20	1191	0	1	0
1916	1	3	4	0	14	775	0	1	0
1948	1	4	3	0	28	2196	0	1	0
1979	1	1	1	0	28	2196	0	1	0
1985	1	2	6	0	28	2196	0	1	0
2041	1	4	3	0	28	2196	0	1	0
2073	1	2	6	0	28	2196	0	1	0
2120	1	2	6	0	28	2196	0	1	0
2219	1	1	1	0	22	1383	0	1	0
2245	1	5	2	0	28	2196	0	1	0
2264	1	3	4	0	24	1620	0	1	0
2308	1	5	2	0	28	2196	0	1	0
2341	1	3	4	0	18	967	0	1	0
2454	1	3	4	0	22	1383	0	1	0
2466	1	1	1	0	28	2196	0	1	0
2480	1	3	4	0	22	1383	0	1	0
2502	1	4	3	0	28	2196	0	1	0
2516	1	2	6	0	28	2196	0	1	0
2592	1	4	3	0	28	2196	0	1	0
2636	1	2	6	0	28	2196	0	1	0
2641	1	2	6	0	28	2196	0	1	0
2644	1	5	2	0	28	2196	0	1	0
2774	1	5	2	0	20	1191	0	1	0
2806	1	1	1	0	24	1620	0	1	0
2874	1	1	1	0	26	1836	0	1	0
2879	1	3	4	0	22	1383	0	1	0
2936	1	1	1	0	28	2196	0	1	0
2971	1	4	3	0	28	2196	0	1	0
2987	1	2	6	0	28	2196	0	1	0
3049	1	1	1	0	20	1191	0	1	0
3055	1	5	2	0	24	1620	0	1	0
3098	1	1	1	0	28	2196	0	1	0
3141	1	4	3	0	28	2196	0	1	0
3150	1	3	4	0	22	1383	0	1	0
3280	1	5	2	0	28	2196	0	1	0
3297	1	1	1	0	26	1836	0	1	0
3308	1	4	3	0	28	2196	0	1	0
3341	1	3	4	0	14	775	0	1	0
3387	1	1	1	0	28	2196	0	1	0
3405	1	2	6	0	28	2196	0	1	0
3429	1	5	2	0	20	1191	0	1	0
3442	1	4	3	0	28	2196	0	1	0
3485	1	5	2	0	28	2196	0	1	0
3516	1	1	1	0	28	2196	0	1	0
3540	1	2	6	0	28	2196	0	1	0
3553	1	4	3	0	28	2196	0	1	0
3646	1	5	2	0	22	1383	0	1	0
3696	1	4	3	0	28	2196	0	1	0
3700	1	2	6	0	28	2196	0	1	0
3716	1	1	1	0	28	2196	0	1	0
3754	1	4	3	0	28	2196	0	1	0
3835	1	5	2	0	18	967	0	1	0
3849	1	3	4	0	26	1836	0	1	0
3881	1	3	4	0	20	1191	0	1	0
3928	1	2	6	0	28	2196	0	1	0
4000	1	1	1	0	28	2196	0	1	0
4020	1	5	2	0	20	1191	0	1	0
4030	1	1	1	0	28	2196	0	1	0
4039	1	4	3	0	28	2196	0	1	0
4103	1	5	2	0	28	2196	0	1	0
4227	1	5	2	0	28	2196	0	1	0
4320	1	1	1	0	28	2196	0	1	0
4365	1	3	4	0	14	775	0	1	0
4385	1	5	2	0	28	2196	0	1	0
4415	1	4	3	0	28	2196	0	1	0
4434	1	3	4	0	12	597	0	1	0
4465	1	2	6	0	28	2196	0	1	0
4528	1	1	1	0	28	2196	0	1	0
4550	1	2	6	0	28	2196	0	1	0
4661	1	5	2	0	18	967	0	1	0
4672	1	4	3	0	28	2196	0	1	0
4706	1	1	1	0	26	1836	0	1	0
4730	1	3	4	0	14	775	0	1	0
4819	1	2	6	0	28	2196	0	1	0
4858	1	1	1	0	18	967	0	1	0
4866	1	5	2	0	28	2196	0	1	0
4940	1	2	6	0	28	2196	0	1	0
4953	1	1	1	0	28	2196	0	1	0
4987	1	4	3	0	28	2196	0	1	0
5008	1	5	2	0	26	1836	0	1	0
5076	1	3	4	0	24	1620	0	1	0
5082	1	1	1	0	28	2196	0	1	0
5092	1	5	2	0	20	1191	0	1	0
5124	1	4	3	0	28	2196	0	1	0
5178	1	2	6	0	28	2196	0	1	0
5216	1	3	4	0	12	597	0	1	0
5225	1	4	3	0	28	2196	0	1	0
5296	1	2	6	0	28	2196	0	1	0
5298	1	5	2	0	26	1836	0	1	0
5348	1	4	3	0	28	2196	0	1	0
5411	1	5	2	0	20	1191	0	1	0
5498	1	1	1	0	28	2196	0	1	0
5504	1	2	6	0	28	2196	0	1	0
5547	1	4	3	0	28	2196	0	1	0
5612	1	3	4	0	26	1836	0	1	0
5656	1	3	4	0	18	967	0	1	0
5667	1	1	1	0	28	2196	0	1	0
5705	1	5	2	0	28	2196	0	1	0
5769	1	3	4	0	28	2196	0	1	0
5788	1	1	1	0	28	2196	0	1	0
5849	1	4	3	0	28	2196	0	1	0
5907	1	5	2	0	28	2196	0	1	0
5934	1	5	2	0	28	2196	0	1	0
5978	1	3	4	0	28	2196	0	1	0
5995	1	2	6	0	28	2196	0	1	0
6012	1	1	1	0	28	2196	0	1	0
6018	1	3	4	0	16	903	0	1	0
6043	1	1	1	0	28	2196	0	1	0
6052	1	3	4	0	20	1191	0	1	0
6056	1	4	3	0	28	2196	0	1	0
6218	1	3	4	0	16	903	0	1	0
6223	1	1	1	0	28	2196	0	1	0
6260	1	2	6	0	28	2196	0	1	0
6322	1	2	6	0	24	1620	0	1	0
6341	1	5	2	0	28	2196	0	1	0
6360	1	5	2	0	28	2196	0	1	0
6432	1	4	3	0	28	2196	0	1	0
6452	1	3	4	0	20	1191	0	1	0
6513	1	5	2	0	22	1383	0	1	0
6536	1	2	6	0	28	2196	0	1	0
6604	1	4	3	0	28	2196	0	1	0
6684	1	1	1	0	28	2196	0	1	0
6691	1	3	4	0	14	775	0	1	0
6705	1	2	6	0	28	2196	0	1	0
6710	1	5	2	0	20	1191	0	1	0
6715	1	3	4	0	24	1620	0	1	0
6763	1	1	1	0	28	2196	0	1	0
6769	1	4	3	0	28	2196	0	1	0
6785	1	3	4	0	20	1191	0	1	0
6802	1	3	4	0	14	775	0	1	0
6804	1	1	1	0	24	1620	0	1	0
6844	1	2	6	0	28	2196	0	1	0
6924	1	3	4	0	14	775	0	1	0
6945	1	1	1	0	28	2196	0	1	0
6978	1	5	2	0	26	1836	0	1	0
7015	1	2	6	0	28	2196	0	1	0
7043	1	4	3	0	28	2196	0	1	0
7045	1	3	4	0	12	597	0	1	0
7052	1	1	1	0	28	2196	0	1	0
7057	1	5	2	0	20	1191	0	1	0
7167	1	5	2	0	28	2196	0	1	0
7176	1	2	6	0	28	2196	0	1	0
7210	1	1	1	0	28	2196	0	1	0
7279	1	4	3	0	28	2196	0	1	0
7283	1	5	2	0	18	967	0	1	0
7329	1	3	4	0	22	1383	0	1	0
7429	1	2	6	0	28	2196	0	1	0
7439	1	5	2	0	28	2196	0	1	0
7481	1	5	2	0	28	2196	0	1	0
7524	1	3	4	0	16	903	0	1	0
7544	1	1	1	0	28	2196	0	1	0
7548	1	4	3	0	28	2196	0	1	0
7581	1	5	2	0	20	1191	0	1	0
7605	1	1	1	0	28	2196	0	1	0
7615	1	3	4	0	22	1383	0	1	0
7707	1	2	6	0	28	2196	0	1	0
7712	1	3	4	0	24	1620	0	1	0
7750	1	1	1	0	28	2196	0	1	0
7770	1	4	3	0	28	2196	0	1	0
7774	1	2	6	0	28	2196	0	1	0
7879	1	5	2	0	26	1836	0	1	0
7882	1	2	6	0	28	2196	0	1	0
7899	1	5	2	0	28	2196	0	1	0
7929	1	1	1	0	28	2196	0	1	0
7952	1	4	3	0	28	2196	0	1	0
8005	1	2	6	0	28	2196	0	1	0
8037	1	3	4	0	24	1620	0	1	0
8070	1	5	2	0	22	1383	0	1	0
8102	1	5	2	0	12	597	0	1	0
8145	1	1	1	0	20	1191	0	1	0
8221	1	5	2	0	24	1620	0	1	0
8269	1	3	4	0	12	597	0	1	0
8287	1	1	1	0	20	1191	0	1	0
8289	1	4	3	0	28	2196	0	1	0
8290	1	5	2	0	20	1191	0	1	0
8306	1	4	3	0	28	2196	0	1	0
8326	1	2	6	0	28	2196	0	1	0
8369	1	3	4	0	28	2196	0	1	0
8434	1	5	2	0	24	1620	0	1	0
8474	1	1	1	0	28	2196	0	1	0
8475	1	4	3	0	28	2196	0	1	0
8502	1	2	6	0	28	2196	0	1	0
8536	1	1	1	0	28	2196	0	1	0
8580	1	5	2	0	20	1191	0	1	0
8603	1	4	3	0	28	2196	0	1	0
8692	1	3	4	0	26	1836	0	1	0
8757	1	1	1	0	28	2196	0	1	0
8813	1	3	4	0	24	1620	0	1	0
8900	1	1	1	0	28	2196	0	1	0
8952	1	2	6	0	28	2196	0	1	0
8965	1	4	3	0	28	2196	0	1	0
8976	1	5	2	0	28	2196	0	1	0
8992	1	3	4	0	18	967	0	1	0
9083	1	5	2	0	6	309	0	1	0
9101	1	1	1	0	24	1620	0	1	0
9118	1	5	2	0	20	1191	0	1	0
9196	1	2	6	0	28	2196	0	1	0
9219	1	3	4	0	22	1383	0	1	0
9243	1	2	6	0	28	2196	0	1	0
9249	1	4	3	0	28	2196	0	1	0
9282	1	3	4	0	22	1383	0	1	0
9293	1	4	3	0	28	2196	0	1	0
9304	1	2	6	0	28	2196	0	1	0
9393	1	3	4	0	16	903	0	1	0
9462	1	1	1	0	28	2196	0	1	0
9530	1	3	4	0	24	1620	0	1	0
9531	1	1	1	0	28	2196	0	1	0
9551	1	4	3	0	28	2196	0	1	0
9579	1	2	6	0	28	2196	0	1	0
9585	1	5	2	0	14	775	0	1	0
9618	1	2	6	0	28	2196	0	1	0
9738	1	1	1	0	20	1191	0	1	0
9741	1	5	2	0	26	1836	0	1	0
9839	1	5	2	0	18	967	0	1	0
9938	1	2	6	0	28	2196	0	1	0
10031	1	4	3	0	28	2196	0	1	0
10033	1	2	6	0	28	2196	0	1	0
10038	1	5	2	0	20	1191	0	1	0
10115	1	3	4	0	22	1383	0	1	0
10117	1	2	6	0	28	2196	0	1	0
10209	1	2	6	0	28	2196	0	1	0
10350	1	4	3	0	28	2196	0	1	0
10416	1	4	3	0	28	2196	0	1	0
10444	1	1	1	0	26	1836	0	1	0
10488	1	2	6	0	28	2196	0	1	0
10523	1	5	2	0	26	1836	0	1	0
10533	1	3	4	0	22	1383	0	1	0
10567	1	1	1	0	28	2196	0	1	0
10647	1	3	4	0	20	1191	0	1	0
10736	1	1	1	0	28	2196	0	1	0
10743	1	5	2	0	22	1383	0	1	0
10819	1	3	4	0	18	967	0	1	0
10842	1	3	4	0	16	903	0	1	0
10845	1	4	3	0	28	2196	0	1	0
10949	1	2	6	0	28	2196	0	1	0
10976	1	1	1	0	12	597	0	1	0
10985	1	2	6	0	28	2196	0	1	0
11051	1	5	2	0	28	2196	0	1	0
11067	1	2	6	0	28	2196	0	1	0
11082	1	3	4	0	4	217	0	1	0
11127	1	3	4	0	22	1383	0	1	0
11134	1	1	1	0	20	1191	0	1	0
11210	1	5	2	0	24	1620	0	1	0
11220	1	1	1	0	28	2196	0	1	0
11353	1	4	3	0	28	2196	0	1	0
11375	1	2	6	0	28	2196	0	1	0
11386	1	2	6	0	28	2196	0	1	0
11388	1	5	2	0	28	2196	0	1	0
11389	1	1	1	0	28	2196	0	1	0
11536	1	1	1	0	28	2196	0	1	0
11545	1	3	4	0	24	1620	0	1	0
11560	1	4	3	0	28	2196	0	1	0
11593	1	4	3	0	28	2196	0	1	0
11656	1	1	1	0	28	2196	0	1	0
11723	1	2	6	0	28	2196	0	1	0
11797	1	4	3	0	28	2196	0	1	0
11847	1	1	1	0	28	2196	0	1	0
11934	1	2	6	0	28	2196	0	1	0
11941	1	4	3	0	28	2196	0	1	0
11963	1	5	2	0	28	2196	0	1	0
11977	1	4	3	0	28	2196	0	1	0
12005	1	3	4	0	24	1620	0	1	0
12056	1	4	3	0	28	2196	0	1	0
12075	1	1	1	0	20	1191	0	1	0
12115	1	2	6	0	28	2196	0	1	0
12129	1	2	6	0	22	1383	0	1	0
12187	1	5	2	0	26	1836	0	1	0
12259	1	2	6	0	28	2196	0	1	0
12325	1	2	6	0	28	2196	0	1	0
12396	1	4	3	0	28	2196	0	1	0
12417	1	2	6	0	28	2196	0	1	0
12421	1	4	3	0	28	2196	0	1	0
12435	1	1	1	0	28	2196	0	1	0
12464	1	3	4	0	22	1383	0	1	0
12470	1	4	3	0	28	2196	0	1	0
12490	1	3	4	0	20	1191	0	1	0
12539	1	5	2	0	22	1383	0	1	0
12601	1	2	6	0	28	2196	0	1	0
12672	1	2	6	0	28	2196	0	1	0
12689	1	3	4	0	24	1620	0	1	0
12781	1	2	6	0	28	2196	0	1	0
12786	1	1	1	0	28	2196	0	1	0
12846	1	5	2	0	18	967	0	1	0
12854	1	2	6	0	28	2196	0	1	0
12947	1	2	6	0	28	2196	0	1	0
12974	1	4	3	0	28	2196	0	1	0
13008	1	1	1	0	28	2196	0	1	0
13052	1	5	2	0	20	1191	0	1	0
13053	1	2	6	0	28	2196	0	1	0
13054	1	3	4	0	12	597	0	1	0
13111	1	2	6	0	28	2196	0	1	0
13157	1	5	2	0	22	1383	0	1	0
13203	1	2	6	0	28	2196	0	1	0
13237	1	3	4	0	22	1383	0	1	0
13281	1	5	2	0	16	903	0	1	0
13339	1	4	3	0	28	2196	0	1	0
13392	1	2	6	0	22	1383	0	1	0
13397	1	1	1	0	18	967	0	1	0
13465	1	1	1	0	28	2196	0	1	0
13474	1	3	4	0	24	1620	0	1	0
13606	1	1	1	0	28	2196	0	1	0
13656	1	5	2	0	26	1836	0	1	0
13671	1	4	3	0	28	2196	0	1	0
13742	1	5	2	0	12	597	0	1	0
13798	1	1	1	0	28	2196	0	1	0
13828	1	4	3	0	28	2196	0	1	0
13839	1	5	2	0	24	1620	0	1	0
13921	1	3	4	0	24	1620	0	1	0
14110	1	4	3	0	28	2196	0	1	0
14123	1	1	1	0	12	597	0	1	0
14134	1	3	4	0	20	1191	0	1	0
14169	1	5	2	0	28	2196	0	1	0
14190	1	2	6	0	28	2196	0	1	0
14272	1	1	1	0	22	1383	0	1	0
14387	1	4	3	0	28	2196	0	1	0
14392	1	1	1	0	24	1620	0	1	0
14435	1	3	4	0	26	1836	0	1	0
14466	1	2	6	0	28	2196	0	1	0
14487	1	3	4	0	20	1191	0	1	0
14538	1	3	4	0	24	1620	0	1	0
14576	1	5	2	0	24	1620	0	1	0
14604	1	2	6	0	28	2196	0	1	0
14769	1	3	4	0	20	1191	0	1	0
14780	1	5	2	0	24	1620	0	1	0
14784	1	2	6	0	28	2196	0	1	0
14853	1	1	1	0	24	1620	0	1	0
14869	1	4	3	0	28	2196	0	1	0
14984	1	5	2	0	20	1191	0	1	0
15000	1	2	6	0	28	2196	0	1	0
15001	1	3	4	0	8	421	0	1	0
15081	1	4	3	0	28	2196	0	1	0
15118	1	3	4	0	14	775	0	1	0
15165	1	4	3	0	28	2196	0	1	0
15214	1	5	2	0	28	2196	0	1	0
15282	1	2	6	0	28	2196	0	1	0
15309	1	1	1	0	28	2196	0	1	0
15314	1	5	2	0	28	2196	0	1	0
15317	1	2	6	0	28	2196	0	1	0
15325	1	4	3	0	28	2196	0	1	0
15417	1	2	6	0	28	2196	0	1	0
15464	1	1	1	0	28	2196	0	1	0
15535	1	3	4	0	6	309	0	1	0
15590	1	1	1	0	22	1383	0	1	0
15623	1	5	2	0	28	2196	0	1	0
15688	1	2	6	0	28	2196	0	1	0
15709	1	4	3	0	28	2196	0	1	0
15776	1	4	3	0	28	2196	0	1	0
15786	1	5	2	0	22	1383	0	1	0
15827	1	1	1	0	28	2196	0	1	0
15830	1	2	6	0	28	2196	0	1	0
15876	1	5	2	0	24	1620	0	1	0
