% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	3.33461e-11	70299.8	0
0.00121428	1	1	0	8.41e-11	179768	0
0.00221428	1	1	0	8.60459e-11	184017	0
0.00321428	1	1	0	8.79626e-11	188198	0
0.00421428	1	1	0	8.97937e-11	192190	0
0.00521428	1	1	0	9.16221e-11	196171	0
0.00621428	1	1	0	9.33076e-11	199839	0
0.00721428	1	1	0	9.5012e-11	203542	0
0.00821428	1	1	0	9.65233e-11	206823	0
0.00921428	1	1	0	9.80581e-11	210149	0
0.0102143	1	1	0	9.93978e-11	213047	0
0.0112143	1	1	0	1.0073e-10	215922	0
0.0122143	1	1	0	1.01893e-10	218428	0
0.0132143	1	1	0	1.03005e-10	220814	0
0.0142143	1	1	0	1.03978e-10	222896	0
0.0152143	1	1	0	1.04855e-10	224762	0
0.0162143	1	1	0	1.05628e-10	226396	0
0.0172143	1	1	0	1.0626e-10	227719	0
0.0182143	1	1	0	1.06823e-10	228889	0
0.0192143	1	1	0	1.07204e-10	229654	0
0.0202143	1	1	0	1.07554e-10	230348	0
0.0212143	1	1	1	1.07679e-10	230550	0
0.0222143	1	1	1	1.07805e-10	230746	0
0.0232143	1	1	1	1.077e-10	230437	0
0.0242143	1	1	1	1.07586e-10	230102	0
0.0252143	1	1	1	1.07269e-10	229322	0
0.0262143	1	1	1	1.06905e-10	228435	0
0.0272143	1	1	1	1.06381e-10	227196	0
0.0282143	1	1	1	1.05775e-10	225774	0
0.0292143	1	1	1	1.05052e-10	224094	0
0.0302143	1	1	1	1.04215e-10	222162	0
0.0312143	1	1	1	1.03304e-10	220064	0
0.0322143	1	1	1	1.02249e-10	217652	0
0.0332143	1	1	1	1.01162e-10	215166	0
0.0342143	1	1	1	9.99061e-11	212312	0
0.0352143	1	1	1	9.86584e-11	209471	0
0.0362143	1	1	1	9.72213e-11	206219	0
0.0372143	1	1	1	9.58046e-11	203007	0
0.0382143	1	1	1	9.42327e-11	199458	0
0.0392143	1	1	1	9.26627e-11	195911	0
0.0402143	1	1	1	9.09823e-11	192124	0
0.0412143	1	1	1	8.92862e-11	188301	0
0.0422143	1	1	1	8.75283e-11	184345	0
0.0432143	1	1	1	8.57324e-11	180306	0
0.0442143	1	1	1	8.39067e-11	176203	0
0.0452143	1	1	1	8.20285e-11	171987	0
0.0462143	1	1	1	8.01559e-11	167784	0
0.0472143	1	1	1	7.82197e-11	163446	0
0.0482143	1	1	1	7.63215e-11	159190	0
0.0492143	1	1	1	7.43518e-11	154785	0
0.0502143	1	1	1	7.24411e-11	150507	0
0.0512143	1	1	1	7.04697e-11	146105	0
0.0522143	1	1	1	6.85569e-11	141830	0
0.0532143	1	1	1	6.66176e-11	137504	0
0.0542143	1	1	1	6.47255e-11	133283	0
0.0552143	1	1	1	6.28375e-11	129077	0
0.0562143	1	1	1	6.09882e-11	124959	0
0.0572143	1	1	1	5.91694e-11	120914	0
0.0582143	1	1	1	5.73832e-11	116945	0
0.0592143	1	1	1	5.56502e-11	113096	0
0.0602143	1	1	1	5.39479e-11	109322	0
0.0612143	1	1	1	5.23191e-11	105710	0
0.0622143	1	1	1	5.07154e-11	102164	0
0.0632143	1	1	1	4.92e-11	98811.6	0
0.0642143	1	1	1	4.77076e-11	95522.3	0
0.0652143	1	1	1	4.63072e-11	92435	0
0.0662143	1	1	1	4.49466e-11	89445.9	0
0.0672143	1	1	1	4.36711e-11	86645.8	0
0.0682143	1	1	1	4.24497e-11	83973.9	0
0.0692143	1	1	1	4.13068e-11	81478.4	0
0.0702143	1	1	1	4.02296e-11	79134.5	0
0.0712143	1	1	1	3.92243e-11	76954.9	0
0.0722143	1	1	1	3.82937e-11	74944.8	0
0.0732143	1	1	1	3.74284e-11	73086.4	0
0.0742143	1	1	1	3.66448e-11	71411	0
0.0752143	1	1	1	3.59193e-11	69873.3	0
0.0762143	1	1	1	3.52808e-11	68528.4	0
0.0772143	1	1	1	3.46922e-11	67304.9	0
0.0782143	1	1	1	3.41916e-11	66275.4	0
0.0792143	1	1	1	3.37408e-11	65366.2	0
0.0802143	1	1	1	3.33713e-11	64637.2	0
0.0812143	1	1	1	3.30515e-11	64026.8	0
0.0822143	1	1	1	3.28021e-11	63574.2	0
0.0832143	1	1	1	3.26037e-11	63241	0
0.0842143	1	1	1	3.24635e-11	63040.2	0
0.0852143	1	1	1	3.23754e-11	62959.1	0
0.0862143	1	1	1	3.23315e-11	62981.2	0
0.0872143	1	1	1	3.23409e-11	63123.7	0
0.0882143	1	1	1	3.2379e-11	63336.3	0
0.0892143	1	1	1	3.24722e-11	63671.3	0
0.0902143	1	1	1	3.25768e-11	64039.3	0
0.0912143	1	1	1	3.2738e-11	64531.8	0
0.0922143	1	1	1	3.28935e-11	65020.1	0
0.0932143	1	1	1	3.30984e-11	65616.5	0
0.0942143	1	1	1	3.32971e-11	66205.7	0
0.0952143	1	1	1	3.35284e-11	66867.3	0
0.0962143	1	1	1	3.37546e-11	67522	0
0.0972143	1	1	1	3.39977e-11	68215.2	0
0.0982143	1	1	1	3.42416e-11	68912.5	0
0.0992143	1	1	1	3.4481e-11	69601.9	0
0.100214	1	1	1	3.47217e-11	70295.3	0
0.101214	1	1	1	3.49371e-11	70935.4	0
0.102214	1	1	1	3.51593e-11	71590.4	0
0.103214	1	1	1	3.53344e-11	72144.3	0
0.104214	1	1	1	3.55238e-11	72728.1	0
0.105214	1	1	1	3.56437e-11	73161.5	0
0.106214	1	1	1	3.5777e-11	73622.5	0
0.107214	1	1	1	3.5838e-11	73926	0
0.108214	1	1	1	3.58978e-11	74225.2	0
0.109214	1	1	1	3.58937e-11	74383.9	0
0.110214	1	1	1	3.58694e-11	74496.3	0
0.111214	1	1	1	3.57912e-11	74489.5	0
0.112214	1	1	1	3.56738e-11	74394.7	0
0.113214	1	1	1	3.55147e-11	74206.4	0
0.114214	1	1	1	3.52979e-11	73889.3	0
0.115214	1	1	1	3.50529e-11	73507.6	0
0.116214	1	1	1	3.47393e-11	72973.2	0
0.117214	1	1	1	3.44143e-11	72410.4	0
0.118214	1	1	1	3.39974e-11	71643.3	0
0.119214	1	1	1	3.35782e-11	70867.5	0
0.120214	1	1	1	3.30602e-11	69871.4	0
0.121214	1	1	1	3.25362e-11	68858.7	0
0.122214	1	1	1	3.1931e-11	67663.9	0
0.123214	1	1	1	3.13059e-11	66421.7	0
0.124214	1	1	1	3.06182e-11	65037.7	0
0.125214	1	1	1	2.98985e-11	63579.4	0
0.126214	1	1	1	2.91351e-11	62021	0
0.127214	1	1	1	2.83297e-11	60366	0
0.128214	1	1	1	2.74997e-11	58652.6	0
0.129214	1	1	1	2.662e-11	56825.6	0
0.130214	1	1	1	2.57345e-11	54981.3	0
0.131214	1	1	1	2.47943e-11	53012.1	0
0.132214	1	1	1	2.38661e-11	51065.2	0
0.133214	1	1	1	2.28811e-11	48988.3	0
0.134214	1	1	1	2.19164e-11	46951.9	0
0.135214	1	1	1	2.09182e-11	44837.1	0
0.136214	1	1	1	1.99366e-11	42754.4	0
0.137214	1	1	1	1.89375e-11	40628.7	0
0.138214	1	1	1	1.79527e-11	38529.8	0
0.139214	1	1	1	1.697e-11	36431.2	0
0.140214	1	1	1	1.60017e-11	34359.5	0
0.141214	1	1	1	1.50534e-11	32327.8	0
0.142214	1	1	1	1.4122e-11	30328.6	0
0.143214	1	1	1	1.32267e-11	28404.9	0
0.144214	1	1	1	1.2353e-11	26524.3	0
0.145214	1	1	1	1.15293e-11	24750.2	0
0.146214	1	1	1	1.07342e-11	23034.4	0
0.147214	1	1	1	9.99936e-12	21447.9	0
0.148214	1	1	1	9.30485e-12	19946	0
0.149214	1	1	1	8.67616e-12	18585.7	0
0.150214	1	1	1	8.10287e-12	17343.7	0
0.151214	1	1	1	7.59964e-12	16252.6	0
0.152214	1	1	1	7.16437e-12	15307.9	0
0.153214	1	1	1	6.80481e-12	14526.8	0
0.154214	1	1	1	6.52321e-12	13914.6	0
0.155214	1	1	1	6.32278e-12	13478.3	0
0.156214	1	1	1	6.20776e-12	13227.3	0
0.157214	1	1	1	6.18052e-12	13167.2	0
0.158214	1	1	1	6.24459e-12	13305.7	0
0.159214	1	1	1	6.403e-12	13649.9	0
0.160214	1	1	1	6.65691e-12	14202.1	0
0.161214	1	1	1	7.01118e-12	14973.7	0
0.162214	1	1	1	7.46443e-12	15961.3	0
0.163214	1	1	1	8.02163e-12	17176.5	0
0.164214	1	1	1	8.68098e-12	18615.1	0
0.165214	1	1	1	9.44608e-12	20285.4	0
0.166214	1	1	1	1.03155e-11	22184.3	0
0.167214	1	1	1	1.12911e-11	24316.1	0
0.168214	1	1	1	1.23717e-11	26678.3	0
0.169214	1	1	1	1.35578e-11	29272.3	0
0.170214	1	1	1	1.48475e-11	32094.1	0
0.171214	1	1	1	1.62417e-11	35145.3	0
0.172214	1	1	1	1.77346e-11	38414	0
0.173214	1	1	1	1.93307e-11	41909.2	0
0.174214	1	1	1	2.1019e-11	45608.3	0
0.175214	1	1	1	2.28086e-11	49530	0
0.176214	1	1	1	2.46828e-11	53639.1	0
0.177214	1	1	1	2.66531e-11	57959.2	0
0.178214	1	1	1	2.87018e-11	62453.4	0
0.179214	1	1	1	3.08372e-11	67138.8	0
0.180214	1	1	1	3.3046e-11	71986.7	0
0.181214	1	1	1	3.53286e-11	76997.8	0
0.182214	1	1	1	3.76808e-11	82163.1	0
0.183214	1	1	1	4.00898e-11	87454.8	0
0.184214	1	1	1	4.25666e-11	92896.3	0
0.185214	1	1	1	4.50791e-11	98418.2	0
0.186214	1	1	1	4.76598e-11	104091	0
0.187214	1	1	1	5.02507e-11	109788	0
0.188214	1	1	1	5.29113e-11	115639	0
0.189214	1	1	1	5.55558e-11	121457	0
0.190214	1	1	1	5.82595e-11	127405	0
0.191214	1	1	1	6.09443e-11	133315	0
0.192214	1	1	1	6.36638e-11	139301	0
0.193214	1	1	1	6.63621e-11	145242	0
0.194214	1	1	1	6.90669e-11	151199	0
0.195214	1	1	1	7.1753e-11	157116	0
0.196214	1	1	1	7.4413e-11	162977	0
0.197214	1	1	1	7.70608e-11	168812	0
