% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	1	1	26996.7	0
0.042	1	5	2	14214.8	0
0.043	1	3	3	372.481	0
0.044	1	2	4	404.51	0
0.046	1	4	6	1060.09	0
0.081	1	1	1	46851.7	0
0.082	1	5	2	3492.46	0
0.083	1	3	3	562.532	0
0.084	1	2	4	143.405	0
0.086	1	4	6	2907.25	0
0.121	1	1	1	60094.4	0
0.122	1	5	2	7484.02	0
0.123	1	3	3	906.23	0
0.124	1	2	4	948.446	0
0.126	1	4	6	2270.54	0
0.161	1	1	1	43141.4	0
0.162	1	5	2	6200.64	0
0.163	1	3	3	603.516	0
0.164	1	2	4	279.161	0
0.166	1	4	6	4129.77	0
0.201	1	1	1	69048.7	0
0.202	1	5	2	3407.38	0
0.203	1	3	3	589.724	0
0.204	1	2	4	113.396	0
0.206	1	4	6	9778.04	0
0.241	1	1	1	27967.8	0
0.242	1	5	2	2587.41	0
0.243	1	3	3	550.399	0
0.244	1	2	4	316.261	0
0.246	1	4	6	4069.98	0
0.281	1	1	1	74954	0
0.282	1	5	2	667.113	0
0.283	1	3	3	582.625	0
0.284	1	2	4	562.186	0
0.286	1	4	6	1001.13	0
0.321	1	1	1	79400.5	0
0.322	1	5	2	9844.69	0
0.323	1	3	3	2124.28	0
0.324	1	2	4	227.106	0
0.326	1	4	6	3215.06	0
0.361	1	1	1	16560.6	0
0.362	1	5	2	12814	0
0.363	1	3	3	2322.13	0
0.364	1	2	4	1333.82	0
0.366	1	4	6	850.253	0
0.401	1	1	1	70577.2	0
0.402	1	5	2	534.823	0
0.403	1	3	3	881.675	0
0.404	1	2	4	1588.29	0
0.406	1	4	6	1208.33	0
0.441	1	1	1	42964.7	0
0.442	1	5	2	4496.29	0
0.443	1	3	3	1019.81	0
0.444	1	2	4	561.584	0
0.446	1	4	6	1920.23	0
0.481	1	1	1	37320.6	0
0.482	1	5	2	10325.9	0
0.483	1	3	3	663.513	0
0.484	1	2	4	424.464	0
0.486	1	4	6	2271.73	0
0.521	1	1	1	41425.3	0
0.522	1	5	2	4168.3	0
0.523	1	3	3	1332.88	0
0.524	1	2	4	554.415	0
0.526	1	4	6	3891.89	0
0.561	1	1	1	24845.7	0
0.562	1	5	2	1554.61	0
0.563	1	3	3	1167.79	0
0.564	1	2	4	1592.81	0
0.566	1	4	6	1541.99	0
0.601	1	1	1	61384.9	0
0.602	1	5	2	3682.69	0
0.603	1	3	3	2182.54	0
0.604	1	2	4	2099.14	0
0.606	1	4	6	1838.08	0
0.641	1	1	1	24898.1	0
0.642	1	5	2	6346.12	0
0.643	1	3	3	1889.12	0
