% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
97	1	2	5	0	0	24	1620	0	1	1	0
260	1	4	2	0	0	18	967	0	1	1	0
266	1	3	1	0	0	28	2196	0	1	1	0
300	1	5	4	0	0	24	1620	0	1	1	0
321	1	1	3	0	0	28	2196	0	1	1	0
341	1	3	1	0	0	28	2196	0	1	1	0
357	1	2	5	0	0	28	2196	0	1	1	0
391	1	4	2	0	0	22	1383	0	1	1	0
410	1	5	4	0	0	18	967	0	1	1	0
418	1	1	3	0	0	28	2196	0	1	1	0
454	1	5	4	0	0	14	775	0	1	1	0
487	1	1	3	0	0	28	2196	0	1	1	0
518	1	4	2	0	0	24	1620	0	1	1	0
540	1	4	2	0	0	28	2196	0	1	1	0
542	1	2	5	0	0	22	1383	0	1	1	0
597	1	5	4	0	0	14	775	0	1	1	0
686	1	2	5	0	0	20	1191	0	1	1	0
707	1	3	1	0	0	28	2196	0	1	1	0
736	1	1	3	0	0	28	2196	0	1	1	0
740	1	4	2	0	0	22	1383	0	1	1	0
770	1	2	5	0	0	28	2196	0	1	1	0
840	1	3	1	0	0	28	2196	0	1	1	0
859	1	5	4	0	0	6	309	0	1	1	0
860	1	4	2	0	0	24	1620	0	1	1	0
879	1	1	3	0	0	28	2196	0	1	1	0
885	1	2	5	0	0	28	2196	0	1	1	0
914	1	5	4	0	0	10	469	0	1	1	0
966	1	4	2	0	0	24	1620	0	1	1	0
994	1	3	1	0	0	28	2196	0	1	1	0
999	1	5	4	0	0	24	1620	0	1	1	0
1033	1	2	5	0	0	28	2196	0	1	1	0
1037	1	1	3	0	0	28	2196	0	1	1	0
1196	1	2	5	0	0	22	1383	0	1	1	0
1228	1	4	2	0	0	22	1383	0	1	1	0
1260	1	2	5	0	0	26	1836	0	1	1	0
1345	1	5	4	0	0	22	1383	0	1	1	0
1358	1	3	1	0	0	28	2196	0	1	1	0
1450	1	1	3	0	0	28	2196	0	1	1	0
1487	1	2	5	0	0	26	1836	0	1	1	0
1490	1	1	3	0	0	28	2196	0	1	1	0
1523	1	3	1	0	0	24	1620	0	1	1	0
1595	1	5	4	0	0	20	1191	0	1	1	0
1609	1	1	3	0	0	28	2196	0	1	1	0
1610	1	2	5	0	0	28	2196	0	1	1	0
1670	1	1	3	0	0	28	2196	0	1	1	0
1703	1	5	4	0	0	6	309	0	1	1	0
1733	1	4	2	0	0	20	1191	0	1	1	0
1921	1	1	3	0	0	28	2196	0	1	1	0
1923	1	2	5	0	0	28	2196	0	1	1	0
1974	1	2	5	0	0	28	2196	0	1	1	0
1992	1	4	2	0	0	12	597	0	1	1	0
2002	1	5	4	0	0	14	775	0	1	1	0
2049	1	1	3	0	0	28	2196	0	1	1	0
2079	1	5	4	0	0	14	775	0	1	1	0
2119	1	5	4	0	0	22	1383	0	1	1	0
2290	1	4	2	0	0	20	1191	0	1	1	0
2316	1	3	1	0	0	28	2196	0	1	1	0
2341	1	1	3	0	0	28	2196	0	1	1	0
2356	1	2	5	0	0	28	2196	0	1	1	0
2381	1	1	3	0	0	28	2196	0	1	1	0
2451	1	5	4	0	0	16	903	0	1	1	0
2461	1	4	2	0	0	18	967	0	1	1	0
2508	1	3	1	0	0	28	2196	0	1	1	0
2584	1	1	3	0	0	28	2196	0	1	1	0
2664	1	1	3	0	0	28	2196	0	1	1	0
2703	1	4	2	0	0	22	1383	0	1	1	0
2809	1	3	1	0	0	28	2196	0	1	1	0
2860	1	1	3	0	0	28	2196	0	1	1	0
2866	1	5	4	0	0	16	903	0	1	1	0
3117	1	3	1	0	0	28	2196	0	1	1	0
3150	1	4	2	0	0	22	1383	0	1	1	0
3151	1	5	4	0	0	18	967	0	1	1	0
3155	1	1	3	0	0	28	2196	0	1	1	0
3168	1	2	5	0	0	28	2196	0	1	1	0
3189	1	4	2	0	0	28	2196	0	1	1	0
3298	1	3	1	0	0	28	2196	0	1	1	0
3302	1	2	5	0	0	28	2196	0	1	1	0
3320	1	2	5	0	0	28	2196	0	1	1	0
3404	1	4	2	0	0	28	2196	0	1	1	0
3441	1	2	5	0	0	22	1383	0	1	1	0
3504	1	3	1	0	0	28	2196	0	1	1	0
3525	1	2	5	0	0	28	2196	0	1	1	0
3579	1	1	3	0	0	28	2196	0	1	1	0
3590	1	4	2	0	0	28	2196	0	1	1	0
3637	1	4	2	0	0	22	1383	0	1	1	0
3765	1	5	4	0	0	12	597	0	1	1	0
3818	1	5	4	0	0	20	1191	0	1	1	0
3835	1	2	5	0	0	28	2196	0	1	1	0
3948	1	4	2	0	0	24	1620	0	1	1	0
3950	1	1	3	0	0	28	2196	0	1	1	0
3951	1	2	5	0	0	28	2196	0	1	1	0
3998	1	2	5	0	0	28	2196	0	1	1	0
4040	1	3	1	0	0	28	2196	0	1	1	0
4106	1	5	4	0	0	18	967	0	1	1	0
4173	1	4	2	0	0	28	2196	0	1	1	0
4248	1	3	1	0	0	28	2196	0	1	1	0
4379	1	4	2	0	0	24	1620	0	1	1	0
4409	1	1	3	0	0	28	2196	0	1	1	0
4430	1	3	1	0	0	28	2196	0	1	1	0
4447	1	5	4	0	0	12	597	0	1	1	0
4458	1	2	5	0	0	26	1836	0	1	1	0
4502	1	3	1	0	0	28	2196	0	1	1	0
4526	1	5	4	0	0	20	1191	0	1	1	0
4564	1	2	5	0	0	24	1620	0	1	1	0
4592	1	4	2	0	0	20	1191	0	1	1	0
4596	1	3	1	0	0	28	2196	0	1	1	0
4635	1	2	5	0	0	28	2196	0	1	1	0
4685	1	3	1	0	0	28	2196	0	1	1	0
4800	1	5	4	0	0	22	1383	0	1	1	0
4847	1	4	2	0	0	22	1383	0	1	1	0
4865	1	1	3	0	0	28	2196	0	1	1	0
4869	1	5	4	0	0	18	967	0	1	1	0
4916	1	1	3	0	0	28	2196	0	1	1	0
4993	1	4	2	0	0	18	967	0	1	1	0
4994	1	1	3	0	0	24	1620	0	1	1	0
5016	1	2	5	0	0	28	2196	0	1	1	0
5024	1	3	1	0	0	28	2196	0	1	1	0
5026	1	5	4	0	0	16	903	0	1	1	0
5095	1	3	1	0	0	28	2196	0	1	1	0
5142	1	1	3	0	0	28	2196	0	1	1	0
5162	1	4	2	0	0	24	1620	0	1	1	0
5169	1	5	4	0	0	18	967	0	1	1	0
5184	1	2	5	0	0	6	309	0	1	1	0
5263	1	5	4	0	0	12	597	0	1	1	0
5289	1	1	3	0	0	26	1836	0	1	1	0
5292	1	4	2	0	0	20	1191	0	1	1	0
5307	1	3	1	0	0	28	2196	0	1	1	0
5316	1	2	5	0	0	28	2196	0	1	1	0
5394	1	5	4	0	0	16	903	0	1	1	0
