% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.129	1	4	13	10	11	20	1191	0	0	0
0.211	1	1	22	2	3	28	2196	0	0	0
0.213	1	8	22	4	2	26	1836	0	0	0
0.236	1	3	24	7	16	28	2196	0	0	0
0.247	1	10	25	8	4	28	2196	0	0	0
0.279	1	2	28	10	15	28	2196	0	0	0
0.301	1	3	31	2	16	28	2196	0	0	0
0.322	1	5	33	3	1	28	2196	0	0	0
0.364	1	3	37	5	16	20	1191	0	0	0
0.395	1	10	40	6	4	28	2196	0	0	0
0.397	1	3	40	8	16	28	2196	0	0	0
0.398	1	5	40	9	1	28	2196	0	0	0
0.449	1	10	45	10	4	28	2196	0	0	0
0.5	1	9	51	1	9	18	967	0	0	0
0.502	1	1	51	3	3	28	2196	0	0	0
0.518	1	2	52	9	15	28	2196	0	0	0
0.529	1	1	53	10	3	28	2196	0	0	0
0.6	1	8	61	1	2	28	2196	0	0	0
0.611	1	1	62	2	3	28	2196	0	0	0
0.612	1	6	62	3	12	28	2196	0	0	0
0.618	1	2	62	9	15	28	2196	0	0	0
0.661	1	3	67	2	16	26	1836	0	0	0
0.669	1	1	67	10	3	28	2196	0	0	0
0.67	1	10	68	1	4	28	2196	0	0	0
0.677	1	7	68	8	10	14	775	0	0	0
0.712	1	4	72	3	11	20	1191	0	0	0
0.738	1	8	74	9	2	28	2196	0	0	0
0.754	1	4	76	5	11	4	217	0	0	0
0.771	1	9	78	2	9	18	967	0	0	0
0.782	1	6	79	3	12	28	2196	0	0	0
0.806	1	3	81	7	16	28	2196	0	0	0
0.844	1	10	85	5	4	28	2196	0	0	0
0.862	1	7	87	3	10	8	421	0	0	0
0.865	1	2	87	6	15	28	2196	0	0	0
0.868	1	10	87	9	4	28	2196	0	0	0
0.871	1	1	88	2	3	28	2196	0	0	0
0.902	1	3	91	3	16	28	2196	0	0	0
0.915	1	9	92	6	9	24	1620	0	0	0
0.949	1	1	95	10	3	28	2196	0	0	0
0.958	1	8	96	9	2	28	2196	0	0	0
0.964	1	3	97	5	16	28	2196	0	0	0
0.975	1	7	98	6	10	20	1191	0	0	0
0.998	1	2	100	9	15	28	2196	0	0	0
1.039	1	10	104	10	4	24	1620	0	0	0
1.04	1	8	105	1	2	28	2196	0	0	0
1.043	1	5	105	4	1	28	2196	0	0	0
1.059	1	1	106	10	3	28	2196	0	0	0
1.061	1	4	107	2	11	18	967	0	0	0
1.09	1	2	110	1	15	28	2196	0	0	0
1.093	1	7	110	4	10	12	597	0	0	0
1.108	1	9	111	9	9	12	597	0	0	0
1.113	1	8	112	4	2	28	2196	0	0	0
1.124	1	5	113	5	1	28	2196	0	0	0
1.14	1	10	115	1	4	26	1836	0	0	0
1.174	1	6	118	5	12	28	2196	0	0	0
1.175	1	4	118	6	11	14	775	0	0	0
1.221	1	3	123	2	16	28	2196	0	0	0
1.244	1	8	125	5	2	28	2196	0	0	0
1.257	1	2	126	8	15	28	2196	0	0	0
1.265	1	9	127	6	9	28	2196	0	0	0
1.298	1	7	130	9	10	4	217	0	0	0
1.309	1	4	131	10	11	20	1191	0	0	0
1.311	1	5	132	2	1	28	2196	0	0	0
1.365	1	6	137	6	12	28	2196	0	0	0
1.366	1	8	137	7	2	28	2196	0	0	0
1.435	1	1	144	6	3	28	2196	0	0	0
1.46	1	5	147	1	1	28	2196	0	0	0
1.481	1	10	149	2	4	28	2196	0	0	0
1.497	1	9	150	8	9	28	2196	0	0	0
1.519	1	3	152	10	16	28	2196	0	0	0
1.524	1	7	153	5	10	20	1191	0	0	0
1.537	1	2	154	8	15	28	2196	0	0	0
1.558	1	7	156	9	10	18	967	0	0	0
1.563	1	10	157	4	4	28	2196	0	0	0
1.587	1	1	159	8	3	28	2196	0	0	0
1.609	1	5	161	10	1	28	2196	0	0	0
1.635	1	8	164	6	2	28	2196	0	0	0
1.686	1	10	169	7	4	20	1191	0	0	0
1.765	1	6	177	6	12	28	2196	0	0	0
1.77	1	3	178	1	16	28	2196	0	0	0
1.789	1	4	179	10	11	10	469	0	0	0
1.792	1	6	180	3	12	18	967	0	0	0
1.797	1	4	180	8	11	16	903	0	0	0
1.804	1	9	181	5	9	28	2196	0	0	0
1.831	1	7	184	2	10	6	309	0	0	0
1.846	1	2	185	7	15	28	2196	0	0	0
1.891	1	5	190	2	1	28	2196	0	0	0
1.921	1	7	193	2	10	12	597	0	0	0
1.923	1	5	193	4	1	28	2196	0	0	0
1.953	1	2	196	4	15	28	2196	0	0	0
1.956	1	10	196	7	4	28	2196	0	0	0
1.96	1	8	197	1	2	28	2196	0	0	0
2.005	1	1	201	6	3	28	2196	0	0	0
2.014	1	7	202	5	10	14	775	0	0	0
2.035	1	10	204	6	4	28	2196	0	0	0
2.056	1	6	206	7	12	28	2196	0	0	0
2.11	1	1	212	1	3	28	2196	0	0	0
2.147	1	6	215	8	12	28	2196	0	0	0
2.154	1	2	216	5	15	28	2196	0	0	0
2.173	1	9	218	4	9	28	2196	0	0	0
2.178	1	10	218	9	4	28	2196	0	0	0
2.206	1	8	221	7	2	28	2196	0	0	0
2.208	1	6	221	9	12	28	2196	0	0	0
2.223	1	4	223	4	11	16	903	0	0	0
2.258	1	5	226	9	1	28	2196	0	0	0
2.277	1	8	228	8	2	28	2196	0	0	0
2.301	1	8	231	2	2	20	1191	0	0	0
2.323	1	9	233	4	9	24	1620	0	0	0
2.337	1	2	234	8	15	28	2196	0	0	0
2.372	1	6	238	3	12	28	2196	0	0	0
2.423	1	7	243	4	10	20	1191	0	0	0
2.449	1	8	245	10	2	28	2196	0	0	0
2.462	1	9	247	3	9	20	1191	0	0	0
2.507	1	6	251	8	12	28	2196	0	0	0
2.54	1	1	255	1	3	28	2196	0	0	0
2.546	1	7	255	7	10	20	1191	0	0	0
2.58	1	8	259	1	2	22	1383	0	0	0
2.601	1	6	261	2	12	28	2196	0	0	0
2.603	1	9	261	4	9	28	2196	0	0	0
2.61	1	10	262	1	4	28	2196	0	0	0
2.63	1	3	264	1	16	24	1620	0	0	0
2.69	1	2	270	1	15	28	2196	0	0	0
2.695	1	6	270	6	12	28	2196	0	0	0
2.753	1	3	276	4	16	28	2196	0	0	0
2.754	1	6	276	5	12	28	2196	0	0	0
2.773	1	10	278	4	4	28	2196	0	0	0
2.78	1	8	279	1	2	28	2196	0	0	0
2.803	1	8	281	4	2	28	2196	0	0	0
2.809	1	7	281	10	10	12	597	0	0	0
2.818	1	4	282	9	11	16	903	0	0	0
2.828	1	9	283	9	9	22	1383	0	0	0
2.857	1	2	286	8	15	28	2196	0	0	0
2.869	1	10	287	10	4	28	2196	0	0	0
2.933	1	3	294	4	16	28	2196	0	0	0
2.963	1	1	297	4	3	28	2196	0	0	0
