% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	5	1	993.839	0
0.042	1	8	2	1352.43	0
0.043	1	1	3	3299.27	0
0.044	1	6	4	10149.6	0
0.049	1	4	9	4041.3	0
0.05	1	7	10	21897.1	0
0.051	1	2	11	171.76	0
0.052	1	10	12	58.637	0
0.053	1	9	13	7961.28	0
0.054	1	3	14	597.979	0
0.081	1	5	1	300.287	0
0.082	1	8	2	1957.24	0
0.083	1	1	3	621.225	0
0.084	1	6	4	4555.91	0
0.089	1	4	9	1412.62	0
0.09	1	7	10	16027	0
0.091	1	2	11	82.1637	0
0.092	1	10	12	48.6877	0
0.093	1	9	13	14957.2	0
0.094	1	3	14	808.297	0
0.121	1	5	1	205.241	0
0.122	1	8	2	2464.8	0
0.123	1	1	3	730.395	0
0.124	1	6	4	3089.6	0
0.129	1	4	9	2691.42	0
0.13	1	7	10	8913.63	0
0.131	1	2	11	134.845	0
0.132	1	10	12	32.0218	0
0.133	1	9	13	12710	0
0.134	1	3	14	388.969	0
0.161	1	5	1	625.684	0
0.162	1	8	2	652.429	0
0.163	1	1	3	1418.33	0
0.164	1	6	4	5386.79	0
0.169	1	4	9	3747.82	0
0.17	1	7	10	8681.2	0
0.171	1	2	11	136.099	0
0.172	1	10	12	57.4782	0
0.173	1	9	13	4326.2	0
0.174	1	3	14	1091.85	0
0.201	1	5	1	892.142	0
0.202	1	8	2	748.397	0
0.203	1	1	3	1691.76	0
0.204	1	6	4	3113.45	0
0.209	1	4	9	999.615	0
0.21	1	7	10	15405.9	0
0.211	1	2	11	65.1774	0
0.212	1	10	12	129.042	0
0.213	1	9	13	10912.7	0
0.214	1	3	14	1558.94	0
0.241	1	5	1	390.49	0
0.242	1	8	2	464.945	0
0.243	1	1	3	2971.8	0
0.244	1	6	4	3291.83	0
0.249	1	4	9	738.621	0
0.25	1	7	10	8653.66	0
0.251	1	2	11	206.666	0
0.252	1	10	12	107.243	0
0.253	1	9	13	13129.2	0
0.254	1	3	14	925.522	0
0.281	1	5	1	511.813	0
0.282	1	8	2	1906.78	0
0.283	1	1	3	5678.44	0
0.284	1	6	4	4880.1	0
0.289	1	4	9	705.298	0
0.29	1	7	10	19279.6	0
0.291	1	2	11	156.141	0
0.292	1	10	12	62.4854	0
0.293	1	9	13	14076.6	0
0.294	1	3	14	1170.03	0
0.321	1	5	1	817.216	0
0.322	1	8	2	1055.91	0
0.323	1	1	3	11076.9	0
0.324	1	6	4	1835.52	0
0.329	1	4	9	820.029	0
0.33	1	7	10	16988	0
0.331	1	2	11	133.719	0
0.332	1	10	12	107.01	0
0.333	1	9	13	15369.8	0
0.334	1	3	14	1510.37	0
0.361	1	5	1	1146.98	0
0.362	1	8	2	1412.93	0
0.363	1	1	3	7288.79	0
0.364	1	6	4	5315.81	0
0.369	1	4	9	1363.73	0
0.37	1	7	10	23650.7	0
0.371	1	2	11	214.173	0
0.372	1	10	12	64.9384	0
0.373	1	9	13	11049.4	0
0.374	1	3	14	5223.81	0
0.401	1	5	1	695.318	0
0.402	1	8	2	3806.84	0
0.403	1	1	3	1295.26	0
0.404	1	6	4	5754.61	0
0.409	1	4	9	2614.08	0
0.41	1	7	10	33990.9	0
0.411	1	2	11	240.439	0
0.412	1	10	12	63.9803	0
0.413	1	9	13	13220	0
0.414	1	3	14	3340.54	0
0.441	1	5	1	620.761	0
0.442	1	8	2	1519.9	0
0.443	1	1	3	8099.11	0
0.444	1	6	4	3552.34	0
0.449	1	4	9	1902.36	0
0.45	1	7	10	14468.1	0
0.451	1	2	11	245.117	0
0.452	1	10	12	107.72	0
0.453	1	9	13	16418.3	0
0.454	1	3	14	2393.68	0
0.481	1	5	1	1011.07	0
0.482	1	8	2	4201.96	0
0.483	1	1	3	3096.09	0
0.484	1	6	4	6232.24	0
0.489	1	4	9	3458.84	0
0.49	1	7	10	49064.6	0
0.491	1	2	11	130.067	0
0.492	1	10	12	32.0532	0
0.493	1	9	13	11478	0
0.494	1	3	14	6710.77	0
0.521	1	5	1	266.081	0
0.522	1	8	2	2602.25	0
0.523	1	1	3	1220.8	0
0.524	1	6	4	2078.91	0
0.529	1	4	9	1310.99	0
0.53	1	7	10	26555.4	0
0.531	1	2	11	324.14	0
0.532	1	10	12	99.9433	0
0.533	1	9	13	5988.29	0
0.534	1	3	14	726.501	0
0.561	1	5	1	508	0
0.562	1	8	2	1874.14	0
0.563	1	1	3	3431.74	0
0.564	1	6	4	1394.43	0
0.569	1	4	9	3068.13	0
0.57	1	7	10	10865.4	0
0.571	1	2	11	207.205	0
0.572	1	10	12	49.1105	0
0.573	1	9	13	7970.64	0
0.574	1	3	14	1440.53	0
0.601	1	5	1	1090.14	0
0.602	1	8	2	2140.9	0
0.603	1	1	3	5674.31	0
0.604	1	6	4	904.729	0
0.609	1	4	9	2196.9	0
0.61	1	7	10	22443.1	0
0.611	1	2	11	140.316	0
0.612	1	10	12	43.602	0
0.613	1	9	13	4746.59	0
0.614	1	3	14	3177.68	0
0.641	1	5	1	1261.79	0
0.642	1	8	2	3437.57	0
0.643	1	1	3	13295.7	0
0.644	1	6	4	5214.51	0
0.649	1	4	9	668.508	0
0.65	1	7	10	23799.4	0
0.651	1	2	11	189.697	0
0.652	1	10	12	14.9676	0
0.653	1	9	13	8118.83	0
0.654	1	3	14	1493.86	0
0.681	1	5	1	5228.87	0
0.682	1	8	2	1788.32	0
0.683	1	1	3	6163.97	0
0.684	1	6	4	7951.33	0
0.689	1	4	9	1750.05	0
0.69	1	7	10	27810.8	0
0.691	1	2	11	269.292	0
0.692	1	10	12	13.9015	0
0.693	1	9	13	15830.8	0
0.694	1	3	14	1334.41	0
0.721	1	5	1	1710.28	0
0.722	1	8	2	2355.4	0
0.723	1	1	3	3964.83	0
0.724	1	6	4	4073.11	0
0.729	1	4	9	1180.95	0
0.73	1	7	10	84975.6	0
0.731	1	2	11	161.695	0
0.732	1	10	12	67.9609	0
0.733	1	9	13	18273.4	0
0.734	1	3	14	3484.29	0
0.761	1	5	1	1082.46	0
0.762	1	8	2	1685.86	0
0.763	1	1	3	2579.66	0
0.764	1	6	4	10323.4	0
0.769	1	4	9	1059.71	0
0.77	1	7	10	49761.3	0
0.771	1	2	11	263.836	0
0.772	1	10	12	232.559	0
0.773	1	9	13	13328.4	0
0.774	1	3	14	3759.65	0
0.801	1	5	1	4981.48	0
0.802	1	8	2	452.86	0
0.803	1	1	3	804.046	0
0.804	1	6	4	8134.54	0
0.809	1	4	9	1155.45	0
0.81	1	7	10	6537.38	0
0.811	1	2	11	198.554	0
0.812	1	10	12	117.773	0
0.813	1	9	13	7223.58	0
0.814	1	3	14	833.558	0
0.841	1	5	1	3321.89	0
0.842	1	8	2	1302.4	0
0.843	1	1	3	748.151	0
0.844	1	6	4	9217.07	0
0.849	1	4	9	438.765	0
0.85	1	7	10	28541.4	0
0.851	1	2	11	244.839	0
0.852	1	10	12	174.049	0
0.853	1	9	13	4493.85	0
0.854	1	3	14	2715.76	0
0.881	1	5	1	2729.69	0
0.882	1	8	2	1962.94	0
0.883	1	1	3	695.913	0
0.884	1	6	4	9864.79	0
0.889	1	4	9	967.481	0
0.89	1	7	10	11352.9	0
0.891	1	2	11	400.447	0
0.892	1	10	12	301.827	0
0.893	1	9	13	6362.45	0
0.894	1	3	14	6314.33	0
0.921	1	5	1	2911.44	0
0.922	1	8	2	1443.13	0
0.923	1	1	3	1099.63	0
0.924	1	6	4	4971.39	0
0.929	1	4	9	2252.79	0
0.93	1	7	10	8269.89	0
0.931	1	2	11	237.115	0
0.932	1	10	12	230.088	0
0.933	1	9	13	4905.2	0
0.934	1	3	14	856.158	0
0.961	1	5	1	1881.94	0
0.962	1	8	2	1732.13	0
0.963	1	1	3	8981.15	0
0.964	1	6	4	16309.5	0
0.969	1	4	9	2756.82	0
0.97	1	7	10	17449.5	0
0.971	1	2	11	180.034	0
0.972	1	10	12	443.433	0
0.973	1	9	13	4706.41	0
0.974	1	3	14	1625.33	0
1.001	1	5	1	877.311	0
1.002	1	8	2	866.324	0
1.003	1	1	3	6671.47	0
1.004	1	6	4	11148.4	0
1.009	1	4	9	934.232	0
1.01	1	7	10	19397.1	0
1.011	1	2	11	81.7808	0
1.012	1	10	12	33.2038	0
1.013	1	9	13	13587.2	0
1.014	1	3	14	3030.55	0
1.041	1	5	1	666.04	0
1.042	1	8	2	1524.59	0
1.043	1	1	3	8975.05	0
1.044	1	6	4	3397.61	0
1.049	1	4	9	668.282	0
1.05	1	7	10	6384.91	0
1.051	1	2	11	139.06	0
1.052	1	10	12	51.2857	0
1.053	1	9	13	11471.2	0
1.054	1	3	14	2389.23	0
1.081	1	5	1	1459.37	0
1.082	1	8	2	344.205	0
1.083	1	1	3	8760.06	0
1.084	1	6	4	12488	0
1.089	1	4	9	892.306	0
1.09	1	7	10	23826	0
1.091	1	2	11	141.004	0
1.092	1	10	12	54.2208	0
1.093	1	9	13	15487.5	0
1.094	1	3	14	1304.31	0
1.121	1	5	1	549.073	0
1.122	1	8	2	894.543	0
1.123	1	1	3	3097.47	0
1.124	1	6	4	6047.11	0
1.129	1	4	9	6827.74	0
1.13	1	7	10	19167	0
1.131	1	2	11	123.631	0
1.132	1	10	12	35.2683	0
1.133	1	9	13	10006.5	0
1.134	1	3	14	832.316	0
1.161	1	5	1	1369.78	0
1.162	1	8	2	722.965	0
1.163	1	1	3	1262.74	0
1.164	1	6	4	6950.08	0
1.169	1	4	9	11098.3	0
1.17	1	7	10	6034.65	0
1.171	1	2	11	114.21	0
1.172	1	10	12	39.4082	0
1.173	1	9	13	3753.96	0
1.174	1	3	14	2475.53	0
1.201	1	5	1	1344.03	0
1.202	1	8	2	144.24	0
1.203	1	1	3	876.882	0
1.204	1	6	4	3822.95	0
1.209	1	4	9	3760.77	0
1.21	1	7	10	15867.2	0
1.211	1	2	11	89.1498	0
1.212	1	10	12	148.726	0
