% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	2	1	58009.9	0
0.042	1	5	2	405.794	0
0.043	1	1	3	4496.59	0
0.044	1	4	4	1896.49	0
0.046	1	3	6	5324.57	0
0.081	1	2	1	58009.9	0
0.082	1	5	2	405.794	0
0.083	1	1	3	4496.59	0
0.084	1	4	4	1896.49	0
0.086	1	3	6	5324.57	0
0.121	1	2	1	58009.9	0
0.122	1	5	2	405.794	0
0.123	1	1	3	4496.59	0
0.124	1	4	4	1896.49	0
0.126	1	3	6	5324.57	0
0.161	1	2	1	58009.9	0
0.162	1	5	2	405.794	0
0.163	1	1	3	4496.59	0
0.164	1	4	4	1896.49	0
0.166	1	3	6	5324.57	0
0.201	1	2	1	58009.9	0
0.202	1	5	2	405.794	0
0.203	1	1	3	4496.59	0
0.204	1	4	4	1896.49	0
0.206	1	3	6	5324.57	0
0.241	1	2	1	58009.9	0
0.242	1	5	2	405.794	0
0.243	1	1	3	4496.59	0
0.244	1	4	4	1896.49	0
0.246	1	3	6	5324.57	0
0.281	1	2	1	58009.9	0
0.282	1	5	2	405.794	0
0.283	1	1	3	4496.59	0
0.284	1	4	4	1896.49	0
0.286	1	3	6	5324.57	0
0.321	1	2	1	58009.9	0
0.322	1	5	2	405.794	0
0.323	1	1	3	4496.59	0
0.324	1	4	4	1896.49	0
0.326	1	3	6	5324.57	0
0.361	1	2	1	58009.9	0
0.362	1	5	2	405.794	0
0.363	1	1	3	4496.59	0
0.364	1	4	4	1896.49	0
0.366	1	3	6	5324.57	0
0.401	1	2	1	58009.9	0
0.402	1	5	2	405.794	0
0.403	1	1	3	4496.59	0
0.404	1	4	4	1896.49	0
0.406	1	3	6	5324.57	0
0.441	1	2	1	58009.9	0
0.442	1	5	2	405.794	0
0.443	1	1	3	4496.59	0
0.444	1	4	4	1896.49	0
0.446	1	3	6	5324.57	0
0.481	1	2	1	58009.9	0
0.482	1	5	2	405.794	0
0.483	1	1	3	4496.59	0
0.484	1	4	4	1896.49	0
0.486	1	3	6	5324.57	0
0.521	1	2	1	58009.9	0
0.522	1	5	2	405.794	0
0.523	1	1	3	4496.59	0
0.524	1	4	4	1896.49	0
0.526	1	3	6	5324.57	0
0.561	1	2	1	58009.9	0
0.562	1	5	2	405.794	0
0.563	1	1	3	4496.59	0
0.564	1	4	4	1896.49	0
0.566	1	3	6	5324.57	0
0.601	1	2	1	58009.9	0
0.602	1	5	2	405.794	0
0.603	1	1	3	4496.59	0
0.604	1	4	4	1896.49	0
0.606	1	3	6	5324.57	0
0.641	1	2	1	58009.9	0
0.642	1	5	2	405.794	0
0.643	1	1	3	4496.59	0
0.644	1	4	4	1896.49	0
0.646	1	3	6	5324.57	0
0.681	1	2	1	58009.9	0
0.682	1	5	2	405.794	0
0.683	1	1	3	4496.59	0
0.684	1	4	4	1896.49	0
0.686	1	3	6	5324.57	0
0.721	1	2	1	58009.9	0
0.722	1	5	2	405.794	0
0.723	1	1	3	4496.59	0
0.724	1	4	4	1896.49	0
0.726	1	3	6	5324.57	0
0.761	1	2	1	58009.9	0
0.762	1	5	2	405.794	0
0.763	1	1	3	4496.59	0
0.764	1	4	4	1896.49	0
0.766	1	3	6	5324.57	0
0.801	1	2	1	58009.9	0
0.802	1	5	2	405.794	0
0.803	1	1	3	4496.59	0
0.804	1	4	4	1896.49	0
0.806	1	3	6	5324.57	0
0.841	1	2	1	58009.9	0
0.842	1	5	2	405.794	0
0.843	1	1	3	4496.59	0
0.844	1	4	4	1896.49	0
0.846	1	3	6	5324.57	0
0.881	1	2	1	58009.9	0
0.882	1	5	2	405.794	0
0.883	1	1	3	4496.59	0
0.884	1	4	4	1896.49	0
0.886	1	3	6	5324.57	0
0.921	1	2	1	58009.9	0
0.922	1	5	2	405.794	0
0.923	1	1	3	4496.59	0
0.924	1	4	4	1896.49	0
0.926	1	3	6	5324.57	0
0.961	1	2	1	58009.9	0
0.962	1	5	2	405.794	0
0.963	1	1	3	4496.59	0
0.964	1	4	4	1896.49	0
0.966	1	3	6	5324.57	0
1.001	1	2	1	58009.9	0
1.002	1	5	2	405.794	0
1.003	1	1	3	4496.59	0
1.004	1	4	4	1896.49	0
1.006	1	3	6	5324.57	0
1.041	1	2	1	58009.9	0
1.042	1	5	2	405.794	0
1.043	1	1	3	4496.59	0
1.044	1	4	4	1896.49	0
1.046	1	3	6	5324.57	0
1.081	1	2	1	58009.9	0
1.082	1	5	2	405.794	0
1.083	1	1	3	4496.59	0
1.084	1	4	4	1896.49	0
1.086	1	3	6	5324.57	0
1.121	1	2	1	58009.9	0
1.122	1	5	2	405.794	0
1.123	1	1	3	4496.59	0
1.124	1	4	4	1896.49	0
1.126	1	3	6	5324.57	0
1.161	1	2	1	58009.9	0
1.162	1	5	2	405.794	0
1.163	1	1	3	4496.59	0
1.164	1	4	4	1896.49	0
1.166	1	3	6	5324.57	0
1.201	1	2	1	58009.9	0
1.202	1	5	2	405.794	0
1.203	1	1	3	4496.59	0
1.204	1	4	4	1896.49	0
1.206	1	3	6	5324.57	0
1.241	1	2	1	58009.9	0
1.242	1	5	2	405.794	0
1.243	1	1	3	4496.59	0
1.244	1	4	4	1896.49	0
1.246	1	3	6	5324.57	0
1.281	1	2	1	58009.9	0
1.282	1	5	2	405.794	0
1.283	1	1	3	4496.59	0
1.284	1	4	4	1896.49	0
1.286	1	3	6	5324.57	0
1.321	1	2	1	58009.9	0
1.322	1	5	2	405.794	0
1.323	1	1	3	4496.59	0
1.324	1	4	4	1896.49	0
1.326	1	3	6	5324.57	0
1.361	1	2	1	58009.9	0
1.362	1	5	2	405.794	0
1.363	1	1	3	4496.59	0
1.364	1	4	4	1896.49	0
1.366	1	3	6	5324.57	0
1.401	1	2	1	58009.9	0
1.402	1	5	2	405.794	0
1.403	1	1	3	4496.59	0
1.404	1	4	4	1896.49	0
1.406	1	3	6	5324.57	0
1.441	1	2	1	58009.9	0
1.442	1	5	2	405.794	0
1.443	1	1	3	4496.59	0
1.444	1	4	4	1896.49	0
1.446	1	3	6	5324.57	0
1.481	1	2	1	58009.9	0
1.482	1	5	2	405.794	0
1.483	1	1	3	4496.59	0
1.484	1	4	4	1896.49	0
1.486	1	3	6	5324.57	0
1.521	1	2	1	58009.9	0
1.522	1	5	2	405.794	0
1.523	1	1	3	4496.59	0
1.524	1	4	4	1896.49	0
1.526	1	3	6	5324.57	0
1.561	1	2	1	58009.9	0
1.562	1	5	2	405.794	0
1.563	1	1	3	4496.59	0
1.564	1	4	4	1896.49	0
1.566	1	3	6	5324.57	0
1.601	1	2	1	58009.9	0
1.602	1	5	2	405.794	0
1.603	1	1	3	4496.59	0
1.604	1	4	4	1896.49	0
1.606	1	3	6	5324.57	0
1.641	1	2	1	58009.9	0
1.642	1	5	2	405.794	0
1.643	1	1	3	4496.59	0
1.644	1	4	4	1896.49	0
1.646	1	3	6	5324.57	0
1.681	1	2	1	58009.9	0
1.682	1	5	2	405.794	0
1.683	1	1	3	4496.59	0
1.684	1	4	4	1896.49	0
1.686	1	3	6	5324.57	0
1.721	1	2	1	58009.9	0
1.722	1	5	2	405.794	0
1.723	1	1	3	4496.59	0
1.724	1	4	4	1896.49	0
1.726	1	3	6	5324.57	0
1.761	1	2	1	58009.9	0
1.762	1	5	2	405.794	0
1.763	1	1	3	4496.59	0
1.764	1	4	4	1896.49	0
1.766	1	3	6	5324.57	0
1.801	1	2	1	58009.9	0
1.802	1	5	2	405.794	0
1.803	1	1	3	4496.59	0
1.804	1	4	4	1896.49	0
1.806	1	3	6	5324.57	0
1.841	1	2	1	58009.9	0
1.842	1	5	2	405.794	0
1.843	1	1	3	4496.59	0
1.844	1	4	4	1896.49	0
1.846	1	3	6	5324.57	0
1.881	1	2	1	58009.9	0
1.882	1	5	2	405.794	0
1.883	1	1	3	4496.59	0
1.884	1	4	4	1896.49	0
1.886	1	3	6	5324.57	0
1.921	1	2	1	58009.9	0
1.922	1	5	2	405.794	0
1.923	1	1	3	4496.59	0
1.924	1	4	4	1896.49	0
1.926	1	3	6	5324.57	0
1.961	1	2	1	58009.9	0
1.962	1	5	2	405.794	0
1.963	1	1	3	4496.59	0
1.964	1	4	4	1896.49	0
1.966	1	3	6	5324.57	0
2.001	1	2	1	58009.9	0
2.002	1	5	2	405.794	0
2.003	1	1	3	4496.59	0
2.004	1	4	4	1896.49	0
2.006	1	3	6	5324.57	0
2.041	1	2	1	58009.9	0
2.042	1	5	2	405.794	0
2.043	1	1	3	4496.59	0
2.044	1	4	4	1896.49	0
2.046	1	3	6	5324.57	0
2.081	1	2	1	58009.9	0
2.082	1	5	2	405.794	0
2.083	1	1	3	4496.59	0
2.084	1	4	4	1896.49	0
2.086	1	3	6	5324.57	0
2.121	1	2	1	58009.9	0
2.122	1	5	2	405.794	0
2.123	1	1	3	4496.59	0
2.124	1	4	4	1896.49	0
