% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
237	1	5	2	0	28	2196	0	1	0
288	1	1	1	0	28	2196	0	1	0
363	1	5	2	0	28	2196	0	1	0
376	1	2	4	0	28	2196	0	1	0
416	1	3	3	0	28	2196	0	1	0
429	1	1	1	0	28	2196	0	1	0
450	1	5	2	0	28	2196	0	1	0
586	1	3	3	0	28	2196	0	1	0
654	1	4	6	0	24	1620	0	1	0
657	1	1	1	0	28	2196	0	1	0
711	1	2	4	0	28	2196	0	1	0
784	1	5	2	0	28	2196	0	1	0
785	1	2	4	0	28	2196	0	1	0
801	1	5	2	0	28	2196	0	1	0
837	1	4	6	0	28	2196	0	1	0
883	1	3	3	0	6	309	0	1	0
938	1	4	6	0	28	2196	0	1	0
952	1	2	4	0	28	2196	0	1	0
958	1	1	1	0	28	2196	0	1	0
977	1	5	2	0	28	2196	0	1	0
1006	1	2	4	0	28	2196	0	1	0
1100	1	2	4	0	28	2196	0	1	0
1124	1	1	1	0	28	2196	0	1	0
1139	1	3	3	0	28	2196	0	1	0
1229	1	2	4	0	28	2196	0	1	0
1233	1	4	6	0	26	1836	0	1	0
1262	1	5	2	0	28	2196	0	1	0
1312	1	2	4	0	28	2196	0	1	0
1406	1	5	2	0	28	2196	0	1	0
1407	1	2	4	0	28	2196	0	1	0
1507	1	5	2	0	28	2196	0	1	0
1542	1	3	3	0	20	1191	0	1	0
1611	1	2	4	0	28	2196	0	1	0
1621	1	5	2	0	28	2196	0	1	0
1625	1	3	3	0	20	1191	0	1	0
1728	1	2	4	0	28	2196	0	1	0
1746	1	5	2	0	28	2196	0	1	0
1773	1	5	2	0	28	2196	0	1	0
1787	1	1	1	0	22	1383	0	1	0
1844	1	4	6	0	26	1836	0	1	0
1864	1	5	2	0	28	2196	0	1	0
1948	1	1	1	0	28	2196	0	1	0
2004	1	1	1	0	28	2196	0	1	0
2006	1	3	3	0	28	2196	0	1	0
2141	1	4	6	0	28	2196	0	1	0
2194	1	1	1	0	28	2196	0	1	0
2223	1	5	2	0	28	2196	0	1	0
2250	1	3	3	0	28	2196	0	1	0
2297	1	1	1	0	28	2196	0	1	0
2317	1	5	2	0	28	2196	0	1	0
2401	1	3	3	0	14	775	0	1	0
2529	1	4	6	0	28	2196	0	1	0
2572	1	4	6	0	24	1620	0	1	0
2592	1	2	4	0	28	2196	0	1	0
2655	1	5	2	0	28	2196	0	1	0
2669	1	1	1	0	28	2196	0	1	0
2721	1	4	6	0	28	2196	0	1	0
2736	1	2	4	0	28	2196	0	1	0
2799	1	3	3	0	28	2196	0	1	0
2885	1	5	2	0	28	2196	0	1	0
2916	1	2	4	0	28	2196	0	1	0
2917	1	1	1	0	24	1620	0	1	0
3073	1	4	6	0	22	1383	0	1	0
3101	1	5	2	0	28	2196	0	1	0
3220	1	3	3	0	22	1383	0	1	0
3263	1	2	4	0	28	2196	0	1	0
3301	1	3	3	0	22	1383	0	1	0
3324	1	3	3	0	28	2196	0	1	0
