% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	2.76648e-12	5832.26	0
0.000214285	1	2	0	1.9867e-12	4188.34	0
0.000214285	1	3	0	9.10828e-13	1920.19	0
0.000214285	1	4	0	8.15451e-13	1719.12	0
0.000214285	1	5	0	8.23365e-10	1.7358e+06	0
0.00121428	1	1	0	3.12635e-12	6374.93	0
0.00121428	1	2	0	3.35777e-12	7154.65	0
0.00121428	1	3	0	8.62066e-13	1888.94	0
0.00121428	1	4	0	1.21504e-12	2668.35	0
0.00121428	1	5	0	6.99663e-10	1.45312e+06	0
0.00221428	1	1	0	3.04898e-12	6200.09	0
0.00221428	1	2	0	3.34303e-12	7122.11	0
0.00221428	1	3	0	8.50253e-13	1862.75	0
0.00221428	1	4	0	1.20444e-12	2645.37	0
0.00221428	1	5	0	7.09204e-10	1.47957e+06	0
0.00321428	1	1	0	2.97211e-12	6026.52	0
0.00321428	1	2	0	3.37769e-12	7197.04	0
0.00321428	1	3	0	8.37944e-13	1835.4	0
0.00321428	1	4	0	1.19384e-12	2622.38	0
0.00321428	1	5	0	7.20754e-10	1.5103e+06	0
0.00421428	1	1	0	2.8941e-12	5851.01	0
0.00421428	1	2	0	3.46337e-12	7383.18	0
0.00421428	1	3	0	8.25664e-13	1808.05	0
0.00421428	1	4	0	1.18161e-12	2595.73	0
0.00421428	1	5	0	7.34005e-10	1.54465e+06	0
0.00521428	1	1	0	2.81758e-12	5678.83	0
0.00521428	1	2	0	3.60071e-12	7681.9	0
0.00521428	1	3	0	8.12762e-13	1779.25	0
0.00521428	1	4	0	1.16963e-12	2569.58	0
0.00521428	1	5	0	7.4893e-10	1.58254e+06	0
0.00621428	1	1	0	2.73963e-12	5504.2	0
0.00621428	1	2	0	3.79233e-12	8099.26	0
0.00621428	1	3	0	8.00201e-13	1751.12	0
0.00621428	1	4	0	1.156e-12	2539.75	0
0.00621428	1	5	0	7.65659e-10	1.62424e+06	0
0.00721428	1	1	0	2.66406e-12	5334.74	0
