% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	4	1	17957.5	0
0.042	1	5	2	762.688	0
0.043	1	3	3	2900.29	0
0.044	1	1	4	386995	0
0.046	1	2	6	35.2618	0
0.081	1	4	1	7822.46	0
0.082	1	5	2	459.343	0
0.083	1	3	3	4865.02	0
0.084	1	1	4	76973.7	0
0.086	1	2	6	29.7545	0
0.121	1	4	1	9517.19	0
0.122	1	5	2	107.19	0
0.123	1	3	3	9620.6	0
0.124	1	1	4	42462.6	0
0.126	1	2	6	12.5057	0
0.161	1	4	1	10909.2	0
0.162	1	5	2	416.966	0
0.163	1	3	3	8663.91	0
0.164	1	1	4	417218	0
0.166	1	2	6	27.5362	0
0.201	1	4	1	15156.4	0
0.202	1	5	2	418.996	0
0.203	1	3	3	8234.67	0
0.204	1	1	4	404375	0
0.206	1	2	6	78.0893	0
0.241	1	4	1	13000.7	0
0.242	1	5	2	128.955	0
0.243	1	3	3	3897.31	0
0.244	1	1	4	328650	0
0.246	1	2	6	110.479	0
0.281	1	4	1	6841.82	0
0.282	1	5	2	257.288	0
0.283	1	3	3	1404.4	0
0.284	1	1	4	933007	0
0.286	1	2	6	104.47	0
0.321	1	4	1	15797.5	0
0.322	1	5	2	485.085	0
0.323	1	3	3	4177.9	0
0.324	1	1	4	1.17701e+06	0
0.326	1	2	6	95.6735	0
0.361	1	4	1	18209.8	0
0.362	1	5	2	438.189	0
0.363	1	3	3	8446.84	0
0.364	1	1	4	320864	0
0.366	1	2	6	44.1363	0
0.401	1	4	1	10880	0
0.402	1	5	2	288.252	0
0.403	1	3	3	5302.66	0
0.404	1	1	4	141306	0
0.406	1	2	6	47.6801	0
0.441	1	4	1	21018.3	0
0.442	1	5	2	340.073	0
0.443	1	3	3	7374.33	0
0.444	1	1	4	298608	0
0.446	1	2	6	53.9023	0
0.481	1	4	1	19994.3	0
0.482	1	5	2	169.861	0
0.483	1	3	3	7271.05	0
0.484	1	1	4	330150	0
0.486	1	2	6	39.0117	0
0.521	1	4	1	11078.9	0
0.522	1	5	2	115.826	0
0.523	1	3	3	5247.93	0
0.524	1	1	4	146235	0
0.526	1	2	6	184.453	0
0.561	1	4	1	4224.18	0
0.562	1	5	2	447.39	0
0.563	1	3	3	1980.01	0
0.564	1	1	4	145169	0
0.566	1	2	6	209.842	0
0.601	1	4	1	8186.76	0
0.602	1	5	2	387.277	0
0.603	1	3	3	857.423	0
0.604	1	1	4	193966	0
0.606	1	2	6	77.132	0
0.641	1	4	1	13417.8	0
0.642	1	5	2	119.37	0
0.643	1	3	3	1006.15	0
0.644	1	1	4	102853	0
0.646	1	2	6	27.4849	0
0.681	1	4	1	28321.3	0
0.682	1	5	2	289.902	0
0.683	1	3	3	1056.49	0
0.684	1	1	4	237266	0
0.686	1	2	6	29.2841	0
0.721	1	4	1	39625.6	0
0.722	1	5	2	551.134	0
0.723	1	3	3	1452.95	0
0.724	1	1	4	162432	0
0.726	1	2	6	71.862	0
0.761	1	4	1	41958.7	0
0.762	1	5	2	412.473	0
0.763	1	3	3	871.372	0
0.764	1	1	4	163549	0
0.766	1	2	6	52.7412	0
0.801	1	4	1	23094.1	0
0.802	1	5	2	292.195	0
0.803	1	3	3	3233.97	0
0.804	1	1	4	104524	0
0.806	1	2	6	20.7327	0
0.841	1	4	1	9463.63	0
0.842	1	5	2	332.818	0
0.843	1	3	3	4342.77	0
0.844	1	1	4	86117.3	0
0.846	1	2	6	81.7266	0
0.881	1	4	1	9045.61	0
0.882	1	5	2	157.502	0
0.883	1	3	3	3080.15	0
0.884	1	1	4	318953	0
0.886	1	2	6	183.191	0
0.921	1	4	1	5375.38	0
0.922	1	5	2	289.786	0
0.923	1	3	3	2941.21	0
0.924	1	1	4	191991	0
0.926	1	2	6	211.39	0
0.961	1	4	1	2909.56	0
0.962	1	5	2	388.411	0
0.963	1	3	3	1452.1	0
0.964	1	1	4	145949	0
0.966	1	2	6	277.308	0
1.001	1	4	1	29300.6	0
1.002	1	5	2	604.092	0
1.003	1	3	3	3595.38	0
1.004	1	1	4	263831	0
1.006	1	2	6	214.627	0
1.041	1	4	1	25072.4	0
1.042	1	5	2	589.554	0
1.043	1	3	3	1111.56	0
1.044	1	1	4	52058.7	0
1.046	1	2	6	113.947	0
1.081	1	4	1	40726.8	0
1.082	1	5	2	401.55	0
1.083	1	3	3	1163.42	0
1.084	1	1	4	104156	0
1.086	1	2	6	68.9925	0
1.121	1	4	1	31474.9	0
1.122	1	5	2	729.287	0
1.123	1	3	3	2442.39	0
1.124	1	1	4	306594	0
1.126	1	2	6	23.9254	0
