% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
96	1	2	9	0	0	28	2196	0	1	1	0
110	1	5	2	0	0	28	2196	0	1	1	0
137	1	6	4	0	0	28	2196	0	1	1	0
146	1	3	3	0	0	28	2196	0	1	1	0
162	1	9	12	0	0	28	2196	0	1	1	0
202	1	7	16	0	0	28	2196	0	1	1	0
206	1	5	2	0	0	28	2196	0	1	1	0
216	1	4	11	0	0	28	2196	0	1	1	0
258	1	2	9	0	0	28	2196	0	1	1	0
267	1	3	3	0	0	28	2196	0	1	1	0
297	1	7	16	0	0	28	2196	0	1	1	0
306	1	3	3	0	0	28	2196	0	1	1	0
329	1	1	15	0	0	28	2196	0	1	1	0
341	1	5	2	0	0	28	2196	0	1	1	0
368	1	3	3	0	0	28	2196	0	1	1	0
460	1	9	12	0	0	14	775	0	1	1	0
472	1	5	2	0	0	28	2196	0	1	1	0
501	1	4	11	0	0	14	775	0	1	1	0
509	1	3	3	0	0	24	1620	0	1	1	0
517	1	10	10	0	0	28	2196	0	1	1	0
529	1	8	1	0	0	28	2196	0	1	1	0
536	1	2	9	0	0	28	2196	0	1	1	0
551	1	7	16	0	0	28	2196	0	1	1	0
562	1	9	12	0	0	28	2196	0	1	1	0
568	1	3	3	0	0	28	2196	0	1	1	0
602	1	9	12	0	0	26	1836	0	1	1	0
606	1	1	15	0	0	28	2196	0	1	1	0
607	1	4	11	0	0	28	2196	0	1	1	0
614	1	6	4	0	0	28	2196	0	1	1	0
651	1	1	15	0	0	28	2196	0	1	1	0
667	1	8	1	0	0	28	2196	0	1	1	0
689	1	2	9	0	0	28	2196	0	1	1	0
750	1	9	12	0	0	28	2196	0	1	1	0
796	1	7	16	0	0	28	2196	0	1	1	0
804	1	6	4	0	0	28	2196	0	1	1	0
809	1	5	2	0	0	28	2196	0	1	1	0
815	1	10	10	0	0	28	2196	0	1	1	0
819	1	1	15	0	0	22	1383	0	1	1	0
820	1	9	12	0	0	28	2196	0	1	1	0
865	1	5	2	0	0	28	2196	0	1	1	0
871	1	2	9	0	0	28	2196	0	1	1	0
874	1	8	1	0	0	28	2196	0	1	1	0
899	1	9	12	0	0	28	2196	0	1	1	0
937	1	6	4	0	0	28	2196	0	1	1	0
941	1	8	1	0	0	28	2196	0	1	1	0
968	1	7	16	0	0	28	2196	0	1	1	0
980	1	10	10	0	0	28	2196	0	1	1	0
992	1	3	3	0	0	24	1620	0	1	1	0
1010	1	2	9	0	0	28	2196	0	1	1	0
