% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
286	1	1	1	0	26	1836	0	1	0
380	1	1	1	0	28	2196	0	1	0
491	1	1	1	0	28	2196	0	1	0
575	1	1	1	0	24	1620	0	1	0
605	1	1	1	0	28	2196	0	1	0
746	1	1	1	0	22	1383	0	1	0
946	1	1	1	0	28	2196	0	1	0
1159	1	1	1	0	24	1620	0	1	0
1286	1	1	1	0	28	2196	0	1	0
1357	1	1	1	0	28	2196	0	1	0
1412	1	1	1	0	28	2196	0	1	0
1547	1	1	1	0	26	1836	0	1	0
1597	1	1	1	0	28	2196	0	1	0
1919	1	1	1	0	28	2196	0	1	0
2250	1	1	1	0	24	1620	0	1	0
2575	1	1	1	0	28	2196	0	1	0
2789	1	1	1	0	28	2196	0	1	0
2869	1	1	1	0	28	2196	0	1	0
3181	1	1	1	0	28	2196	0	1	0
3203	1	1	1	0	28	2196	0	1	0
3291	1	1	1	0	28	2196	0	1	0
3553	1	1	1	0	24	1620	0	1	0
3625	1	1	1	0	18	967	0	1	0
3695	1	1	1	0	28	2196	0	1	0
3771	1	1	1	0	28	2196	0	1	0
3815	1	1	1	0	22	1383	0	1	0
3871	1	1	1	0	28	2196	0	1	0
4151	1	1	1	0	28	2196	0	1	0
4187	1	1	1	0	24	1620	0	1	0
4427	1	1	1	0	28	2196	0	1	0
4538	1	1	1	0	26	1836	0	1	0
4835	1	1	1	0	28	2196	0	1	0
4921	1	1	1	0	28	2196	0	1	0
5053	1	1	1	0	22	1383	0	1	0
5321	1	1	1	0	28	2196	0	1	0
5505	1	1	1	0	24	1620	0	1	0
5722	1	1	1	0	28	2196	0	1	0
5779	1	1	1	0	18	967	0	1	0
5943	1	1	1	0	28	2196	0	1	0
6182	1	1	1	0	28	2196	0	1	0
6356	1	1	1	0	20	1191	0	1	0
6423	1	1	1	0	28	2196	0	1	0
6503	1	1	1	0	24	1620	0	1	0
7434	1	1	1	0	24	1620	0	1	0
7563	1	1	1	0	28	2196	0	1	0
7716	1	1	1	0	22	1383	0	1	0
7802	1	1	1	0	22	1383	0	1	0
8149	1	1	1	0	28	2196	0	1	0
8339	1	1	1	0	24	1620	0	1	0
8538	1	1	1	0	28	2196	0	1	0
8670	1	1	1	0	28	2196	0	1	0
8872	1	1	1	0	26	1836	0	1	0
9150	1	1	1	0	28	2196	0	1	0
9467	1	1	1	0	28	2196	0	1	0
9753	1	1	1	0	28	2196	0	1	0
9831	1	1	1	0	28	2196	0	1	0
10127	1	1	1	0	26	1836	0	1	0
10350	1	1	1	0	28	2196	0	1	0
10402	1	1	1	0	24	1620	0	1	0
10487	1	1	1	0	28	2196	0	1	0
10976	1	1	1	0	28	2196	0	1	0
11162	1	1	1	0	28	2196	0	1	0
11325	1	1	1	0	24	1620	0	1	0
11439	1	1	1	0	28	2196	0	1	0
11499	1	1	1	0	22	1383	0	1	0
11801	1	1	1	0	24	1620	0	1	0
12117	1	1	1	0	20	1191	0	1	0
12220	1	1	1	0	28	2196	0	1	0
12309	1	1	1	0	28	2196	0	1	0
12518	1	1	1	0	28	2196	0	1	0
12701	1	1	1	0	28	2196	0	1	0
12725	1	1	1	0	28	2196	0	1	0
12760	1	1	1	0	28	2196	0	1	0
12938	1	1	1	0	20	1191	0	1	0
13304	1	1	1	0	28	2196	0	1	0
13326	1	1	1	0	22	1383	0	1	0
13675	1	1	1	0	28	2196	0	1	0
13905	1	1	1	0	28	2196	0	1	0
14186	1	1	1	0	28	2196	0	1	0
14315	1	1	1	0	28	2196	0	1	0
14603	1	1	1	0	28	2196	0	1	0
14694	1	1	1	0	28	2196	0	1	0
14938	1	1	1	0	28	2196	0	1	0
14995	1	1	1	0	28	2196	0	1	0
15118	1	1	1	0	28	2196	0	1	0
15964	1	1	1	0	24	1620	0	1	0
16274	1	1	1	0	28	2196	0	1	0
16481	1	1	1	0	24	1620	0	1	0
16545	1	1	1	0	28	2196	0	1	0
16714	1	1	1	0	28	2196	0	1	0
17177	1	1	1	0	28	2196	0	1	0
17315	1	1	1	0	24	1620	0	1	0
17389	1	1	1	0	20	1191	0	1	0
17452	1	1	1	0	24	1620	0	1	0
17542	1	1	1	0	28	2196	0	1	0
17792	1	1	1	0	28	2196	0	1	0
17827	1	1	1	0	28	2196	0	1	0
17900	1	1	1	0	28	2196	0	1	0
17999	1	1	1	0	28	2196	0	1	0
18355	1	1	1	0	28	2196	0	1	0
18749	1	1	1	0	28	2196	0	1	0
18899	1	1	1	0	28	2196	0	1	0
19137	1	1	1	0	28	2196	0	1	0
