% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.112	1	3	12	3	3	28	2196	0	0	0
0.202	1	5	21	3	9	28	2196	0	0	0
0.226	1	1	23	7	11	28	2196	0	0	0
0.236	1	8	24	7	2	26	1836	0	0	0
0.304	1	8	31	5	2	28	2196	0	0	0
0.39	1	7	40	1	1	28	2196	0	0	0
0.394	1	6	40	5	10	16	903	0	0	0
0.397	1	1	40	8	11	28	2196	0	0	0
0.454	1	8	46	5	2	28	2196	0	0	0
0.466	1	9	47	7	4	28	2196	0	0	0
0.545	1	10	55	6	16	24	1620	0	0	0
0.595	1	7	60	6	1	28	2196	0	0	0
0.617	1	3	62	8	3	28	2196	0	0	0
0.644	1	4	65	5	12	28	2196	0	0	0
0.65	1	9	66	1	4	28	2196	0	0	0
0.66	1	8	67	1	2	20	1191	0	0	0
0.671	1	6	68	2	10	12	597	0	0	0
0.672	1	10	68	3	16	28	2196	0	0	0
0.684	1	10	69	5	16	18	967	0	0	0
0.688	1	4	69	9	12	28	2196	0	0	0
0.734	1	5	74	5	9	28	2196	0	0	0
0.745	1	7	75	6	1	28	2196	0	0	0
0.758	1	3	76	9	3	28	2196	0	0	0
0.819	1	2	82	10	15	28	2196	0	0	0
0.824	1	7	83	5	1	28	2196	0	0	0
0.828	1	5	83	9	9	28	2196	0	0	0
0.858	1	6	86	9	10	4	217	0	0	0
0.861	1	10	87	2	16	28	2196	0	0	0
0.862	1	9	87	3	4	28	2196	0	0	0
0.871	1	7	88	2	1	28	2196	0	0	0
0.881	1	8	89	2	2	28	2196	0	0	0
0.905	1	1	91	6	11	28	2196	0	0	0
0.92	1	4	93	1	12	28	2196	0	0	0
0.948	1	9	95	9	4	28	2196	0	0	0
0.96	1	5	97	1	9	28	2196	0	0	0
0.992	1	7	100	3	1	28	2196	0	0	0
1.014	1	6	102	5	10	16	903	0	0	0
1.025	1	3	103	6	3	28	2196	0	0	0
