% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
131	1	4	11	0	0	28	2196	0	1	1	0
213	1	1	3	0	0	28	2196	0	1	1	0
215	1	8	2	0	0	28	2196	0	1	1	0
238	1	3	16	0	0	28	2196	0	1	1	0
249	1	10	4	0	0	28	2196	0	1	1	0
281	1	2	15	0	0	28	2196	0	1	1	0
303	1	3	16	0	0	28	2196	0	1	1	0
324	1	5	1	0	0	28	2196	0	1	1	0
366	1	3	16	0	0	28	2196	0	1	1	0
397	1	10	4	0	0	28	2196	0	1	1	0
399	1	3	16	0	0	28	2196	0	1	1	0
400	1	5	1	0	0	28	2196	0	1	1	0
451	1	10	4	0	0	28	2196	0	1	1	0
502	1	9	9	0	0	28	2196	0	1	1	0
504	1	1	3	0	0	28	2196	0	1	1	0
520	1	2	15	0	0	28	2196	0	1	1	0
531	1	1	3	0	0	28	2196	0	1	1	0
602	1	8	2	0	0	28	2196	0	1	1	0
613	1	1	3	0	0	28	2196	0	1	1	0
614	1	6	12	0	0	28	2196	0	1	1	0
620	1	2	15	0	0	28	2196	0	1	1	0
663	1	3	16	0	0	28	2196	0	1	1	0
671	1	1	3	0	0	28	2196	0	1	1	0
672	1	10	4	0	0	28	2196	0	1	1	0
679	1	7	10	0	0	28	2196	0	1	1	0
714	1	4	11	0	0	28	2196	0	1	1	0
740	1	8	2	0	0	28	2196	0	1	1	0
756	1	4	11	0	0	28	2196	0	1	1	0
773	1	9	9	0	0	28	2196	0	1	1	0
784	1	6	12	0	0	28	2196	0	1	1	0
808	1	3	16	0	0	28	2196	0	1	1	0
846	1	10	4	0	0	28	2196	0	1	1	0
864	1	7	10	0	0	28	2196	0	1	1	0
867	1	2	15	0	0	28	2196	0	1	1	0
870	1	10	4	0	0	28	2196	0	1	1	0
873	1	1	3	0	0	28	2196	0	1	1	0
904	1	3	16	0	0	28	2196	0	1	1	0
917	1	9	9	0	0	28	2196	0	1	1	0
951	1	1	3	0	0	28	2196	0	1	1	0
960	1	8	2	0	0	28	2196	0	1	1	0
966	1	3	16	0	0	28	2196	0	1	1	0
977	1	7	10	0	0	28	2196	0	1	1	0
1000	1	2	15	0	0	28	2196	0	1	1	0
1041	1	10	4	0	0	28	2196	0	1	1	0
1042	1	8	2	0	0	28	2196	0	1	1	0
1045	1	5	1	0	0	28	2196	0	1	1	0
1061	1	1	3	0	0	28	2196	0	1	1	0
1063	1	4	11	0	0	28	2196	0	1	1	0
1092	1	2	15	0	0	28	2196	0	1	1	0
1095	1	7	10	0	0	28	2196	0	1	1	0
1110	1	9	9	0	0	28	2196	0	1	1	0
1115	1	8	2	0	0	28	2196	0	1	1	0
1126	1	5	1	0	0	28	2196	0	1	1	0
1142	1	10	4	0	0	28	2196	0	1	1	0
1176	1	6	12	0	0	28	2196	0	1	1	0
1177	1	4	11	0	0	28	2196	0	1	1	0
1223	1	3	16	0	0	28	2196	0	1	1	0
1246	1	8	2	0	0	28	2196	0	1	1	0
1259	1	2	15	0	0	28	2196	0	1	1	0
1267	1	9	9	0	0	28	2196	0	1	1	0
1300	1	7	10	0	0	28	2196	0	1	1	0
1311	1	4	11	0	0	28	2196	0	1	1	0
1313	1	5	1	0	0	28	2196	0	1	1	0
1367	1	6	12	0	0	28	2196	0	1	1	0
1368	1	8	2	0	0	28	2196	0	1	1	0
1437	1	1	3	0	0	28	2196	0	1	1	0
1462	1	5	1	0	0	28	2196	0	1	1	0
1483	1	10	4	0	0	28	2196	0	1	1	0
1499	1	9	9	0	0	28	2196	0	1	1	0
1521	1	3	16	0	0	28	2196	0	1	1	0
1526	1	7	10	0	0	28	2196	0	1	1	0
1539	1	2	15	0	0	28	2196	0	1	1	0
1560	1	7	10	0	0	28	2196	0	1	1	0
1565	1	10	4	0	0	28	2196	0	1	1	0
1589	1	1	3	0	0	28	2196	0	1	1	0
1611	1	5	1	0	0	28	2196	0	1	1	0
1637	1	8	2	0	0	28	2196	0	1	1	0
1688	1	10	4	0	0	28	2196	0	1	1	0
1767	1	6	12	0	0	28	2196	0	1	1	0
1772	1	3	16	0	0	28	2196	0	1	1	0
1791	1	4	11	0	0	28	2196	0	1	1	0
1794	1	6	12	0	0	28	2196	0	1	1	0
1799	1	4	11	0	0	28	2196	0	1	1	0
1806	1	9	9	0	0	28	2196	0	1	1	0
1833	1	7	10	0	0	28	2196	0	1	1	0
1848	1	2	15	0	0	28	2196	0	1	1	0
1893	1	5	1	0	0	28	2196	0	1	1	0
1923	1	7	10	0	0	28	2196	0	1	1	0
1925	1	5	1	0	0	28	2196	0	1	1	0
1955	1	2	15	0	0	28	2196	0	1	1	0
1958	1	10	4	0	0	28	2196	0	1	1	0
1962	1	8	2	0	0	28	2196	0	1	1	0
2007	1	1	3	0	0	28	2196	0	1	1	0
2016	1	7	10	0	0	28	2196	0	1	1	0
2037	1	10	4	0	0	28	2196	0	1	1	0
2058	1	6	12	0	0	28	2196	0	1	1	0
2112	1	1	3	0	0	28	2196	0	1	1	0
2149	1	6	12	0	0	28	2196	0	1	1	0
2156	1	2	15	0	0	28	2196	0	1	1	0
2175	1	9	9	0	0	28	2196	0	1	1	0
2180	1	10	4	0	0	28	2196	0	1	1	0
2208	1	8	2	0	0	28	2196	0	1	1	0
2210	1	6	12	0	0	28	2196	0	1	1	0
2225	1	4	11	0	0	28	2196	0	1	1	0
2260	1	5	1	0	0	28	2196	0	1	1	0
2279	1	8	2	0	0	28	2196	0	1	1	0
2303	1	8	2	0	0	28	2196	0	1	1	0
2325	1	9	9	0	0	28	2196	0	1	1	0
2339	1	2	15	0	0	28	2196	0	1	1	0
2374	1	6	12	0	0	28	2196	0	1	1	0
2425	1	7	10	0	0	28	2196	0	1	1	0
2451	1	8	2	0	0	28	2196	0	1	1	0
2464	1	9	9	0	0	28	2196	0	1	1	0
2509	1	6	12	0	0	28	2196	0	1	1	0
2542	1	1	3	0	0	28	2196	0	1	1	0
2548	1	7	10	0	0	28	2196	0	1	1	0
2582	1	8	2	0	0	28	2196	0	1	1	0
2603	1	6	12	0	0	28	2196	0	1	1	0
2605	1	9	9	0	0	28	2196	0	1	1	0
2612	1	10	4	0	0	28	2196	0	1	1	0
2632	1	3	16	0	0	28	2196	0	1	1	0
2692	1	2	15	0	0	28	2196	0	1	1	0
2697	1	6	12	0	0	28	2196	0	1	1	0
2755	1	3	16	0	0	28	2196	0	1	1	0
2756	1	6	12	0	0	28	2196	0	1	1	0
2775	1	10	4	0	0	28	2196	0	1	1	0
2782	1	8	2	0	0	28	2196	0	1	1	0
2805	1	8	2	0	0	28	2196	0	1	1	0
2811	1	7	10	0	0	28	2196	0	1	1	0
2820	1	4	11	0	0	28	2196	0	1	1	0
2830	1	9	9	0	0	28	2196	0	1	1	0
2859	1	2	15	0	0	28	2196	0	1	1	0
2871	1	10	4	0	0	28	2196	0	1	1	0
2935	1	3	16	0	0	28	2196	0	1	1	0
2965	1	1	3	0	0	28	2196	0	1	1	0
2973	1	6	12	0	0	28	2196	0	1	1	0
2990	1	9	9	0	0	28	2196	0	1	1	0
3044	1	1	3	0	0	28	2196	0	1	1	0
3059	1	2	15	0	0	28	2196	0	1	1	0
3063	1	4	11	0	0	28	2196	0	1	1	0
3068	1	5	1	0	0	28	2196	0	1	1	0
3076	1	1	3	0	0	28	2196	0	1	1	0
3095	1	7	10	0	0	28	2196	0	1	1	0
3108	1	5	1	0	0	28	2196	0	1	1	0
3141	1	8	2	0	0	28	2196	0	1	1	0
3215	1	2	15	0	0	28	2196	0	1	1	0
3219	1	3	16	0	0	28	2196	0	1	1	0
3227	1	7	10	0	0	28	2196	0	1	1	0
3280	1	4	11	0	0	28	2196	0	1	1	0
3298	1	9	9	0	0	28	2196	0	1	1	0
3305	1	4	11	0	0	28	2196	0	1	1	0
3312	1	1	3	0	0	28	2196	0	1	1	0
3354	1	6	12	0	0	28	2196	0	1	1	0
3373	1	10	4	0	0	28	2196	0	1	1	0
3374	1	5	1	0	0	28	2196	0	1	1	0
3378	1	2	15	0	0	28	2196	0	1	1	0
3391	1	4	11	0	0	28	2196	0	1	1	0
3398	1	7	10	0	0	28	2196	0	1	1	0
3405	1	3	16	0	0	28	2196	0	1	1	0
3459	1	9	9	0	0	28	2196	0	1	1	0
3495	1	1	3	0	0	28	2196	0	1	1	0
3518	1	10	4	0	0	28	2196	0	1	1	0
3522	1	4	11	0	0	28	2196	0	1	1	0
3525	1	5	1	0	0	28	2196	0	1	1	0
3564	1	8	2	0	0	28	2196	0	1	1	0
3596	1	2	15	0	0	28	2196	0	1	1	0
3612	1	6	12	0	0	28	2196	0	1	1	0
3615	1	7	10	0	0	28	2196	0	1	1	0
3626	1	1	3	0	0	28	2196	0	1	1	0
3639	1	3	16	0	0	28	2196	0	1	1	0
3663	1	10	4	0	0	28	2196	0	1	1	0
3701	1	2	15	0	0	28	2196	0	1	1	0
3725	1	5	1	0	0	28	2196	0	1	1	0
3734	1	6	12	0	0	28	2196	0	1	1	0
3736	1	7	10	0	0	28	2196	0	1	1	0
3755	1	8	2	0	0	28	2196	0	1	1	0
3759	1	4	11	0	0	28	2196	0	1	1	0
3765	1	10	4	0	0	28	2196	0	1	1	0
