% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	8	1	8537.95	0
0.042	1	5	2	989.454	0
0.043	1	3	3	2527.77	0
0.044	1	6	4	1237.22	0
0.049	1	2	9	692.405	0
0.05	1	10	10	386.985	0
0.051	1	4	11	2080.91	0
0.052	1	9	12	6132.8	0
0.055	1	1	15	30272.7	0
0.056	1	7	16	3425.29	0
0.081	1	8	1	6771.7	0
0.082	1	5	2	4284.34	0
0.083	1	3	3	1449.5	0
0.084	1	6	4	481.624	0
0.089	1	2	9	488.098	0
0.09	1	10	10	1495.14	0
0.091	1	4	11	1869.01	0
0.092	1	9	12	2344.65	0
0.095	1	1	15	50598.2	0
0.096	1	7	16	7910.07	0
0.121	1	8	1	6704.72	0
0.122	1	5	2	12637.6	0
0.123	1	3	3	1497.48	0
0.124	1	6	4	667.13	0
0.129	1	2	9	798.334	0
0.13	1	10	10	1073.72	0
0.131	1	4	11	1452.63	0
0.132	1	9	12	1265.3	0
0.135	1	1	15	29818.9	0
0.136	1	7	16	8886.1	0
0.161	1	8	1	5778.54	0
0.162	1	5	2	21004.1	0
0.163	1	3	3	2197.17	0
0.164	1	6	4	769.583	0
0.169	1	2	9	1054.15	0
0.17	1	10	10	550.985	0
0.171	1	4	11	3843.84	0
0.172	1	9	12	2621.58	0
0.175	1	1	15	45752.8	0
0.176	1	7	16	6613.5	0
0.201	1	8	1	5285.04	0
0.202	1	5	2	15175.3	0
0.203	1	3	3	1103.28	0
0.204	1	6	4	459.515	0
0.209	1	2	9	567.058	0
0.21	1	10	10	1889.7	0
0.211	1	4	11	2533.01	0
0.212	1	9	12	4909.92	0
0.215	1	1	15	39045.9	0
0.216	1	7	16	2097.42	0
0.241	1	8	1	14690.2	0
0.242	1	5	2	14339.6	0
0.243	1	3	3	1130.88	0
0.244	1	6	4	320.759	0
0.249	1	2	9	577.81	0
0.25	1	10	10	793.575	0
0.251	1	4	11	1027.3	0
0.252	1	9	12	5807.63	0
0.255	1	1	15	39671.5	0
0.256	1	7	16	1177.62	0
0.281	1	8	1	6227.07	0
0.282	1	5	2	28534.3	0
0.283	1	3	3	1224.52	0
0.284	1	6	4	180.717	0
0.289	1	2	9	478.44	0
0.29	1	10	10	907.927	0
0.291	1	4	11	2993.16	0
0.292	1	9	12	3465.1	0
0.295	1	1	15	72880.5	0
0.296	1	7	16	3995.49	0
0.321	1	8	1	2295.16	0
0.322	1	5	2	15247	0
0.323	1	3	3	1206.52	0
0.324	1	6	4	156.971	0
0.329	1	2	9	571.752	0
0.33	1	10	10	1916.81	0
0.331	1	4	11	3991.54	0
0.332	1	9	12	2626.05	0
0.335	1	1	15	46896.1	0
0.336	1	7	16	4606.92	0
0.361	1	8	1	1510.29	0
0.362	1	5	2	6908.16	0
0.363	1	3	3	1464.21	0
0.364	1	6	4	30.3996	0
0.369	1	2	9	558.906	0
0.37	1	10	10	387.225	0
0.371	1	4	11	2870.39	0
0.372	1	9	12	2212.17	0
0.375	1	1	15	33446.9	0
0.376	1	7	16	4743.53	0
0.401	1	8	1	3268.19	0
0.402	1	5	2	8755.63	0
0.403	1	3	3	632.388	0
0.404	1	6	4	33.1464	0
0.409	1	2	9	238.993	0
0.41	1	10	10	588.7	0
0.411	1	4	11	1104.97	0
0.412	1	9	12	3778.8	0
0.415	1	1	15	13434.3	0
0.416	1	7	16	7958.86	0
0.441	1	8	1	6621.71	0
0.442	1	5	2	11920.6	0
0.443	1	3	3	418.052	0
0.444	1	6	4	471.176	0
0.449	1	2	9	156.944	0
0.45	1	10	10	257.213	0
0.451	1	4	11	748.676	0
0.452	1	9	12	22362.3	0
0.455	1	1	15	20044.9	0
0.456	1	7	16	24602.8	0
0.481	1	8	1	5146.47	0
0.482	1	5	2	12285.3	0
0.483	1	3	3	658.592	0
0.484	1	6	4	471.924	0
0.489	1	2	9	342.398	0
0.49	1	10	10	1164.75	0
0.491	1	4	11	1111.9	0
0.492	1	9	12	22513.6	0
0.495	1	1	15	55162	0
0.496	1	7	16	13904.3	0
0.521	1	8	1	4622.08	0
0.522	1	5	2	8447.45	0
0.523	1	3	3	936.29	0
0.524	1	6	4	389.64	0
0.529	1	2	9	547.877	0
0.53	1	10	10	219.812	0
0.531	1	4	11	2030.11	0
0.532	1	9	12	4426.75	0
0.535	1	1	15	29204.3	0
0.536	1	7	16	2542.07	0
0.561	1	8	1	1973.94	0
0.562	1	5	2	3943.01	0
0.563	1	3	3	1562.81	0
0.564	1	6	4	669.463	0
0.569	1	2	9	623.608	0
0.57	1	10	10	274.733	0
0.571	1	4	11	1598.75	0
0.572	1	9	12	5998.64	0
0.575	1	1	15	17775.3	0
0.576	1	7	16	3843.81	0
0.601	1	8	1	5669.48	0
0.602	1	5	2	6163.24	0
0.603	1	3	3	989.238	0
0.604	1	6	4	833.548	0
0.609	1	2	9	365.546	0
0.61	1	10	10	469.405	0
0.611	1	4	11	1936.64	0
0.612	1	9	12	4036.54	0
0.615	1	1	15	17847.3	0
0.616	1	7	16	3437.02	0
0.641	1	8	1	6466.09	0
0.642	1	5	2	22827.6	0
0.643	1	3	3	1676.11	0
0.644	1	6	4	453.026	0
0.649	1	2	9	472.279	0
0.65	1	10	10	952.904	0
0.651	1	4	11	4030.78	0
0.652	1	9	12	5690.27	0
0.655	1	1	15	40105	0
0.656	1	7	16	8803.46	0
0.681	1	8	1	4232.71	0
0.682	1	5	2	6191.94	0
0.683	1	3	3	825.12	0
0.684	1	6	4	383.877	0
