% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
280	1	2	5	0	0	22	1383	0	1	1	0
326	1	5	3	0	0	28	2196	0	1	1	0
361	1	3	1	0	0	28	2196	0	1	1	0
418	1	5	3	0	0	28	2196	0	1	1	0
441	1	2	5	0	0	22	1383	0	1	1	0
544	1	5	3	0	0	28	2196	0	1	1	0
552	1	1	4	0	0	28	2196	0	1	1	0
575	1	2	5	0	0	28	2196	0	1	1	0
627	1	5	3	0	0	28	2196	0	1	1	0
631	1	3	1	0	0	28	2196	0	1	1	0
676	1	1	4	0	0	28	2196	0	1	1	0
733	1	3	1	0	0	28	2196	0	1	1	0
737	1	5	3	0	0	28	2196	0	1	1	0
778	1	3	1	0	0	28	2196	0	1	1	0
779	1	5	3	0	0	28	2196	0	1	1	0
934	1	2	5	0	0	28	2196	0	1	1	0
959	1	1	4	0	0	28	2196	0	1	1	0
966	1	4	2	0	0	20	1191	0	1	1	0
967	1	3	1	0	0	28	2196	0	1	1	0
997	1	3	1	0	0	22	1383	0	1	1	0
1107	1	1	4	0	0	28	2196	0	1	1	0
1127	1	5	3	0	0	28	2196	0	1	1	0
1236	1	5	3	0	0	28	2196	0	1	1	0
1250	1	4	2	0	0	24	1620	0	1	1	0
1252	1	3	1	0	0	20	1191	0	1	1	0
1300	1	2	5	0	0	26	1836	0	1	1	0
1345	1	1	4	0	0	28	2196	0	1	1	0
