% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	3	1	3557.42	0
0.042	1	4	2	617.874	0
0.043	1	1	3	9040.95	0
0.044	1	5	4	2985.45	0
0.045	1	2	5	8000.56	0
0.081	1	3	1	3557.42	0
0.082	1	4	2	617.874	0
0.083	1	1	3	9040.95	0
0.084	1	5	4	2985.45	0
0.085	1	2	5	8000.56	0
0.121	1	3	1	3557.42	0
0.122	1	4	2	617.874	0
0.123	1	1	3	9040.95	0
0.124	1	5	4	2985.45	0
0.125	1	2	5	8000.56	0
0.161	1	3	1	3557.42	0
0.162	1	4	2	617.874	0
0.163	1	1	3	9040.95	0
0.164	1	5	4	2985.45	0
0.165	1	2	5	8000.56	0
0.201	1	3	1	3557.42	0
0.202	1	4	2	617.874	0
0.203	1	1	3	9040.95	0
0.204	1	5	4	2985.45	0
0.205	1	2	5	8000.56	0
0.241	1	3	1	3557.42	0
0.242	1	4	2	617.874	0
0.243	1	1	3	9040.95	0
0.244	1	5	4	2985.45	0
0.245	1	2	5	8000.56	0
0.281	1	3	1	3557.42	0
0.282	1	4	2	617.874	0
0.283	1	1	3	9040.95	0
0.284	1	5	4	2985.45	0
0.285	1	2	5	8000.56	0
0.321	1	3	1	3557.42	0
0.322	1	4	2	617.874	0
0.323	1	1	3	9040.95	0
0.324	1	5	4	2985.45	0
0.325	1	2	5	8000.56	0
0.361	1	3	1	3557.42	0
0.362	1	4	2	617.874	0
0.363	1	1	3	9040.95	0
0.364	1	5	4	2985.45	0
0.365	1	2	5	8000.56	0
0.401	1	3	1	3557.42	0
0.402	1	4	2	617.874	0
0.403	1	1	3	9040.95	0
0.404	1	5	4	2985.45	0
0.405	1	2	5	8000.56	0
0.441	1	3	1	3557.42	0
0.442	1	4	2	617.874	0
0.443	1	1	3	9040.95	0
0.444	1	5	4	2985.45	0
0.445	1	2	5	8000.56	0
0.481	1	3	1	3557.42	0
0.482	1	4	2	617.874	0
0.483	1	1	3	9040.95	0
0.484	1	5	4	2985.45	0
0.485	1	2	5	8000.56	0
0.521	1	3	1	3557.42	0
0.522	1	4	2	617.874	0
0.523	1	1	3	9040.95	0
