% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.118	1	1	12	9	3	28	2196	0	0	0
0.169	1	1	17	10	3	28	2196	0	0	0
0.307	1	1	31	8	3	28	2196	0	0	0
0.332	1	9	34	3	13	28	2196	0	0	0
0.342	1	5	35	3	1	28	2196	0	0	0
0.367	1	3	37	8	14	28	2196	0	0	0
0.381	1	4	39	2	9	28	2196	0	0	0
0.397	1	7	40	8	10	28	2196	0	0	0
0.398	1	2	40	9	11	28	2196	0	0	0
0.43	1	9	44	1	13	28	2196	0	0	0
0.439	1	8	44	10	2	28	2196	0	0	0
0.501	1	3	51	2	14	28	2196	0	0	0
0.507	1	5	51	8	1	28	2196	0	0	0
0.546	1	3	55	7	14	28	2196	0	0	0
0.552	1	3	56	3	14	28	2196	0	0	0
0.565	1	4	57	6	9	28	2196	0	0	0
0.566	1	2	57	7	11	28	2196	0	0	0
0.617	1	5	62	8	1	28	2196	0	0	0
0.625	1	3	63	6	14	28	2196	0	0	0
0.632	1	4	64	3	9	28	2196	0	0	0
0.648	1	5	65	9	1	24	1620	0	0	0
0.654	1	8	66	5	2	28	2196	0	0	0
0.671	1	6	68	2	4	22	1383	0	0	0
0.7	1	1	71	1	3	24	1620	0	0	0
0.784	1	1	79	5	3	28	2196	0	0	0
0.798	1	6	80	9	4	28	2196	0	0	0
0.806	1	5	81	7	1	28	2196	0	0	0
0.808	1	9	81	9	13	28	2196	0	0	0
0.853	1	2	86	4	11	28	2196	0	0	0
0.876	1	4	88	7	9	28	2196	0	0	0
0.925	1	5	93	6	1	28	2196	0	0	0
0.979	1	4	98	10	9	28	2196	0	0	0
0.988	1	7	99	9	10	22	1383	0	0	0
0.993	1	8	100	4	2	28	2196	0	0	0
1.033	1	10	104	4	12	28	2196	0	0	0
1.037	1	9	104	8	13	28	2196	0	0	0
1.038	1	1	104	9	3	28	2196	0	0	0
1.04	1	2	105	1	11	28	2196	0	0	0
1.084	1	8	109	5	2	28	2196	0	0	0
1.085	1	4	109	6	9	28	2196	0	0	0
1.089	1	2	109	10	11	24	1620	0	0	0
1.13	1	10	114	1	12	28	2196	0	0	0
1.141	1	3	115	2	14	28	2196	0	0	0
1.148	1	8	115	9	2	28	2196	0	0	0
1.149	1	7	115	10	10	28	2196	0	0	0
1.151	1	9	116	2	13	28	2196	0	0	0
1.175	1	6	118	6	4	28	2196	0	0	0
1.222	1	6	123	3	4	28	2196	0	0	0
1.269	1	1	127	10	3	28	2196	0	0	0
1.285	1	10	129	6	12	28	2196	0	0	0
1.316	1	7	132	7	10	28	2196	0	0	0
1.33	1	4	134	1	9	28	2196	0	0	0
1.349	1	1	135	10	3	22	1383	0	0	0
1.391	1	5	140	2	1	28	2196	0	0	0
1.392	1	3	140	3	14	28	2196	0	0	0
1.41	1	2	142	1	11	24	1620	0	0	0
1.456	1	9	146	7	13	28	2196	0	0	0
1.474	1	8	148	5	2	28	2196	0	0	0
1.493	1	7	150	4	10	28	2196	0	0	0
1.55	1	3	156	1	14	28	2196	0	0	0
1.556	1	5	156	7	1	28	2196	0	0	0
1.563	1	8	157	4	2	28	2196	0	0	0
