% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	4.6539e-12	9811.29	0
0.000214285	1	2	0	4.68178e-13	987.007	0
0.000214285	1	3	0	9.92864e-09	2.09314e+07	0
0.000214285	1	4	0	4.88496e-12	10298.4	0
0.000214285	1	5	0	5.00642e-12	10554.5	0
0.000214285	1	6	0	1.68573e-12	3553.83	0
0.000214285	1	7	0	5.90238e-13	1244.33	0
0.000214285	1	8	0	4.5304e-12	9550.93	0
0.000214285	1	9	0	6.6334e-13	1398.44	0
0.000214285	1	10	0	7.72236e-11	162802	0
0.00121428	1	1	0	9.74917e-12	20865.6	0
0.00121428	1	2	0	6.75484e-13	1401.84	0
0.00121428	1	3	0	1.16397e-08	2.53225e+07	0
0.00121428	1	4	0	1.12821e-11	24755	0
0.00121428	1	5	0	9.90214e-12	20839.4	0
0.00121428	1	6	0	2.30583e-12	5013.01	0
0.00121428	1	7	0	1.52088e-12	3249.63	0
0.00121428	1	8	0	2.76826e-12	5631.66	0
0.00121428	1	9	0	2.21144e-12	4747.04	0
0.00121428	1	10	0	3.2638e-11	67496.2	0
0.00221428	1	1	0	9.4913e-12	20321.2	0
0.00221428	1	2	0	6.60916e-13	1370.98	0
0.00221428	1	3	0	1.16247e-08	2.52841e+07	0
0.00221428	1	4	0	1.10286e-11	24205.9	0
0.00221428	1	5	0	9.53529e-12	20020.7	0
0.00221428	1	6	0	2.31163e-12	5023.56	0
0.00221428	1	7	0	1.44799e-12	3086.84	0
0.00221428	1	8	0	2.75712e-12	5578.27	0
0.00221428	1	9	0	2.1169e-12	4544.3	0
0.00221428	1	10	0	3.2536e-11	67351.5	0
0.00321428	1	1	0	9.23883e-12	19787.9	0
0.00321428	1	2	0	6.49186e-13	1346.38	0
0.00321428	1	3	0	1.15959e-08	2.52151e+07	0
0.00321428	1	4	0	1.07991e-11	23706.3	0
0.00321428	1	5	0	9.16437e-12	19194.3	0
0.00321428	1	6	0	2.31353e-12	5025.74	0
0.00321428	1	7	0	1.37862e-12	2931.96	0
0.00321428	1	8	0	2.75484e-12	5542.98	0
0.00321428	1	9	0	2.02165e-12	4339.77	0
0.00321428	1	10	0	3.23881e-11	67112.8	0
0.00421428	1	1	0	8.96672e-12	19211.4	0
0.00421428	1	2	0	6.39097e-13	1325.63	0
0.00421428	1	3	0	1.15656e-08	2.51428e+07	0
0.00421428	1	4	0	1.05709e-11	23206.8	0
0.00421428	1	5	0	8.78961e-12	18360.9	0
0.00421428	1	6	0	2.31518e-12	5027.4	0
0.00421428	1	7	0	1.31471e-12	2789.12	0
0.00421428	1	8	0	2.76423e-12	5531.74	0
0.00421428	1	9	0	1.93077e-12	4144.49	0
0.00421428	1	10	0	3.22468e-11	66888.5	0
0.00521428	1	1	0	8.70021e-12	18646.4	0
0.00521428	1	2	0	6.31649e-13	1310.75	0
0.00521428	1	3	0	1.15188e-08	2.50343e+07	0
0.00521428	1	4	0	1.03651e-11	22753.7	0
0.00521428	1	5	0	8.41842e-12	17536.1	0
0.00521428	1	6	0	2.31365e-12	5022.23	0
0.00521428	1	7	0	1.25489e-12	2655.47	0
0.00521428	1	8	0	2.78209e-12	5537.95	0
0.00521428	1	9	0	1.83918e-12	3947.4	0
0.00521428	1	10	0	3.20454e-11	66540	0
0.00621428	1	1	0	8.42033e-12	18051.8	0
0.00621428	1	2	0	6.25995e-13	1300.02	0
0.00621428	1	3	0	1.14719e-08	2.49253e+07	0
0.00621428	1	4	0	1.01639e-11	22308.3	0
0.00621428	1	5	0	8.04317e-12	16704.2	0
0.00621428	1	6	0	2.31112e-12	5014.93	0
0.00621428	1	7	0	1.20031e-12	2533.4	0
0.00621428	1	8	0	2.81189e-12	5568.84	0
0.00621428	1	9	0	1.75268e-12	3761.13	0
0.00621428	1	10	0	3.18534e-11	66211.6	0
0.00721428	1	1	0	8.14344e-12	17463	0
0.00721428	1	2	0	6.2274e-13	1294.65	0
0.00721428	1	3	0	1.14092e-08	2.47818e+07	0
0.00721428	1	4	0	9.98105e-12	21900.6	0
0.00721428	1	5	0	7.67845e-12	15895.7	0
0.00721428	1	6	0	2.30614e-12	5002.42	0
0.00721428	1	7	0	1.15042e-12	2421.79	0
0.00721428	1	8	0	2.85039e-12	5617.79	0
0.00721428	1	9	0	1.6673e-12	3577.06	0
0.00721428	1	10	0	3.16088e-11	65774.3	0
0.00821428	1	1	0	7.85918e-12	16857.5	0
0.00821428	1	2	0	6.21472e-13	1293.8	0
0.00821428	1	3	0	1.13449e-08	2.46347e+07	0
0.00821428	1	4	0	9.80605e-12	21508	0
0.00821428	1	5	0	7.31185e-12	15085.1	0
0.00821428	1	6	0	2.29944e-12	4986.24	0
0.00821428	1	7	0	1.10555e-12	2321.35	0
0.00821428	1	8	0	2.90043e-12	5690.67	0
0.00821428	1	9	0	1.58676e-12	3403.26	0
0.00821428	1	10	0	3.13667e-11	65342.4	0
0.00921428	1	1	0	7.57585e-12	16253.3	0
0.00921428	1	2	0	6.2234e-13	1297.77	0
0.00921428	1	3	0	1.1268e-08	2.44598e+07	0
0.00921428	1	4	0	9.64527e-12	21144.5	0
0.00921428	1	5	0	6.96214e-12	14311.4	0
0.00921428	1	6	0	2.29105e-12	4966.48	0
0.00921428	1	7	0	1.06586e-12	2232.41	0
0.00921428	1	8	0	2.9596e-12	5782.64	0
0.00921428	1	9	0	1.50849e-12	3234.16	0
