% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
496	1	1	1	0	28	2196	0	1	0
983	1	1	1	0	28	2196	0	1	0
994	1	1	1	0	28	2196	0	1	0
1083	1	1	1	0	22	1383	0	1	0
1213	1	1	1	0	28	2196	0	1	0
1248	1	1	1	0	28	2196	0	1	0
1330	1	1	1	0	28	2196	0	1	0
1385	1	1	1	0	28	2196	0	1	0
1554	1	1	1	0	28	2196	0	1	0
2127	1	1	1	0	28	2196	0	1	0
2229	1	1	1	0	28	2196	0	1	0
2560	1	1	1	0	26	1836	0	1	0
2680	1	1	1	0	28	2196	0	1	0
2832	1	1	1	0	28	2196	0	1	0
2974	1	1	1	0	28	2196	0	1	0
3069	1	1	1	0	28	2196	0	1	0
3363	1	1	1	0	28	2196	0	1	0
3411	1	1	1	0	28	2196	0	1	0
3833	1	1	1	0	28	2196	0	1	0
4215	1	1	1	0	28	2196	0	1	0
4363	1	1	1	0	28	2196	0	1	0
4966	1	1	1	0	28	2196	0	1	0
5221	1	1	1	0	28	2196	0	1	0
5708	1	1	1	0	28	2196	0	1	0
5725	1	1	1	0	28	2196	0	1	0
5752	1	1	1	0	28	2196	0	1	0
5856	1	1	1	0	28	2196	0	1	0
6047	1	1	1	0	28	2196	0	1	0
6172	1	1	1	0	28	2196	0	1	0
6307	1	1	1	0	28	2196	0	1	0
6472	1	1	1	0	28	2196	0	1	0
6521	1	1	1	0	28	2196	0	1	0
6658	1	1	1	0	28	2196	0	1	0
6714	1	1	1	0	24	1620	0	1	0
6925	1	1	1	0	20	1191	0	1	0
7142	1	1	1	0	28	2196	0	1	0
7285	1	1	1	0	28	2196	0	1	0
7930	1	1	1	0	28	2196	0	1	0
8239	1	1	1	0	28	2196	0	1	0
8584	1	1	1	0	28	2196	0	1	0
8763	1	1	1	0	28	2196	0	1	0
8838	1	1	1	0	28	2196	0	1	0
8882	1	1	1	0	28	2196	0	1	0
9144	1	1	1	0	28	2196	0	1	0
9441	1	1	1	0	28	2196	0	1	0
9712	1	1	1	0	28	2196	0	1	0
9863	1	1	1	0	28	2196	0	1	0
9992	1	1	1	0	28	2196	0	1	0
10195	1	1	1	0	28	2196	0	1	0
10205	1	1	1	0	28	2196	0	1	0
10365	1	1	1	0	28	2196	0	1	0
10709	1	1	1	0	28	2196	0	1	0
11038	1	1	1	0	28	2196	0	1	0
11201	1	1	1	0	28	2196	0	1	0
11398	1	1	1	0	28	2196	0	1	0
11531	1	1	1	0	28	2196	0	1	0
11616	1	1	1	0	28	2196	0	1	0
11880	1	1	1	0	28	2196	0	1	0
12022	1	1	1	0	28	2196	0	1	0
12290	1	1	1	0	20	1191	0	1	0
12702	1	1	1	0	28	2196	0	1	0
13118	1	1	1	0	28	2196	0	1	0
13228	1	1	1	0	24	1620	0	1	0
13457	1	1	1	0	28	2196	0	1	0
13901	1	1	1	0	28	2196	0	1	0
14091	1	1	1	0	28	2196	0	1	0
14311	1	1	1	0	28	2196	0	1	0
14577	1	1	1	0	28	2196	0	1	0
14627	1	1	1	0	26	1836	0	1	0
14866	1	1	1	0	28	2196	0	1	0
15260	1	1	1	0	28	2196	0	1	0
15406	1	1	1	0	28	2196	0	1	0
15710	1	1	1	0	24	1620	0	1	0
15968	1	1	1	0	26	1836	0	1	0
16350	1	1	1	0	28	2196	0	1	0
16520	1	1	1	0	28	2196	0	1	0
16673	1	1	1	0	28	2196	0	1	0
16788	1	1	1	0	28	2196	0	1	0
16852	1	1	1	0	20	1191	0	1	0
17088	1	1	1	0	28	2196	0	1	0
17299	1	1	1	0	24	1620	0	1	0
