% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.235	1	5	24	6	2	28	2196	0	0	0
0.286	1	1	29	7	1	28	2196	0	0	0
0.361	1	5	37	2	2	28	2196	0	0	0
0.374	1	2	38	5	4	28	2196	0	0	0
0.414	1	3	42	5	3	28	2196	0	0	0
0.427	1	1	43	8	1	28	2196	0	0	0
0.448	1	5	45	9	2	28	2196	0	0	0
0.584	1	3	59	5	3	28	2196	0	0	0
0.652	1	4	66	3	6	22	1383	0	0	0
0.655	1	1	66	6	1	28	2196	0	0	0
0.709	1	2	71	10	4	28	2196	0	0	0
0.782	1	5	79	3	2	28	2196	0	0	0
0.783	1	2	79	4	4	28	2196	0	0	0
0.799	1	5	80	10	2	28	2196	0	0	0
0.835	1	4	84	6	6	24	1620	0	0	0
0.881	1	3	89	2	3	6	309	0	0	0
0.936	1	4	94	7	6	28	2196	0	0	0
0.95	1	2	96	1	4	28	2196	0	0	0
0.956	1	1	96	7	1	28	2196	0	0	0
0.975	1	5	98	6	2	28	2196	0	0	0
1.004	1	2	101	5	4	28	2196	0	0	0
1.098	1	2	110	9	4	28	2196	0	0	0
1.122	1	1	113	3	1	28	2196	0	0	0
1.137	1	3	114	8	3	28	2196	0	0	0
1.227	1	2	123	8	4	28	2196	0	0	0
1.231	1	4	124	2	6	22	1383	0	0	0
1.26	1	5	127	1	2	28	2196	0	0	0
1.31	1	2	132	1	4	28	2196	0	0	0
1.404	1	5	141	5	2	28	2196	0	0	0
1.405	1	2	141	6	4	28	2196	0	0	0
1.505	1	5	151	6	2	28	2196	0	0	0
1.54	1	3	155	1	3	18	967	0	0	0
1.609	1	2	161	10	4	28	2196	0	0	0
1.619	1	5	162	10	2	28	2196	0	0	0
1.623	1	3	163	4	3	20	1191	0	0	0
1.726	1	2	173	7	4	28	2196	0	0	0
1.744	1	5	175	5	2	28	2196	0	0	0
1.771	1	5	178	2	2	28	2196	0	0	0
1.785	1	1	179	6	1	28	2196	0	0	0
1.842	1	4	185	3	6	22	1383	0	0	0
1.862	1	5	187	3	2	28	2196	0	0	0
1.946	1	1	195	7	1	28	2196	0	0	0
2.002	1	1	201	3	1	28	2196	0	0	0
