% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	1.3393e-11	28235	0
0.000214285	1	2	0	8.29401e-12	17485.3	0
0.000214285	1	3	0	1.07556e-12	2267.48	0
0.000214285	1	4	0	1.01519e-12	2140.22	0
0.000214285	1	5	0	9.00742e-10	1.89893e+06	0
0.00121428	1	1	0	9.74672e-12	19874.5	0
0.00121428	1	2	0	4.65684e-12	9922.67	0
0.00121428	1	3	0	6.35543e-13	1392.59	0
0.00121428	1	4	0	6.55936e-13	1440.5	0
0.00121428	1	5	0	9.28108e-10	1.92757e+06	0
0.00221428	1	1	0	9.50552e-12	19329.4	0
0.00221428	1	2	0	4.6364e-12	9877.55	0
0.00221428	1	3	0	6.26833e-13	1373.28	0
0.00221428	1	4	0	6.5021e-13	1428.09	0
0.00221428	1	5	0	9.40763e-10	1.96266e+06	0
0.00321428	1	1	0	9.26586e-12	18788.3	0
0.00321428	1	2	0	4.68446e-12	9981.46	0
0.00321428	1	3	0	6.17759e-13	1353.12	0
0.00321428	1	4	0	6.44492e-13	1415.68	0
0.00321428	1	5	0	9.56084e-10	2.00342e+06	0
0.00421428	1	1	0	9.02266e-12	18241.1	0
0.00421428	1	2	0	4.80329e-12	10239.6	0
0.00421428	1	3	0	6.08706e-13	1332.95	0
0.00421428	1	4	0	6.37889e-13	1401.29	0
0.00421428	1	5	0	9.73661e-10	2.04899e+06	0
0.00521428	1	1	0	8.78411e-12	17704.4	0
0.00521428	1	2	0	4.99377e-12	10653.9	0
0.00521428	1	3	0	5.99194e-13	1311.72	0
0.00521428	1	4	0	6.31421e-13	1387.18	0
0.00521428	1	5	0	9.9346e-10	2.09925e+06	0
0.00621428	1	1	0	8.54108e-12	17159.9	0
0.00621428	1	2	0	5.25953e-12	11232.7	0
0.00621428	1	3	0	5.89934e-13	1290.98	0
0.00621428	1	4	0	6.24063e-13	1371.08	0
0.00621428	1	5	0	1.01565e-09	2.15456e+06	0
0.00721428	1	1	0	8.30548e-12	16631.6	0
0.00721428	1	2	0	5.59954e-12	11973.6	0
0.00721428	1	3	0	5.80142e-13	1269.02	0
0.00721428	1	4	0	6.16804e-13	1355.17	0
0.00721428	1	5	0	1.03965e-09	2.21366e+06	0
0.00821428	1	1	0	8.06477e-12	16094.7	0
0.00821428	1	2	0	6.01753e-12	12885.2	0
0.00821428	1	3	0	5.70769e-13	1247.91	0
0.00821428	1	4	0	6.08912e-13	1337.86	0
0.00821428	1	5	0	1.06625e-09	2.27821e+06	0
0.00921428	1	1	0	7.83209e-12	15575.3	0
0.00921428	1	2	0	6.51215e-12	13964.3	0
0.00921428	1	3	0	5.60902e-13	1225.65	0
0.00921428	1	4	0	6.0097e-13	1320.41	0
0.00921428	1	5	0	1.09403e-09	2.34515e+06	0
0.0102143	1	1	0	7.5976e-12	15054	0
0.0102143	1	2	0	7.08611e-12	15217.4	0
0.0102143	1	3	0	5.51463e-13	1204.27	0
0.0102143	1	4	0	5.92556e-13	1301.91	0
0.0102143	1	5	0	1.12455e-09	2.41783e+06	0
0.0112143	1	1	0	7.37007e-12	14548.3	0
0.0112143	1	2	0	7.73832e-12	16641.9	0
0.0112143	1	3	0	5.41777e-13	1182.29	0
0.0112143	1	4	0	5.83968e-13	1283.01	0
0.0112143	1	5	0	1.15563e-09	2.49152e+06	0
0.0122143	1	1	0	7.14417e-12	14047.8	0
0.0122143	1	2	0	8.47017e-12	18241.1	0
0.0122143	1	3	0	5.3243e-13	1160.98	0
0.0122143	1	4	0	5.75101e-13	1263.48	0
0.0122143	1	5	0	1.18941e-09	2.57084e+06	0
0.0132143	1	1	0	6.92401e-12	13560.6	0
0.0132143	1	2	0	9.28076e-12	20013.1	0
0.0132143	1	3	0	5.23064e-13	1139.56	0
0.0132143	1	4	0	5.65951e-13	1243.32	0
0.0132143	1	5	0	1.22361e-09	2.65083e+06	0
0.0142143	1	1	0	6.70754e-12	13082.8	0
0.0142143	1	2	0	1.01706e-11	21959	0
0.0142143	1	3	0	5.13983e-13	1118.7	0
0.0142143	1	4	0	5.56705e-13	1222.93	0
0.0142143	1	5	0	1.26008e-09	2.73549e+06	0
0.0152143	1	1	0	6.49597e-12	12616.9	0
0.0152143	1	2	0	1.1138e-11	24075.8	0
0.0152143	1	3	0	5.05109e-13	1098.23	0
0.0152143	1	4	0	5.47085e-13	1201.71	0
0.0152143	1	5	0	1.29709e-09	2.82106e+06	0
0.0162143	1	1	0	6.29034e-12	12164.9	0
0.0162143	1	2	0	1.21839e-11	26364.7	0
0.0162143	1	3	0	4.96441e-13	1078.14	0
0.0162143	1	4	0	5.37537e-13	1180.64	0
0.0162143	1	5	0	1.33578e-09	2.91e+06	0
0.0172143	1	1	0	6.08897e-12	11723.8	0
0.0172143	1	2	0	1.33038e-11	28816.7	0
0.0172143	1	3	0	4.88144e-13	1058.8	0
0.0172143	1	4	0	5.27544e-13	1158.58	0
0.0172143	1	5	0	1.37519e-09	3.00019e+06	0
0.0182143	1	1	0	5.89545e-12	11300.3	0
0.0182143	1	2	0	1.45012e-11	31438.7	0
0.0182143	1	3	0	4.80005e-13	1039.74	0
0.0182143	1	4	0	5.17776e-13	1137.01	0
0.0182143	1	5	0	1.41564e-09	3.09234e+06	0
0.0192143	1	1	0	5.70569e-12	10887	0
0.0192143	1	2	0	1.57677e-11	34213.7	0
0.0192143	1	3	0	4.72402e-13	1021.78	0
0.0192143	1	4	0	5.07511e-13	1114.35	0
0.0192143	1	5	0	1.45701e-09	3.1862e+06	0
0.0202143	1	1	0	5.52543e-12	10494.5	0
0.0202143	1	2	0	1.71102e-11	37155.6	0
0.0202143	1	3	0	4.64919e-13	1004.03	0
0.0202143	1	4	0	4.97507e-13	1092.25	0
0.0202143	1	5	0	1.49874e-09	3.2805e+06	0
0.0212143	1	1	1	5.34853e-12	10111.6	0
0.0212143	1	2	4	1.85162e-11	40238	0
0.0212143	1	3	3	4.5812e-13	987.703	0
0.0212143	1	4	0	4.87173e-13	1069.43	0
0.0212143	1	5	2	1.54168e-09	3.37711e+06	0
0.0222143	1	1	1	5.18192e-12	9751.18	0
0.0222143	1	2	4	1.99941e-11	43478.9	0
0.0222143	1	3	3	4.51408e-13	971.512	0
0.0222143	1	4	0	4.77029e-13	1047.01	0
0.0222143	1	5	2	1.58423e-09	3.47252e+06	0
0.0232143	1	1	1	5.01957e-12	9402.12	0
0.0232143	1	2	4	2.1531e-11	46850.3	0
0.0232143	1	3	3	4.4543e-13	956.861	0
0.0232143	1	4	0	4.66721e-13	1024.25	0
0.0232143	1	5	2	1.62832e-09	3.57095e+06	0
0.0242143	1	1	1	4.86713e-12	9074.85	0
0.0242143	1	2	4	2.3133e-11	50365	0
0.0242143	1	3	3	4.39675e-13	942.644	0
0.0242143	1	4	0	4.5654e-13	1001.76	0
0.0242143	1	5	2	1.67125e-09	3.66648e+06	0
0.0252143	1	1	1	4.72051e-12	8761.95	0
0.0252143	1	2	4	2.47899e-11	54001.8	0
0.0252143	1	3	3	4.34602e-13	929.857	0
0.0252143	1	4	0	4.46346e-13	979.24	0
0.0252143	1	5	2	1.71596e-09	3.76558e+06	0
0.0262143	1	1	1	4.58305e-12	8469.51	0
0.0262143	1	2	4	2.65022e-11	57760.9	0
0.0262143	1	3	3	4.29894e-13	917.818	0
0.0262143	1	4	6	4.3624e-13	956.919	0
0.0262143	1	5	2	1.75931e-09	3.86131e+06	0
0.0272143	1	1	1	4.45272e-12	8193.86	0
0.0272143	1	2	4	2.82667e-11	61635.7	0
0.0272143	1	3	3	4.25808e-13	907.085	0
0.0272143	1	4	6	4.26266e-13	934.889	0
0.0272143	1	5	2	1.80415e-09	3.95996e+06	0
0.0282143	1	1	1	4.33085e-12	7937.43	0
0.0282143	1	2	4	3.00739e-11	65605.3	0
0.0282143	1	3	3	4.2221e-13	897.372	0
0.0282143	1	4	6	4.16333e-13	912.956	0
0.0282143	1	5	2	1.8476e-09	4.05519e+06	0
0.0292143	1	1	1	4.21718e-12	7699.76	0
0.0292143	1	2	4	3.19319e-11	69687.4	0
0.0292143	1	3	3	4.19176e-13	888.843	0
0.0292143	1	4	6	4.06636e-13	891.545	0
0.0292143	1	5	2	1.8918e-09	4.15173e+06	0
0.0302143	1	1	1	4.11158e-12	7480.59	0
0.0302143	1	2	4	3.38167e-11	73829.7	0
0.0302143	1	3	3	4.16739e-13	881.574	0
0.0302143	1	4	6	3.96961e-13	870.189	0
0.0302143	1	5	2	1.93496e-09	4.24561e+06	0
0.0312143	1	1	1	4.01522e-12	7282.04	0
0.0312143	1	2	4	3.57526e-11	78085.1	0
0.0312143	1	3	3	4.14802e-13	875.363	0
0.0312143	1	4	6	3.87619e-13	849.569	0
0.0312143	1	5	2	1.97811e-09	4.33912e+06	0
0.0322143	1	1	1	3.92594e-12	7100.12	0
0.0322143	1	2	4	3.76962e-11	82358.9	0
0.0322143	1	3	3	4.13558e-13	870.622	0
0.0322143	1	4	6	3.7829e-13	828.987	0
0.0322143	1	5	2	2.02063e-09	4.43087e+06	0
0.0332143	1	1	1	3.84645e-12	6939.72	0
0.0332143	1	2	4	3.96921e-11	86747.9	0
0.0332143	1	3	3	4.12775e-13	866.861	0
0.0332143	1	4	6	3.6935e-13	809.261	0
0.0332143	1	5	2	2.06232e-09	4.52049e+06	0
0.0342143	1	1	1	3.77327e-12	6794.47	0
0.0342143	1	2	4	4.16759e-11	91112.4	0
0.0342143	1	3	3	4.12779e-13	864.773	0
0.0342143	1	4	6	3.60477e-13	789.697	0
0.0342143	1	5	2	2.10386e-09	4.6094e+06	0
0.0352143	1	1	1	3.71037e-12	6671.53	0
0.0352143	1	2	4	4.37042e-11	95574.9	0
0.0352143	1	3	3	4.13134e-13	863.451	0
0.0352143	1	4	6	3.51987e-13	770.975	0
0.0352143	1	5	2	2.14374e-09	4.69435e+06	0
0.0362143	1	1	1	3.65317e-12	6562.47	0
0.0362143	1	2	4	4.57181e-11	100008	0
0.0362143	1	3	3	4.14312e-13	863.876	0
0.0362143	1	4	6	3.43666e-13	752.636	0
0.0362143	1	5	2	2.18399e-09	4.77978e+06	0
0.0372143	1	1	1	3.60595e-12	6475.07	0
0.0372143	1	2	4	4.77583e-11	104498	0
0.0372143	1	3	3	4.1582e-13	865.034	0
0.0372143	1	4	6	3.35699e-13	735.082	0
0.0372143	1	5	2	2.22173e-09	4.85939e+06	0
0.0382143	1	1	1	3.56493e-12	6402.27	0
0.0382143	1	2	4	4.97824e-11	108955	0
0.0382143	1	3	3	4.18103e-13	867.847	0
0.0382143	1	4	6	3.27986e-13	718.093	0
0.0382143	1	5	2	2.26044e-09	4.94078e+06	0
0.0392143	1	1	1	3.53292e-12	6349.21	0
0.0392143	1	2	4	5.18114e-11	113424	0
0.0392143	1	3	3	4.20776e-13	871.523	0
0.0392143	1	4	6	3.20609e-13	701.85	0
0.0392143	1	5	2	2.29576e-09	5.01448e+06	0
0.0402143	1	1	1	3.50752e-12	6311.32	0
0.0402143	1	2	4	5.38264e-11	117863	0
0.0402143	1	3	3	4.24122e-13	876.649	0
0.0402143	1	4	6	3.13554e-13	686.322	0
0.0402143	1	5	2	2.33208e-09	5.09005e+06	0
0.0412143	1	1	1	3.49012e-12	6291.1	0
0.0412143	1	2	4	5.58219e-11	122259	0
0.0412143	1	3	3	4.27912e-13	882.755	0
0.0412143	1	4	6	3.06822e-13	671.514	0
0.0412143	1	5	2	2.36535e-09	5.15866e+06	0
0.0422143	1	1	1	3.47967e-12	6286.52	0
0.0422143	1	2	4	5.78082e-11	126637	0
0.0422143	1	3	3	4.32259e-13	890.078	0
0.0422143	1	4	6	3.00467e-13	657.54	0
0.0422143	1	5	2	2.39896e-09	5.22772e+06	0
0.0432143	1	1	1	3.4761e-12	6297.3	0
0.0432143	1	2	4	5.97477e-11	130912	0
0.0432143	1	3	3	4.37103e-13	898.496	0
0.0432143	1	4	6	2.94427e-13	644.268	0
0.0432143	1	5	2	2.43013e-09	5.29119e+06	0
0.0442143	1	1	1	3.47984e-12	6324.2	0
0.0442143	1	2	4	6.16857e-11	135185	0
0.0442143	1	3	3	4.42372e-13	907.864	0
0.0442143	1	4	6	2.88807e-13	631.922	0
0.0442143	1	5	2	2.461e-09	5.35373e+06	0
0.0452143	1	1	1	3.48922e-12	6363.88	0
0.0452143	1	2	4	6.35472e-11	139291	0
0.0452143	1	3	3	4.48194e-13	918.444	0
0.0452143	1	4	6	2.83515e-13	620.307	0
0.0452143	1	5	2	2.49034e-09	5.41269e+06	0
0.0462143	1	1	1	3.50626e-12	6420.22	0
0.0462143	1	2	4	6.5418e-11	143417	0
0.0462143	1	3	3	4.5429e-13	929.672	0
0.0462143	1	4	6	2.78676e-13	609.689	0
0.0462143	1	5	2	2.51841e-09	5.46864e+06	0
0.0472143	1	1	1	3.52761e-12	6486.5	0
0.0472143	1	2	4	6.718e-11	147305	0
0.0472143	1	3	3	4.61002e-13	942.239	0
0.0472143	1	4	6	2.74141e-13	599.75	0
0.0472143	1	5	2	2.5454e-09	5.522e+06	0
0.0482143	1	1	1	3.557e-12	6570.04	0
0.0482143	1	2	4	6.895e-11	151211	0
0.0482143	1	3	3	4.67817e-13	955.11	0
0.0482143	1	4	6	2.70056e-13	590.803	0
