% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	1	1	48688.5	0
0.081	1	1	1	29616.7	0
0.121	1	1	1	47887.3	0
0.161	1	1	1	76503.4	0
0.201	1	1	1	30264.1	0
0.241	1	1	1	14352.5	0
0.281	1	1	1	51207.2	0
0.321	1	1	1	24561.8	0
0.361	1	1	1	27897	0
0.401	1	1	1	42769.3	0
0.441	1	1	1	35069.4	0
0.481	1	1	1	71173.8	0
0.521	1	1	1	8137.23	0
0.561	1	1	1	52420.4	0
0.601	1	1	1	103389	0
0.641	1	1	1	43699.2	0
0.681	1	1	1	47098.8	0
0.721	1	1	1	86322.2	0
0.761	1	1	1	41725.7	0
0.801	1	1	1	43196.3	0
0.841	1	1	1	52243.6	0
0.881	1	1	1	47205.2	0
0.921	1	1	1	61660.4	0
0.961	1	1	1	31488.1	0
1.001	1	1	1	50921.1	0
1.041	1	1	1	37279.2	0
1.081	1	1	1	63442.4	0
1.121	1	1	1	56155	0
1.161	1	1	1	24998.1	0
1.201	1	1	1	32241.2	0
1.241	1	1	1	73044	0
1.281	1	1	1	56173.1	0
1.321	1	1	1	21623.5	0
1.361	1	1	1	47557.6	0
1.401	1	1	1	38540.4	0
1.441	1	1	1	34913.7	0
1.481	1	1	1	48411.5	0
1.521	1	1	1	19569.5	0
1.561	1	1	1	36048.1	0
1.601	1	1	1	44518.1	0
1.641	1	1	1	26945	0
1.681	1	1	1	23969.4	0
1.721	1	1	1	10795.5	0
1.761	1	1	1	8305.49	0
1.801	1	1	1	5847.35	0
1.841	1	1	1	36299.3	0
1.881	1	1	1	43815.4	0
1.921	1	1	1	14295.3	0
1.961	1	1	1	45523.5	0
2.001	1	1	1	82699.6	0
2.041	1	1	1	70782.4	0
2.081	1	1	1	18536.8	0
2.121	1	1	1	73371.7	0
2.161	1	1	1	38071.1	0
2.201	1	1	1	35879	0
2.241	1	1	1	24976	0
2.281	1	1	1	28238.7	0
2.321	1	1	1	123513	0
2.361	1	1	1	59019.5	0
2.401	1	1	1	24921.9	0
2.441	1	1	1	29410.1	0
2.481	1	1	1	30922.5	0
2.521	1	1	1	26432.4	0
2.561	1	1	1	35555	0
2.601	1	1	1	45100.2	0
2.641	1	1	1	39452.7	0
2.681	1	1	1	27064.8	0
2.721	1	1	1	30346.2	0
2.761	1	1	1	8472.12	0
2.801	1	1	1	9596.96	0
2.841	1	1	1	17735.4	0
2.881	1	1	1	12004.7	0
2.921	1	1	1	31742.4	0
2.961	1	1	1	47451.8	0
3.001	1	1	1	30226.9	0
3.041	1	1	1	23353.3	0
3.081	1	1	1	15525.1	0
3.121	1	1	1	30407.7	0
3.161	1	1	1	13680	0
3.201	1	1	1	23830.4	0
3.241	1	1	1	30642.7	0
3.281	1	1	1	11203.9	0
3.321	1	1	1	33576.6	0
3.361	1	1	1	32935.6	0
3.401	1	1	1	30733.6	0
3.441	1	1	1	31415.1	0
3.481	1	1	1	35918.6	0
3.521	1	1	1	51127.7	0
3.561	1	1	1	71449.6	0
3.601	1	1	1	44812.6	0
3.641	1	1	1	63235.3	0
3.681	1	1	1	96380.6	0
3.721	1	1	1	53125.3	0
3.761	1	1	1	29956.2	0
3.801	1	1	1	74575.5	0
3.841	1	1	1	53081.9	0
3.881	1	1	1	16974.9	0
3.921	1	1	1	41780.4	0
3.961	1	1	1	52102.8	0
4.001	1	1	1	26881	0
4.041	1	1	1	46646.1	0
4.081	1	1	1	12978.7	0
4.121	1	1	1	60514.1	0
4.161	1	1	1	35943.8	0
4.201	1	1	1	107746	0
4.241	1	1	1	177683	0
4.281	1	1	1	25466.5	0
4.321	1	1	1	30796.8	0
4.361	1	1	1	55007.1	0
4.401	1	1	1	7008.88	0
4.441	1	1	1	29164.1	0
4.481	1	1	1	35287.2	0
4.521	1	1	1	9089.05	0
4.561	1	1	1	29217.7	0
4.601	1	1	1	35206.1	0
4.641	1	1	1	23900.6	0
4.681	1	1	1	13839.2	0
4.721	1	1	1	26140.7	0
4.761	1	1	1	30217	0
4.801	1	1	1	15954.6	0
4.841	1	1	1	12557.6	0
4.881	1	1	1	18414.8	0
4.921	1	1	1	21112	0
4.961	1	1	1	35939.3	0
5.001	1	1	1	53546.9	0
5.041	1	1	1	70579.7	0
5.081	1	1	1	44112.1	0
5.121	1	1	1	65571.7	0
5.161	1	1	1	96147.4	0
5.201	1	1	1	50062.3	0
5.241	1	1	1	31496.3	0
5.281	1	1	1	75802.7	0
5.321	1	1	1	50283.1	0
5.361	1	1	1	17115.2	0
5.401	1	1	1	43172.5	0
5.441	1	1	1	51941.8	0
5.481	1	1	1	47061.3	0
5.521	1	1	1	19289.4	0
5.561	1	1	1	31745.6	0
5.601	1	1	1	39047	0
5.641	1	1	1	76256.2	0
5.681	1	1	1	53239.4	0
5.721	1	1	1	38339.4	0
5.761	1	1	1	86800.8	0
5.801	1	1	1	63916.7	0
5.841	1	1	1	59779.3	0
5.881	1	1	1	68509.7	0
5.921	1	1	1	36556.6	0
5.961	1	1	1	19427.3	0
6.001	1	1	1	33312.7	0
6.041	1	1	1	12757.2	0
6.081	1	1	1	16205.1	0
6.121	1	1	1	37623.7	0
6.161	1	1	1	21052.8	0
6.201	1	1	1	40248.7	0
6.241	1	1	1	46556.1	0
6.281	1	1	1	65688.3	0
6.321	1	1	1	180903	0
6.361	1	1	1	91800.1	0
6.401	1	1	1	7146.04	0
6.441	1	1	1	40425.2	0
6.481	1	1	1	20067.1	0
6.521	1	1	1	49256.2	0
6.561	1	1	1	33493.7	0
6.601	1	1	1	49800.4	0
6.641	1	1	1	71214.8	0
6.681	1	1	1	39909.7	0
