% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	1.95057e-11	41121.6	0
0.000214285	1	2	0	6.06051e-13	1277.67	0
0.000214285	1	3	0	3.37246e-11	71097.7	0
0.000214285	1	4	0	1.88528e-11	39745.3	0
0.000214285	1	5	0	4.06498e-12	8569.73	0
0.000214285	1	6	0	7.25794e-13	1530.11	0
0.000214285	1	7	0	4.62454e-13	974.938	0
0.000214285	1	8	0	1.77818e-12	3748.73	0
0.000214285	1	9	0	2.9773e-11	62767	0
0.000214285	1	10	0	2.40731e-13	507.506	0
0.00121428	1	1	0	4.38413e-12	9391.18	0
0.00121428	1	2	0	5.54021e-12	12075.3	0
0.00121428	1	3	0	6.43991e-11	141163	0
0.00121428	1	4	0	2.16025e-11	44984.2	0
0.00121428	1	5	0	1.71191e-12	3756.2	0
0.00121428	1	6	0	6.06636e-14	125.701	0
0.00121428	1	7	0	9.02856e-14	198.121	0
0.00121428	1	8	0	2.70718e-13	588.972	0
0.00121428	1	9	0	1.22706e-10	226422	0
0.00121428	1	10	0	2.42007e-13	527.314	0
0.00221428	1	1	0	4.3097e-12	9241.13	0
0.00221428	1	2	0	5.63673e-12	12287.7	0
0.00221428	1	3	0	6.24065e-11	136847	0
0.00221428	1	4	0	2.17664e-11	45304	0
0.00221428	1	5	0	1.70752e-12	3744.77	0
0.00221428	1	6	0	6.21894e-14	129.496	0
0.00221428	1	7	0	9.29052e-14	203.78	0
0.00221428	1	8	0	2.70123e-13	587.67	0
0.00221428	1	9	0	1.23769e-10	227851	0
0.00221428	1	10	0	2.32113e-13	505.283	0
0.00321428	1	1	0	4.2367e-12	9093.99	0
0.00321428	1	2	0	5.73642e-12	12506.9	0
0.00321428	1	3	0	6.04778e-11	132664	0
0.00321428	1	4	0	2.19764e-11	45725	0
0.00321428	1	5	0	1.70406e-12	3735.24	0
0.00321428	1	6	0	6.39293e-14	133.751	0
0.00321428	1	7	0	9.56655e-14	209.735	0
0.00321428	1	8	0	2.69615e-13	586.551	0
0.00321428	1	9	0	1.25027e-10	229713	0
0.00321428	1	10	0	2.22244e-13	483.31	0
0.00421428	1	1	0	4.16345e-12	8946.16	0
0.00421428	1	2	0	5.83953e-12	12733.3	0
0.00421428	1	3	0	5.85719e-11	128526	0
0.00421428	1	4	0	2.21965e-11	46172.3	0
0.00421428	1	5	0	1.70025e-12	3724.83	0
0.00421428	1	6	0	6.58301e-14	138.357	0
0.00421428	1	7	0	9.84409e-14	215.712	0
0.00421428	1	8	0	2.69062e-13	585.33	0
0.00421428	1	9	0	1.26315e-10	231706	0
0.00421428	1	10	0	2.12679e-13	462.005	0
0.00521428	1	1	0	4.09083e-12	8799.5	0
0.00521428	1	2	0	5.94562e-12	12966.1	0
0.00521428	1	3	0	5.67521e-11	124570	0
0.00521428	1	4	0	2.24538e-11	46702.1	0
0.00521428	1	5	0	1.69659e-12	3714.67	0
0.00521428	1	6	0	6.79405e-14	143.41	0
0.00521428	1	7	0	1.01374e-13	222.025	0
0.00521428	1	8	0	2.68586e-13	584.271	0
0.00521428	1	9	0	1.27825e-10	234189	0
0.00521428	1	10	0	2.03252e-13	441.006	0
0.00621428	1	1	0	4.01943e-12	8655.27	0
0.00621428	1	2	0	6.05462e-12	13205.1	0
0.00621428	1	3	0	5.49514e-11	120650	0
0.00621428	1	4	0	2.2723e-11	47261.5	0
0.00621428	1	5	0	1.69295e-12	3704.47	0
0.00621428	1	6	0	7.02085e-14	148.803	0
0.00621428	1	7	0	1.04271e-13	228.246	0
0.00621428	1	8	0	2.68076e-13	583.134	0
0.00621428	1	9	0	1.29346e-10	236768	0
0.00621428	1	10	0	1.94099e-13	420.61	0
0.00721428	1	1	0	3.94796e-12	8510.63	0
0.00721428	1	2	0	6.16631e-12	13449.7	0
0.00721428	1	3	0	5.32527e-11	116948	0
0.00721428	1	4	0	2.30191e-11	47881.8	0
0.00721428	1	5	0	1.68867e-12	3692.82	0
0.00721428	1	6	0	7.26704e-14	154.61	0
0.00721428	1	7	0	1.07319e-13	234.787	0
0.00721428	1	8	0	2.67617e-13	582.103	0
0.00721428	1	9	0	1.3108e-10	239824	0
0.00721428	1	10	0	1.85184e-13	400.741	0
0.00821428	1	1	0	3.87906e-12	8371.29	0
0.00821428	1	2	0	6.28049e-12	13699.6	0
0.00821428	1	3	0	5.15777e-11	113293	0
0.00821428	1	4	0	2.33294e-11	48536.2	0
0.00821428	1	5	0	1.68483e-12	3682.05	0
0.00821428	1	6	0	7.52864e-14	160.746	0
0.00821428	1	7	0	1.1033e-13	241.239	0
0.00821428	1	8	0	2.67146e-13	581.04	0
0.00821428	1	9	0	1.32861e-10	243047	0
0.00821428	1	10	0	1.7652e-13	381.429	0
0.00921428	1	1	0	3.80945e-12	8230.11	0
0.00921428	1	2	0	6.39691e-12	13954.2	0
0.00921428	1	3	0	5.00063e-11	109860	0
0.00921428	1	4	0	2.36554e-11	49227.5	0
0.00921428	1	5	0	1.67952e-12	3668.08	0
0.00921428	1	6	0	7.80754e-14	167.25	0
0.00921428	1	7	0	1.13451e-13	247.922	0
0.00921428	1	8	0	2.66699e-13	580.028	0
0.00921428	1	9	0	1.34821e-10	246686	0
0.00921428	1	10	0	1.68183e-13	362.839	0
0.0102143	1	1	0	3.74362e-12	8096.84	0
0.0102143	1	2	0	6.51549e-12	14213.4	0
0.0102143	1	3	0	4.84811e-11	106523	0
0.0102143	1	4	0	2.39987e-11	49959.1	0
0.0102143	1	5	0	1.67509e-12	3655.97	0
0.0102143	1	6	0	8.10155e-14	174.074	0
0.0102143	1	7	0	1.16548e-13	254.543	0
0.0102143	1	8	0	2.6626e-13	579.03	0
0.0102143	1	9	0	1.36861e-10	250557	0
0.0102143	1	10	0	1.60081e-13	344.777	0
