% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
24	1	1	1	0	0	81	0	1	0
25	1	1	1	0	0	81	0	1	0
40	1	1	1	0	24	1620	0	1	0
65	1	1	1	0	26	1836	0	1	0
93	1	1	1	0	24	1620	0	1	0
111	1	1	1	0	28	2196	0	1	0
154	1	1	1	0	28	2196	0	1	0
163	1	1	1	0	28	2196	0	1	0
176	1	1	1	0	28	2196	0	1	0
181	1	1	1	0	28	2196	0	1	0
199	1	1	1	0	28	2196	0	1	0
249	1	1	1	0	28	2196	0	1	0
274	1	1	1	0	28	2196	0	1	0
309	1	1	1	0	28	2196	0	1	0
327	1	1	1	0	28	2196	0	1	0
348	1	1	1	0	28	2196	0	1	0
373	1	1	1	0	28	2196	0	1	0
392	1	1	1	0	28	2196	0	1	0
418	1	1	1	0	28	2196	0	1	0
429	1	1	1	0	28	2196	0	1	0
438	1	1	1	0	28	2196	0	1	0
460	1	1	1	0	28	2196	0	1	0
464	1	1	1	0	28	2196	0	1	0
475	1	1	1	0	28	2196	0	1	0
480	1	1	1	0	28	2196	0	1	0
491	1	1	1	0	26	1836	0	1	0
523	1	1	1	0	28	2196	0	1	0
594	1	1	1	0	28	2196	0	1	0
646	1	1	1	0	28	2196	0	1	0
673	1	1	1	0	28	2196	0	1	0
685	1	1	1	0	28	2196	0	1	0
693	1	1	1	0	28	2196	0	1	0
750	1	1	1	0	28	2196	0	1	0
754	1	1	1	0	28	2196	0	1	0
766	1	1	1	0	26	1836	0	1	0
813	1	1	1	0	28	2196	0	1	0
833	1	1	1	0	28	2196	0	1	0
839	1	1	1	0	28	2196	0	1	0
851	1	1	1	0	28	2196	0	1	0
877	1	1	1	0	28	2196	0	1	0
893	1	1	1	0	28	2196	0	1	0
897	1	1	1	0	28	2196	0	1	0
914	1	1	1	0	28	2196	0	1	0
968	1	1	1	0	20	1191	0	1	0
981	1	1	1	0	28	2196	0	1	0
995	1	1	1	0	28	2196	0	1	0
1029	1	1	1	0	28	2196	0	1	0
1062	1	1	1	0	28	2196	0	1	0
1074	1	1	1	0	28	2196	0	1	0
1103	1	1	1	0	28	2196	0	1	0
1141	1	1	1	0	28	2196	0	1	0
1173	1	1	1	0	28	2196	0	1	0
1181	1	1	1	0	28	2196	0	1	0
1187	1	1	1	0	28	2196	0	1	0
1212	1	1	1	0	28	2196	0	1	0
1223	1	1	1	0	28	2196	0	1	0
1229	1	1	1	0	28	2196	0	1	0
1255	1	1	1	0	28	2196	0	1	0
1262	1	1	1	0	28	2196	0	1	0
1272	1	1	1	0	28	2196	0	1	0
1302	1	1	1	0	20	1191	0	1	0
1339	1	1	1	0	28	2196	0	1	0
1348	1	1	1	0	28	2196	0	1	0
1382	1	1	1	0	28	2196	0	1	0
1398	1	1	1	0	28	2196	0	1	0
1468	1	1	1	0	28	2196	0	1	0
1501	1	1	1	0	28	2196	0	1	0
1531	1	1	1	0	28	2196	0	1	0
1547	1	1	1	0	28	2196	0	1	0
1561	1	1	1	0	28	2196	0	1	0
1566	1	1	1	0	28	2196	0	1	0
1587	1	1	1	0	28	2196	0	1	0
1613	1	1	1	0	22	1383	0	1	0
1640	1	1	1	0	22	1383	0	1	0
