% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	11	4	32	8008	32	8008	0.003	0	0.003	0.003	250.25	115.43	99	470	
0	0.25	1	2	15	3	30	8164	30	8164	0.003	0	0.003	0.003	272.133	120.94	157	627	
0	0.25	1	3	3	3	31	9416	30	8946	0.003	0	0.003	0.003	298.2	142.702	81	627	
0	0.25	1	4	12	3	29	8789	29	8789	0.003	0	0.003	0.003	303.069	141.022	81	627	
0	0.25	1	5	9	3	31	8010	30	7696	0.003	0	0.003	0.003	256.533	118.952	81	470	
0	0.25	1	6	10	3	59	8801	58	8644	0.003	0	0.003	0.003	149.034	46.3942	26	391	
0	0.25	1	7	1	3	29	9417	29	9417	0.003	0	0.003	0.003	324.724	146.614	81	783	
0	0.25	1	8	2	3	30	8947	30	8947	0.003	0	0.003	0.003	298.233	127.527	78	470	
0	0.25	1	9	4	3	35	8795	35	8795	0.003	0	0.003	0.003	251.286	117.912	81	470	
0	0.25	1	10	16	3	32	8790	32	8790	0.003	0	0.003	0.003	274.687	133.547	78	470	
0.25	0.5	1	1	11	4	35	9415	35	9415	0.003	0	0.003	0.003	269	145.107	131	627	
0.25	0.5	1	2	15	3	32	9416	31	9259	0.003	0	0.003	0.003	298.677	117.932	131	470	
0.25	0.5	1	3	3	3	36	9265	37	9735	0.003	0	0.003	0.003	263.108	122.249	131	470	
0.25	0.5	1	4	12	3	30	10352	30	10352	0.003	0	0.003	0.003	345.067	131.559	157	627	
0.25	0.5	1	5	9	3	31	10356	31	10200	0.003	0	0.003	0.003	329.032	107.277	157	470	
0.25	0.5	1	6	10	3	55	9298	55	9298	0.00338182	0.00160429	0.003	0.01	169.055	79.2965	97	470	
0.25	0.5	1	7	1	3	30	10352	30	10352	0.003	0	0.003	0.003	345.067	144.839	131	627	
0.25	0.5	1	8	2	3	34	9575	34	9575	0.003	0	0.003	0.003	281.618	121.81	105	470	
0.25	0.5	1	9	4	3	38	10528	37	10058	0.003	0	0.003	0.003	271.838	105.561	131	470	
0.25	0.5	1	10	16	3	34	9577	34	9577	0.003	0	0.003	0.003	281.676	113.45	131	627	
0.5	0.75	1	1	11	4	31	9572	31	9572	0.003	0	0.003	0.003	308.774	147.731	131	627	
0.5	0.75	1	2	15	3	31	10198	31	10041	0.003	0	0.003	0.003	323.903	112.723	157	470	
0.5	0.75	1	3	3	3	34	9891	32	9418	0.00321875	0.00123744	0.003	0.01	294.312	109.78	131	470	
0.5	0.75	1	4	12	3	31	9262	31	9262	0.003	0	0.003	0.003	298.774	129.392	131	627	
0.5	0.75	1	5	9	3	31	10831	32	11301	0.003	0	0.003	0.003	353.156	129.214	99	627	
0.5	0.75	1	6	10	3	57	9110	58	9267	0.00324138	0.00128841	0.003	0.01	159.776	34.8027	26	314	
0.5	0.75	1	7	1	3	32	10515	32	10515	0.003	0	0.003	0.003	328.594	112.842	157	627	
0.5	0.75	1	8	2	3	33	10356	33	10356	0.003	0	0.003	0.003	313.818	144.358	73	627	
0.5	0.75	1	9	4	3	29	10508	30	10978	0.003	0	0.003	0.003	365.933	138.438	131	627	
0.5	0.75	1	10	16	3	35	9263	35	9263	0.003	0	0.003	0.003	264.657	113.92	99	470	
0.75	1	1	1	11	4	35	9422	35	9422	0.0032	0.00118322	0.003	0.01	269.2	121.058	99	470	
0.75	1	1	2	15	3	35	9888	36	10202	0.00319444	0.00116667	0.003	0.01	283.389	125.211	99	627	
0.75	1	1	3	3	3	36	9737	37	9922	0.003	0	0.003	0.003	268.162	106.608	131	470	
0.75	1	1	4	12	3	32	9731	32	9731	0.003	0	0.003	0.003	304.094	122.478	157	470	
0.75	1	1	5	9	3	33	9889	32	9575	0.003	0	0.003	0.003	299.219	129.396	99	470	
0.75	1	1	6	10	3	76	9917	76	9917	0.003	0	0.003	0.003	130.487	40.0821	46	157	
0.75	1	1	7	1	3	27	9253	27	9253	0.003	0	0.003	0.003	342.704	144.239	157	627	
0.75	1	1	8	2	3	31	9412	31	9412	0.003	0	0.003	0.003	303.613	133.681	157	627	
0.75	1	1	9	4	3	32	9886	32	9886	0.003	0	0.003	0.003	308.938	135.022	131	470	
0.75	1	1	10	16	3	33	10357	33	10357	0.003	0	0.003	0.003	313.848	114.303	157	470	
1	1.25	1	1	11	4	32	10668	31	10354	0.003	0	0.003	0.003	334	137.963	157	627	
1	1.25	1	2	15	3	35	9444	35	9444	0.003	0	0.003	0.003	269.829	116.938	131	470	
1	1.25	1	3	3	3	34	9112	35	9400	0.003	0	0.003	0.003	268.571	116.966	131	627	
1	1.25	1	4	12	3	34	9729	34	9729	0.003	0	0.003	0.003	286.147	135.186	157	627	
1	1.25	1	5	9	3	30	9415	31	9729	0.003	0	0.003	0.003	313.839	111.773	99	470	
1	1.25	1	6	10	3	73	9921	72	9764	0.00309722	0.000824958	0.003	0.01	135.611	36.9471	13	157	
1	1.25	1	7	1	3	31	9728	30	9258	0.003	0	0.003	0.003	308.6	122.299	157	470	
1	1.25	1	8	2	3	30	9881	30	9881	0.003	0	0.003	0.003	329.367	155.77	157	627	
1	1.25	1	9	4	3	33	9888	33	9888	0.003	0	0.003	0.003	299.636	137.001	131	627	
1	1.25	1	10	16	3	34	10201	34	10201	0.00341176	0.00167183	0.003	0.01	300.029	130.107	131	627	
1.25	1.5	1	1	11	4	33	9571	34	9885	0.003	0	0.003	0.003	290.735	119.696	99	470	
1.25	1.5	1	2	15	3	34	9859	34	9859	0.003	0	0.003	0.003	289.971	134.25	157	627	
1.25	1.5	1	3	3	3	36	9732	35	9575	0.003	0	0.003	0.003	273.571	110.778	131	470	
1.25	1.5	1	4	12	3	31	9418	31	9418	0.003	0	0.003	0.003	303.806	144.782	131	627	
1.25	1.5	1	5	9	3	33	10355	33	10355	0.003	0	0.003	0.003	313.788	126.888	99	627	
1.25	1.5	1	6	10	3	62	9118	63	9275	0.003	0	0.003	0.003	147.222	39.9069	26	314	
1.25	1.5	1	7	1	3	31	9417	32	9887	0.003	0	0.003	0.003	308.969	124.856	99	470	
1.25	1.5	1	8	2	3	34	9575	34	9575	0.003	0	0.003	0.003	281.618	120.621	131	470	
1.25	1.5	1	9	4	3	36	10198	35	9884	0.003	0	0.003	0.003	282.4	129.606	157	470	
1.25	1.5	1	10	16	3	40	9733	40	9733	0.003	0	0.003	0.003	243.325	120.256	99	627	
1.5	1.75	1	1	11	4	38	9578	37	9421	0.003	0	0.003	0.003	254.622	122.067	131	470	
1.5	1.75	1	2	15	3	38	9742	38	9742	0.003	0	0.003	0.003	256.368	115.507	131	627	
1.5	1.75	1	3	3	3	32	9261	33	9418	0.003	0	0.003	0.003	285.394	122.814	157	470	
1.5	1.75	1	4	12	3	34	10045	34	10045	0.003	0	0.003	0.003	295.441	119.633	157	470	
1.5	1.75	1	5	9	3	34	10200	33	9886	0.003	0	0.003	0.003	299.576	135.209	99	470	
1.5	1.75	1	6	10	3	66	9897	65	9740	0.00321538	0.00121825	0.003	0.01	149.846	28.999	10	157	
1.5	1.75	1	7	1	3	31	9099	31	9099	0.003	0	0.003	0.003	293.516	141.517	99	627	
1.5	1.75	1	8	2	3	33	8948	33	8948	0.003	0	0.003	0.003	271.152	123.79	131	470	
1.5	1.75	1	9	4	3	30	9888	31	10202	0.003	0	0.003	0.003	329.097	135.723	105	627	
1.5	1.75	1	10	16	3	34	9576	34	9576	0.003	0	0.003	0.003	281.647	130.707	157	627	
1.75	2	1	1	11	4	30	9569	31	9726	0.003	0	0.003	0.003	313.742	114.292	157	470	
1.75	2	1	2	15	3	33	8947	33	8947	0.003	0	0.003	0.003	271.121	119.402	131	627	
1.75	2	1	3	3	3	36	10522	35	10208	0.003	0	0.003	0.003	291.657	111.167	131	470	
1.75	2	1	4	12	3	29	8161	29	8161	0.003	0	0.003	0.003	281.414	97.111	157	470	
1.75	2	1	5	9	3	34	8481	35	8795	0.003	0	0.003	0.003	251.286	100.081	131	470	
1.75	2	1	6	10	3	69	10072	70	10229	0.0031	0.00083666	0.003	0.01	146.129	28.3364	26	193	
1.75	2	1	7	1	3	37	10363	36	10206	0.003	0	0.003	0.003	283.5	135.359	99	627	
1.75	2	1	8	2	3	31	10511	31	10511	0.003	0	0.003	0.003	339.065	130.655	99	627	
1.75	2	1	9	4	3	34	10358	34	10358	0.003	0	0.003	0.003	304.647	126.729	131	627	
1.75	2	1	10	16	3	31	9573	31	9573	0.003	0	0.003	0.003	308.806	117.949	131	470	
2	2.25	1	1	11	4	33	9415	33	9415	0.00321212	0.00121854	0.003	0.01	285.303	114.765	157	470	
