% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
208	1	2	6	0	28	2196	0	1	0
302	1	5	2	0	28	2196	0	1	0
315	1	1	1	0	28	2196	0	1	0
346	1	5	2	0	28	2196	0	1	0
416	1	3	3	0	28	2196	0	1	0
449	1	4	4	0	28	2196	0	1	0
457	1	2	6	0	28	2196	0	1	0
491	1	5	2	0	28	2196	0	1	0
550	1	1	1	0	28	2196	0	1	0
588	1	4	4	0	28	2196	0	1	0
599	1	1	1	0	28	2196	0	1	0
635	1	5	2	0	28	2196	0	1	0
658	1	4	4	0	28	2196	0	1	0
743	1	3	3	0	28	2196	0	1	0
757	1	5	2	0	28	2196	0	1	0
784	1	2	6	0	28	2196	0	1	0
801	1	4	4	0	28	2196	0	1	0
850	1	4	4	0	28	2196	0	1	0
864	1	5	2	0	28	2196	0	1	0
939	1	3	3	0	28	2196	0	1	0
949	1	1	1	0	28	2196	0	1	0
992	1	3	3	0	28	2196	0	1	0
1035	1	2	6	0	28	2196	0	1	0
1206	1	3	3	0	28	2196	0	1	0
1208	1	4	4	0	28	2196	0	1	0
1257	1	4	4	0	28	2196	0	1	0
1335	1	3	3	0	28	2196	0	1	0
1455	1	4	4	0	28	2196	0	1	0
1475	1	5	2	0	28	2196	0	1	0
1492	1	3	3	0	28	2196	0	1	0
1540	1	4	4	0	28	2196	0	1	0
1562	1	3	3	0	28	2196	0	1	0
1587	1	1	1	0	28	2196	0	1	0
1663	1	3	3	0	28	2196	0	1	0
1685	1	2	6	0	28	2196	0	1	0
1689	1	5	2	0	28	2196	0	1	0
1806	1	4	4	0	28	2196	0	1	0
1861	1	4	4	0	28	2196	0	1	0
1876	1	2	6	0	28	2196	0	1	0
1908	1	4	4	0	28	2196	0	1	0
1978	1	5	2	0	28	2196	0	1	0
2118	1	3	3	0	28	2196	0	1	0
2134	1	2	6	0	28	2196	0	1	0
2187	1	3	3	0	28	2196	0	1	0
2247	1	5	2	0	28	2196	0	1	0
2272	1	1	1	0	28	2196	0	1	0
2281	1	5	2	0	28	2196	0	1	0
2320	1	4	4	0	28	2196	0	1	0
2361	1	5	2	0	28	2196	0	1	0
2362	1	3	3	0	28	2196	0	1	0
2434	1	5	2	0	28	2196	0	1	0
2465	1	2	6	0	28	2196	0	1	0
2495	1	3	3	0	28	2196	0	1	0
2593	1	1	1	0	28	2196	0	1	0
2655	1	2	6	0	28	2196	0	1	0
2738	1	4	4	0	28	2196	0	1	0
2761	1	3	3	0	28	2196	0	1	0
2858	1	3	3	0	28	2196	0	1	0
2884	1	2	6	0	28	2196	0	1	0
3015	1	1	1	0	28	2196	0	1	0
3035	1	4	4	0	28	2196	0	1	0
3075	1	2	6	0	28	2196	0	1	0
3078	1	1	1	0	28	2196	0	1	0
3140	1	3	3	0	28	2196	0	1	0
3142	1	2	6	0	28	2196	0	1	0
3175	1	5	2	0	28	2196	0	1	0
3232	1	4	4	0	28	2196	0	1	0
3234	1	3	3	0	28	2196	0	1	0
3340	1	3	3	0	28	2196	0	1	0
3356	1	5	2	0	28	2196	0	1	0
3382	1	3	3	0	28	2196	0	1	0
3464	1	4	4	0	28	2196	0	1	0
3587	1	2	6	0	28	2196	0	1	0
3679	1	4	4	0	28	2196	0	1	0
3680	1	1	1	0	28	2196	0	1	0
3739	1	5	2	0	28	2196	0	1	0
3740	1	2	6	0	28	2196	0	1	0
3764	1	4	4	0	28	2196	0	1	0
3768	1	5	2	0	28	2196	0	1	0
3837	1	3	3	0	28	2196	0	1	0
3891	1	3	3	0	28	2196	0	1	0
3911	1	5	2	0	28	2196	0	1	0
4032	1	5	2	0	28	2196	0	1	0
4042	1	4	4	0	28	2196	0	1	0
4127	1	3	3	0	28	2196	0	1	0
4145	1	4	4	0	28	2196	0	1	0
4155	1	3	3	0	28	2196	0	1	0
4196	1	2	6	0	28	2196	0	1	0
4383	1	5	2	0	28	2196	0	1	0
4403	1	2	6	0	28	2196	0	1	0
4417	1	3	3	0	28	2196	0	1	0
4425	1	4	4	0	28	2196	0	1	0
4453	1	2	6	0	28	2196	0	1	0
4490	1	5	2	0	28	2196	0	1	0
4508	1	3	3	0	28	2196	0	1	0
4517	1	2	6	0	28	2196	0	1	0
4529	1	4	4	0	28	2196	0	1	0
4653	1	4	4	0	28	2196	0	1	0
4655	1	5	2	0	28	2196	0	1	0
4668	1	1	1	0	28	2196	0	1	0
4716	1	3	3	0	28	2196	0	1	0
4718	1	4	4	0	28	2196	0	1	0
4750	1	2	6	0	28	2196	0	1	0
4751	1	3	3	0	28	2196	0	1	0
4775	1	1	1	0	28	2196	0	1	0
4798	1	4	4	0	28	2196	0	1	0
4848	1	2	6	0	28	2196	0	1	0
4877	1	1	1	0	28	2196	0	1	0
4955	1	2	6	0	28	2196	0	1	0
4972	1	5	2	0	28	2196	0	1	0
5110	1	2	6	0	28	2196	0	1	0
5214	1	5	2	0	28	2196	0	1	0
5285	1	2	6	0	28	2196	0	1	0
5288	1	4	4	0	28	2196	0	1	0
