% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
26	1	1	1	0	0	81	0	1	0
27	1	1	1	0	0	81	0	1	0
28	1	1	1	0	28	2196	0	1	0
31	1	1	1	0	28	2196	0	1	0
34	1	1	1	0	28	2196	0	1	0
37	1	1	1	0	28	2196	0	1	0
40	1	1	1	0	28	2196	0	1	0
42	1	1	1	0	28	2196	0	1	0
46	1	1	1	0	28	2196	0	1	0
53	1	1	1	0	28	2196	0	1	0
56	1	1	1	0	28	2196	0	1	0
62	1	1	1	0	28	2196	0	1	0
65	1	1	1	0	28	2196	0	1	0
68	1	1	1	0	28	2196	0	1	0
72	1	1	1	0	28	2196	0	1	0
75	1	1	1	0	28	2196	0	1	0
80	1	1	1	0	28	2196	0	1	0
82	1	1	1	0	28	2196	0	1	0
88	1	1	1	0	28	2196	0	1	0
94	1	1	1	0	28	2196	0	1	0
98	1	1	1	0	28	2196	0	1	0
106	1	1	1	0	28	2196	0	1	0
110	1	1	1	0	28	2196	0	1	0
117	1	1	1	0	28	2196	0	1	0
119	1	1	1	0	28	2196	0	1	0
121	1	1	1	0	28	2196	0	1	0
124	1	1	1	0	28	2196	0	1	0
128	1	1	1	0	28	2196	0	1	0
132	1	1	1	0	28	2196	0	1	0
135	1	1	1	0	28	2196	0	1	0
139	1	1	1	0	28	2196	0	1	0
141	1	1	1	0	28	2196	0	1	0
144	1	1	1	0	28	2196	0	1	0
147	1	1	1	0	28	2196	0	1	0
151	1	1	1	0	28	2196	0	1	0
155	1	1	1	0	28	2196	0	1	0
159	1	1	1	0	28	2196	0	1	0
167	1	1	1	0	28	2196	0	1	0
172	1	1	1	0	28	2196	0	1	0
178	1	1	1	0	28	2196	0	1	0
181	1	1	1	0	28	2196	0	1	0
184	1	1	1	0	28	2196	0	1	0
187	1	1	1	0	28	2196	0	1	0
191	1	1	1	0	28	2196	0	1	0
196	1	1	1	0	28	2196	0	1	0
201	1	1	1	0	28	2196	0	1	0
204	1	1	1	0	28	2196	0	1	0
208	1	1	1	0	28	2196	0	1	0
212	1	1	1	0	28	2196	0	1	0
214	1	1	1	0	28	2196	0	1	0
217	1	1	1	0	28	2196	0	1	0
