% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	1	1	608.575	0
0.081	1	1	1	608.575	0
0.121	1	1	1	608.575	0
0.161	1	1	1	608.575	0
0.201	1	1	1	608.575	0
0.241	1	1	1	608.575	0
0.281	1	1	1	608.575	0
0.321	1	1	1	608.575	0
0.361	1	1	1	608.575	0
0.401	1	1	1	608.575	0
0.441	1	1	1	608.575	0
0.481	1	1	1	608.575	0
0.521	1	1	1	608.575	0
0.561	1	1	1	608.575	0
0.601	1	1	1	608.575	0
0.641	1	1	1	608.575	0
0.681	1	1	1	608.575	0
0.721	1	1	1	608.575	0
0.761	1	1	1	608.575	0
0.801	1	1	1	608.575	0
0.841	1	1	1	608.575	0
0.881	1	1	1	608.575	0
0.921	1	1	1	608.575	0
0.961	1	1	1	608.575	0
1.001	1	1	1	608.575	0
1.041	1	1	1	608.575	0
1.081	1	1	1	608.575	0
1.121	1	1	1	608.575	0
1.161	1	1	1	608.575	0
1.201	1	1	1	608.575	0
1.241	1	1	1	608.575	0
1.281	1	1	1	608.575	0
1.321	1	1	1	608.575	0
1.361	1	1	1	608.575	0
1.401	1	1	1	608.575	0
1.441	1	1	1	608.575	0
1.481	1	1	1	608.575	0
1.521	1	1	1	608.575	0
1.561	1	1	1	608.575	0
1.601	1	1	1	608.575	0
1.641	1	1	1	608.575	0
1.681	1	1	1	608.575	0
1.721	1	1	1	608.575	0
1.761	1	1	1	608.575	0
1.801	1	1	1	608.575	0
1.841	1	1	1	608.575	0
1.881	1	1	1	608.575	0
1.921	1	1	1	608.575	0
1.961	1	1	1	608.575	0
2.001	1	1	1	608.575	0
2.041	1	1	1	608.575	0
2.081	1	1	1	608.575	0
2.121	1	1	1	608.575	0
2.161	1	1	1	608.575	0
2.201	1	1	1	608.575	0
2.241	1	1	1	608.575	0
2.281	1	1	1	608.575	0
2.321	1	1	1	608.575	0
2.361	1	1	1	608.575	0
2.401	1	1	1	608.575	0
2.441	1	1	1	608.575	0
2.481	1	1	1	608.575	0
2.521	1	1	1	608.575	0
2.561	1	1	1	608.575	0
2.601	1	1	1	608.575	0
2.641	1	1	1	608.575	0
2.681	1	1	1	608.575	0
2.721	1	1	1	608.575	0
2.761	1	1	1	608.575	0
2.801	1	1	1	608.575	0
2.841	1	1	1	608.575	0
2.881	1	1	1	608.575	0
2.921	1	1	1	608.575	0
2.961	1	1	1	608.575	0
3.001	1	1	1	608.575	0
3.041	1	1	1	608.575	0
3.081	1	1	1	608.575	0
3.121	1	1	1	608.575	0
3.161	1	1	1	608.575	0
3.201	1	1	1	608.575	0
3.241	1	1	1	608.575	0
3.281	1	1	1	608.575	0
3.321	1	1	1	608.575	0
3.361	1	1	1	608.575	0
3.401	1	1	1	608.575	0
3.441	1	1	1	608.575	0
3.481	1	1	1	608.575	0
3.521	1	1	1	608.575	0
3.561	1	1	1	608.575	0
3.601	1	1	1	608.575	0
3.641	1	1	1	608.575	0
3.681	1	1	1	608.575	0
3.721	1	1	1	608.575	0
3.761	1	1	1	608.575	0
3.801	1	1	1	608.575	0
3.841	1	1	1	608.575	0
3.881	1	1	1	608.575	0
3.921	1	1	1	608.575	0
3.961	1	1	1	608.575	0
4.001	1	1	1	608.575	0
4.041	1	1	1	608.575	0
4.081	1	1	1	608.575	0
4.121	1	1	1	608.575	0
4.161	1	1	1	608.575	0
4.201	1	1	1	608.575	0
4.241	1	1	1	608.575	0
4.281	1	1	1	608.575	0
4.321	1	1	1	608.575	0
4.361	1	1	1	608.575	0
4.401	1	1	1	608.575	0
4.441	1	1	1	608.575	0
4.481	1	1	1	608.575	0
4.521	1	1	1	608.575	0
4.561	1	1	1	608.575	0
4.601	1	1	1	608.575	0
4.641	1	1	1	608.575	0
4.681	1	1	1	608.575	0
4.721	1	1	1	608.575	0
4.761	1	1	1	608.575	0
4.801	1	1	1	608.575	0
4.841	1	1	1	608.575	0
4.881	1	1	1	608.575	0
4.921	1	1	1	608.575	0
4.961	1	1	1	608.575	0
5.001	1	1	1	608.575	0
5.041	1	1	1	608.575	0
5.081	1	1	1	608.575	0
5.121	1	1	1	608.575	0
5.161	1	1	1	608.575	0
5.201	1	1	1	608.575	0
5.241	1	1	1	608.575	0
5.281	1	1	1	608.575	0
5.321	1	1	1	608.575	0
5.361	1	1	1	608.575	0
5.401	1	1	1	608.575	0
5.441	1	1	1	608.575	0
5.481	1	1	1	608.575	0
5.521	1	1	1	608.575	0
5.561	1	1	1	608.575	0
5.601	1	1	1	608.575	0
5.641	1	1	1	608.575	0
5.681	1	1	1	608.575	0
5.721	1	1	1	608.575	0
5.761	1	1	1	608.575	0
5.801	1	1	1	608.575	0
5.841	1	1	1	608.575	0
5.881	1	1	1	608.575	0
5.921	1	1	1	608.575	0
5.961	1	1	1	608.575	0
6.001	1	1	1	608.575	0
6.041	1	1	1	608.575	0
6.081	1	1	1	608.575	0
6.121	1	1	1	608.575	0
6.161	1	1	1	608.575	0
6.201	1	1	1	608.575	0
6.241	1	1	1	608.575	0
6.281	1	1	1	608.575	0
6.321	1	1	1	608.575	0
6.361	1	1	1	608.575	0
6.401	1	1	1	608.575	0
6.441	1	1	1	608.575	0
6.481	1	1	1	608.575	0
6.521	1	1	1	608.575	0
6.561	1	1	1	608.575	0
6.601	1	1	1	608.575	0
6.641	1	1	1	608.575	0
6.681	1	1	1	608.575	0
6.721	1	1	1	608.575	0
6.761	1	1	1	608.575	0
6.801	1	1	1	608.575	0
6.841	1	1	1	608.575	0
6.881	1	1	1	608.575	0
6.921	1	1	1	608.575	0
6.961	1	1	1	608.575	0
7.001	1	1	1	608.575	0
7.041	1	1	1	608.575	0
7.081	1	1	1	608.575	0
7.121	1	1	1	608.575	0
7.161	1	1	1	608.575	0
7.201	1	1	1	608.575	0
7.241	1	1	1	608.575	0
7.281	1	1	1	608.575	0
7.321	1	1	1	608.575	0
7.361	1	1	1	608.575	0
7.401	1	1	1	608.575	0
7.441	1	1	1	608.575	0
7.481	1	1	1	608.575	0
7.521	1	1	1	608.575	0
7.561	1	1	1	608.575	0
7.601	1	1	1	608.575	0
7.641	1	1	1	608.575	0
7.681	1	1	1	608.575	0
7.721	1	1	1	608.575	0
7.761	1	1	1	608.575	0
7.801	1	1	1	608.575	0
7.841	1	1	1	608.575	0
7.881	1	1	1	608.575	0
7.921	1	1	1	608.575	0
7.961	1	1	1	608.575	0
8.001	1	1	1	608.575	0
8.041	1	1	1	608.575	0
8.081	1	1	1	608.575	0
8.121	1	1	1	608.575	0
8.161	1	1	1	608.575	0
8.201	1	1	1	608.575	0
8.241	1	1	1	608.575	0
8.281	1	1	1	608.575	0
8.321	1	1	1	608.575	0
8.361	1	1	1	608.575	0
8.401	1	1	1	608.575	0
8.441	1	1	1	608.575	0
8.481	1	1	1	608.575	0
8.521	1	1	1	608.575	0
8.561	1	1	1	608.575	0
8.601	1	1	1	608.575	0
8.641	1	1	1	608.575	0
8.681	1	1	1	608.575	0
8.721	1	1	1	608.575	0
8.761	1	1	1	608.575	0
8.801	1	1	1	608.575	0
8.841	1	1	1	608.575	0
8.881	1	1	1	608.575	0
8.921	1	1	1	608.575	0
8.961	1	1	1	608.575	0
9.001	1	1	1	608.575	0
9.041	1	1	1	608.575	0
9.081	1	1	1	608.575	0
9.121	1	1	1	608.575	0
9.161	1	1	1	608.575	0
9.201	1	1	1	608.575	0
9.241	1	1	1	608.575	0
9.281	1	1	1	608.575	0
9.321	1	1	1	608.575	0
9.361	1	1	1	608.575	0
9.401	1	1	1	608.575	0
9.441	1	1	1	608.575	0
9.481	1	1	1	608.575	0
9.521	1	1	1	608.575	0
9.561	1	1	1	608.575	0
9.601	1	1	1	608.575	0
9.641	1	1	1	608.575	0
9.681	1	1	1	608.575	0
