% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.114	1	5	12	5	7	28	2196	0	0	0
0.129	1	9	13	10	14	28	2196	0	0	0
0.147	1	6	15	8	10	28	2196	0	0	0
0.211	1	9	22	2	14	28	2196	0	0	0
0.265	1	3	27	6	3	28	2196	0	0	0
0.273	1	10	28	4	13	28	2196	0	0	0
0.293	1	7	30	4	4	28	2196	0	0	0
0.332	1	7	34	3	4	28	2196	0	0	0
0.358	1	4	36	9	1	28	2196	0	0	0
0.379	1	5	38	10	7	28	2196	0	0	0
0.39	1	1	40	1	8	28	2196	0	0	0
0.406	1	6	41	7	10	28	2196	0	0	0
0.407	1	5	41	8	7	28	2196	0	0	0
0.422	1	9	43	3	14	28	2196	0	0	0
0.443	1	2	45	4	9	28	2196	0	0	0
0.534	1	10	54	5	13	28	2196	0	0	0
0.547	1	3	55	8	3	28	2196	0	0	0
0.56	1	8	57	1	2	28	2196	0	0	0
0.561	1	5	57	2	7	28	2196	0	0	0
0.603	1	9	61	4	14	28	2196	0	0	0
0.611	1	8	62	2	2	28	2196	0	0	0
0.623	1	3	63	4	3	28	2196	0	0	0
0.629	1	4	63	10	1	28	2196	0	0	0
0.656	1	8	66	7	2	28	2196	0	0	0
0.659	1	2	66	10	9	28	2196	0	0	0
0.732	1	5	74	3	7	28	2196	0	0	0
0.752	1	2	76	3	9	28	2196	0	0	0
0.756	1	10	76	7	13	28	2196	0	0	0
0.77	1	6	78	1	10	28	2196	0	0	0
0.808	1	7	81	9	4	28	2196	0	0	0
0.827	1	5	83	8	7	28	2196	0	0	0
0.862	1	4	87	3	1	28	2196	0	0	0
0.913	1	9	92	4	14	28	2196	0	0	0
0.95	1	1	96	1	8	28	2196	0	0	0
0.96	1	8	97	1	2	28	2196	0	0	0
0.968	1	5	97	9	7	28	2196	0	0	0
0.971	1	9	98	2	14	28	2196	0	0	0
0.981	1	6	99	2	10	28	2196	0	0	0
1.015	1	8	102	6	2	28	2196	0	0	0
1.035	1	4	104	6	1	28	2196	0	0	0
1.04	1	2	105	1	9	28	2196	0	0	0
1.071	1	5	108	2	7	28	2196	0	0	0
1.127	1	4	113	8	1	28	2196	0	0	0
1.143	1	6	115	4	10	28	2196	0	0	0
1.151	1	1	116	2	8	28	2196	0	0	0
1.177	1	3	118	8	3	28	2196	0	0	0
1.215	1	5	122	6	7	28	2196	0	0	0
1.233	1	10	124	4	13	28	2196	0	0	0
1.235	1	9	124	6	14	28	2196	0	0	0
1.276	1	1	128	7	8	28	2196	0	0	0
1.284	1	4	129	5	1	28	2196	0	0	0
1.306	1	3	131	7	3	28	2196	0	0	0
1.318	1	10	132	9	13	28	2196	0	0	0
1.321	1	9	133	2	14	28	2196	0	0	0
1.333	1	5	134	4	7	28	2196	0	0	0
