% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	2	1	15176.8	0
0.042	1	5	2	1227.74	0
0.043	1	1	3	2825.65	0
0.044	1	4	4	1211.27	0
0.046	1	3	6	2305.06	0
0.081	1	2	1	22608.8	0
0.082	1	5	2	1160.27	0
0.083	1	1	3	3137.19	0
0.084	1	4	4	928.383	0
0.086	1	3	6	4025.77	0
0.121	1	2	1	33864.6	0
0.122	1	5	2	7002.11	0
0.123	1	1	3	4063.98	0
0.124	1	4	4	1018.21	0
0.126	1	3	6	2715.08	0
0.161	1	2	1	68796.9	0
0.162	1	5	2	798.981	0
0.163	1	1	3	10081.2	0
0.164	1	4	4	1408.17	0
0.166	1	3	6	2720.92	0
0.201	1	2	1	168674	0
0.202	1	5	2	222.257	0
0.203	1	1	3	5558.19	0
0.204	1	4	4	1497.84	0
0.206	1	3	6	7833.03	0
0.241	1	2	1	43044.9	0
0.242	1	5	2	1598.82	0
0.243	1	1	3	12258.2	0
0.244	1	4	4	1377.88	0
0.246	1	3	6	8133.8	0
0.281	1	2	1	60885.3	0
0.282	1	5	2	397.884	0
0.283	1	1	3	10761.5	0
0.284	1	4	4	971.311	0
0.286	1	3	6	5671.76	0
0.321	1	2	1	216416	0
0.322	1	5	2	134.808	0
0.323	1	1	3	5382.11	0
0.324	1	4	4	1912.51	0
0.326	1	3	6	18472.1	0
0.361	1	2	1	53322.5	0
0.362	1	5	2	1119.51	0
0.363	1	1	3	9330.46	0
0.364	1	4	4	2181.57	0
0.366	1	3	6	3501.6	0
0.401	1	2	1	78256.4	0
0.402	1	5	2	909.565	0
0.403	1	1	3	4961.36	0
0.404	1	4	4	1054.38	0
0.406	1	3	6	2133.19	0
0.441	1	2	1	298154	0
0.442	1	5	2	489.368	0
0.443	1	1	3	6277.54	0
0.444	1	4	4	1053.8	0
0.446	1	3	6	1199.4	0
0.481	1	2	1	123390	0
0.482	1	5	2	1765.41	0
0.483	1	1	3	9816.64	0
0.484	1	4	4	764.263	0
0.486	1	3	6	7343.66	0
0.521	1	2	1	405595	0
0.522	1	5	2	233.904	0
0.523	1	1	3	4858.43	0
0.524	1	4	4	2237.78	0
0.526	1	3	6	9347.48	0
0.561	1	2	1	178616	0
0.562	1	5	2	452.521	0
0.563	1	1	3	16078.8	0
0.564	1	4	4	1346.29	0
0.566	1	3	6	12031.2	0
0.601	1	2	1	32850.2	0
0.602	1	5	2	289.252	0
0.603	1	1	3	14517.2	0
0.604	1	4	4	1702.29	0
0.606	1	3	6	11259.3	0
0.641	1	2	1	7192.53	0
0.642	1	5	2	318.001	0
0.643	1	1	3	5276.84	0
0.644	1	4	4	853.803	0
0.646	1	3	6	3812.64	0
0.681	1	2	1	23563.8	0
0.682	1	5	2	822.677	0
0.683	1	1	3	3237.36	0
0.684	1	4	4	2609.85	0
0.686	1	3	6	2070.39	0
0.721	1	2	1	27301.9	0
0.722	1	5	2	835.382	0
0.723	1	1	3	6479.42	0
0.724	1	4	4	3440.02	0
0.726	1	3	6	9069.21	0
0.761	1	2	1	14427.8	0
0.762	1	5	2	1530.96	0
0.763	1	1	3	5164.75	0
0.764	1	4	4	2150	0
0.766	1	3	6	5834.93	0
0.801	1	2	1	51006.1	0
0.802	1	5	2	904.212	0
0.803	1	1	3	4942.82	0
0.804	1	4	4	3195.93	0
0.806	1	3	6	5151.72	0
0.841	1	2	1	42181.4	0
0.842	1	5	2	81.1665	0
0.843	1	1	3	4622.43	0
0.844	1	4	4	4686.18	0
0.846	1	3	6	9926.19	0
0.881	1	2	1	74351.4	0
0.882	1	5	2	127.304	0
0.883	1	1	3	1548.47	0
0.884	1	4	4	2440.01	0
0.886	1	3	6	9568.08	0
0.921	1	2	1	65305.5	0
0.922	1	5	2	690.219	0
0.923	1	1	3	5625.53	0
0.924	1	4	4	1535.11	0
0.926	1	3	6	15279.9	0
0.961	1	2	1	40756.1	0
0.962	1	5	2	228.723	0
0.963	1	1	3	6289.68	0
0.964	1	4	4	3694.59	0
0.966	1	3	6	9117.89	0
1.001	1	2	1	38386.4	0
1.002	1	5	2	353.42	0
1.003	1	1	3	4021.75	0
1.004	1	4	4	1972.92	0
1.006	1	3	6	3124.43	0
1.041	1	2	1	76364.4	0
1.042	1	5	2	163.116	0
1.043	1	1	3	956.055	0
1.044	1	4	4	2355.63	0
1.046	1	3	6	2844.96	0
1.081	1	2	1	47213.3	0
1.082	1	5	2	45.6055	0
1.083	1	1	3	2537	0
1.084	1	4	4	1434.29	0
1.086	1	3	6	3355.74	0
1.121	1	2	1	61258.9	0
1.122	1	5	2	828.044	0
1.123	1	1	3	5528.7	0
1.124	1	4	4	1922.5	0
1.126	1	3	6	1410.68	0
1.161	1	2	1	77267.9	0
1.162	1	5	2	2442.09	0
1.163	1	1	3	5889.65	0
1.164	1	4	4	3807.59	0
1.166	1	3	6	5185.79	0
1.201	1	2	1	82344.5	0
1.202	1	5	2	158.739	0
1.203	1	1	3	4647.74	0
1.204	1	4	4	1882.73	0
1.206	1	3	6	10265.2	0
1.241	1	2	1	68719.8	0
1.242	1	5	2	378.372	0
1.243	1	1	3	3665.12	0
1.244	1	4	4	1473.22	0
1.246	1	3	6	2282.52	0
1.281	1	2	1	111479	0
1.282	1	5	2	1349	0
1.283	1	1	3	2026.64	0
1.284	1	4	4	1561.85	0
1.286	1	3	6	1684.98	0
1.321	1	2	1	81387.5	0
1.322	1	5	2	209.776	0
1.323	1	1	3	3793.68	0
1.324	1	4	4	933.19	0
1.326	1	3	6	1106.59	0
1.361	1	2	1	47151.4	0
1.362	1	5	2	192.824	0
1.363	1	1	3	5273.57	0
1.364	1	4	4	2939.83	0
1.366	1	3	6	2440.88	0
1.401	1	2	1	55608.2	0
1.402	1	5	2	141.352	0
1.403	1	1	3	4347.66	0
1.404	1	4	4	3273.34	0
1.406	1	3	6	2373.19	0
1.441	1	2	1	40447.9	0
1.442	1	5	2	22.0067	0
1.443	1	1	3	12807	0
1.444	1	4	4	2096.51	0
1.446	1	3	6	9223.21	0
1.481	1	2	1	26186	0
1.482	1	5	2	39.4461	0
1.483	1	1	3	9601.4	0
1.484	1	4	4	3546.33	0
1.486	1	3	6	6941.31	0
1.521	1	2	1	81310.1	0
1.522	1	5	2	344.421	0
1.523	1	1	3	3480.39	0
1.524	1	4	4	1682.5	0
1.526	1	3	6	2876.74	0
1.561	1	2	1	259990	0
1.562	1	5	2	279.915	0
1.563	1	1	3	12049	0
1.564	1	4	4	3395.97	0
1.566	1	3	6	3548.31	0
1.601	1	2	1	165937	0
1.602	1	5	2	267.162	0
1.603	1	1	3	13140.9	0
1.604	1	4	4	3028.26	0
1.606	1	3	6	12122.5	0
1.641	1	2	1	39094.5	0
1.642	1	5	2	279.273	0
1.643	1	1	3	9951.2	0
1.644	1	4	4	1075.87	0
1.646	1	3	6	2249.13	0
1.681	1	2	1	78904	0
1.682	1	5	2	322.378	0
1.683	1	1	3	1397.12	0
1.684	1	4	4	2160.7	0
1.686	1	3	6	6853.04	0
1.721	1	2	1	43975.9	0
1.722	1	5	2	302.963	0
1.723	1	1	3	3565.29	0
1.724	1	4	4	2045.41	0
1.726	1	3	6	10815.9	0
1.761	1	2	1	51898.7	0
1.762	1	5	2	322.058	0
1.763	1	1	3	19833.4	0
1.764	1	4	4	1575.11	0
1.766	1	3	6	2436.47	0
1.801	1	2	1	34117	0
1.802	1	5	2	982.654	0
1.803	1	1	3	1068.41	0
1.804	1	4	4	2410.23	0
1.806	1	3	6	8944.28	0
1.841	1	2	1	65599.3	0
1.842	1	5	2	591.347	0
1.843	1	1	3	3314.19	0
1.844	1	4	4	1522.39	0
1.846	1	3	6	14442.9	0
1.881	1	2	1	81843.3	0
1.882	1	5	2	348.528	0
1.883	1	1	3	12748.9	0
1.884	1	4	4	2799.19	0
1.886	1	3	6	8667.99	0
1.921	1	2	1	43470.9	0
1.922	1	5	2	588.448	0
1.923	1	1	3	6179.18	0
1.924	1	4	4	3275.03	0
1.926	1	3	6	6076.22	0
1.961	1	2	1	108026	0
1.962	1	5	2	580.695	0
1.963	1	1	3	8789.05	0
1.964	1	4	4	1792.74	0
1.966	1	3	6	3177.43	0
2.001	1	2	1	22966.1	0
2.002	1	5	2	181.724	0
2.003	1	1	3	4375.36	0
2.004	1	4	4	2364.91	0
2.006	1	3	6	2725.95	0
2.041	1	2	1	9671.99	0
2.042	1	5	2	2013.49	0
2.043	1	1	3	2750.48	0
2.044	1	4	4	1383.82	0
2.046	1	3	6	4628.9	0
2.081	1	2	1	9874.3	0
2.082	1	5	2	743.796	0
2.083	1	1	3	11643.6	0
2.084	1	4	4	968.522	0
2.086	1	3	6	24539.8	0
2.121	1	2	1	20406.2	0
2.122	1	5	2	137.166	0
2.123	1	1	3	5270.6	0
2.124	1	4	4	968.57	0
2.126	1	3	6	1698.25	0
2.161	1	2	1	143608	0
2.162	1	5	2	202.119	0
2.163	1	1	3	2458.23	0
2.164	1	4	4	404.254	0
2.166	1	3	6	1334.21	0
2.201	1	2	1	105643	0
2.202	1	5	2	170.774	0
2.203	1	1	3	5764.28	0
2.204	1	4	4	662.852	0
2.206	1	3	6	12765.4	0
2.241	1	2	1	54647.2	0
2.242	1	5	2	98.8118	0
2.243	1	1	3	3038.6	0
2.244	1	4	4	2866.99	0
2.246	1	3	6	1906.14	0
2.281	1	2	1	176592	0
2.282	1	5	2	233.547	0
2.283	1	1	3	1322.4	0
2.284	1	4	4	5072.99	0
2.286	1	3	6	2647.08	0
2.321	1	2	1	127299	0
2.322	1	5	2	461.466	0
2.323	1	1	3	4914.86	0
2.324	1	4	4	3031.18	0
2.326	1	3	6	6382.38	0
2.361	1	2	1	37645.9	0
2.362	1	5	2	407.5	0
2.363	1	1	3	20674.4	0
2.364	1	4	4	2886.65	0
2.366	1	3	6	5064.37	0
2.401	1	2	1	40495.8	0
2.402	1	5	2	492.491	0
2.403	1	1	3	19609.5	0
2.404	1	4	4	4443.51	0
2.406	1	3	6	6587.63	0
2.441	1	2	1	98456.9	0
2.442	1	5	2	361.141	0
2.443	1	1	3	7320.42	0
2.444	1	4	4	2306.25	0
2.446	1	3	6	9966.36	0
2.481	1	2	1	204110	0
2.482	1	5	2	414.474	0
2.483	1	1	3	11703.7	0
2.484	1	4	4	2213.24	0
2.486	1	3	6	38247.2	0
2.521	1	2	1	28702.9	0
2.522	1	5	2	700.154	0
2.523	1	1	3	8067.17	0
2.524	1	4	4	1056.9	0
2.526	1	3	6	9240.97	0
2.561	1	2	1	113483	0
2.562	1	5	2	106.258	0
2.563	1	1	3	5943.12	0
2.564	1	4	4	3886.39	0
2.566	1	3	6	5560.98	0
2.601	1	2	1	46264.9	0
2.602	1	5	2	307.609	0
2.603	1	1	3	16431.6	0
2.604	1	4	4	2046.73	0
2.606	1	3	6	12271.8	0
2.641	1	2	1	56935.2	0
2.642	1	5	2	434.824	0
2.643	1	1	3	10579.7	0
2.644	1	4	4	886.81	0
2.646	1	3	6	5814.89	0
2.681	1	2	1	190399	0
2.682	1	5	2	180.663	0
2.683	1	1	3	6324.28	0
2.684	1	4	4	767.575	0
2.686	1	3	6	4384.69	0
2.721	1	2	1	51343.1	0
2.722	1	5	2	547.027	0
2.723	1	1	3	18417.2	0
2.724	1	4	4	623.739	0
2.726	1	3	6	5615.11	0
2.761	1	2	1	43460.5	0
2.762	1	5	2	92.4547	0
2.763	1	1	3	12941.6	0
2.764	1	4	4	441.153	0
2.766	1	3	6	5364.98	0
2.801	1	2	1	60966	0
2.802	1	5	2	102.924	0
2.803	1	1	3	8570.39	0
2.804	1	4	4	585.456	0
2.806	1	3	6	9262.91	0
2.841	1	2	1	94327.5	0
2.842	1	5	2	188.004	0
2.843	1	1	3	9269.68	0
2.844	1	4	4	1397.79	0
2.846	1	3	6	1749.17	0
2.881	1	2	1	126712	0
2.882	1	5	2	264.837	0
2.883	1	1	3	4875.83	0
2.884	1	4	4	2157.52	0
2.886	1	3	6	4490.11	0
2.921	1	2	1	182604	0
2.922	1	5	2	438.471	0
2.923	1	1	3	7013.19	0
2.924	1	4	4	1352.13	0
2.926	1	3	6	18168.8	0
2.961	1	2	1	138013	0
2.962	1	5	2	175.083	0
2.963	1	1	3	2319.29	0
2.964	1	4	4	793.083	0
2.966	1	3	6	2578	0
3.001	1	2	1	151832	0
3.002	1	5	2	147.219	0
3.003	1	1	3	9060.12	0
3.004	1	4	4	2479.47	0
3.006	1	3	6	6689.18	0
3.041	1	2	1	28745.3	0
3.042	1	5	2	156.875	0
3.043	1	1	3	8861.05	0
3.044	1	4	4	2943.15	0
3.046	1	3	6	2343.65	0
3.081	1	2	1	35488.1	0
3.082	1	5	2	155.453	0
3.083	1	1	3	10389.3	0
3.084	1	4	4	1918.61	0
3.086	1	3	6	1539.05	0
3.121	1	2	1	25216.7	0
3.122	1	5	2	107.128	0
3.123	1	1	3	12252.8	0
3.124	1	4	4	1520.9	0
3.126	1	3	6	2695.74	0
3.161	1	2	1	118743	0
3.162	1	5	2	159.403	0
3.163	1	1	3	9902.96	0
3.164	1	4	4	361.857	0
3.166	1	3	6	1902.2	0
3.201	1	2	1	142888	0
3.202	1	5	2	389.7	0
3.203	1	1	3	4370.38	0
3.204	1	4	4	1658.56	0
3.206	1	3	6	1680	0
3.241	1	2	1	100824	0
3.242	1	5	2	962.29	0
3.243	1	1	3	4487.92	0
3.244	1	4	4	2406.55	0
3.246	1	3	6	5576.56	0
3.281	1	2	1	47354.2	0
3.282	1	5	2	369.008	0
3.283	1	1	3	2747.12	0
3.284	1	4	4	988.609	0
3.286	1	3	6	3433.41	0
3.321	1	2	1	38082	0
3.322	1	5	2	373.268	0
3.323	1	1	3	3121.5	0
3.324	1	4	4	2881.13	0
3.326	1	3	6	2063.38	0
3.361	1	2	1	72825.7	0
3.362	1	5	2	354.932	0
3.363	1	1	3	3722.14	0
3.364	1	4	4	1832.31	0
3.366	1	3	6	2200.45	0
3.401	1	2	1	54301.2	0
3.402	1	5	2	414.149	0
3.403	1	1	3	1622.13	0
3.404	1	4	4	4739.98	0
3.406	1	3	6	762.052	0
3.441	1	2	1	27042.8	0
3.442	1	5	2	1326.64	0
3.443	1	1	3	1701.1	0
3.444	1	4	4	8830.42	0
3.446	1	3	6	2494.06	0
3.481	1	2	1	69535.1	0
3.482	1	5	2	472.821	0
3.483	1	1	3	3911.45	0
3.484	1	4	4	2671.99	0
3.486	1	3	6	17495.7	0
3.521	1	2	1	50152.7	0
3.522	1	5	2	903.37	0
3.523	1	1	3	2424.81	0
3.524	1	4	4	1716.12	0
3.526	1	3	6	4733.01	0
3.561	1	2	1	76577	0
3.562	1	5	2	508.396	0
3.563	1	1	3	2869.5	0
3.564	1	4	4	3589.7	0
3.566	1	3	6	5713.25	0
3.601	1	2	1	55992.4	0
3.602	1	5	2	931.138	0
3.603	1	1	3	5680.62	0
3.604	1	4	4	1953.73	0
3.606	1	3	6	9370.34	0
3.641	1	2	1	68643	0
3.642	1	5	2	511.296	0
3.643	1	1	3	4548.01	0
3.644	1	4	4	3126.58	0
3.646	1	3	6	2271.19	0
3.681	1	2	1	23880.2	0
3.682	1	5	2	136.083	0
3.683	1	1	3	4759.26	0
3.684	1	4	4	6353.71	0
3.686	1	3	6	7542.72	0
3.721	1	2	1	20500.2	0
3.722	1	5	2	267.286	0
3.723	1	1	3	9633.25	0
3.724	1	4	4	2349.71	0
3.726	1	3	6	9456.07	0
3.761	1	2	1	75908.6	0
3.762	1	5	2	414.469	0
3.763	1	1	3	3617.33	0
3.764	1	4	4	2916.13	0
3.766	1	3	6	2918.7	0
3.801	1	2	1	49869.5	0
3.802	1	5	2	1233.86	0
3.803	1	1	3	3894.58	0
3.804	1	4	4	4183.88	0
3.806	1	3	6	5744.38	0
3.841	1	2	1	57497.4	0
3.842	1	5	2	385.45	0
3.843	1	1	3	3352.93	0
3.844	1	4	4	1534.61	0
3.846	1	3	6	7449.38	0
3.881	1	2	1	66585.3	0
3.882	1	5	2	102.823	0
3.883	1	1	3	2124.35	0
3.884	1	4	4	1478.21	0
3.886	1	3	6	28665.1	0
3.921	1	2	1	102984	0
3.922	1	5	2	306.711	0
3.923	1	1	3	5201.65	0
3.924	1	4	4	273.18	0
3.926	1	3	6	1999.49	0
3.961	1	2	1	64085.7	0
3.962	1	5	2	809.247	0
3.963	1	1	3	6188.67	0
3.964	1	4	4	2892.39	0
3.966	1	3	6	1663.37	0
4.001	1	2	1	75997.5	0
4.002	1	5	2	332.74	0
4.003	1	1	3	1026.55	0
4.004	1	4	4	682.061	0
4.006	1	3	6	7533.93	0
4.041	1	2	1	7563.26	0
4.042	1	5	2	130.765	0
4.043	1	1	3	3610.65	0
4.044	1	4	4	361.052	0
4.046	1	3	6	9818.06	0
4.081	1	2	1	30624.5	0
4.082	1	5	2	239.163	0
4.083	1	1	3	3775.35	0
4.084	1	4	4	1420.07	0
4.086	1	3	6	4742.55	0
4.121	1	2	1	91355.6	0
4.122	1	5	2	129.163	0
4.123	1	1	3	3747.82	0
4.124	1	4	4	4310.13	0
4.126	1	3	6	5519.46	0
4.161	1	2	1	198827	0
4.162	1	5	2	119.957	0
4.163	1	1	3	4568.05	0
4.164	1	4	4	4477.57	0
4.166	1	3	6	1133.79	0
4.201	1	2	1	132926	0
4.202	1	5	2	1051.76	0
4.203	1	1	3	7891.88	0
4.204	1	4	4	2290.48	0
4.206	1	3	6	1265.21	0
4.241	1	2	1	48485.8	0
4.242	1	5	2	1025.69	0
4.243	1	1	3	3858.75	0
4.244	1	4	4	4021.88	0
4.246	1	3	6	3166.48	0
4.281	1	2	1	78211.5	0
4.282	1	5	2	892.801	0
4.283	1	1	3	5470.39	0
4.284	1	4	4	3616.71	0
4.286	1	3	6	1180.35	0
4.321	1	2	1	43073	0
4.322	1	5	2	1206.96	0
4.323	1	1	3	8963.91	0
4.324	1	4	4	1832.43	0
4.326	1	3	6	2032.01	0
4.361	1	2	1	12538.7	0
4.362	1	5	2	1636.84	0
4.363	1	1	3	1837.88	0
4.364	1	4	4	2601.97	0
4.366	1	3	6	2589.85	0
4.401	1	2	1	14763.9	0
4.402	1	5	2	994.405	0
4.403	1	1	3	2859.19	0
4.404	1	4	4	2219.76	0
4.406	1	3	6	4260.05	0
4.441	1	2	1	17517.4	0
4.442	1	5	2	663.649	0
4.443	1	1	3	2201.89	0
4.444	1	4	4	2838.56	0
4.446	1	3	6	37205.8	0
