% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
247	1	1	1	0	28	2196	0	1	0
318	1	1	1	0	28	2196	0	1	0
405	1	1	1	0	28	2196	0	1	0
615	1	1	1	0	28	2196	0	1	0
656	1	1	1	0	28	2196	0	1	0
741	1	1	1	0	28	2196	0	1	0
903	1	1	1	0	28	2196	0	1	0
1438	1	1	1	0	28	2196	0	1	0
1650	1	1	1	0	28	2196	0	1	0
1740	1	1	1	0	28	2196	0	1	0
1843	1	1	1	0	28	2196	0	1	0
2008	1	1	1	0	28	2196	0	1	0
2164	1	1	1	0	28	2196	0	1	0
2575	1	1	1	0	28	2196	0	1	0
3112	1	1	1	0	28	2196	0	1	0
3185	1	1	1	0	28	2196	0	1	0
3304	1	1	1	0	28	2196	0	1	0
3453	1	1	1	0	28	2196	0	1	0
3527	1	1	1	0	28	2196	0	1	0
3709	1	1	1	0	28	2196	0	1	0
4084	1	1	1	0	28	2196	0	1	0
4136	1	1	1	0	28	2196	0	1	0
4217	1	1	1	0	28	2196	0	1	0
4488	1	1	1	0	28	2196	0	1	0
4596	1	1	1	0	28	2196	0	1	0
4733	1	1	1	0	28	2196	0	1	0
5045	1	1	1	0	28	2196	0	1	0
5194	1	1	1	0	28	2196	0	1	0
5258	1	1	1	0	28	2196	0	1	0
5337	1	1	1	0	28	2196	0	1	0
5627	1	1	1	0	28	2196	0	1	0
5777	1	1	1	0	28	2196	0	1	0
5967	1	1	1	0	28	2196	0	1	0
6227	1	1	1	0	28	2196	0	1	0
6425	1	1	1	0	28	2196	0	1	0
6505	1	1	1	0	28	2196	0	1	0
6735	1	1	1	0	28	2196	0	1	0
6949	1	1	1	0	28	2196	0	1	0
7220	1	1	1	0	28	2196	0	1	0
7402	1	1	1	0	28	2196	0	1	0
7582	1	1	1	0	28	2196	0	1	0
7764	1	1	1	0	28	2196	0	1	0
7926	1	1	1	0	28	2196	0	1	0
7991	1	1	1	0	28	2196	0	1	0
8447	1	1	1	0	28	2196	0	1	0
8477	1	1	1	0	28	2196	0	1	0
9000	1	1	1	0	28	2196	0	1	0
9330	1	1	1	0	28	2196	0	1	0
9562	1	1	1	0	28	2196	0	1	0
