% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
52	1	1	1	0	0	28	2196	0	1	1	0
77	1	1	1	0	0	28	2196	0	1	1	0
82	1	1	1	0	0	28	2196	0	1	1	0
91	1	1	1	0	0	28	2196	0	1	1	0
113	1	1	1	0	0	28	2196	0	1	1	0
125	1	1	1	0	0	28	2196	0	1	1	0
147	1	1	1	0	0	28	2196	0	1	1	0
193	1	1	1	0	0	28	2196	0	1	1	0
233	1	1	1	0	0	28	2196	0	1	1	0
252	1	1	1	0	0	28	2196	0	1	1	0
282	1	1	1	0	0	28	2196	0	1	1	0
308	1	1	1	0	0	28	2196	0	1	1	0
410	1	1	1	0	0	28	2196	0	1	1	0
439	1	1	1	0	0	28	2196	0	1	1	0
448	1	1	1	0	0	28	2196	0	1	1	0
466	1	1	1	0	0	28	2196	0	1	1	0
477	1	1	1	0	0	28	2196	0	1	1	0
487	1	1	1	0	0	28	2196	0	1	1	0
499	1	1	1	0	0	28	2196	0	1	1	0
522	1	1	1	0	0	28	2196	0	1	1	0
542	1	1	1	0	0	28	2196	0	1	1	0
555	1	1	1	0	0	28	2196	0	1	1	0
569	1	1	1	0	0	28	2196	0	1	1	0
593	1	1	1	0	0	28	2196	0	1	1	0
637	1	1	1	0	0	28	2196	0	1	1	0
663	1	1	1	0	0	28	2196	0	1	1	0
675	1	1	1	0	0	28	2196	0	1	1	0
703	1	1	1	0	0	28	2196	0	1	1	0
734	1	1	1	0	0	28	2196	0	1	1	0
738	1	1	1	0	0	28	2196	0	1	1	0
755	1	1	1	0	0	28	2196	0	1	1	0
767	1	1	1	0	0	28	2196	0	1	1	0
799	1	1	1	0	0	28	2196	0	1	1	0
828	1	1	1	0	0	28	2196	0	1	1	0
851	1	1	1	0	0	28	2196	0	1	1	0
859	1	1	1	0	0	28	2196	0	1	1	0
883	1	1	1	0	0	28	2196	0	1	1	0
916	1	1	1	0	0	28	2196	0	1	1	0
957	1	1	1	0	0	28	2196	0	1	1	0
965	1	1	1	0	0	28	2196	0	1	1	0
972	1	1	1	0	0	28	2196	0	1	1	0
1004	1	1	1	0	0	28	2196	0	1	1	0
1049	1	1	1	0	0	28	2196	0	1	1	0
1077	1	1	1	0	0	28	2196	0	1	1	0
1092	1	1	1	0	0	28	2196	0	1	1	0
1108	1	1	1	0	0	28	2196	0	1	1	0
1124	1	1	1	0	0	28	2196	0	1	1	0
1173	1	1	1	0	0	28	2196	0	1	1	0
1183	1	1	1	0	0	28	2196	0	1	1	0
1215	1	1	1	0	0	28	2196	0	1	1	0
1245	1	1	1	0	0	28	2196	0	1	1	0
1260	1	1	1	0	0	28	2196	0	1	1	0
1265	1	1	1	0	0	28	2196	0	1	1	0
1282	1	1	1	0	0	24	1620	0	1	1	0
1311	1	1	1	0	0	28	2196	0	1	1	0
1326	1	1	1	0	0	28	2196	0	1	1	0
1339	1	1	1	0	0	28	2196	0	1	1	0
1370	1	1	1	0	0	28	2196	0	1	1	0
1388	1	1	1	0	0	28	2196	0	1	1	0
1397	1	1	1	0	0	28	2196	0	1	1	0
1418	1	1	1	0	0	28	2196	0	1	1	0
1434	1	1	1	0	0	28	2196	0	1	1	0
1480	1	1	1	0	0	28	2196	0	1	1	0
1488	1	1	1	0	0	28	2196	0	1	1	0
1511	1	1	1	0	0	28	2196	0	1	1	0
1524	1	1	1	0	0	28	2196	0	1	1	0
1528	1	1	1	0	0	28	2196	0	1	1	0
1545	1	1	1	0	0	28	2196	0	1	1	0
1591	1	1	1	0	0	28	2196	0	1	1	0
1595	1	1	1	0	0	28	2196	0	1	1	0
1660	1	1	1	0	0	28	2196	0	1	1	0
1673	1	1	1	0	0	28	2196	0	1	1	0
1687	1	1	1	0	0	28	2196	0	1	1	0
1711	1	1	1	0	0	28	2196	0	1	1	0
1730	1	1	1	0	0	28	2196	0	1	1	0
1739	1	1	1	0	0	28	2196	0	1	1	0
1770	1	1	1	0	0	28	2196	0	1	1	0
1782	1	1	1	0	0	28	2196	0	1	1	0
1803	1	1	1	0	0	28	2196	0	1	1	0
1850	1	1	1	0	0	28	2196	0	1	1	0
1856	1	1	1	0	0	28	2196	0	1	1	0
1888	1	1	1	0	0	28	2196	0	1	1	0
1917	1	1	1	0	0	28	2196	0	1	1	0
1938	1	1	1	0	0	28	2196	0	1	1	0
1954	1	1	1	0	0	28	2196	0	1	1	0
1979	1	1	1	0	0	28	2196	0	1	1	0
2018	1	1	1	0	0	28	2196	0	1	1	0
2064	1	1	1	0	0	28	2196	0	1	1	0
2072	1	1	1	0	0	28	2196	0	1	1	0
2081	1	1	1	0	0	14	775	0	1	1	0
2098	1	1	1	0	0	22	1383	0	1	1	0
2116	1	1	1	0	0	28	2196	0	1	1	0
2139	1	1	1	0	0	28	2196	0	1	1	0
2170	1	1	1	0	0	28	2196	0	1	1	0
2216	1	1	1	0	0	28	2196	0	1	1	0
2226	1	1	1	0	0	28	2196	0	1	1	0
2237	1	1	1	0	0	28	2196	0	1	1	0
2247	1	1	1	0	0	28	2196	0	1	1	0
2266	1	1	1	0	0	28	2196	0	1	1	0
2276	1	1	1	0	0	28	2196	0	1	1	0
2284	1	1	1	0	0	28	2196	0	1	1	0
2299	1	1	1	0	0	28	2196	0	1	1	0
2315	1	1	1	0	0	28	2196	0	1	1	0
2329	1	1	1	0	0	28	2196	0	1	1	0
2346	1	1	1	0	0	28	2196	0	1	1	0
2397	1	1	1	0	0	28	2196	0	1	1	0
2414	1	1	1	0	0	28	2196	0	1	1	0
2429	1	1	1	0	0	28	2196	0	1	1	0
2466	1	1	1	0	0	28	2196	0	1	1	0
