% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	6	1	3088.95	0
0.042	1	8	2	902.045	0
0.043	1	10	3	380.092	0
0.044	1	4	4	550.168	0
0.047	1	5	7	1518.68	0
0.048	1	3	8	465.96	0
0.049	1	1	9	7008.27	0
0.05	1	7	10	10805.5	0
0.053	1	2	13	136.573	0
0.054	1	9	14	30699.7	0
0.081	1	6	1	1313.21	0
0.082	1	8	2	1634.04	0
0.083	1	10	3	1056.85	0
0.084	1	4	4	1356.52	0
0.087	1	5	7	3371.29	0
0.088	1	3	8	482.315	0
0.089	1	1	9	1645.77	0
0.09	1	7	10	6912.21	0
0.093	1	2	13	39.6679	0
0.094	1	9	14	8997.5	0
0.121	1	6	1	1280.76	0
0.122	1	8	2	251.661	0
0.123	1	10	3	2691.82	0
0.124	1	4	4	585.638	0
0.127	1	5	7	2449.37	0
0.128	1	3	8	469.423	0
0.129	1	1	9	4010.81	0
0.13	1	7	10	5827.42	0
0.133	1	2	13	79.6296	0
0.134	1	9	14	3940.31	0
0.161	1	6	1	2108.38	0
0.162	1	8	2	328.145	0
0.163	1	10	3	4102.33	0
0.164	1	4	4	346.873	0
0.167	1	5	7	2544.38	0
0.168	1	3	8	287.605	0
0.169	1	1	9	4960.07	0
0.17	1	7	10	9573.64	0
0.173	1	2	13	114.911	0
0.174	1	9	14	10270.7	0
0.201	1	6	1	1436.83	0
0.202	1	8	2	128.145	0
0.203	1	10	3	852.504	0
0.204	1	4	4	408.221	0
0.207	1	5	7	3201.19	0
0.208	1	3	8	2053.78	0
0.209	1	1	9	3697.09	0
0.21	1	7	10	5267.36	0
0.213	1	2	13	116.472	0
0.214	1	9	14	4315.95	0
0.241	1	6	1	726.404	0
0.242	1	8	2	158.405	0
0.243	1	10	3	455.51	0
0.244	1	4	4	192.367	0
0.247	1	5	7	2147.37	0
0.248	1	3	8	1063.1	0
0.249	1	1	9	5873.64	0
0.25	1	7	10	4560.49	0
0.253	1	2	13	135.999	0
0.254	1	9	14	22636.5	0
0.281	1	6	1	748.244	0
0.282	1	8	2	267.5	0
0.283	1	10	3	783.166	0
0.284	1	4	4	157.519	0
0.287	1	5	7	4503.29	0
0.288	1	3	8	329.617	0
0.289	1	1	9	438.764	0
0.29	1	7	10	5415.7	0
0.293	1	2	13	102.905	0
0.294	1	9	14	6055.58	0
0.321	1	6	1	1534.88	0
0.322	1	8	2	338	0
0.323	1	10	3	443.354	0
0.324	1	4	4	226.197	0
0.327	1	5	7	4068.43	0
0.328	1	3	8	2510.57	0
0.329	1	1	9	488.403	0
0.33	1	7	10	4957.18	0
0.333	1	2	13	103.963	0
0.334	1	9	14	4368.62	0
0.361	1	6	1	1768.12	0
0.362	1	8	2	402.171	0
0.363	1	10	3	490.236	0
0.364	1	4	4	549.083	0
0.367	1	5	7	2365.21	0
0.368	1	3	8	1224.29	0
0.369	1	1	9	8522.78	0
0.37	1	7	10	4529.91	0
0.373	1	2	13	142.371	0
0.374	1	9	14	11486.5	0
0.401	1	6	1	1138.81	0
0.402	1	8	2	1424.2	0
0.403	1	10	3	252.037	0
0.404	1	4	4	743.305	0
0.407	1	5	7	1605.67	0
0.408	1	3	8	320.658	0
0.409	1	1	9	1653.37	0
0.41	1	7	10	2632.77	0
0.413	1	2	13	112.185	0
0.414	1	9	14	22641.6	0
0.441	1	6	1	1068.95	0
0.442	1	8	2	718.374	0
0.443	1	10	3	279.889	0
0.444	1	4	4	414.669	0
0.447	1	5	7	554.685	0
0.448	1	3	8	299.554	0
0.449	1	1	9	1086.82	0
0.45	1	7	10	1657.94	0
0.453	1	2	13	66.3094	0
0.454	1	9	14	22814.5	0
0.481	1	6	1	645.061	0
0.482	1	8	2	199.188	0
0.483	1	10	3	1058.8	0
0.484	1	4	4	289.866	0
0.487	1	5	7	3455.52	0
0.488	1	3	8	72.4502	0
0.489	1	1	9	13316.4	0
0.49	1	7	10	2145.31	0
0.493	1	2	13	96.649	0
0.494	1	9	14	3202.95	0
0.521	1	6	1	1495.41	0
0.522	1	8	2	657.426	0
0.523	1	10	3	181.204	0
0.524	1	4	4	452.789	0
0.527	1	5	7	1001.22	0
0.528	1	3	8	397.052	0
0.529	1	1	9	3656.17	0
0.53	1	7	10	1802.35	0
0.533	1	2	13	105.101	0
0.534	1	9	14	5839.17	0
0.561	1	6	1	532.022	0
0.562	1	8	2	328.205	0
0.563	1	10	3	242.314	0
0.564	1	4	4	524.169	0
0.567	1	5	7	5145.91	0
0.568	1	3	8	585.943	0
0.569	1	1	9	2073.97	0
0.57	1	7	10	1651.11	0
0.573	1	2	13	25.6163	0
0.574	1	9	14	10776.7	0
0.601	1	6	1	1398.59	0
0.602	1	8	2	603.384	0
0.603	1	10	3	277.78	0
0.604	1	4	4	928.73	0
0.607	1	5	7	4822.19	0
0.608	1	3	8	1107.69	0
0.609	1	1	9	1817.85	0
0.61	1	7	10	3278.31	0
0.613	1	2	13	100.306	0
0.614	1	9	14	10376.6	0
0.641	1	6	1	3214.54	0
0.642	1	8	2	194.502	0
0.643	1	10	3	802.802	0
0.644	1	4	4	1378.72	0
0.647	1	5	7	3441.59	0
0.648	1	3	8	292.285	0
0.649	1	1	9	2270.45	0
0.65	1	7	10	3543.88	0
0.653	1	2	13	97.1333	0
0.654	1	9	14	29740.5	0
0.681	1	6	1	225.125	0
0.682	1	8	2	101.166	0
0.683	1	10	3	1074.87	0
0.684	1	4	4	604.765	0
0.687	1	5	7	4853.99	0
0.688	1	3	8	1352.76	0
0.689	1	1	9	2407.84	0
0.69	1	7	10	7746.59	0
0.693	1	2	13	29.741	0
0.694	1	9	14	22868.3	0
0.721	1	6	1	1099.09	0
0.722	1	8	2	568.943	0
0.723	1	10	3	325.107	0
0.724	1	4	4	992.333	0
0.727	1	5	7	3162.22	0
0.728	1	3	8	679.406	0
0.729	1	1	9	2679.99	0
0.73	1	7	10	6715.92	0
0.733	1	2	13	62.6467	0
0.734	1	9	14	9178.82	0
0.761	1	6	1	1440.93	0
0.762	1	8	2	681.502	0
0.763	1	10	3	293.68	0
0.764	1	4	4	1464.22	0
0.767	1	5	7	2283.79	0
0.768	1	3	8	408.345	0
0.769	1	1	9	1656.89	0
0.77	1	7	10	3367.13	0
0.773	1	2	13	128.302	0
0.774	1	9	14	11295.2	0
0.801	1	6	1	425.165	0
0.802	1	8	2	359.74	0
0.803	1	10	3	545.883	0
0.804	1	4	4	924.221	0
0.807	1	5	7	1302.54	0
0.808	1	3	8	2270.85	0
0.809	1	1	9	1481.76	0
0.81	1	7	10	8437.45	0
0.813	1	2	13	101.934	0
0.814	1	9	14	5969.24	0
0.841	1	6	1	1693.98	0
0.842	1	8	2	564.346	0
0.843	1	10	3	229.412	0
0.844	1	4	4	1160.28	0
0.847	1	5	7	1196.77	0
0.848	1	3	8	476.453	0
0.849	1	1	9	1443.34	0
0.85	1	7	10	7474.75	0
0.853	1	2	13	68.2018	0
0.854	1	9	14	7852.1	0
0.881	1	6	1	793.161	0
0.882	1	8	2	610.313	0
0.883	1	10	3	130.277	0
0.884	1	4	4	990.186	0
0.887	1	5	7	2203.16	0
0.888	1	3	8	363.661	0
0.889	1	1	9	3082.27	0
0.89	1	7	10	5187.28	0
0.893	1	2	13	79.9288	0
0.894	1	9	14	16018.6	0
0.921	1	6	1	1071.77	0
0.922	1	8	2	836.094	0
0.923	1	10	3	111.888	0
0.924	1	4	4	463.997	0
0.927	1	5	7	1228.67	0
0.928	1	3	8	280.458	0
0.929	1	1	9	11988.4	0
0.93	1	7	10	7404.64	0
0.933	1	2	13	39.2784	0
0.934	1	9	14	10125.2	0
0.961	1	6	1	347.166	0
0.962	1	8	2	302.956	0
0.963	1	10	3	239.797	0
0.964	1	4	4	297.964	0
0.967	1	5	7	2701.97	0
0.968	1	3	8	400.204	0
0.969	1	1	9	9043.67	0
0.97	1	7	10	4485.76	0
0.973	1	2	13	63.5139	0
0.974	1	9	14	11457.2	0
1.001	1	6	1	830.51	0
1.002	1	8	2	612.488	0
1.003	1	10	3	1324.37	0
1.004	1	4	4	529.686	0
1.007	1	5	7	555.601	0
1.008	1	3	8	761.15	0
1.009	1	1	9	6264.62	0
1.01	1	7	10	4948.06	0
1.013	1	2	13	198.01	0
1.014	1	9	14	5703.18	0
1.041	1	6	1	992.964	0
1.042	1	8	2	658.685	0
1.043	1	10	3	4423.92	0
1.044	1	4	4	429.393	0
1.047	1	5	7	484.783	0
1.048	1	3	8	593.701	0
1.049	1	1	9	1947.8	0
1.05	1	7	10	7238.87	0
1.053	1	2	13	203.186	0
1.054	1	9	14	22669.6	0
1.081	1	6	1	3612.7	0
1.082	1	8	2	996.775	0
1.083	1	10	3	477.955	0
1.084	1	4	4	377.972	0
1.087	1	5	7	869.296	0
1.088	1	3	8	168.388	0
1.089	1	1	9	847.652	0
1.09	1	7	10	7366.99	0
1.093	1	2	13	76.1099	0
1.094	1	9	14	7784.29	0
1.121	1	6	1	2489.72	0
1.122	1	8	2	760.923	0
1.123	1	10	3	75.674	0
1.124	1	4	4	771.955	0
1.127	1	5	7	3332.62	0
1.128	1	3	8	538.495	0
1.129	1	1	9	1801.41	0
1.13	1	7	10	4974.31	0
1.133	1	2	13	93.6632	0
1.134	1	9	14	9371.14	0
1.161	1	6	1	1617.87	0
1.162	1	8	2	390.746	0
1.163	1	10	3	526.914	0
1.164	1	4	4	652.413	0
1.167	1	5	7	2071.28	0
1.168	1	3	8	1764.63	0
1.169	1	1	9	1779.58	0
1.17	1	7	10	871.138	0
1.173	1	2	13	55.2322	0
1.174	1	9	14	7990.22	0
1.201	1	6	1	2722.99	0
1.202	1	8	2	703.75	0
1.203	1	10	3	187.599	0
1.204	1	4	4	329.207	0
1.207	1	5	7	2784.47	0
1.208	1	3	8	452.834	0
1.209	1	1	9	1741.74	0
1.21	1	7	10	1189.6	0
1.213	1	2	13	43.2512	0
1.214	1	9	14	22072.2	0
1.241	1	6	1	777.126	0
1.242	1	8	2	983.111	0
1.243	1	10	3	256.565	0
1.244	1	4	4	374.554	0
1.247	1	5	7	4315.7	0
1.248	1	3	8	464.763	0
1.249	1	1	9	1395.06	0
1.25	1	7	10	3080.02	0
1.253	1	2	13	176.842	0
1.254	1	9	14	26179.7	0
1.281	1	6	1	742.179	0
1.282	1	8	2	537.363	0
