% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	8	1	8491.05	0
0.042	1	5	2	104.935	0
0.043	1	3	3	2326.33	0
0.044	1	6	4	3346.73	0
0.049	1	2	9	68.6698	0
0.05	1	10	10	2055.91	0
0.051	1	4	11	682.412	0
0.052	1	9	12	17358.2	0
0.055	1	1	15	237228	0
0.056	1	7	16	3001.42	0
0.081	1	8	1	6734.49	0
0.082	1	5	2	454.369	0
0.083	1	3	3	1333.98	0
0.084	1	6	4	1160.03	0
0.089	1	2	9	48.4074	0
0.09	1	10	10	7943.12	0
0.091	1	4	11	612.92	0
0.092	1	9	12	6636.26	0
0.095	1	1	15	396505	0
0.096	1	7	16	6931.22	0
0.121	1	8	1	6667.88	0
0.122	1	5	2	1340.26	0
0.123	1	3	3	1378.15	0
0.124	1	6	4	933.988	0
0.129	1	2	9	79.1754	0
0.13	1	10	10	5704.3	0
0.131	1	4	11	476.372	0
0.132	1	9	12	3581.29	0
0.135	1	1	15	233672	0
0.136	1	7	16	7786.47	0
0.161	1	8	1	5746.79	0
0.162	1	5	2	2227.55	0
0.163	1	3	3	2022.08	0
0.164	1	6	4	2081.75	0
0.169	1	2	9	104.546	0
0.17	1	10	10	2927.18	0
0.171	1	4	11	1260.55	0
0.172	1	9	12	7420.07	0
0.175	1	1	15	358535	0
0.176	1	7	16	5795.1	0
0.201	1	8	1	5256	0
0.202	1	5	2	1609.39	0
0.203	1	3	3	1015.36	0
0.204	1	6	4	1243	0
0.209	1	2	9	56.2384	0
0.21	1	10	10	10039.3	0
0.211	1	4	11	830.673	0
0.212	1	9	12	13897	0
0.215	1	1	15	305977	0
0.216	1	7	16	1837.87	0
0.241	1	8	1	14609.5	0
0.242	1	5	2	1520.77	0
0.243	1	3	3	1040.76	0
0.244	1	6	4	771.983	0
0.249	1	2	9	57.3047	0
0.25	1	10	10	4215.97	0
0.251	1	4	11	336.89	0
0.252	1	9	12	16437.8	0
0.255	1	1	15	310880	0
0.256	1	7	16	1031.89	0
0.281	1	8	1	6192.86	0
0.282	1	5	2	3026.16	0
0.283	1	3	3	1126.94	0
0.284	1	6	4	488.846	0
0.289	1	2	9	47.4496	0
0.29	1	10	10	4823.49	0
0.291	1	4	11	981.573	0
0.292	1	9	12	9807.54	0
0.295	1	1	15	571118	0
0.296	1	7	16	3501.06	0
0.321	1	8	1	2282.55	0
0.322	1	5	2	1617	0
0.323	1	3	3	1110.37	0
0.324	1	6	4	424.612	0
0.329	1	2	9	56.7039	0
0.33	1	10	10	10183.3	0
0.331	1	4	11	1308.98	0
0.332	1	9	12	7432.73	0
0.335	1	1	15	367494	0
0.336	1	7	16	4036.83	0
0.361	1	8	1	1502	0
0.362	1	5	2	732.634	0
0.363	1	3	3	1347.52	0
0.364	1	6	4	82.2318	0
0.369	1	2	9	55.4299	0
0.37	1	10	10	2057.18	0
0.371	1	4	11	941.313	0
0.372	1	9	12	5758.51	0
0.375	1	1	15	262102	0
0.376	1	7	16	4156.54	0
0.401	1	8	1	3250.24	0
0.402	1	5	2	928.565	0
0.403	1	3	3	581.992	0
0.404	1	6	4	89.662	0
0.409	1	2	9	23.7024	0
0.41	1	10	10	3127.55	0
0.411	1	4	11	362.363	0
0.412	1	9	12	10695.5	0
0.415	1	1	15	105276	0
0.416	1	7	16	6973.98	0
0.441	1	8	1	6585.33	0
0.442	1	5	2	1264.22	0
0.443	1	3	3	384.737	0
0.444	1	6	4	1171.45	0
0.449	1	2	9	15.565	0
0.45	1	10	10	1366.48	0
0.451	1	4	11	245.52	0
0.452	1	9	12	63293.8	0
0.455	1	1	15	157079	0
0.456	1	7	16	21558.2	0
0.481	1	8	1	5118.19	0
0.482	1	5	2	1302.9	0
0.483	1	3	3	606.107	0
0.484	1	6	4	1276.57	0
0.489	1	2	9	33.9576	0
0.49	1	10	10	6187.9	0
0.491	1	4	11	364.634	0
0.492	1	9	12	63722.1	0
0.495	1	1	15	432269	0
0.496	1	7	16	12183.7	0
0.521	1	8	1	4596.68	0
0.522	1	5	2	895.88	0
0.523	1	3	3	861.675	0
0.524	1	6	4	580.932	0
0.529	1	2	9	54.3361	0
0.53	1	10	10	1167.78	0
0.531	1	4	11	665.753	0
0.532	1	9	12	12529.4	0
0.535	1	1	15	228855	0
0.536	1	7	16	2227.49	0
0.561	1	8	1	1963.1	0
0.562	1	5	2	418.17	0
0.563	1	3	3	1438.27	0
0.564	1	6	4	937.254	0
0.569	1	2	9	61.8467	0
0.57	1	10	10	1459.56	0
0.571	1	4	11	524.291	0
0.572	1	9	12	16978.4	0
0.575	1	1	15	139293	0
0.576	1	7	16	3368.15	0
0.601	1	8	1	5638.34	0
0.602	1	5	2	653.632	0
0.603	1	3	3	910.404	0
0.604	1	6	4	1166.97	0
0.609	1	2	9	36.2533	0
0.61	1	10	10	2493.78	0
0.611	1	4	11	635.101	0
0.612	1	9	12	11424.9	0
0.615	1	1	15	139858	0
0.616	1	7	16	3011.7	0
0.641	1	8	1	6430.57	0
0.642	1	5	2	2420.94	0
0.643	1	3	3	1542.54	0
0.644	1	6	4	796.778	0
0.649	1	2	9	46.8386	0
0.65	1	10	10	5062.43	0
0.651	1	4	11	1321.85	0
0.652	1	9	12	16105.6	0
0.655	1	1	15	314277	0
0.656	1	7	16	7714.06	0
0.681	1	8	1	4209.46	0
0.682	1	5	2	656.676	0
0.683	1	3	3	759.365	0
0.684	1	6	4	1038.4	0
0.689	1	2	9	33.5072	0
0.69	1	10	10	5302.96	0
0.691	1	4	11	587.759	0
0.692	1	9	12	48544.4	0
0.695	1	1	15	176416	0
0.696	1	7	16	2272.99	0
0.721	1	8	1	4557.06	0
0.722	1	5	2	868.369	0
0.723	1	3	3	1349.1	0
0.724	1	6	4	1289.58	0
0.729	1	2	9	39.1934	0
0.73	1	10	10	7871.31	0
0.731	1	4	11	446.809	0
0.732	1	9	12	20589.5	0
0.735	1	1	15	234672	0
0.736	1	7	16	2318.32	0
0.761	1	8	1	6729.02	0
0.762	1	5	2	868.152	0
0.763	1	3	3	2050.9	0
0.764	1	6	4	1428.35	0
0.769	1	2	9	77.4384	0
0.77	1	10	10	4424.88	0
0.771	1	4	11	1128.77	0
0.772	1	9	12	12857.5	0
0.775	1	1	15	311335	0
0.776	1	7	16	1909.02	0
0.801	1	8	1	24680	0
0.802	1	5	2	1192.01	0
0.803	1	3	3	395.697	0
0.804	1	6	4	1277.82	0
0.809	1	2	9	26.9513	0
0.81	1	10	10	2656.65	0
0.811	1	4	11	1278.08	0
0.812	1	9	12	25168.6	0
0.815	1	1	15	366642	0
0.816	1	7	16	1195.57	0
0.841	1	8	1	1278.19	0
0.842	1	5	2	2745.82	0
0.843	1	3	3	1394.59	0
0.844	1	6	4	930.046	0
0.849	1	2	9	10.6923	0
0.85	1	10	10	1893.16	0
0.851	1	4	11	777.381	0
0.852	1	9	12	24037.1	0
0.855	1	1	15	290766	0
0.856	1	7	16	1269.59	0
0.881	1	8	1	2388.68	0
0.882	1	5	2	1659.41	0
0.883	1	3	3	1177.85	0
0.884	1	6	4	2130.27	0
0.889	1	2	9	20.8507	0
0.89	1	10	10	5653.44	0
0.891	1	4	11	289.617	0
0.892	1	9	12	44530.7	0
0.895	1	1	15	222346	0
0.896	1	7	16	833.694	0
0.921	1	8	1	3811.15	0
0.922	1	5	2	1383.59	0
0.923	1	3	3	727.694	0
0.924	1	6	4	3464.47	0
0.929	1	2	9	47.4205	0
0.93	1	10	10	8202.03	0
0.931	1	4	11	261.437	0
0.932	1	9	12	22675.8	0
0.935	1	1	15	583751	0
0.936	1	7	16	3215.34	0
0.961	1	8	1	3986.29	0
0.962	1	5	2	1213.52	0
0.963	1	3	3	829.191	0
0.964	1	6	4	535.305	0
0.969	1	2	9	19.8022	0
0.97	1	10	10	3250.36	0
0.971	1	4	11	420.238	0
0.972	1	9	12	17570.8	0
0.975	1	1	15	411459	0
0.976	1	7	16	21079.1	0
1.001	1	8	1	8223.6	0
1.002	1	5	2	417.806	0
1.003	1	3	3	1038.05	0
1.004	1	6	4	711.737	0
1.009	1	2	9	41.1245	0
1.01	1	10	10	661.024	0
1.011	1	4	11	500.642	0
1.012	1	9	12	46840.6	0
1.015	1	1	15	895148	0
1.016	1	7	16	4673.67	0
1.041	1	8	1	12107.9	0
1.042	1	5	2	342.548	0
1.043	1	3	3	669.647	0
1.044	1	6	4	998.527	0
1.049	1	2	9	16.9086	0
1.05	1	10	10	685.792	0
1.051	1	4	11	268.803	0
1.052	1	9	12	32805	0
1.055	1	1	15	700658	0
1.056	1	7	16	3202.08	0
1.081	1	8	1	5348.15	0
1.082	1	5	2	149.669	0
1.083	1	3	3	1101.94	0
1.084	1	6	4	3048.25	0
1.089	1	2	9	44.6539	0
1.09	1	10	10	2094.01	0
1.091	1	4	11	318.821	0
1.092	1	9	12	7746.85	0
1.095	1	1	15	300560	0
1.096	1	7	16	10723.7	0
1.121	1	8	1	3232.51	0
1.122	1	5	2	425.12	0
1.123	1	3	3	749.312	0
1.124	1	6	4	1172.88	0
1.129	1	2	9	17.9507	0
1.13	1	10	10	3399.99	0
1.131	1	4	11	254.406	0
1.132	1	9	12	16505.1	0
1.135	1	1	15	263556	0
1.136	1	7	16	4811.71	0
1.161	1	8	1	2073.6	0
1.162	1	5	2	512.241	0
1.163	1	3	3	1114.12	0
1.164	1	6	4	975.875	0
1.169	1	2	9	15.8718	0
1.17	1	10	10	5413.39	0
1.171	1	4	11	539.833	0
1.172	1	9	12	16281.3	0
1.175	1	1	15	230510	0
1.176	1	7	16	3932.2	0
1.201	1	8	1	1977.15	0
1.202	1	5	2	452.553	0
1.203	1	3	3	1593.2	0
1.204	1	6	4	2037.17	0
1.209	1	2	9	49.4988	0
1.21	1	10	10	6847.91	0
1.211	1	4	11	567.21	0
1.212	1	9	12	11655.8	0
1.215	1	1	15	578720	0
1.216	1	7	16	2063.46	0
1.241	1	8	1	6392.33	0
1.242	1	5	2	1339.07	0
1.243	1	3	3	892.849	0
1.244	1	6	4	2049.94	0
1.249	1	2	9	15.5576	0
1.25	1	10	10	5638.2	0
1.251	1	4	11	1228	0
1.252	1	9	12	47234.9	0
1.255	1	1	15	337950	0
1.256	1	7	16	1106.11	0
1.281	1	8	1	4853.72	0
1.282	1	5	2	532.826	0
1.283	1	3	3	704.818	0
1.284	1	6	4	2419.59	0
1.289	1	2	9	10.7092	0
1.29	1	10	10	1394.87	0
1.291	1	4	11	1216.9	0
1.292	1	9	12	9187.32	0
1.295	1	1	15	161984	0
1.296	1	7	16	1466.95	0
1.321	1	8	1	1838.89	0
1.322	1	5	2	322.85	0
1.323	1	3	3	174.389	0
1.324	1	6	4	2179.57	0
1.329	1	2	9	24.5629	0
1.33	1	10	10	481.889	0
1.331	1	4	11	543.245	0
1.332	1	9	12	5555.78	0
1.335	1	1	15	460920	0
1.336	1	7	16	3153.77	0
1.361	1	8	1	8517.45	0
1.362	1	5	2	899.399	0
1.363	1	3	3	732.04	0
1.364	1	6	4	1703.52	0
1.369	1	2	9	47.4099	0
1.37	1	10	10	343.875	0
1.371	1	4	11	1339.84	0
1.372	1	9	12	12914	0
1.375	1	1	15	584378	0
1.376	1	7	16	1853.89	0
1.401	1	8	1	16014	0
1.402	1	5	2	197.18	0
1.403	1	3	3	1122.7	0
1.404	1	6	4	1975.6	0
1.409	1	2	9	68.5766	0
1.41	1	10	10	4534.34	0
1.411	1	4	11	1325.18	0
1.412	1	9	12	2864.09	0
1.415	1	1	15	399920	0
1.416	1	7	16	1341.96	0
1.441	1	8	1	13173.6	0
1.442	1	5	2	306.477	0
1.443	1	3	3	448.133	0
1.444	1	6	4	2395.97	0
1.449	1	2	9	61.4643	0
1.45	1	10	10	5047.54	0
1.451	1	4	11	949.238	0
1.452	1	9	12	2644.34	0
1.455	1	1	15	150792	0
1.456	1	7	16	3368.34	0
1.481	1	8	1	9559.81	0
1.482	1	5	2	264.303	0
1.483	1	3	3	1308.21	0
1.484	1	6	4	1437.33	0
1.489	1	2	9	24.715	0
1.49	1	10	10	2224.71	0
1.491	1	4	11	1248.38	0
1.492	1	9	12	4900.23	0
1.495	1	1	15	111689	0
1.496	1	7	16	638.309	0
1.521	1	8	1	4014.16	0
1.522	1	5	2	446.062	0
1.523	1	3	3	2054.96	0
1.524	1	6	4	464.313	0
1.529	1	2	9	58.4497	0
1.53	1	10	10	8947.79	0
1.531	1	4	11	577.22	0
1.532	1	9	12	39576.7	0
1.535	1	1	15	199803	0
1.536	1	7	16	2316.7	0
1.561	1	8	1	8105.24	0
1.562	1	5	2	335.237	0
1.563	1	3	3	863.977	0
1.564	1	6	4	338.034	0
1.569	1	2	9	63.2412	0
1.57	1	10	10	4954.12	0
1.571	1	4	11	1428.45	0
1.572	1	9	12	20981.4	0
1.575	1	1	15	175635	0
1.576	1	7	16	5206.72	0
1.601	1	8	1	7964.8	0
1.602	1	5	2	521.906	0
1.603	1	3	3	687.715	0
1.604	1	6	4	1957.68	0
1.609	1	2	9	26.9547	0
1.61	1	10	10	1998.74	0
1.611	1	4	11	1175.99	0
1.612	1	9	12	9671.66	0
1.615	1	1	15	161958	0
1.616	1	7	16	7653.35	0
1.641	1	8	1	6814.63	0
1.642	1	5	2	593.437	0
1.643	1	3	3	206.336	0
1.644	1	6	4	3871.28	0
1.649	1	2	9	99.7826	0
1.65	1	10	10	7145.61	0
1.651	1	4	11	486.226	0
1.652	1	9	12	12744.5	0
1.655	1	1	15	125970	0
1.656	1	7	16	1376.36	0
1.681	1	8	1	1285.04	0
1.682	1	5	2	1005.57	0
1.683	1	3	3	916.131	0
1.684	1	6	4	1031.74	0
1.689	1	2	9	130.892	0
1.69	1	10	10	1499.39	0
1.691	1	4	11	425.919	0
1.692	1	9	12	15769.4	0
1.695	1	1	15	155013	0
1.696	1	7	16	1354.97	0
1.721	1	8	1	1605.36	0
1.722	1	5	2	347.31	0
1.723	1	3	3	2208.67	0
1.724	1	6	4	1063.18	0
1.729	1	2	9	59.4957	0
1.73	1	10	10	812.09	0
1.731	1	4	11	169.755	0
1.732	1	9	12	18923.4	0
1.735	1	1	15	285599	0
1.736	1	7	16	1547.38	0
1.761	1	8	1	1380.13	0
1.762	1	5	2	105.911	0
1.763	1	3	3	516.212	0
1.764	1	6	4	1132.85	0
1.769	1	2	9	53.9758	0
1.77	1	10	10	819.776	0
1.771	1	4	11	1508.91	0
1.772	1	9	12	8278.02	0
1.775	1	1	15	219472	0
1.776	1	7	16	348.189	0
1.801	1	8	1	1093.73	0
1.802	1	5	2	299.461	0
1.803	1	3	3	640.545	0
1.804	1	6	4	660.697	0
1.809	1	2	9	32.4747	0
1.81	1	10	10	318.978	0
1.811	1	4	11	1158.88	0
1.812	1	9	12	8944.51	0
1.815	1	1	15	176663	0
1.816	1	7	16	881.525	0
1.841	1	8	1	2104	0
1.842	1	5	2	839.878	0
1.843	1	3	3	1791.37	0
1.844	1	6	4	1621.02	0
1.849	1	2	9	120.557	0
1.85	1	10	10	647.402	0
1.851	1	4	11	102.509	0
