% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1161	1	5	7	0	20	1191	0	1	0
1203	1	10	3	0	28	2196	0	1	0
1207	1	1	9	0	28	2196	0	1	0
1217	1	8	2	0	28	2196	0	1	0
1256	1	5	7	0	28	2196	0	1	0
1287	1	3	8	0	28	2196	0	1	0
1304	1	8	2	0	26	1836	0	1	0
1309	1	4	4	0	20	1191	0	1	0
1355	1	4	4	0	20	1191	0	1	0
1363	1	7	10	0	28	2196	0	1	0
1373	1	3	8	0	28	2196	0	1	0
1379	1	9	14	0	28	2196	0	1	0
1429	1	7	10	0	24	1620	0	1	0
1481	1	9	14	0	28	2196	0	1	0
1484	1	1	9	0	28	2196	0	1	0
1485	1	10	3	0	28	2196	0	1	0
1499	1	6	1	0	28	2196	0	1	0
1500	1	3	8	0	28	2196	0	1	0
1511	1	4	4	0	20	1191	0	1	0
1550	1	5	7	0	28	2196	0	1	0
1566	1	8	2	0	28	2196	0	1	0
1580	1	7	10	0	28	2196	0	1	0
1586	1	6	1	0	24	1620	0	1	0
1642	1	8	2	0	24	1620	0	1	0
1694	1	9	14	0	28	2196	0	1	0
1699	1	7	10	0	24	1620	0	1	0
1716	1	2	13	0	28	2196	0	1	0
1735	1	10	3	0	28	2196	0	1	0
1778	1	3	8	0	28	2196	0	1	0
1798	1	1	9	0	28	2196	0	1	0
1807	1	3	8	0	28	2196	0	1	0
1816	1	5	7	0	22	1383	0	1	0
1840	1	6	1	0	28	2196	0	1	0
1856	1	9	14	0	28	2196	0	1	0
1861	1	5	7	0	24	1620	0	1	0
1864	1	6	1	0	28	2196	0	1	0
1937	1	1	9	0	28	2196	0	1	0
1941	1	6	1	0	20	1191	0	1	0
1963	1	8	2	0	28	2196	0	1	0
1971	1	7	10	0	26	1836	0	1	0
1972	1	6	1	0	28	2196	0	1	0
1989	1	4	4	0	28	2196	0	1	0
1993	1	2	13	0	12	597	0	1	0
2072	1	10	3	0	28	2196	0	1	0
2078	1	8	2	0	24	1620	0	1	0
2106	1	3	8	0	28	2196	0	1	0
2112	1	4	4	0	18	967	0	1	0
2123	1	6	1	0	22	1383	0	1	0
2143	1	1	9	0	28	2196	0	1	0
2176	1	2	13	0	20	1191	0	1	0
2221	1	8	2	0	28	2196	0	1	0
2227	1	5	7	0	24	1620	0	1	0
2240	1	2	13	0	22	1383	0	1	0
2250	1	3	8	0	28	2196	0	1	0
2257	1	10	3	0	28	2196	0	1	0
2276	1	7	10	0	28	2196	0	1	0
2278	1	6	1	0	28	2196	0	1	0
2335	1	2	13	0	20	1191	0	1	0
2395	1	8	2	0	28	2196	0	1	0
2397	1	9	14	0	28	2196	0	1	0
2431	1	7	10	0	28	2196	0	1	0
2437	1	1	9	0	28	2196	0	1	0
2443	1	3	8	0	28	2196	0	1	0
2450	1	10	3	0	28	2196	0	1	0
2461	1	9	14	0	28	2196	0	1	0
2469	1	2	13	0	22	1383	0	1	0
2477	1	8	2	0	28	2196	0	1	0
2507	1	8	2	0	28	2196	0	1	0
2514	1	1	9	0	28	2196	0	1	0
2524	1	5	7	0	22	1383	0	1	0
2528	1	9	14	0	28	2196	0	1	0
2577	1	2	13	0	22	1383	0	1	0
2584	1	7	10	0	14	775	0	1	0
2602	1	4	4	0	28	2196	0	1	0
2607	1	8	2	0	28	2196	0	1	0
2613	1	3	8	0	28	2196	0	1	0
2643	1	10	3	0	28	2196	0	1	0
2654	1	1	9	0	28	2196	0	1	0
2663	1	3	8	0	20	1191	0	1	0
2669	1	2	13	0	24	1620	0	1	0
2678	1	5	7	0	28	2196	0	1	0
2697	1	8	2	0	28	2196	0	1	0
2701	1	4	4	0	28	2196	0	1	0
2706	1	9	14	0	28	2196	0	1	0
2711	1	6	1	0	28	2196	0	1	0
2742	1	7	10	0	28	2196	0	1	0
2764	1	5	7	0	20	1191	0	1	0
2809	1	3	8	0	28	2196	0	1	0
2813	1	9	14	0	28	2196	0	1	0
2821	1	10	3	0	28	2196	0	1	0
2858	1	7	10	0	26	1836	0	1	0
2902	1	8	2	0	28	2196	0	1	0
2918	1	6	1	0	28	2196	0	1	0
2942	1	3	8	0	28	2196	0	1	0
2965	1	4	4	0	20	1191	0	1	0
2972	1	1	9	0	28	2196	0	1	0
2988	1	9	14	0	28	2196	0	1	0
2997	1	6	1	0	28	2196	0	1	0
3000	1	2	13	0	28	2196	0	1	0
3038	1	3	8	0	28	2196	0	1	0
3066	1	7	10	0	28	2196	0	1	0
3070	1	6	1	0	28	2196	0	1	0
3077	1	1	9	0	28	2196	0	1	0
3084	1	4	4	0	24	1620	0	1	0
3085	1	5	7	0	24	1620	0	1	0
3125	1	3	8	0	28	2196	0	1	0
3168	1	3	8	0	28	2196	0	1	0
3183	1	8	2	0	28	2196	0	1	0
3184	1	6	1	0	28	2196	0	1	0
3225	1	5	7	0	20	1191	0	1	0
3247	1	8	2	0	28	2196	0	1	0
3252	1	6	1	0	28	2196	0	1	0
3256	1	9	14	0	28	2196	0	1	0
3266	1	4	4	0	28	2196	0	1	0
3272	1	6	1	0	28	2196	0	1	0
3319	1	10	3	0	28	2196	0	1	0
3322	1	9	14	0	28	2196	0	1	0
3329	1	6	1	0	28	2196	0	1	0
3345	1	7	10	0	28	2196	0	1	0
3374	1	8	2	0	26	1836	0	1	0
3381	1	4	4	0	22	1383	0	1	0
3402	1	1	9	0	28	2196	0	1	0
3443	1	5	7	0	28	2196	0	1	0
3531	1	2	13	0	22	1383	0	1	0
3533	1	10	3	0	28	2196	0	1	0
3547	1	5	7	0	28	2196	0	1	0
3552	1	4	4	0	28	2196	0	1	0
3579	1	2	13	0	24	1620	0	1	0
3584	1	7	10	0	28	2196	0	1	0
3591	1	8	2	0	28	2196	0	1	0
3606	1	6	1	0	28	2196	0	1	0
3623	1	3	8	0	28	2196	0	1	0
3630	1	9	14	0	28	2196	0	1	0
3641	1	8	2	0	28	2196	0	1	0
3651	1	1	9	0	28	2196	0	1	0
3670	1	1	9	0	28	2196	0	1	0
3708	1	4	4	0	28	2196	0	1	0
3748	1	2	13	0	22	1383	0	1	0
3758	1	7	10	0	28	2196	0	1	0
3763	1	4	4	0	28	2196	0	1	0
3765	1	1	9	0	28	2196	0	1	0
3813	1	8	2	0	28	2196	0	1	0
3843	1	5	7	0	28	2196	0	1	0
3850	1	8	2	0	28	2196	0	1	0
3853	1	9	14	0	28	2196	0	1	0
3862	1	4	4	0	12	597	0	1	0
3903	1	8	2	0	28	2196	0	1	0
3927	1	6	1	0	28	2196	0	1	0
3958	1	9	14	0	28	2196	0	1	0
4007	1	8	2	0	28	2196	0	1	0
4055	1	3	8	0	28	2196	0	1	0
4056	1	2	13	0	22	1383	0	1	0
4077	1	4	4	0	28	2196	0	1	0
4084	1	1	9	0	28	2196	0	1	0
4117	1	2	13	0	28	2196	0	1	0
4129	1	6	1	0	28	2196	0	1	0
4193	1	5	7	0	22	1383	0	1	0
4224	1	7	10	0	28	2196	0	1	0
4247	1	3	8	0	28	2196	0	1	0
4274	1	10	3	0	28	2196	0	1	0
4286	1	8	2	0	28	2196	0	1	0
4300	1	4	4	0	28	2196	0	1	0
4325	1	2	13	0	28	2196	0	1	0
4345	1	6	1	0	28	2196	0	1	0
4359	1	8	2	0	28	2196	0	1	0
4374	1	10	3	0	28	2196	0	1	0
4414	1	1	9	0	28	2196	0	1	0
4425	1	5	7	0	24	1620	0	1	0
4476	1	4	4	0	26	1836	0	1	0
4501	1	6	1	0	28	2196	0	1	0
4526	1	10	3	0	28	2196	0	1	0
4586	1	6	1	0	28	2196	0	1	0
4629	1	8	2	0	24	1620	0	1	0
4663	1	9	14	0	28	2196	0	1	0
4683	1	8	2	0	28	2196	0	1	0
4691	1	2	13	0	20	1191	0	1	0
4704	1	3	8	0	28	2196	0	1	0
4720	1	1	9	0	28	2196	0	1	0
4737	1	4	4	0	28	2196	0	1	0
4743	1	5	7	0	24	1620	0	1	0
4760	1	5	7	0	24	1620	0	1	0
4782	1	2	13	0	28	2196	0	1	0
4798	1	6	1	0	28	2196	0	1	0
4821	1	7	10	0	24	1620	0	1	0
4838	1	1	9	0	28	2196	0	1	0
4844	1	4	4	0	20	1191	0	1	0
4905	1	1	9	0	28	2196	0	1	0
4924	1	10	3	0	28	2196	0	1	0
4974	1	6	1	0	28	2196	0	1	0
5001	1	2	13	0	28	2196	0	1	0
5004	1	8	2	0	28	2196	0	1	0
5008	1	2	13	0	28	2196	1	0	0
5041	1	4	4	0	20	1191	0	1	0
5093	1	1	9	0	28	2196	0	1	0
5105	1	9	14	0	28	2196	0	1	0
5113	1	7	10	0	22	1383	0	1	0
5161	1	10	3	0	28	2196	0	1	0
5164	1	5	7	0	6	309	0	1	0
5174	1	4	4	0	28	2196	0	1	0
5217	1	2	13	0	24	1620	0	1	0
5244	1	1	9	0	28	2196	0	1	0
5254	1	9	14	0	28	2196	0	1	0
5287	1	1	9	0	28	2196	0	1	0
5289	1	6	1	0	28	2196	0	1	0
5316	1	2	13	0	24	1620	0	1	0
5322	1	7	10	0	28	2196	0	1	0
5324	1	9	14	0	28	2196	0	1	0
5346	1	7	10	0	28	2196	0	1	0
5366	1	10	3	0	28	2196	0	1	0
5373	1	9	14	0	28	2196	0	1	0
5375	1	6	1	0	28	2196	0	1	0
5426	1	8	2	0	24	1620	0	1	0
5514	1	2	13	0	28	2196	0	1	0
5526	1	5	7	0	28	2196	0	1	0
5530	1	7	10	0	28	2196	0	1	0
