% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	1	1	2508.7	0
0.042	1	8	2	1823.31	0
0.043	1	6	3	3809.82	0
0.044	1	9	4	1108.72	0
0.049	1	4	9	22503.9	0
0.05	1	2	10	13747.4	0
0.051	1	5	11	23018.9	0
0.052	1	7	12	8884.21	0
0.055	1	3	15	951.955	0
0.056	1	10	16	20400.8	0
0.081	1	1	1	2591.14	0
0.082	1	8	2	8281.08	0
0.083	1	6	3	1179.45	0
0.084	1	9	4	2118.58	0
0.089	1	4	9	21863.6	0
0.09	1	2	10	14941.2	0
0.091	1	5	11	37219.3	0
0.092	1	7	12	12084	0
0.095	1	3	15	434.206	0
0.096	1	10	16	8606.76	0
0.121	1	1	1	2244.27	0
0.122	1	8	2	16716.4	0
0.123	1	6	3	5888.65	0
0.124	1	9	4	1569.08	0
0.129	1	4	9	16035.2	0
0.13	1	2	10	35545.3	0
0.131	1	5	11	59460.6	0
0.132	1	7	12	7420.4	0
0.135	1	3	15	2075.55	0
0.136	1	10	16	7206.52	0
0.161	1	1	1	2765.29	0
0.162	1	8	2	11863	0
0.163	1	6	3	10030.7	0
0.164	1	9	4	1548.97	0
0.169	1	4	9	7271.75	0
0.17	1	2	10	22269.6	0
0.171	1	5	11	31727.7	0
0.172	1	7	12	6487.28	0
0.175	1	3	15	1053.63	0
0.176	1	10	16	5930.52	0
0.201	1	1	1	2732.77	0
0.202	1	8	2	8903.19	0
0.203	1	6	3	15881	0
0.204	1	9	4	4489.31	0
0.209	1	4	9	2463.49	0
0.21	1	2	10	17836.8	0
0.211	1	5	11	20172.9	0
0.212	1	7	12	3179.91	0
0.215	1	3	15	216.171	0
0.216	1	10	16	35398	0
0.241	1	1	1	1784.09	0
0.242	1	8	2	15413.2	0
0.243	1	6	3	4032.83	0
0.244	1	9	4	2376.59	0
0.249	1	4	9	5106.08	0
0.25	1	2	10	15481.7	0
0.251	1	5	11	39799.6	0
0.252	1	7	12	2197.02	0
0.255	1	3	15	431.551	0
0.256	1	10	16	35680.8	0
0.281	1	1	1	2875.09	0
0.282	1	8	2	9087.22	0
0.283	1	6	3	2045.08	0
0.284	1	9	4	1548.94	0
0.289	1	4	9	11778	0
0.29	1	2	10	9789.93	0
0.291	1	5	11	24627.7	0
0.292	1	7	12	1433.81	0
0.295	1	3	15	229.318	0
0.296	1	10	16	25243.4	0
0.321	1	1	1	2846.06	0
0.322	1	8	2	7076.62	0
0.323	1	6	3	4540.23	0
0.324	1	9	4	2005	0
0.329	1	4	9	15834.6	0
0.33	1	2	10	7860.29	0
0.331	1	5	11	32942.4	0
0.332	1	7	12	8487.46	0
0.335	1	3	15	287.238	0
0.336	1	10	16	57662.2	0
0.361	1	1	1	844.52	0
0.362	1	8	2	8859.37	0
0.363	1	6	3	3152.04	0
0.364	1	9	4	1055.39	0
0.369	1	4	9	21781.9	0
0.37	1	2	10	2506.5	0
0.371	1	5	11	33241.5	0
0.372	1	7	12	12334.8	0
0.375	1	3	15	605.184	0
0.376	1	10	16	37279.2	0
0.401	1	1	1	1734.34	0
0.402	1	8	2	7823.14	0
0.403	1	6	3	2907.82	0
0.404	1	9	4	1064.36	0
0.409	1	4	9	13075.5	0
0.41	1	2	10	1531.61	0
0.411	1	5	11	27256.9	0
0.412	1	7	12	6473.45	0
0.415	1	3	15	1125.25	0
0.416	1	10	16	55524.7	0
0.441	1	1	1	4192.8	0
0.442	1	8	2	10379.1	0
0.443	1	6	3	1827.68	0
0.444	1	9	4	298.234	0
0.449	1	4	9	36321.6	0
0.45	1	2	10	3353.88	0
0.451	1	5	11	55318.3	0
0.452	1	7	12	16415.8	0
0.455	1	3	15	570.352	0
0.456	1	10	16	41143.8	0
0.481	1	1	1	726.447	0
0.482	1	8	2	5619.62	0
0.483	1	6	3	3906.94	0
0.484	1	9	4	1346.11	0
0.489	1	4	9	19401.4	0
0.49	1	2	10	13643	0
0.491	1	5	11	40556.4	0
0.492	1	7	12	12579.4	0
0.495	1	3	15	839.904	0
0.496	1	10	16	36002.4	0
0.521	1	1	1	2635.27	0
0.522	1	8	2	3514.99	0
0.523	1	6	3	7326.02	0
0.524	1	9	4	1088.85	0
0.529	1	4	9	8671.71	0
0.53	1	2	10	9920.92	0
0.531	1	5	11	56002.9	0
0.532	1	7	12	8394.61	0
0.535	1	3	15	1366.38	0
0.536	1	10	16	29498.6	0
0.561	1	1	1	531.476	0
0.562	1	8	2	2782.99	0
0.563	1	6	3	10265.9	0
0.564	1	9	4	1714.73	0
0.569	1	4	9	1958.03	0
0.57	1	2	10	5602.61	0
0.571	1	5	11	43528.4	0
0.572	1	7	12	3698.79	0
0.575	1	3	15	2529.46	0
0.576	1	10	16	13948.6	0
0.601	1	1	1	1092.04	0
0.602	1	8	2	3089.72	0
0.603	1	6	3	3297.59	0
0.604	1	9	4	1020.49	0
0.609	1	4	9	7585.47	0
0.61	1	2	10	2903.55	0
0.611	1	5	11	17864.4	0
0.612	1	7	12	4501.04	0
0.615	1	3	15	774.653	0
0.616	1	10	16	31875.2	0
0.641	1	1	1	2173.32	0
0.642	1	8	2	5955.41	0
0.643	1	6	3	4994.98	0
0.644	1	9	4	1652.68	0
0.649	1	4	9	8398.05	0
0.65	1	2	10	12025.7	0
0.651	1	5	11	15916.1	0
0.652	1	7	12	7582	0
0.655	1	3	15	1031.97	0
0.656	1	10	16	33859	0
0.681	1	1	1	1901.19	0
0.682	1	8	2	4992.95	0
0.683	1	6	3	5617.84	0
0.684	1	9	4	1074.29	0
0.689	1	4	9	23952.2	0
0.69	1	2	10	8856.55	0
0.691	1	5	11	24734.6	0
0.692	1	7	12	7342.59	0
0.695	1	3	15	1811.11	0
0.696	1	10	16	15142.1	0
0.721	1	1	1	5458.21	0
0.722	1	8	2	3671.04	0
0.723	1	6	3	1760.95	0
0.724	1	9	4	919.639	0
0.729	1	4	9	25598	0
0.73	1	2	10	2592.02	0
0.731	1	5	11	12518.4	0
0.732	1	7	12	4900.03	0
0.735	1	3	15	765.615	0
0.736	1	10	16	18919.7	0
0.761	1	1	1	629.766	0
0.762	1	8	2	4370.38	0
0.763	1	6	3	1859.16	0
0.764	1	9	4	2492.95	0
0.769	1	4	9	5179.41	0
0.77	1	2	10	21664.5	0
0.771	1	5	11	17492.3	0
0.772	1	7	12	11892.5	0
0.775	1	3	15	548.517	0
0.776	1	10	16	21670.3	0
0.801	1	1	1	380.97	0
0.802	1	8	2	2912.65	0
0.803	1	6	3	2151.82	0
0.804	1	9	4	1323.82	0
0.809	1	4	9	19931.7	0
0.81	1	2	10	15570.6	0
0.811	1	5	11	20748.3	0
0.812	1	7	12	18168.1	0
0.815	1	3	15	605.011	0
0.816	1	10	16	21747.6	0
0.841	1	1	1	739.287	0
0.842	1	8	2	11119.7	0
0.843	1	6	3	1816.3	0
0.844	1	9	4	1143	0
0.849	1	4	9	35935.2	0
0.85	1	2	10	2817.04	0
0.851	1	5	11	8538.39	0
0.852	1	7	12	18857.6	0
0.855	1	3	15	383.15	0
0.856	1	10	16	16493.5	0
0.881	1	1	1	548.735	0
0.882	1	8	2	17836.6	0
0.883	1	6	3	1704.4	0
0.884	1	9	4	267.095	0
0.889	1	4	9	13158.4	0
0.89	1	2	10	6314.1	0
0.891	1	5	11	27583.3	0
0.892	1	7	12	13320.3	0
0.895	1	3	15	203.271	0
0.896	1	10	16	18779.5	0
0.921	1	1	1	490.996	0
0.922	1	8	2	7661.12	0
0.923	1	6	3	4670.93	0
0.924	1	9	4	199.112	0
0.929	1	4	9	30326.9	0
0.93	1	2	10	5554.95	0
0.931	1	5	11	23872.6	0
0.932	1	7	12	5122.01	0
0.935	1	3	15	322.238	0
0.936	1	10	16	25550.1	0
0.961	1	1	1	711.25	0
0.962	1	8	2	5988.97	0
0.963	1	6	3	5970.28	0
0.964	1	9	4	491.678	0
0.969	1	4	9	26153.1	0
0.97	1	2	10	2492.26	0
0.971	1	5	11	17681.9	0
0.972	1	7	12	6209.47	0
0.975	1	3	15	398.167	0
0.976	1	10	16	27101	0
1.001	1	1	1	1564.28	0
1.002	1	8	2	5201.04	0
1.003	1	6	3	928.865	0
1.004	1	9	4	488.902	0
1.009	1	4	9	17645.3	0
1.01	1	2	10	11977.1	0
1.011	1	5	11	22756.2	0
1.012	1	7	12	4105.64	0
1.015	1	3	15	100.382	0
1.016	1	10	16	14513.6	0
1.041	1	1	1	2088.97	0
1.042	1	8	2	2869.42	0
1.043	1	6	3	1262.6	0
1.044	1	9	4	831.485	0
1.049	1	4	9	16514.2	0
1.05	1	2	10	8350.48	0
1.051	1	5	11	57398.2	0
1.052	1	7	12	7010.46	0
1.055	1	3	15	1066.9	0
1.056	1	10	16	31968.2	0
1.081	1	1	1	1171.99	0
1.082	1	8	2	5272.44	0
1.083	1	6	3	1194.69	0
1.084	1	9	4	1235.58	0
1.089	1	4	9	23541.6	0
1.09	1	2	10	10925.6	0
1.091	1	5	11	42350.9	0
1.092	1	7	12	6578.78	0
1.095	1	3	15	380.246	0
1.096	1	10	16	34268.9	0
1.121	1	1	1	2928.96	0
1.122	1	8	2	3502.12	0
1.123	1	6	3	8371.12	0
1.124	1	9	4	200.583	0
1.129	1	4	9	22541.2	0
1.13	1	2	10	36298.2	0
1.131	1	5	11	13191.5	0
1.132	1	7	12	5874.4	0
1.135	1	3	15	279.662	0
1.136	1	10	16	46137.7	0
1.161	1	1	1	1498.82	0
1.162	1	8	2	2909.1	0
1.163	1	6	3	2135.01	0
1.164	1	9	4	1563.06	0
1.169	1	4	9	15612.7	0
1.17	1	2	10	11817.5	0
1.171	1	5	11	31921.2	0
1.172	1	7	12	5347.46	0
1.175	1	3	15	1583.32	0
1.176	1	10	16	18332.4	0
1.201	1	1	1	1786.04	0
1.202	1	8	2	5054.82	0
1.203	1	6	3	2041.62	0
1.204	1	9	4	1025.78	0
1.209	1	4	9	26132.3	0
1.21	1	2	10	3503.25	0
1.211	1	5	11	40547.5	0
1.212	1	7	12	4095.12	0
1.215	1	3	15	701.859	0
1.216	1	10	16	25041.5	0
1.241	1	1	1	1499.56	0
1.242	1	8	2	1995.48	0
1.243	1	6	3	27403.9	0
1.244	1	9	4	125.703	0
1.249	1	4	9	19000.3	0
1.25	1	2	10	1648.85	0
1.251	1	5	11	42593.1	0
1.252	1	7	12	5886.96	0
1.255	1	3	15	1909.73	0
1.256	1	10	16	22376.8	0
1.281	1	1	1	1341.5	0
1.282	1	8	2	4665.77	0
1.283	1	6	3	2781.19	0
1.284	1	9	4	387.715	0
1.289	1	4	9	7255.45	0
1.29	1	2	10	8932.26	0
1.291	1	5	11	47755.4	0
1.292	1	7	12	9852.22	0
1.295	1	3	15	800.242	0
1.296	1	10	16	10017.7	0
1.321	1	1	1	2972.86	0
1.322	1	8	2	6167.75	0
1.323	1	6	3	4419.36	0
1.324	1	9	4	757.831	0
1.329	1	4	9	11280.9	0
1.33	1	2	10	5580.67	0
1.331	1	5	11	34697.2	0
1.332	1	7	12	6767.66	0
1.335	1	3	15	362.495	0
1.336	1	10	16	13991.2	0
1.361	1	1	1	626.582	0
1.362	1	8	2	3282.99	0
1.363	1	6	3	13266	0
1.364	1	9	4	554.197	0
1.369	1	4	9	8909.97	0
1.37	1	2	10	2158.42	0
1.371	1	5	11	39349.6	0
1.372	1	7	12	6304.58	0
1.375	1	3	15	1175.08	0
1.376	1	10	16	16675.1	0
1.401	1	1	1	3001.8	0
1.402	1	8	2	5962.35	0
1.403	1	6	3	5164.77	0
1.404	1	9	4	640.316	0
1.409	1	4	9	13177	0
1.41	1	2	10	6482.67	0
1.411	1	5	11	50690.1	0
1.412	1	7	12	6176.7	0
1.415	1	3	15	340.862	0
1.416	1	10	16	23058.6	0
1.441	1	1	1	1484.65	0
1.442	1	8	2	6836.21	0
1.443	1	6	3	27022.1	0
1.444	1	9	4	923.932	0
1.449	1	4	9	12866.5	0
1.45	1	2	10	2633.44	0
1.451	1	5	11	36828.4	0
1.452	1	7	12	5907.74	0
1.455	1	3	15	319.621	0
1.456	1	10	16	38299.9	0
1.481	1	1	1	627.285	0
1.482	1	8	2	8116.44	0
1.483	1	6	3	21992.8	0
1.484	1	9	4	636.748	0
1.489	1	4	9	23751	0
1.49	1	2	10	5050.55	0
1.491	1	5	11	22872	0
1.492	1	7	12	22270.3	0
1.495	1	3	15	546.428	0
1.496	1	10	16	44062.7	0
1.521	1	1	1	1475.48	0
1.522	1	8	2	5537.36	0
1.523	1	6	3	23535.9	0
1.524	1	9	4	583.559	0
1.529	1	4	9	7935.96	0
1.53	1	2	10	1893.27	0
1.531	1	5	11	29597.3	0
1.532	1	7	12	17411.2	0
1.535	1	3	15	278.937	0
1.536	1	10	16	45421.7	0
1.561	1	1	1	980.44	0
1.562	1	8	2	3691.66	0
1.563	1	6	3	9660.89	0
1.564	1	9	4	745.679	0
1.569	1	4	9	7151.69	0
1.57	1	2	10	1381.75	0
1.571	1	5	11	115634	0
1.572	1	7	12	15523	0
1.575	1	3	15	423.927	0
1.576	1	10	16	54187.7	0
1.601	1	1	1	1837.41	0
1.602	1	8	2	19439.5	0
1.603	1	6	3	2967.01	0
1.604	1	9	4	520.649	0
1.609	1	4	9	10175.5	0
1.61	1	2	10	6599.75	0
1.611	1	5	11	115335	0
1.612	1	7	12	18364.3	0
1.615	1	3	15	507.748	0
1.616	1	10	16	41886.4	0
1.641	1	1	1	910.653	0
1.642	1	8	2	14668	0
1.643	1	6	3	3755.31	0
1.644	1	9	4	820.133	0
1.649	1	4	9	15553.7	0
1.65	1	2	10	5058.79	0
1.651	1	5	11	14823	0
1.652	1	7	12	10083.3	0
1.655	1	3	15	307.405	0
1.656	1	10	16	38623.8	0
1.681	1	1	1	1076.91	0
1.682	1	8	2	6417.04	0
1.683	1	6	3	1235.16	0
1.684	1	9	4	397.639	0
1.689	1	4	9	21240.5	0
1.69	1	2	10	9893.17	0
1.691	1	5	11	37829	0
1.692	1	7	12	5244.93	0
1.695	1	3	15	869.054	0
