% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
35	1	1	1	0	0	28	2196	0	1	1	0
55	1	1	1	0	0	28	2196	0	1	1	0
87	1	1	1	0	0	28	2196	0	1	1	0
115	1	1	1	0	0	28	2196	0	1	1	0
128	1	1	1	0	0	28	2196	0	1	1	0
148	1	1	1	0	0	28	2196	0	1	1	0
156	1	1	1	0	0	28	2196	0	1	1	0
174	1	1	1	0	0	28	2196	0	1	1	0
200	1	1	1	0	0	28	2196	0	1	1	0
250	1	1	1	0	0	28	2196	0	1	1	0
265	1	1	1	0	0	28	2196	0	1	1	0
280	1	1	1	0	0	28	2196	0	1	1	0
294	1	1	1	0	0	20	1191	0	1	1	0
303	1	1	1	0	0	28	2196	0	1	1	0
321	1	1	1	0	0	28	2196	0	1	1	0
342	1	1	1	0	0	28	2196	0	1	1	0
364	1	1	1	0	0	28	2196	0	1	1	0
374	1	1	1	0	0	14	775	0	1	1	0
391	1	1	1	0	0	28	2196	0	1	1	0
407	1	1	1	0	0	28	2196	0	1	1	0
429	1	1	1	0	0	28	2196	0	1	1	0
443	1	1	1	0	0	28	2196	0	1	1	0
449	1	1	1	0	0	28	2196	0	1	1	0
461	1	1	1	0	0	28	2196	0	1	1	0
495	1	1	1	0	0	28	2196	0	1	1	0
521	1	1	1	0	0	28	2196	0	1	1	0
566	1	1	1	0	0	28	2196	0	1	1	0
577	1	1	1	0	0	28	2196	0	1	1	0
598	1	1	1	0	0	28	2196	0	1	1	0
619	1	1	1	0	0	28	2196	0	1	1	0
676	1	1	1	0	0	28	2196	0	1	1	0
712	1	1	1	0	0	28	2196	0	1	1	0
737	1	1	1	0	0	28	2196	0	1	1	0
753	1	1	1	0	0	28	2196	0	1	1	0
775	1	1	1	0	0	28	2196	0	1	1	0
812	1	1	1	0	0	28	2196	0	1	1	0
826	1	1	1	0	0	28	2196	0	1	1	0
855	1	1	1	0	0	28	2196	0	1	1	0
865	1	1	1	0	0	28	2196	0	1	1	0
868	1	1	1	0	0	28	2196	0	1	1	0
880	1	1	1	0	0	28	2196	0	1	1	0
923	1	1	1	0	0	28	2196	0	1	1	0
938	1	1	1	0	0	28	2196	0	1	1	0
943	1	1	1	0	0	28	2196	0	1	1	0
978	1	1	1	0	0	28	2196	0	1	1	0
1030	1	1	1	0	0	28	2196	0	1	1	0
1039	1	1	1	0	0	28	2196	0	1	1	0
1055	1	1	1	0	0	28	2196	0	1	1	0
1064	1	1	1	0	0	28	2196	0	1	1	0
1085	1	1	1	0	0	28	2196	0	1	1	0
1109	1	1	1	0	0	28	2196	0	1	1	0
1122	1	1	1	0	0	28	2196	0	1	1	0
1169	1	1	1	0	0	28	2196	0	1	1	0
1190	1	1	1	0	0	28	2196	0	1	1	0
1225	1	1	1	0	0	28	2196	0	1	1	0
1233	1	1	1	0	0	28	2196	0	1	1	0
1237	1	1	1	0	0	28	2196	0	1	1	0
1252	1	1	1	0	0	28	2196	0	1	1	0
1273	1	1	1	0	0	28	2196	0	1	1	0
1278	1	1	1	0	0	28	2196	0	1	1	0
1295	1	1	1	0	0	28	2196	0	1	1	0
1313	1	1	1	0	0	28	2196	0	1	1	0
1357	1	1	1	0	0	28	2196	0	1	1	0
1376	1	1	1	0	0	28	2196	0	1	1	0
1398	1	1	1	0	0	20	1191	0	1	1	0
1412	1	1	1	0	0	28	2196	0	1	1	0
1424	1	1	1	0	0	28	2196	0	1	1	0
1450	1	1	1	0	0	28	2196	0	1	1	0
1468	1	1	1	0	0	28	2196	0	1	1	0
1514	1	1	1	0	0	28	2196	0	1	1	0
1519	1	1	1	0	0	28	2196	0	1	1	0
1548	1	1	1	0	0	28	2196	0	1	1	0
1558	1	1	1	0	0	28	2196	0	1	1	0
1576	1	1	1	0	0	28	2196	0	1	1	0
1600	1	1	1	0	0	24	1620	0	1	1	0
1625	1	1	1	0	0	28	2196	0	1	1	0
1647	1	1	1	0	0	28	2196	0	1	1	0
1682	1	1	1	0	0	28	2196	0	1	1	0
1713	1	1	1	0	0	28	2196	0	1	1	0
1735	1	1	1	0	0	28	2196	0	1	1	0
1742	1	1	1	0	0	28	2196	0	1	1	0
1754	1	1	1	0	0	28	2196	0	1	1	0
1807	1	1	1	0	0	28	2196	0	1	1	0
1834	1	1	1	0	0	28	2196	0	1	1	0
1867	1	1	1	0	0	28	2196	0	1	1	0
1939	1	1	1	0	0	28	2196	0	1	1	0
1962	1	1	1	0	0	28	2196	0	1	1	0
2003	1	1	1	0	0	28	2196	0	1	1	0
2028	1	1	1	0	0	28	2196	0	1	1	0
2071	1	1	1	0	0	28	2196	0	1	1	0
2083	1	1	1	0	0	28	2196	0	1	1	0
2132	1	1	1	0	0	28	2196	0	1	1	0
2152	1	1	1	0	0	28	2196	0	1	1	0
2160	1	1	1	0	0	28	2196	0	1	1	0
2174	1	1	1	0	0	28	2196	0	1	1	0
2188	1	1	1	0	0	28	2196	0	1	1	0
2221	1	1	1	0	0	28	2196	0	1	1	0
2259	1	1	1	0	0	28	2196	0	1	1	0
2279	1	1	1	0	0	22	1383	0	1	1	0
2292	1	1	1	0	0	20	1191	0	1	1	0
2310	1	1	1	0	0	28	2196	0	1	1	0
2396	1	1	1	0	0	28	2196	0	1	1	0
2427	1	1	1	0	0	28	2196	0	1	1	0
2475	1	1	1	0	0	28	2196	0	1	1	0
2495	1	1	1	0	0	28	2196	0	1	1	0
2533	1	1	1	0	0	28	2196	0	1	1	0
2592	1	1	1	0	0	28	2196	0	1	1	0
2630	1	1	1	0	0	28	2196	0	1	1	0
2660	1	1	1	0	0	28	2196	0	1	1	0
2681	1	1	1	0	0	28	2196	0	1	1	0
2692	1	1	1	0	0	28	2196	0	1	1	0
2758	1	1	1	0	0	28	2196	0	1	1	0
2766	1	1	1	0	0	28	2196	0	1	1	0
2779	1	1	1	0	0	28	2196	0	1	1	0
2797	1	1	1	0	0	28	2196	0	1	1	0
2805	1	1	1	0	0	28	2196	0	1	1	0
2826	1	1	1	0	0	24	1620	0	1	1	0
2849	1	1	1	0	0	28	2196	0	1	1	0
2883	1	1	1	0	0	28	2196	0	1	1	0
2897	1	1	1	0	0	28	2196	0	1	1	0
2908	1	1	1	0	0	28	2196	0	1	1	0
2923	1	1	1	0	0	28	2196	0	1	1	0
2975	1	1	1	0	0	28	2196	0	1	1	0
2989	1	1	1	0	0	24	1620	0	1	1	0
2995	1	1	1	0	0	28	2196	0	1	1	0
3031	1	1	1	0	0	28	2196	0	1	1	0
3038	1	1	1	0	0	20	1191	0	1	1	0
3052	1	1	1	0	0	28	2196	0	1	1	0
3064	1	1	1	0	0	28	2196	0	1	1	0
3079	1	1	1	0	0	28	2196	0	1	1	0
3090	1	1	1	0	0	28	2196	0	1	1	0
3099	1	1	1	0	0	28	2196	0	1	1	0
3153	1	1	1	0	0	28	2196	0	1	1	0
3166	1	1	1	0	0	28	2196	0	1	1	0
3184	1	1	1	0	0	28	2196	0	1	1	0
3197	1	1	1	0	0	28	2196	0	1	1	0
3204	1	1	1	0	0	28	2196	0	1	1	0
3232	1	1	1	0	0	28	2196	0	1	1	0
3238	1	1	1	0	0	28	2196	0	1	1	0
3248	1	1	1	0	0	28	2196	0	1	1	0
3256	1	1	1	0	0	28	2196	0	1	1	0
3279	1	1	1	0	0	28	2196	0	1	1	0
3334	1	1	1	0	0	28	2196	0	1	1	0
3337	1	1	1	0	0	28	2196	0	1	1	0
3350	1	1	1	0	0	28	2196	0	1	1	0
3353	1	1	1	0	0	28	2196	0	1	1	0
3356	1	1	1	0	0	28	2196	0	1	1	0
3369	1	1	1	0	0	28	2196	0	1	1	0
3377	1	1	1	0	0	28	2196	0	1	1	0
3403	1	1	1	0	0	28	2196	0	1	1	0
3420	1	1	1	0	0	28	2196	0	1	1	0
3448	1	1	1	0	0	28	2196	0	1	1	0
3454	1	1	1	0	0	28	2196	0	1	1	0
3460	1	1	1	0	0	28	2196	0	1	1	0
3478	1	1	1	0	0	28	2196	0	1	1	0
3500	1	1	1	0	0	28	2196	0	1	1	0
3505	1	1	1	0	0	28	2196	0	1	1	0
3550	1	1	1	0	0	28	2196	0	1	1	0
3571	1	1	1	0	0	28	2196	0	1	1	0
3596	1	1	1	0	0	28	2196	0	1	1	0
3604	1	1	1	0	0	28	2196	0	1	1	0
3621	1	1	1	0	0	28	2196	0	1	1	0
3661	1	1	1	0	0	28	2196	0	1	1	0
3671	1	1	1	0	0	28	2196	0	1	1	0
3684	1	1	1	0	0	28	2196	0	1	1	0
3702	1	1	1	0	0	28	2196	0	1	1	0
3722	1	1	1	0	0	28	2196	0	1	1	0
3736	1	1	1	0	0	28	2196	0	1	1	0
3789	1	1	1	0	0	28	2196	0	1	1	0
3823	1	1	1	0	0	28	2196	0	1	1	0
3844	1	1	1	0	0	28	2196	0	1	1	0
3855	1	1	1	0	0	24	1620	0	1	1	0
3865	1	1	1	0	0	28	2196	0	1	1	0
3878	1	1	1	0	0	28	2196	0	1	1	0
3907	1	1	1	0	0	28	2196	0	1	1	0
3910	1	1	1	0	0	28	2196	0	1	1	0
3934	1	1	1	0	0	28	2196	0	1	1	0
3950	1	1	1	0	0	28	2196	0	1	1	0
3961	1	1	1	0	0	28	2196	0	1	1	0
4033	1	1	1	0	0	28	2196	0	1	1	0
4043	1	1	1	0	0	28	2196	0	1	1	0
4070	1	1	1	0	0	24	1620	0	1	1	0
4073	1	1	1	0	0	28	2196	0	1	1	0
4111	1	1	1	0	0	28	2196	0	1	1	0
4139	1	1	1	0	0	28	2196	0	1	1	0
4150	1	1	1	0	0	28	2196	0	1	1	0
4156	1	1	1	0	0	28	2196	0	1	1	0
4183	1	1	1	0	0	28	2196	0	1	1	0
4198	1	1	1	0	0	28	2196	0	1	1	0
4233	1	1	1	0	0	28	2196	0	1	1	0
4246	1	1	1	0	0	28	2196	0	1	1	0
4291	1	1	1	0	0	28	2196	0	1	1	0
4301	1	1	1	0	0	28	2196	0	1	1	0
4320	1	1	1	0	0	28	2196	0	1	1	0
4359	1	1	1	0	0	28	2196	0	1	1	0
4370	1	1	1	0	0	28	2196	0	1	1	0
4384	1	1	1	0	0	28	2196	0	1	1	0
4401	1	1	1	0	0	28	2196	0	1	1	0
4416	1	1	1	0	0	24	1620	0	1	1	0
4448	1	1	1	0	0	28	2196	0	1	1	0
4502	1	1	1	0	0	28	2196	0	1	1	0
4517	1	1	1	0	0	28	2196	0	1	1	0
4578	1	1	1	0	0	28	2196	0	1	1	0
4592	1	1	1	0	0	28	2196	0	1	1	0
4621	1	1	1	0	0	28	2196	0	1	1	0
4639	1	1	1	0	0	28	2196	0	1	1	0
4648	1	1	1	0	0	28	2196	0	1	1	0
4686	1	1	1	0	0	28	2196	0	1	1	0
4698	1	1	1	0	0	28	2196	0	1	1	0
4713	1	1	1	0	0	28	2196	0	1	1	0
4739	1	1	1	0	0	28	2196	0	1	1	0
4765	1	1	1	0	0	28	2196	0	1	1	0
4771	1	1	1	0	0	28	2196	0	1	1	0
4826	1	1	1	0	0	28	2196	0	1	1	0
4863	1	1	1	0	0	28	2196	0	1	1	0
4877	1	1	1	0	0	28	2196	0	1	1	0
4881	1	1	1	0	0	28	2196	0	1	1	0
4907	1	1	1	0	0	28	2196	0	1	1	0
4920	1	1	1	0	0	28	2196	0	1	1	0
4926	1	1	1	0	0	28	2196	0	1	1	0
4939	1	1	1	0	0	26	1836	0	1	1	0
4951	1	1	1	0	0	28	2196	0	1	1	0
4968	1	1	1	0	0	28	2196	0	1	1	0
4975	1	1	1	0	0	28	2196	0	1	1	0
5011	1	1	1	0	0	28	2196	0	1	1	0
5017	1	1	1	0	0	28	2196	0	1	1	0
5051	1	1	1	0	0	26	1836	0	1	1	0
5058	1	1	1	0	0	28	2196	0	1	1	0
5062	1	1	1	0	0	24	1620	0	1	1	0
5080	1	1	1	0	0	28	2196	0	1	1	0
5089	1	1	1	0	0	28	2196	0	1	1	0
5099	1	1	1	0	0	28	2196	0	1	1	0
5112	1	1	1	0	0	28	2196	0	1	1	0
5145	1	1	1	0	0	28	2196	0	1	1	0
5162	1	1	1	0	0	28	2196	0	1	1	0
5187	1	1	1	0	0	28	2196	0	1	1	0
5196	1	1	1	0	0	28	2196	0	1	1	0
5268	1	1	1	0	0	28	2196	0	1	1	0
5316	1	1	1	0	0	28	2196	0	1	1	0
5329	1	1	1	0	0	28	2196	0	1	1	0
5358	1	1	1	0	0	28	2196	0	1	1	0
5390	1	1	1	0	0	28	2196	0	1	1	0
5394	1	1	1	0	0	28	2196	0	1	1	0
5399	1	1	1	0	0	28	2196	0	1	1	0
5426	1	1	1	0	0	28	2196	0	1	1	0
5439	1	1	1	0	0	28	2196	0	1	1	0
5452	1	1	1	0	0	28	2196	0	1	1	0
5467	1	1	1	0	0	28	2196	0	1	1	0
5491	1	1	1	0	0	28	2196	0	1	1	0
5528	1	1	1	0	0	28	2196	0	1	1	0
5549	1	1	1	0	0	28	2196	0	1	1	0
5582	1	1	1	0	0	28	2196	0	1	1	0
5613	1	1	1	0	0	28	2196	0	1	1	0
5628	1	1	1	0	0	28	2196	0	1	1	0
5660	1	1	1	0	0	28	2196	0	1	1	0
5705	1	1	1	0	0	26	1836	0	1	1	0
5743	1	1	1	0	0	28	2196	0	1	1	0
5747	1	1	1	0	0	28	2196	0	1	1	0
5757	1	1	1	0	0	28	2196	0	1	1	0
5786	1	1	1	0	0	28	2196	0	1	1	0
5832	1	1	1	0	0	28	2196	0	1	1	0
5849	1	1	1	0	0	28	2196	0	1	1	0
5900	1	1	1	0	0	20	1191	0	1	1	0
5920	1	1	1	0	0	28	2196	0	1	1	0
5948	1	1	1	0	0	28	2196	0	1	1	0
5975	1	1	1	0	0	28	2196	0	1	1	0
5998	1	1	1	0	0	28	2196	0	1	1	0
6020	1	1	1	0	0	28	2196	0	1	1	0
6024	1	1	1	0	0	28	2196	0	1	1	0
6038	1	1	1	0	0	28	2196	0	1	1	0
6052	1	1	1	0	0	28	2196	0	1	1	0
6088	1	1	1	0	0	28	2196	0	1	1	0
6113	1	1	1	0	0	28	2196	0	1	1	0
6145	1	1	1	0	0	28	2196	0	1	1	0
6156	1	1	1	0	0	28	2196	0	1	1	0
6179	1	1	1	0	0	28	2196	0	1	1	0
6204	1	1	1	0	0	28	2196	0	1	1	0
6232	1	1	1	0	0	28	2196	0	1	1	0
6288	1	1	1	0	0	28	2196	0	1	1	0
6310	1	1	1	0	0	28	2196	0	1	1	0
6326	1	1	1	0	0	28	2196	0	1	1	0
6332	1	1	1	0	0	28	2196	0	1	1	0
6381	1	1	1	0	0	28	2196	0	1	1	0
6392	1	1	1	0	0	28	2196	0	1	1	0
6416	1	1	1	0	0	28	2196	0	1	1	0
6436	1	1	1	0	0	28	2196	0	1	1	0
6458	1	1	1	0	0	28	2196	0	1	1	0
6487	1	1	1	0	0	28	2196	0	1	1	0
6504	1	1	1	0	0	28	2196	0	1	1	0
6522	1	1	1	0	0	28	2196	0	1	1	0
6545	1	1	1	0	0	28	2196	0	1	1	0
6565	1	1	1	0	0	28	2196	0	1	1	0
6577	1	1	1	0	0	28	2196	0	1	1	0
6626	1	1	1	0	0	28	2196	0	1	1	0
