% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
111	1	3	3	0	28	2196	0	1	0
154	1	1	1	0	28	2196	0	1	0
214	1	5	12	0	28	2196	0	1	0
231	1	3	3	0	28	2196	0	1	0
248	1	7	10	0	28	2196	0	1	0
309	1	1	1	0	28	2196	0	1	0
319	1	4	4	0	28	2196	0	1	0
322	1	2	15	0	28	2196	0	1	0
330	1	5	12	0	28	2196	0	1	0
339	1	3	3	0	28	2196	0	1	0
368	1	9	11	0	28	2196	0	1	0
403	1	7	10	0	28	2196	0	1	0
434	1	3	3	0	28	2196	0	1	0
461	1	7	10	0	26	1836	0	1	0
472	1	1	1	0	28	2196	0	1	0
488	1	9	11	0	28	2196	0	1	0
502	1	1	1	0	28	2196	0	1	0
525	1	10	16	0	24	1620	0	1	0
530	1	2	15	0	28	2196	0	1	0
545	1	3	3	0	26	1836	0	1	0
590	1	10	16	0	12	597	0	1	0
591	1	7	10	0	28	2196	0	1	0
596	1	2	15	0	20	1191	0	1	0
598	1	6	9	0	28	2196	0	1	0
612	1	4	4	0	28	2196	0	1	0
631	1	8	2	0	28	2196	0	1	0
640	1	9	11	0	28	2196	0	1	0
655	1	7	10	0	28	2196	0	1	0
673	1	6	9	0	28	2196	0	1	0
676	1	1	1	0	28	2196	0	1	0
708	1	7	10	0	28	2196	0	1	0
748	1	8	2	0	28	2196	0	1	0
800	1	3	3	0	28	2196	0	1	0
856	1	9	11	0	28	2196	0	1	0
861	1	5	12	0	28	2196	0	1	0
864	1	8	2	0	24	1620	0	1	0
873	1	4	4	0	28	2196	0	1	0
916	1	5	12	0	28	2196	0	1	0
928	1	10	16	0	28	2196	0	1	0
947	1	1	1	0	28	2196	0	1	0
966	1	9	11	0	28	2196	0	1	0
970	1	10	16	0	18	967	0	1	0
976	1	6	9	0	28	2196	0	1	0
1002	1	7	10	0	28	2196	0	1	0
1025	1	5	12	0	28	2196	0	1	0
1085	1	6	9	0	28	2196	0	1	0
1115	1	4	4	0	28	2196	0	1	0
1121	1	7	10	0	28	2196	0	1	0
1127	1	8	2	0	28	2196	0	1	0
1166	1	2	15	0	28	2196	0	1	0
1192	1	3	3	0	28	2196	0	1	0
1247	1	1	1	0	28	2196	0	1	0
1267	1	8	2	0	28	2196	0	1	0
1270	1	2	15	0	28	2196	0	1	0
1271	1	5	12	0	28	2196	0	1	0
1296	1	4	4	0	28	2196	0	1	0
1311	1	3	3	0	28	2196	0	1	0
1312	1	5	12	0	28	2196	0	1	0
1314	1	7	10	0	28	2196	0	1	0
1365	1	9	11	0	28	2196	0	1	0
1377	1	8	2	0	28	2196	0	1	0
1396	1	4	4	0	28	2196	0	1	0
1480	1	7	10	0	28	2196	0	1	0
1482	1	2	15	0	28	2196	0	1	0
1529	1	3	3	0	22	1383	0	1	0
1607	1	9	11	0	26	1836	0	1	0
1620	1	4	4	0	28	2196	0	1	0
1622	1	1	1	0	28	2196	0	1	0
1661	1	8	2	0	24	1620	0	1	0
1662	1	7	10	0	28	2196	0	1	0
1665	1	3	3	0	28	2196	0	1	0
1687	1	5	12	0	28	2196	0	1	0
1692	1	3	3	0	28	2196	0	1	0
1718	1	7	10	0	24	1620	0	1	0
1720	1	10	16	0	28	2196	0	1	0
1728	1	1	1	0	28	2196	0	1	0
1734	1	5	12	0	28	2196	0	1	0
1740	1	2	15	0	28	2196	0	1	0
