% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
120	1	1	3	0	28	2196	0	1	0
171	1	1	3	0	28	2196	0	1	0
309	1	1	3	0	28	2196	0	1	0
334	1	9	13	0	28	2196	0	1	0
344	1	5	1	0	28	2196	0	1	0
369	1	3	14	0	28	2196	0	1	0
383	1	4	9	0	28	2196	0	1	0
399	1	7	10	0	28	2196	0	1	0
400	1	2	11	0	28	2196	0	1	0
432	1	9	13	0	28	2196	0	1	0
441	1	8	2	0	28	2196	0	1	0
503	1	3	14	0	28	2196	0	1	0
509	1	5	1	0	28	2196	0	1	0
548	1	3	14	0	28	2196	0	1	0
554	1	3	14	0	28	2196	0	1	0
567	1	4	9	0	28	2196	0	1	0
568	1	2	11	0	28	2196	0	1	0
619	1	5	1	0	28	2196	0	1	0
627	1	3	14	0	28	2196	0	1	0
634	1	4	9	0	28	2196	0	1	0
650	1	5	1	0	28	2196	0	1	0
656	1	8	2	0	28	2196	0	1	0
673	1	6	4	0	28	2196	0	1	0
702	1	1	3	0	28	2196	0	1	0
786	1	1	3	0	28	2196	0	1	0
800	1	6	4	0	28	2196	0	1	0
808	1	5	1	0	28	2196	0	1	0
810	1	9	13	0	28	2196	0	1	0
855	1	2	11	0	28	2196	0	1	0
878	1	4	9	0	28	2196	0	1	0
927	1	5	1	0	28	2196	0	1	0
981	1	4	9	0	28	2196	0	1	0
990	1	7	10	0	28	2196	0	1	0
995	1	8	2	0	28	2196	0	1	0
1035	1	10	12	0	28	2196	0	1	0
1039	1	9	13	0	28	2196	0	1	0
1040	1	1	3	0	28	2196	0	1	0
1042	1	2	11	0	28	2196	0	1	0
1086	1	8	2	0	28	2196	0	1	0
1087	1	4	9	0	28	2196	0	1	0
1091	1	2	11	0	28	2196	0	1	0
1132	1	10	12	0	28	2196	0	1	0
1143	1	3	14	0	28	2196	0	1	0
1150	1	8	2	0	28	2196	0	1	0
1151	1	7	10	0	28	2196	0	1	0
1153	1	9	13	0	28	2196	0	1	0
1177	1	6	4	0	28	2196	0	1	0
1224	1	6	4	0	28	2196	0	1	0
1271	1	1	3	0	28	2196	0	1	0
1287	1	10	12	0	28	2196	0	1	0
1318	1	7	10	0	28	2196	0	1	0
1332	1	4	9	0	28	2196	0	1	0
1351	1	1	3	0	28	2196	0	1	0
1393	1	5	1	0	28	2196	0	1	0
1394	1	3	14	0	28	2196	0	1	0
1412	1	2	11	0	28	2196	0	1	0
1458	1	9	13	0	28	2196	0	1	0
1476	1	8	2	0	28	2196	0	1	0
1495	1	7	10	0	28	2196	0	1	0
1552	1	3	14	0	28	2196	0	1	0
1558	1	5	1	0	28	2196	0	1	0
1565	1	8	2	0	28	2196	0	1	0
1581	1	9	13	0	28	2196	0	1	0
1583	1	1	3	0	28	2196	0	1	0
1612	1	4	9	0	28	2196	0	1	0
1629	1	10	12	0	28	2196	0	1	0
1663	1	7	10	0	28	2196	0	1	0
1684	1	2	11	0	28	2196	0	1	0
1688	1	8	2	0	28	2196	0	1	0
1715	1	7	10	0	28	2196	0	1	0
1727	1	6	4	0	28	2196	0	1	0
1730	1	3	14	0	28	2196	0	1	0
1740	1	9	13	0	28	2196	0	1	0
1753	1	2	11	0	28	2196	0	1	0
1756	1	5	1	0	28	2196	0	1	0
1814	1	7	10	0	28	2196	0	1	0
1822	1	5	1	0	28	2196	0	1	0
1829	1	1	3	0	28	2196	0	1	0
1848	1	8	2	0	28	2196	0	1	0
1852	1	4	9	0	28	2196	0	1	0
1880	1	1	3	0	28	2196	0	1	0
1944	1	8	2	0	28	2196	0	1	0
1949	1	10	12	0	28	2196	0	1	0
1950	1	5	1	0	28	2196	0	1	0
1969	1	2	11	0	28	2196	0	1	0
2010	1	1	3	0	28	2196	0	1	0
2018	1	10	12	0	28	2196	0	1	0
2019	1	4	9	0	28	2196	0	1	0
2043	1	6	4	0	28	2196	0	1	0
