% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	11	4	7	1099	7	1099	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	2	15	3	6	942	6	942	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	3	3	3	10	1415	10	1415	0.003	0	0.003	0.003	141.5	32.6845	78	157	
0	0.25	1	4	12	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	5	9	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	6	10	3	8	1256	8	1256	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	7	1	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	8	2	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	9	4	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
0	0.25	1	10	16	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	1	11	4	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	2	15	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	3	3	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	4	12	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	5	9	3	8	1256	8	1256	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	6	10	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	7	1	3	15	2355	15	2355	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	8	2	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	9	4	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
0.25	0.5	1	10	16	3	16	2512	16	2512	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	1	11	4	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	2	15	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	3	3	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	4	12	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	5	9	3	6	942	6	942	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	6	10	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	7	1	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	8	2	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	9	4	3	16	2512	16	2512	0.003	0	0.003	0.003	157	0	157	157	
0.5	0.75	1	10	16	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	1	11	4	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	2	15	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	3	3	3	15	2355	15	2355	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	4	12	3	16	2512	15	2355	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	5	9	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	6	10	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	7	1	3	15	2355	15	2355	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	8	2	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	9	4	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
0.75	1	1	10	16	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	1	11	4	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	2	15	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	3	3	3	14	2198	14	2198	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	4	12	3	8	1256	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	5	9	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	6	10	3	13	1731	13	1731	0.003	0	0.003	0.003	133.154	47.8206	6	157	
1	1.25	1	7	1	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	8	2	3	12	1884	11	1727	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	9	4	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1	1.25	1	10	16	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	1	11	4	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	2	15	3	15	2355	15	2355	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	3	3	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	4	12	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	5	9	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	6	10	3	12	1574	12	1574	0.003	0	0.003	0.003	131.167	49.9688	26	157	
1.25	1.5	1	7	1	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	8	2	3	11	1727	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	9	4	3	11	1727	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.25	1.5	1	10	16	3	7	1099	7	1099	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	1	11	4	13	2041	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	2	15	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	3	3	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	4	12	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	5	9	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	6	10	3	12	1729	12	1729	0.003	0	0.003	0.003	144.083	37.8213	26	157	
1.5	1.75	1	7	1	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	8	2	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	9	4	3	15	2355	16	2512	0.003	0	0.003	0.003	157	0	157	157	
1.5	1.75	1	10	16	3	10	1570	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	1	11	4	10	1570	11	1727	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	2	15	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	3	3	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	4	12	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	5	9	3	14	2198	14	2198	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	6	10	3	10	1415	10	1415	0.003	0	0.003	0.003	141.5	36.2928	46	157	
1.75	2	1	7	1	3	16	2512	16	2512	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	8	2	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	9	4	3	9	1413	9	1413	0.003	0	0.003	0.003	157	0	157	157	
1.75	2	1	10	16	3	11	1727	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	1	11	4	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	2	15	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	3	3	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	4	12	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	5	9	3	13	2041	13	2041	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	6	10	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	7	1	3	13	2041	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	8	2	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	9	4	3	14	2198	14	2198	0.003	0	0.003	0.003	157	0	157	157	
2	2.25	1	10	16	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	1	11	4	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	2	15	3	8	1256	7	1099	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	3	3	3	12	1884	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	4	12	3	16	2512	16	2512	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	5	9	3	15	2355	15	2355	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	6	10	3	11	1727	11	1727	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	7	1	3	11	1727	12	1884	0.003	0	0.003	0.003	157	0	157	157	
2.25	2.5	1	8	2	3	10	1570	10	1570	0.003	0	0.003	0.003	157	0	157	157	
