% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	1	1	33.739	0
0.081	1	1	1	50.5174	0
0.121	1	1	1	72.0578	0
0.161	1	1	1	479.131	0
0.201	1	1	1	44.9465	0
0.241	1	1	1	28.8466	0
0.281	1	1	1	295.511	0
0.321	1	1	1	95.5209	0
0.361	1	1	1	46.2087	0
0.401	1	1	1	74.1044	0
0.441	1	1	1	103.582	0
0.481	1	1	1	56.3542	0
0.521	1	1	1	217.513	0
0.561	1	1	1	102.028	0
0.601	1	1	1	44.439	0
0.641	1	1	1	13.9702	0
0.681	1	1	1	138.461	0
0.721	1	1	1	217.958	0
0.761	1	1	1	46.0743	0
0.801	1	1	1	58.9712	0
0.841	1	1	1	176.23	0
0.881	1	1	1	130.821	0
0.921	1	1	1	37.3184	0
0.961	1	1	1	34.4255	0
1.001	1	1	1	83.9026	0
1.041	1	1	1	123.789	0
1.081	1	1	1	65.4391	0
1.121	1	1	1	29.0238	0
1.161	1	1	1	81.6329	0
1.201	1	1	1	68.8117	0
1.241	1	1	1	39	0
1.281	1	1	1	51.8027	0
1.321	1	1	1	23.683	0
1.361	1	1	1	30.0741	0
1.401	1	1	1	34.2479	0
1.441	1	1	1	18.8631	0
1.481	1	1	1	30.8373	0
1.521	1	1	1	242.276	0
1.561	1	1	1	96.7128	0
1.601	1	1	1	145.32	0
1.641	1	1	1	158.131	0
1.681	1	1	1	50.0785	0
1.721	1	1	1	96.3908	0
1.761	1	1	1	112.444	0
1.801	1	1	1	71.9194	0
1.841	1	1	1	152.418	0
1.881	1	1	1	169.86	0
1.921	1	1	1	153.409	0
1.961	1	1	1	533.688	0
2.001	1	1	1	60.1842	0
2.041	1	1	1	11.2055	0
2.081	1	1	1	21.5784	0
2.121	1	1	1	145.857	0
2.161	1	1	1	235.646	0
2.201	1	1	1	293.683	0
2.241	1	1	1	293.816	0
2.281	1	1	1	330.376	0
2.321	1	1	1	147.767	0
2.361	1	1	1	79.7009	0
2.401	1	1	1	69.1968	0
2.441	1	1	1	52.7415	0
2.481	1	1	1	49.8138	0
2.521	1	1	1	143.629	0
2.561	1	1	1	44.0741	0
2.601	1	1	1	151.89	0
2.641	1	1	1	41.2673	0
2.681	1	1	1	51.2472	0
2.721	1	1	1	14.2399	0
2.761	1	1	1	25.2373	0
2.801	1	1	1	301.128	0
2.841	1	1	1	33.2424	0
2.881	1	1	1	28.2326	0
2.921	1	1	1	179.962	0
2.961	1	1	1	64.252	0
3.001	1	1	1	164.806	0
3.041	1	1	1	67.2325	0
3.081	1	1	1	45.1153	0
3.121	1	1	1	79.7269	0
3.161	1	1	1	428.087	0
3.201	1	1	1	58.4512	0
3.241	1	1	1	66.4963	0
3.281	1	1	1	113.578	0
3.321	1	1	1	54.1631	0
3.361	1	1	1	128.327	0
3.401	1	1	1	28.3808	0
3.441	1	1	1	11.8848	0
3.481	1	1	1	10.6244	0
3.521	1	1	1	72.6847	0
3.561	1	1	1	82.0182	0
3.601	1	1	1	56.454	0
3.641	1	1	1	46.286	0
3.681	1	1	1	146.327	0
3.721	1	1	1	37.9304	0
3.761	1	1	1	48.9057	0
3.801	1	1	1	88.1787	0
3.841	1	1	1	64.2849	0
3.881	1	1	1	62.1583	0
3.921	1	1	1	9.91991	0
3.961	1	1	1	140.183	0
4.001	1	1	1	55.7392	0
4.041	1	1	1	32.7017	0
4.081	1	1	1	23.3065	0
4.121	1	1	1	43.5246	0
4.161	1	1	1	12.2228	0
4.201	1	1	1	52.4358	0
4.241	1	1	1	158.843	0
4.281	1	1	1	54.7472	0
4.321	1	1	1	95.9733	0
4.361	1	1	1	123.202	0
4.401	1	1	1	156.224	0
4.441	1	1	1	110.897	0
4.481	1	1	1	155.782	0
4.521	1	1	1	38.6173	0
4.561	1	1	1	11.4806	0
4.601	1	1	1	10.8245	0
4.641	1	1	1	84.7688	0
4.681	1	1	1	22.6499	0
4.721	1	1	1	30.4761	0
4.761	1	1	1	204.901	0
4.801	1	1	1	60.5255	0
4.841	1	1	1	39.4794	0
4.881	1	1	1	34.4423	0
4.921	1	1	1	30.0181	0
4.961	1	1	1	142.093	0
5.001	1	1	1	136.966	0
5.041	1	1	1	270.515	0
5.081	1	1	1	109.367	0
5.121	1	1	1	104.667	0
5.161	1	1	1	120.865	0
5.201	1	1	1	22.3717	0
5.241	1	1	1	83.3791	0
5.281	1	1	1	82.8174	0
5.321	1	1	1	20.0723	0
5.361	1	1	1	35.4468	0
5.401	1	1	1	44.9068	0
