% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	3	1	682.234	0
0.042	1	4	2	1148.37	0
0.043	1	5	3	2112.77	0
0.044	1	1	4	1694.56	0
0.045	1	2	5	11173.8	0
0.081	1	3	1	327.526	0
0.082	1	4	2	439.433	0
0.083	1	5	3	6646.11	0
0.084	1	1	4	1548.41	0
0.085	1	2	5	8034.38	0
0.121	1	3	1	452.75	0
0.122	1	4	2	372.722	0
0.123	1	5	3	2434.88	0
0.124	1	1	4	2535.47	0
0.125	1	2	5	14962.8	0
0.161	1	3	1	493.777	0
0.162	1	4	2	539.475	0
0.163	1	5	3	1656.65	0
0.164	1	1	4	840.605	0
0.165	1	2	5	15955.5	0
0.201	1	3	1	481.333	0
0.202	1	4	2	470.418	0
0.203	1	5	3	1721.79	0
0.204	1	1	4	2423.79	0
0.205	1	2	5	5922.89	0
0.241	1	3	1	359.032	0
0.242	1	4	2	432.169	0
0.243	1	5	3	9152.85	0
0.244	1	1	4	3047.85	0
0.245	1	2	5	8608.66	0
0.281	1	3	1	460.513	0
0.282	1	4	2	376.292	0
0.283	1	5	3	13779.1	0
0.284	1	1	4	1757.77	0
0.285	1	2	5	14055.8	0
0.321	1	3	1	588.359	0
0.322	1	4	2	301.399	0
0.323	1	5	3	4410.88	0
0.324	1	1	4	3082.24	0
0.325	1	2	5	5761.5	0
0.361	1	3	1	619.708	0
0.362	1	4	2	555.098	0
0.363	1	5	3	3092.29	0
0.364	1	1	4	3491.68	0
0.365	1	2	5	4196.8	0
0.401	1	3	1	515.083	0
0.402	1	4	2	717.532	0
0.403	1	5	3	3124.27	0
0.404	1	1	4	4109.06	0
0.405	1	2	5	9179.08	0
0.441	1	3	1	429.967	0
0.442	1	4	2	437.525	0
0.443	1	5	3	1246.85	0
0.444	1	1	4	2306.77	0
0.445	1	2	5	9338.61	0
0.481	1	3	1	886.036	0
0.482	1	4	2	519.869	0
0.483	1	5	3	2091.78	0
0.484	1	1	4	3799.92	0
0.485	1	2	5	10937.4	0
0.521	1	3	1	991.727	0
0.522	1	4	2	656.448	0
0.523	1	5	3	2079.5	0
0.524	1	1	4	6338.06	0
0.525	1	2	5	6374.17	0
0.561	1	3	1	2495.16	0
0.562	1	4	2	804.28	0
0.563	1	5	3	3438.91	0
0.564	1	1	4	2177.58	0
0.565	1	2	5	9210.94	0
0.601	1	3	1	1229.88	0
0.602	1	4	2	883.013	0
0.603	1	5	3	3780.43	0
0.604	1	1	4	1943.44	0
0.605	1	2	5	12777.1	0
0.641	1	3	1	768.105	0
0.642	1	4	2	662.318	0
0.643	1	5	3	6874.12	0
0.644	1	1	4	1655.15	0
0.645	1	2	5	5517.29	0
0.681	1	3	1	526.553	0
0.682	1	4	2	1381.58	0
0.683	1	5	3	9494.69	0
0.684	1	1	4	824.598	0
0.685	1	2	5	19085.4	0
0.721	1	3	1	897.888	0
0.722	1	4	2	1091.13	0
0.723	1	5	3	1488.76	0
0.724	1	1	4	821.282	0
0.725	1	2	5	19415.6	0
0.761	1	3	1	1466.26	0
0.762	1	4	2	678.461	0
0.763	1	5	3	1069.49	0
0.764	1	1	4	1367.39	0
0.765	1	2	5	5911.33	0
0.801	1	3	1	513.593	0
0.802	1	4	2	397.19	0
0.803	1	5	3	1181.93	0
0.804	1	1	4	3179.75	0
0.805	1	2	5	15576.8	0
0.841	1	3	1	638.412	0
0.842	1	4	2	223.443	0
0.843	1	5	3	932.942	0
0.844	1	1	4	3509.27	0
0.845	1	2	5	11352.4	0
0.881	1	3	1	1376.15	0
0.882	1	4	2	1068.33	0
0.883	1	5	3	865.866	0
0.884	1	1	4	1715.27	0
0.885	1	2	5	5105.17	0
0.921	1	3	1	1401.23	0
0.922	1	4	2	562.871	0
0.923	1	5	3	12058.8	0
0.924	1	1	4	1617.43	0
0.925	1	2	5	4032.9	0
0.961	1	3	1	754.786	0
0.962	1	4	2	753.225	0
0.963	1	5	3	2610.04	0
0.964	1	1	4	2262.53	0
0.965	1	2	5	2326.78	0
1.001	1	3	1	701.669	0
1.002	1	4	2	991.851	0
1.003	1	5	3	7510.7	0
1.004	1	1	4	1688.49	0
1.005	1	2	5	5661.71	0
1.041	1	3	1	1654.39	0
1.042	1	4	2	772.902	0
1.043	1	5	3	5513.79	0
1.044	1	1	4	3543.24	0
1.045	1	2	5	2714.37	0
1.081	1	3	1	1890.34	0
1.082	1	4	2	210.682	0
1.083	1	5	3	1738.62	0
1.084	1	1	4	6421.17	0
1.085	1	2	5	3432.77	0
1.121	1	3	1	1689.01	0
1.122	1	4	2	696.721	0
1.123	1	5	3	2653.99	0
1.124	1	1	4	3958.61	0
1.125	1	2	5	2514.29	0
1.161	1	3	1	2366.31	0
1.162	1	4	2	714.956	0
1.163	1	5	3	3041.21	0
1.164	1	1	4	1923.37	0
1.165	1	2	5	5506.62	0
1.201	1	3	1	1621.72	0
1.202	1	4	2	1029.7	0
1.203	1	5	3	3300.51	0
1.204	1	1	4	4247.37	0
1.205	1	2	5	5764.84	0
1.241	1	3	1	681.158	0
1.242	1	4	2	754.998	0
1.243	1	5	3	6806.84	0
1.244	1	1	4	3009.6	0
1.245	1	2	5	12177.4	0
1.281	1	3	1	1052.66	0
1.282	1	4	2	530.97	0
1.283	1	5	3	4652.54	0
1.284	1	1	4	2453.28	0
1.285	1	2	5	13313.3	0
1.321	1	3	1	458.551	0
1.322	1	4	2	571.202	0
1.323	1	5	3	5170.48	0
1.324	1	1	4	2148.27	0
1.325	1	2	5	5640.84	0
1.361	1	3	1	1125.26	0
1.362	1	4	2	263.957	0
1.363	1	5	3	3622.82	0
1.364	1	1	4	2707.3	0
1.365	1	2	5	13279.9	0
1.401	1	3	1	1450.89	0
1.402	1	4	2	278.478	0
1.403	1	5	3	5384.79	0
1.404	1	1	4	5699.72	0
1.405	1	2	5	14333.6	0
1.441	1	3	1	501.386	0
1.442	1	4	2	371.397	0
1.443	1	5	3	1743.02	0
1.444	1	1	4	5004.79	0
1.445	1	2	5	9779.49	0
1.481	1	3	1	836.145	0
1.482	1	4	2	455.85	0
1.483	1	5	3	1449.05	0
1.484	1	1	4	2947.02	0
1.485	1	2	5	12974.3	0
1.521	1	3	1	854.517	0
1.522	1	4	2	1274.66	0
1.523	1	5	3	2775.97	0
1.524	1	1	4	5770.21	0
1.525	1	2	5	8965.46	0
1.561	1	3	1	1756.21	0
1.562	1	4	2	850.399	0
1.563	1	5	3	3166.45	0
1.564	1	1	4	5034.15	0
1.565	1	2	5	8874.02	0
1.601	1	3	1	1206.52	0
1.602	1	4	2	588.53	0
1.603	1	5	3	3290.84	0
1.604	1	1	4	2365.39	0
1.605	1	2	5	9506.94	0
1.641	1	3	1	1238.83	0
1.642	1	4	2	1128.44	0
1.643	1	5	3	3736.78	0
1.644	1	1	4	1499.77	0
1.645	1	2	5	10552.4	0
1.681	1	3	1	1322.96	0
1.682	1	4	2	1470.62	0
1.683	1	5	3	3068	0
1.684	1	1	4	1637.38	0
1.685	1	2	5	4037.95	0
1.721	1	3	1	671.446	0
1.722	1	4	2	610.257	0
1.723	1	5	3	1108.17	0
1.724	1	1	4	1662.21	0
1.725	1	2	5	3424.94	0
1.761	1	3	1	373.928	0
1.762	1	4	2	650.058	0
1.763	1	5	3	1944.59	0
1.764	1	1	4	2496.34	0
1.765	1	2	5	4957.25	0
1.801	1	3	1	362.257	0
1.802	1	4	2	986.311	0
1.803	1	5	3	6703.22	0
1.804	1	1	4	3966.94	0
1.805	1	2	5	4322.67	0
1.841	1	3	1	399.213	0
1.842	1	4	2	583.929	0
1.843	1	5	3	3784.25	0
1.844	1	1	4	2610.12	0
1.845	1	2	5	3971.2	0
1.881	1	3	1	482.234	0
1.882	1	4	2	935.616	0
1.883	1	5	3	4277.85	0
1.884	1	1	4	2127.9	0
1.885	1	2	5	3457.75	0
1.921	1	3	1	902.332	0
1.922	1	4	2	738.676	0
1.923	1	5	3	3988.08	0
1.924	1	1	4	1239.38	0
1.925	1	2	5	2769.56	0
1.961	1	3	1	707.75	0
1.962	1	4	2	842.914	0
1.963	1	5	3	4696.82	0
1.964	1	1	4	475.9	0
1.965	1	2	5	5100.8	0
2.001	1	3	1	485.967	0
2.002	1	4	2	309.793	0
2.003	1	5	3	1255.97	0
2.004	1	1	4	945.605	0
2.005	1	2	5	2108.09	0
2.041	1	3	1	354.998	0
2.042	1	4	2	465.331	0
2.043	1	5	3	1778.03	0
2.044	1	1	4	1567.15	0
2.045	1	2	5	3269.84	0
2.081	1	3	1	541.378	0
2.082	1	4	2	522.725	0
2.083	1	5	3	2447.93	0
2.084	1	1	4	2070.98	0
2.085	1	2	5	3652.29	0
2.121	1	3	1	477.665	0
2.122	1	4	2	451.972	0
2.123	1	5	3	25391	0
2.124	1	1	4	1481.52	0
2.125	1	2	5	5958.08	0
2.161	1	3	1	436.206	0
2.162	1	4	2	419.977	0
2.163	1	5	3	8059.9	0
2.164	1	1	4	1817.99	0
2.165	1	2	5	8736.57	0
2.201	1	3	1	384.856	0
2.202	1	4	2	339.526	0
2.203	1	5	3	2832.34	0
2.204	1	1	4	1574.54	0
2.205	1	2	5	10241.4	0
2.241	1	3	1	301.215	0
2.242	1	4	2	342.387	0
2.243	1	5	3	19898.3	0
2.244	1	1	4	2313.73	0
2.245	1	2	5	14515.3	0
2.281	1	3	1	528.089	0
2.282	1	4	2	677.98	0
2.283	1	5	3	15587.7	0
2.284	1	1	4	2571.61	0
2.285	1	2	5	11398.9	0
2.321	1	3	1	732.524	0
2.322	1	4	2	623.985	0
2.323	1	5	3	4648.4	0
2.324	1	1	4	1682.87	0
2.325	1	2	5	2393.22	0
2.361	1	3	1	452.36	0
2.362	1	4	2	424.511	0
2.363	1	5	3	6011.39	0
2.364	1	1	4	1783.36	0
2.365	1	2	5	6563.33	0
2.401	1	3	1	512.428	0
2.402	1	4	2	528.378	0
2.403	1	5	3	6139.79	0
2.404	1	1	4	2601.27	0
2.405	1	2	5	9361.43	0
2.441	1	3	1	400.902	0
2.442	1	4	2	332.52	0
2.443	1	5	3	2578.4	0
2.444	1	1	4	3251.18	0
2.445	1	2	5	3335.52	0
2.481	1	3	1	627.541	0
2.482	1	4	2	1166.79	0
2.483	1	5	3	3422.11	0
2.484	1	1	4	2368.56	0
2.485	1	2	5	3771.89	0
2.521	1	3	1	1067.59	0
2.522	1	4	2	1050.08	0
2.523	1	5	3	4214.48	0
2.524	1	1	4	1342.05	0
2.525	1	2	5	11173.8	0
2.561	1	3	1	905.235	0
2.562	1	4	2	677.645	0
2.563	1	5	3	1382.08	0
2.564	1	1	4	4918.39	0
2.565	1	2	5	8034.38	0
2.601	1	3	1	1170.01	0
2.602	1	4	2	465.523	0
2.603	1	5	3	3844.26	0
2.604	1	1	4	10593.1	0
2.605	1	2	5	14962.8	0
2.641	1	3	1	949.143	0
2.642	1	4	2	278.479	0
2.643	1	5	3	5282.06	0
2.644	1	1	4	4838.43	0
2.645	1	2	5	15955.5	0
2.681	1	3	1	316.021	0
2.682	1	4	2	646.935	0
2.683	1	5	3	1822.62	0
2.684	1	1	4	3300.76	0
2.685	1	2	5	5922.89	0
2.721	1	3	1	461.16	0
2.722	1	4	2	382.426	0
2.723	1	5	3	3958.21	0
2.724	1	1	4	2147.3	0
2.725	1	2	5	8608.66	0
2.761	1	3	1	526.987	0
2.762	1	4	2	678.919	0
2.763	1	5	3	10515.5	0
2.764	1	1	4	4184.7	0
2.765	1	2	5	14055.8	0
2.801	1	3	1	454.964	0
2.802	1	4	2	790.923	0
2.803	1	5	3	25398.1	0
2.804	1	1	4	6104.18	0
2.805	1	2	5	5761.5	0
2.841	1	3	1	422.885	0
2.842	1	4	2	789.206	0
2.843	1	5	3	5980.53	0
2.844	1	1	4	1970.98	0
2.845	1	2	5	4196.8	0
2.881	1	3	1	343.749	0
2.882	1	4	2	1481.51	0
2.883	1	5	3	2691.08	0
2.884	1	1	4	2993.2	0
2.885	1	2	5	9179.08	0
2.921	1	3	1	338.917	0
2.922	1	4	2	673.242	0
2.923	1	5	3	2888.94	0
2.924	1	1	4	6012.27	0
2.925	1	2	5	9338.61	0
2.961	1	3	1	673.708	0
2.962	1	4	2	1576.28	0
2.963	1	5	3	2686.02	0
2.964	1	1	4	5860.15	0
2.965	1	2	5	10937.4	0
3.001	1	3	1	1738.59	0
3.002	1	4	2	304.134	0
3.003	1	5	3	6640.96	0
3.004	1	1	4	3742.35	0
3.005	1	2	5	4936.3	0
3.041	1	3	1	2401.86	0
3.042	1	4	2	459.313	0
3.043	1	5	3	7517.59	0
3.044	1	1	4	3547.44	0
3.045	1	2	5	5534.78	0
3.081	1	3	1	708.367	0
3.082	1	4	2	739.946	0
3.083	1	5	3	1994.64	0
3.084	1	1	4	6771.57	0
3.085	1	2	5	3603.11	0
3.121	1	3	1	1506.71	0
3.122	1	4	2	492.777	0
3.123	1	5	3	11530.8	0
3.124	1	1	4	4969.9	0
3.125	1	2	5	2071.66	0
3.161	1	3	1	1468.5	0
3.162	1	4	2	481.515	0
3.163	1	5	3	13700.7	0
3.164	1	1	4	4448.85	0
3.165	1	2	5	3234.71	0
3.201	1	3	1	558.467	0
3.202	1	4	2	449.406	0
3.203	1	5	3	4604.42	0
3.204	1	1	4	4531.8	0
3.205	1	2	5	3610.91	0
3.241	1	3	1	536.238	0
3.242	1	4	2	475.719	0
3.243	1	5	3	5017.96	0
3.244	1	1	4	2702.17	0
3.245	1	2	5	5789.43	0
3.281	1	3	1	137.402	0
3.282	1	4	2	1734.5	0
3.283	1	5	3	3682.56	0
3.284	1	1	4	1369.9	0
3.285	1	2	5	8654.64	0
3.321	1	3	1	1574.38	0
3.322	1	4	2	1896.04	0
3.323	1	5	3	11497.1	0
3.324	1	1	4	1574.35	0
3.325	1	2	5	10103.9	0
3.361	1	3	1	1498.08	0
3.362	1	4	2	719.897	0
3.363	1	5	3	9777.89	0
3.364	1	1	4	1694.02	0
3.365	1	2	5	14337.8	0
3.401	1	3	1	107.629	0
3.402	1	4	2	832.689	0
3.403	1	5	3	5859.93	0
3.404	1	1	4	2177.19	0
3.405	1	2	5	11873.5	0
3.441	1	3	1	1203.65	0
3.442	1	4	2	541.765	0
3.443	1	5	3	7771.47	0
3.444	1	1	4	3917.79	0
3.445	1	2	5	2583.07	0
3.481	1	3	1	1356.61	0
3.482	1	4	2	347.918	0
3.483	1	5	3	4920.3	0
3.484	1	1	4	2892.03	0
3.485	1	2	5	6167.93	0
3.521	1	3	1	588.607	0
3.522	1	4	2	1030.62	0
3.523	1	5	3	2186.68	0
3.524	1	1	4	1203.99	0
3.525	1	2	5	6923.52	0
3.561	1	3	1	1931.03	0
3.562	1	4	2	1228.44	0
3.563	1	5	3	2254.55	0
3.564	1	1	4	1963.03	0
3.565	1	2	5	3107.65	0
3.601	1	3	1	947.774	0
3.602	1	4	2	1000.51	0
3.603	1	5	3	1835.87	0
3.604	1	1	4	3322.33	0
3.605	1	2	5	3960.09	0
3.641	1	3	1	604.363	0
3.642	1	4	2	884.859	0
3.643	1	5	3	3010.22	0
3.644	1	1	4	1768.17	0
3.645	1	2	5	4498.72	0
3.681	1	3	1	1463.51	0
3.682	1	4	2	1264.6	0
3.683	1	5	3	12508	0
3.684	1	1	4	2825.32	0
3.685	1	2	5	4499.82	0
3.721	1	3	1	594.054	0
3.722	1	4	2	1103.39	0
3.723	1	5	3	8270.81	0
3.724	1	1	4	3419.68	0
3.725	1	2	5	3397.83	0
3.761	1	3	1	888.731	0
3.762	1	4	2	642.507	0
3.763	1	5	3	1679.07	0
3.764	1	1	4	4093.51	0
3.765	1	2	5	3939.69	0
3.801	1	3	1	298	0
3.802	1	4	2	762.862	0
3.803	1	5	3	2673.72	0
3.804	1	1	4	2737.65	0
3.805	1	2	5	5316.48	0
3.841	1	3	1	1205.05	0
3.842	1	4	2	1460.52	0
3.843	1	5	3	1424.47	0
3.844	1	1	4	2965.88	0
3.845	1	2	5	5628.62	0
3.881	1	3	1	2466.39	0
3.882	1	4	2	1090.19	0
3.883	1	5	3	1930.56	0
3.884	1	1	4	6630.06	0
3.885	1	2	5	5021.24	0
3.921	1	3	1	1101.94	0
3.922	1	4	2	430.804	0
3.923	1	5	3	4729.68	0
3.924	1	1	4	3696.62	0
3.925	1	2	5	3691.82	0
3.961	1	3	1	772.421	0
3.962	1	4	2	954.502	0
3.963	1	5	3	2778.33	0
3.964	1	1	4	2422.78	0
3.965	1	2	5	7501.38	0
4.001	1	3	1	1140.84	0
4.002	1	4	2	631.394	0
4.003	1	5	3	3979.05	0
4.004	1	1	4	1828.25	0
4.005	1	2	5	6046.64	0
4.041	1	3	1	921.123	0
4.042	1	4	2	1321.43	0
4.043	1	5	3	693.47	0
4.044	1	1	4	1527.79	0
4.045	1	2	5	14956	0
4.081	1	3	1	1736.91	0
4.082	1	4	2	1063.11	0
4.083	1	5	3	3272.03	0
4.084	1	1	4	1363.51	0
4.085	1	2	5	22534.1	0
4.121	1	3	1	1629.31	0
4.122	1	4	2	857.42	0
4.123	1	5	3	2891.47	0
4.124	1	1	4	2703.72	0
4.125	1	2	5	6848.83	0
4.161	1	3	1	571.508	0
4.162	1	4	2	2547.82	0
4.163	1	5	3	749.344	0
4.164	1	1	4	2878.95	0
4.165	1	2	5	13179.5	0
4.201	1	3	1	1074.13	0
4.202	1	4	2	1407.75	0
4.203	1	5	3	6454.32	0
4.204	1	1	4	1805.9	0
4.205	1	2	5	13992.2	0
4.241	1	3	1	1483	0
4.242	1	4	2	855.692	0
4.243	1	5	3	2710.27	0
4.244	1	1	4	2291.23	0
4.245	1	2	5	5179.56	0
4.281	1	3	1	522.505	0
4.282	1	4	2	1834.8	0
4.283	1	5	3	4270.37	0
4.284	1	1	4	1455.19	0
4.285	1	2	5	5098.81	0
4.321	1	3	1	530.709	0
4.322	1	4	2	813.619	0
4.323	1	5	3	29057.8	0
4.324	1	1	4	4095.68	0
4.325	1	2	5	1098.74	0
4.361	1	3	1	1028.85	0
4.362	1	4	2	605.834	0
4.363	1	5	3	13781.6	0
4.364	1	1	4	9070.78	0
4.365	1	2	5	13666.1	0
4.401	1	3	1	1024.65	0
4.402	1	4	2	210.671	0
4.403	1	5	3	11658	0
4.404	1	1	4	5663.89	0
4.405	1	2	5	14459.4	0
4.441	1	3	1	1218.26	0
4.442	1	4	2	725.943	0
4.443	1	5	3	3539.35	0
4.444	1	1	4	2696.68	0
4.445	1	2	5	1066.91	0
4.481	1	3	1	1056.21	0
4.482	1	4	2	1973.7	0
4.483	1	5	3	1043.27	0
4.484	1	1	4	2780.38	0
4.485	1	2	5	10384.4	0
4.521	1	3	1	811.585	0
4.522	1	4	2	555.119	0
4.523	1	5	3	4377.32	0
4.524	1	1	4	2726.45	0
4.525	1	2	5	3269.84	0
4.561	1	3	1	1669.87	0
4.562	1	4	2	1487.72	0
4.563	1	5	3	7372.52	0
4.564	1	1	4	1575.83	0
4.565	1	2	5	3652.29	0
4.601	1	3	1	3654.65	0
4.602	1	4	2	1575.98	0
4.603	1	5	3	8911.72	0
4.604	1	1	4	1666.12	0
4.605	1	2	5	5958.08	0
4.641	1	3	1	1371.97	0
4.642	1	4	2	328.702	0
4.643	1	5	3	4875.49	0
4.644	1	1	4	2470	0
4.645	1	2	5	8736.57	0
4.681	1	3	1	419.435	0
4.682	1	4	2	1400.85	0
4.683	1	5	3	4355.58	0
4.684	1	1	4	929.026	0
4.685	1	2	5	10241.4	0
4.721	1	3	1	1189.43	0
4.722	1	4	2	852.783	0
4.723	1	5	3	4605.37	0
4.724	1	1	4	2690.53	0
4.725	1	2	5	14515.3	0
4.761	1	3	1	283.062	0
4.762	1	4	2	740.757	0
4.763	1	5	3	1296.53	0
4.764	1	1	4	2912.62	0
4.765	1	2	5	11398.9	0
4.801	1	3	1	482.138	0
4.802	1	4	2	587.7	0
4.803	1	5	3	2185.61	0
4.804	1	1	4	1797.97	0
4.805	1	2	5	2393.22	0
4.841	1	3	1	714.123	0
4.842	1	4	2	537.395	0
4.843	1	5	3	9252.01	0
4.844	1	1	4	3154.37	0
4.845	1	2	5	6563.33	0
4.881	1	3	1	868.619	0
4.882	1	4	2	2378.6	0
4.883	1	5	3	22902.7	0
4.884	1	1	4	3533.38	0
4.885	1	2	5	9361.43	0
4.921	1	3	1	994.291	0
4.922	1	4	2	1608.17	0
4.923	1	5	3	8251.02	0
4.924	1	1	4	4073.54	0
4.925	1	2	5	3335.52	0
4.961	1	3	1	554.611	0
4.962	1	4	2	754.861	0
4.963	1	5	3	5764.48	0
