% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
85	1	3	3	0	28	2196	0	1	0
204	1	4	4	0	28	2196	0	1	0
216	1	3	3	0	28	2196	0	1	0
290	1	1	2	0	28	2196	0	1	0
342	1	2	5	0	28	2196	0	1	0
355	1	4	4	0	28	2196	0	1	0
522	1	1	2	0	28	2196	0	1	0
524	1	5	1	0	28	2196	0	1	0
621	1	1	2	0	28	2196	0	1	0
624	1	4	4	0	28	2196	0	1	0
704	1	2	5	0	28	2196	0	1	0
721	1	3	3	0	28	2196	0	1	0
760	1	5	1	0	28	2196	0	1	0
764	1	3	3	0	28	2196	0	1	0
821	1	1	2	0	28	2196	0	1	0
886	1	2	5	0	28	2196	0	1	0
898	1	4	4	0	28	2196	0	1	0
901	1	3	3	0	28	2196	0	1	0
904	1	1	2	0	28	2196	0	1	0
993	1	4	4	0	28	2196	0	1	0
1016	1	3	3	0	28	2196	0	1	0
1056	1	4	4	0	28	2196	0	1	0
1138	1	4	4	0	28	2196	0	1	0
1140	1	5	1	0	28	2196	0	1	0
1199	1	3	3	0	28	2196	0	1	0
1256	1	2	5	0	28	2196	0	1	0
1314	1	5	1	0	28	2196	0	1	0
1351	1	1	2	0	28	2196	0	1	0
1380	1	4	4	0	28	2196	0	1	0
1404	1	2	5	0	28	2196	0	1	0
1472	1	3	3	0	28	2196	0	1	0
1487	1	4	4	0	28	2196	0	1	0
1516	1	2	5	0	28	2196	0	1	0
1523	1	4	4	0	28	2196	0	1	0
1571	1	3	3	0	28	2196	0	1	0
1581	1	5	1	0	28	2196	0	1	0
1644	1	2	5	0	28	2196	0	1	0
1657	1	4	4	0	28	2196	0	1	0
1668	1	1	2	0	28	2196	0	1	0
1711	1	5	1	0	28	2196	0	1	0
1822	1	3	3	0	28	2196	0	1	0
1842	1	1	2	0	28	2196	0	1	0
1857	1	4	4	0	28	2196	0	1	0
1920	1	5	1	0	28	2196	0	1	0
1923	1	1	2	0	28	2196	0	1	0
1925	1	2	5	0	28	2196	0	1	0
1962	1	4	4	0	28	2196	0	1	0
1984	1	3	3	0	28	2196	0	1	0
1994	1	1	2	0	28	2196	0	1	0
