% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	1	4	1	155	1	155	0.00370157	0	0.00370157	0.00370157	155	0	155	155	
0.25	0.5	1	1	1	4	1	155	1	155	0.00375234	0	0.00375234	0.00375234	155	0	155	155	
0.5	0.75	1	1	1	4	1	155	1	155	0.00343305	0	0.00343305	0.00343305	155	0	155	155	
0.75	1	1	1	1	4	1	155	1	155	0.00356926	0	0.00356926	0.00356926	155	0	155	155	
1	1.25	1	1	1	4	1	155	1	155	0.00334138	0	0.00334138	0.00334138	155	0	155	155	
1.25	1.5	1	1	1	4	3	465	3	465	0.0037527	0.000222013	0.00349635	0.00388267	155	0	155	155	
1.5	1.75	1	1	1	4	1	155	1	155	0.00399897	0	0.00399897	0.00399897	155	0	155	155	
2	2.25	1	1	1	4	1	155	1	155	0.00331749	0	0.00331749	0.00331749	155	0	155	155	
2.25	2.5	1	1	1	4	2	310	2	310	0.00388958	8.67281e-05	0.00382825	0.0039509	155	0	155	155	
2.5	2.75	1	1	1	4	2	310	2	310	0.00339659	0.000270487	0.00320533	0.00358785	155	0	155	155	
2.75	3	1	1	1	4	1	155	1	155	0.00328841	0	0.00328841	0.00328841	155	0	155	155	
3	3.25	1	1	1	4	2	310	2	310	0.00355519	5.37373e-05	0.00351719	0.00359319	155	0	155	155	
3.25	3.5	1	1	1	4	2	310	2	310	0.00389963	4.92005e-05	0.00386484	0.00393442	155	0	155	155	
3.5	3.75	1	1	1	4	1	155	1	155	0.00341322	0	0.00341322	0.00341322	155	0	155	155	
3.75	4	1	1	1	4	3	465	3	465	0.00317268	0.000138226	0.00301313	0.00325619	155	0	155	155	
4	4.25	1	1	1	4	1	155	1	155	0.00368757	0	0.00368757	0.00368757	155	0	155	155	
4.25	4.5	1	1	1	4	1	155	1	155	0.00387091	0	0.00387091	0.00387091	155	0	155	155	
4.5	4.75	1	1	1	4	1	155	1	155	0.00324687	0	0.00324687	0.00324687	155	0	155	155	
5	5.25	1	1	1	4	2	310	2	310	0.00334647	0.000315501	0.00312338	0.00356956	155	0	155	155	
5.25	5.5	1	1	1	4	1	155	1	155	0.00313944	0	0.00313944	0.00313944	155	0	155	155	
5.5	5.75	1	1	1	4	1	155	1	155	0.00393901	0	0.00393901	0.00393901	155	0	155	155	
6	6.25	1	1	1	4	1	155	1	155	0.00310509	0	0.00310509	0.00310509	155	0	155	155	
6.25	6.5	1	1	1	4	1	155	1	155	0.00315937	0	0.00315937	0.00315937	155	0	155	155	
6.5	6.75	1	1	1	4	1	155	1	155	0.00372678	0	0.00372678	0.00372678	155	0	155	155	
6.75	7	1	1	1	4	2	310	1	155	0.00311092	0	0.00311092	0.00311092	155	0	155	155	
7	7.25	1	1	1	4	0	0	1	155	0.00339065	0	0.00339065	0.00339065	155	0	155	155	
7.25	7.5	1	1	1	4	2	310	2	310	0.00342699	0.00053852	0.0030462	0.00380779	155	0	155	155	
7.5	7.75	1	1	1	4	1	155	1	155	0.00388982	0	0.00388982	0.00388982	155	0	155	155	
7.75	8	1	1	1	4	3	465	3	465	0.00364308	0.000306695	0.0032911	0.00385289	155	0	155	155	
8.25	8.5	1	1	1	4	2	310	2	310	0.00346479	5.26851e-05	0.00342753	0.00350204	155	0	155	155	
8.5	8.75	1	1	1	4	1	155	1	155	0.00316109	0	0.00316109	0.00316109	155	0	155	155	
8.75	9	1	1	1	4	1	155	1	155	0.00335154	0	0.00335154	0.00335154	155	0	155	155	
9.25	9.5	1	1	1	4	2	310	2	310	0.00357835	0.000467823	0.00324755	0.00390915	155	0	155	155	
9.5	9.75	1	1	1	4	2	310	2	310	0.00337654	0.000157751	0.00326499	0.00348808	155	0	155	155	
9.75	10	1	1	1	4	1	155	1	155	0.00302985	0	0.00302985	0.00302985	155	0	155	155	
10	10.25	1	1	1	4	2	310	2	310	0.00375832	0.000144893	0.00365587	0.00386078	155	0	155	155	
10.5	10.75	1	1	1	4	1	155	1	155	0.00390441	0	0.00390441	0.00390441	155	0	155	155	
10.75	11	1	1	1	4	1	155	1	155	0.00375284	0	0.00375284	0.00375284	155	0	155	155	
11	11.25	1	1	1	4	3	465	3	465	0.00373705	0.000196451	0.0036026	0.0039625	155	0	155	155	
11.25	11.5	1	1	1	4	1	155	1	155	0.00366567	0	0.00366567	0.00366567	155	0	155	155	
11.5	11.75	1	1	1	4	3	465	3	465	0.00343402	0.000131171	0.0032911	0.00354892	155	0	155	155	
11.75	12	1	1	1	4	1	155	1	155	0.00327861	0	0.00327861	0.00327861	155	0	155	155	
12.25	12.5	1	1	1	4	2	310	2	310	0.00353649	0.000428036	0.00323382	0.00383915	155	0	155	155	
12.5	12.75	1	1	1	4	1	155	1	155	0.00377025	0	0.00377025	0.00377025	155	0	155	155	
12.75	13	1	1	1	4	2	310	2	310	0.0034742	0.00044695	0.00315816	0.00379024	155	0	155	155	
13	13.25	1	1	1	4	1	155	1	155	0.00353042	0	0.00353042	0.00353042	155	0	155	155	
13.25	13.5	1	1	1	4	1	155	1	155	0.00316064	0	0.00316064	0.00316064	155	0	155	155	
13.75	14	1	1	1	4	2	310	2	310	0.00351626	0.000484505	0.00317366	0.00385885	155	0	155	155	
14	14.25	1	1	1	4	2	310	2	310	0.00370398	0.000291641	0.00349776	0.0039102	155	0	155	155	
14.25	14.5	1	1	1	4	1	155	1	155	0.0031599	0	0.0031599	0.0031599	155	0	155	155	
14.5	14.75	1	1	1	4	1	155	1	155	0.0038872	0	0.0038872	0.0038872	155	0	155	155	
14.75	15	1	1	1	4	2	310	2	310	0.00383666	4.0851e-05	0.00380777	0.00386555	155	0	155	155	
15.25	15.5	1	1	1	4	1	155	1	155	0.00392029	0	0.00392029	0.00392029	155	0	155	155	
15.5	15.75	1	1	1	4	1	155	1	155	0.00313274	0	0.00313274	0.00313274	155	0	155	155	
15.75	16	1	1	1	4	3	465	3	465	0.00347493	0.000277189	0.00328218	0.0037926	155	0	155	155	
16.25	16.5	1	1	1	4	1	155	1	155	0.00343886	0	0.00343886	0.00343886	155	0	155	155	
16.5	16.75	1	1	1	4	1	155	1	155	0.00389521	0	0.00389521	0.00389521	155	0	155	155	
17	17.25	1	1	1	4	1	155	1	155	0.00333034	0	0.00333034	0.00333034	155	0	155	155	
17.5	17.75	1	1	1	4	1	155	1	155	0.00363018	0	0.00363018	0.00363018	155	0	155	155	
17.75	18	1	1	1	4	1	155	1	155	0.00301573	0	0.00301573	0.00301573	155	0	155	155	
18.25	18.5	1	1	1	4	1	155	1	155	0.00359712	0	0.00359712	0.00359712	155	0	155	155	
