% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
216	1	1	1	0	28	2196	0	1	0
405	1	1	1	0	28	2196	0	1	0
702	1	1	1	0	28	2196	0	1	0
964	1	1	1	0	28	2196	0	1	0
1077	1	1	1	0	28	2196	0	1	0
1261	1	1	1	0	28	2196	0	1	0
1323	1	1	1	0	28	2196	0	1	0
1479	1	1	1	0	28	2196	0	1	0
1727	1	1	1	0	28	2196	0	1	0
2205	1	1	1	0	28	2196	0	1	0
2342	1	1	1	0	28	2196	0	1	0
2469	1	1	1	0	28	2196	0	1	0
2589	1	1	1	0	28	2196	0	1	0
2669	1	1	1	0	28	2196	0	1	0
2824	1	1	1	0	28	2196	0	1	0
3018	1	1	1	0	28	2196	0	1	0
3218	1	1	1	0	28	2196	0	1	0
3305	1	1	1	0	28	2196	0	1	0
3457	1	1	1	0	28	2196	0	1	0
3593	1	1	1	0	28	2196	0	1	0
3797	1	1	1	0	28	2196	0	1	0
3917	1	1	1	0	28	2196	0	1	0
3962	1	1	1	0	28	2196	0	1	0
4061	1	1	1	0	28	2196	0	1	0
4386	1	1	1	0	28	2196	0	1	0
4628	1	1	1	0	28	2196	0	1	0
5059	1	1	1	0	28	2196	0	1	0
5153	1	1	1	0	28	2196	0	1	0
5343	1	1	1	0	28	2196	0	1	0
5532	1	1	1	0	28	2196	0	1	0
6087	1	1	1	0	28	2196	0	1	0
6429	1	1	1	0	28	2196	0	1	0
6663	1	1	1	0	28	2196	0	1	0
6803	1	1	1	0	28	2196	0	1	0
7002	1	1	1	0	28	2196	0	1	0
7356	1	1	1	0	28	2196	0	1	0
7482	1	1	1	0	28	2196	0	1	0
7749	1	1	1	0	28	2196	0	1	0
7834	1	1	1	0	28	2196	0	1	0
7848	1	1	1	0	28	2196	0	1	0
7952	1	1	1	0	28	2196	0	1	0
8363	1	1	1	0	28	2196	0	1	0
8489	1	1	1	0	28	2196	0	1	0
8521	1	1	1	0	28	2196	0	1	0
8859	1	1	1	0	28	2196	0	1	0
9361	1	1	1	0	28	2196	0	1	0
9430	1	1	1	0	28	2196	0	1	0
9575	1	1	1	0	28	2196	0	1	0
9643	1	1	1	0	28	2196	0	1	0
9834	1	1	1	0	28	2196	0	1	0
10055	1	1	1	0	28	2196	0	1	0
10171	1	1	1	0	28	2196	0	1	0
10624	1	1	1	0	28	2196	0	1	0
10812	1	1	1	0	28	2196	0	1	0
11146	1	1	1	0	28	2196	0	1	0
11203	1	1	1	0	28	2196	0	1	0
11226	1	1	1	0	28	2196	0	1	0
11362	1	1	1	0	28	2196	0	1	0
11554	1	1	1	0	28	2196	0	1	0
11587	1	1	1	0	28	2196	0	1	0
11737	1	1	1	0	28	2196	0	1	0
11896	1	1	1	0	28	2196	0	1	0
12318	1	1	1	0	28	2196	0	1	0
12495	1	1	1	0	28	2196	0	1	0
12694	1	1	1	0	28	2196	0	1	0
12814	1	1	1	0	28	2196	0	1	0
12919	1	1	1	0	28	2196	0	1	0
13160	1	1	1	0	28	2196	0	1	0
13321	1	1	1	0	28	2196	0	1	0
13760	1	1	1	0	28	2196	0	1	0
13801	1	1	1	0	28	2196	0	1	0
14070	1	1	1	0	28	2196	0	1	0
14148	1	1	1	0	28	2196	0	1	0
14313	1	1	1	0	28	2196	0	1	0
14532	1	1	1	0	28	2196	0	1	0
14772	1	1	1	0	28	2196	0	1	0
14965	1	1	1	0	28	2196	0	1	0
15299	1	1	1	0	28	2196	0	1	0
15588	1	1	1	0	28	2196	0	1	0
15792	1	1	1	0	28	2196	0	1	0
15850	1	1	1	0	28	2196	0	1	0
15952	1	1	1	0	28	2196	0	1	0
16461	1	1	1	0	28	2196	0	1	0
16711	1	1	1	0	28	2196	0	1	0
17022	1	1	1	0	28	2196	0	1	0
17724	1	1	1	0	28	2196	0	1	0
17933	1	1	1	0	28	2196	0	1	0
18327	1	1	1	0	28	2196	0	1	0
18558	1	1	1	0	28	2196	0	1	0
18979	1	1	1	0	28	2196	0	1	0
19074	1	1	1	0	28	2196	0	1	0
19553	1	1	1	0	28	2196	0	1	0
19728	1	1	1	0	28	2196	0	1	0
19796	1	1	1	0	28	2196	0	1	0
19916	1	1	1	0	28	2196	0	1	0
20032	1	1	1	0	28	2196	0	1	0
20346	1	1	1	0	28	2196	0	1	0
20708	1	1	1	0	28	2196	0	1	0
20894	1	1	1	0	28	2196	0	1	0
21002	1	1	1	0	28	2196	0	1	0
21168	1	1	1	0	28	2196	0	1	0
22010	1	1	1	0	28	2196	0	1	0
22297	1	1	1	0	28	2196	0	1	0
22764	1	1	1	0	28	2196	0	1	0
22943	1	1	1	0	28	2196	0	1	0
23308	1	1	1	0	28	2196	0	1	0
23875	1	1	1	0	28	2196	0	1	0
24240	1	1	1	0	28	2196	0	1	0
24518	1	1	1	0	28	2196	0	1	0
24711	1	1	1	0	28	2196	0	1	0
24809	1	1	1	0	28	2196	0	1	0
25448	1	1	1	0	28	2196	0	1	0
25512	1	1	1	0	28	2196	0	1	0
25618	1	1	1	0	28	2196	0	1	0
25786	1	1	1	0	28	2196	0	1	0
25849	1	1	1	0	28	2196	0	1	0
26036	1	1	1	0	28	2196	0	1	0
26254	1	1	1	0	28	2196	0	1	0
26568	1	1	1	0	28	2196	0	1	0
26692	1	1	1	0	28	2196	0	1	0
26780	1	1	1	0	28	2196	0	1	0
26916	1	1	1	0	28	2196	0	1	0
27416	1	1	1	0	28	2196	0	1	0
27536	1	1	1	0	28	2196	0	1	0
27581	1	1	1	0	28	2196	0	1	0
27925	1	1	1	0	28	2196	0	1	0
27973	1	1	1	0	28	2196	0	1	0
