% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
26	1	1	1	0	0	0	81	0	1	1	0
27	1	1	1	0	0	0	81	0	1	1	0
29	1	1	1	0	0	28	2196	0	1	1	0
32	1	1	1	0	0	28	2196	0	1	1	0
36	1	1	1	0	0	28	2196	0	1	1	0
41	1	1	1	0	0	28	2196	0	1	1	0
44	1	1	1	0	0	28	2196	0	1	1	0
49	1	1	1	0	0	28	2196	0	1	1	0
53	1	1	1	0	0	28	2196	0	1	1	0
56	1	1	1	0	0	28	2196	0	1	1	0
60	1	1	1	0	0	28	2196	0	1	1	0
64	1	1	1	0	0	28	2196	0	1	1	0
69	1	1	1	0	0	28	2196	0	1	1	0
78	1	1	1	0	0	28	2196	0	1	1	0
80	1	1	1	0	0	28	2196	0	1	1	0
83	1	1	1	0	0	28	2196	0	1	1	0
86	1	1	1	0	0	28	2196	0	1	1	0
90	1	1	1	0	0	28	2196	0	1	1	0
93	1	1	1	0	0	28	2196	0	1	1	0
101	1	1	1	0	0	28	2196	0	1	1	0
109	1	1	1	0	0	28	2196	0	1	1	0
117	1	1	1	0	0	28	2196	0	1	1	0
120	1	1	1	0	0	28	2196	0	1	1	0
123	1	1	1	0	0	28	2196	0	1	1	0
129	1	1	1	0	0	28	2196	0	1	1	0
132	1	1	1	0	0	28	2196	0	1	1	0
136	1	1	1	0	0	28	2196	0	1	1	0
139	1	1	1	0	0	28	2196	0	1	1	0
144	1	1	1	0	0	28	2196	0	1	1	0
149	1	1	1	0	0	28	2196	0	1	1	0
152	1	1	1	0	0	28	2196	0	1	1	0
156	1	1	1	0	0	28	2196	0	1	1	0
159	1	1	1	0	0	28	2196	0	1	1	0
162	1	1	1	0	0	28	2196	0	1	1	0
165	1	1	1	0	0	28	2196	0	1	1	0
168	1	1	1	0	0	28	2196	0	1	1	0
173	1	1	1	0	0	28	2196	0	1	1	0
176	1	1	1	0	0	28	2196	0	1	1	0
180	1	1	1	0	0	28	2196	0	1	1	0
184	1	1	1	0	0	28	2196	0	1	1	0
190	1	1	1	0	0	28	2196	0	1	1	0
193	1	1	1	0	0	26	1836	0	1	1	0
199	1	1	1	0	0	28	2196	0	1	1	0
203	1	1	1	0	0	28	2196	0	1	1	0
206	1	1	1	0	0	28	2196	0	1	1	0
209	1	1	1	0	0	28	2196	0	1	1	0
212	1	1	1	0	0	28	2196	0	1	1	0
214	1	1	1	0	0	28	2196	0	1	1	0
220	1	1	1	0	0	28	2196	0	1	1	0
226	1	1	1	0	0	28	2196	0	1	1	0
230	1	1	1	0	0	28	2196	0	1	1	0
234	1	1	1	0	0	28	2196	0	1	1	0
236	1	1	1	0	0	28	2196	0	1	1	0
242	1	1	1	0	0	28	2196	0	1	1	0
245	1	1	1	0	0	28	2196	0	1	1	0
248	1	1	1	0	0	28	2196	0	1	1	0
251	1	1	1	0	0	28	2196	0	1	1	0
256	1	1	1	0	0	28	2196	0	1	1	0
260	1	1	1	0	0	28	2196	0	1	1	0
262	1	1	1	0	0	28	2196	0	1	1	0
266	1	1	1	0	0	28	2196	0	1	1	0
269	1	1	1	0	0	28	2196	0	1	1	0
272	1	1	1	0	0	28	2196	0	1	1	0
275	1	1	1	0	0	28	2196	0	1	1	0
278	1	1	1	0	0	28	2196	0	1	1	0
282	1	1	1	0	0	28	2196	0	1	1	0
285	1	1	1	0	0	28	2196	0	1	1	0
288	1	1	1	0	0	28	2196	0	1	1	0
291	1	1	1	0	0	28	2196	0	1	1	0
294	1	1	1	0	0	28	2196	0	1	1	0
297	1	1	1	0	0	28	2196	0	1	1	0
304	1	1	1	0	0	28	2196	0	1	1	0
307	1	1	1	0	0	28	2196	0	1	1	0
310	1	1	1	0	0	28	2196	0	1	1	0
313	1	1	1	0	0	28	2196	0	1	1	0
320	1	1	1	0	0	28	2196	0	1	1	0
323	1	1	1	0	0	28	2196	0	1	1	0
331	1	1	1	0	0	28	2196	0	1	1	0
333	1	1	1	0	0	28	2196	0	1	1	0
338	1	1	1	0	0	28	2196	0	1	1	0
340	1	1	1	0	0	28	2196	0	1	1	0
346	1	1	1	0	0	28	2196	0	1	1	0
352	1	1	1	0	0	28	2196	0	1	1	0
356	1	1	1	0	0	28	2196	0	1	1	0
361	1	1	1	0	0	28	2196	0	1	1	0
365	1	1	1	0	0	28	2196	0	1	1	0
369	1	1	1	0	0	28	2196	0	1	1	0
372	1	1	1	0	0	28	2196	0	1	1	0
376	1	1	1	0	0	28	2196	0	1	1	0
379	1	1	1	0	0	28	2196	0	1	1	0
383	1	1	1	0	0	24	1620	0	1	1	0
389	1	1	1	0	0	28	2196	0	1	1	0
395	1	1	1	0	0	28	2196	0	1	1	0
398	1	1	1	0	0	28	2196	0	1	1	0
400	1	1	1	0	0	28	2196	0	1	1	0
406	1	1	1	0	0	28	2196	0	1	1	0
409	1	1	1	0	0	28	2196	0	1	1	0
413	1	1	1	0	0	28	2196	0	1	1	0
417	1	1	1	0	0	28	2196	0	1	1	0
419	1	1	1	0	0	28	2196	0	1	1	0
425	1	1	1	0	0	28	2196	0	1	1	0
428	1	1	1	0	0	28	2196	0	1	1	0
431	1	1	1	0	0	28	2196	0	1	1	0
434	1	1	1	0	0	28	2196	0	1	1	0
437	1	1	1	0	0	28	2196	0	1	1	0
440	1	1	1	0	0	28	2196	0	1	1	0
445	1	1	1	0	0	28	2196	0	1	1	0
449	1	1	1	0	0	28	2196	0	1	1	0
452	1	1	1	0	0	28	2196	0	1	1	0
455	1	1	1	0	0	28	2196	0	1	1	0
458	1	1	1	0	0	28	2196	0	1	1	0
461	1	1	1	0	0	28	2196	0	1	1	0
466	1	1	1	0	0	28	2196	0	1	1	0
471	1	1	1	0	0	28	2196	0	1	1	0
474	1	1	1	0	0	28	2196	0	1	1	0
481	1	1	1	0	0	28	2196	0	1	1	0
483	1	1	1	0	0	28	2196	0	1	1	0
487	1	1	1	0	0	28	2196	0	1	1	0
