% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
142	1	10	13	0	28	2196	0	1	0
164	1	5	2	0	28	2196	0	1	0
165	1	2	16	0	28	2196	0	1	0
179	1	4	14	0	28	2196	0	1	0
198	1	5	2	0	28	2196	0	1	0
238	1	5	2	0	28	2196	0	1	0
239	1	3	11	0	28	2196	0	1	0
247	1	9	15	0	28	2196	0	1	0
280	1	10	13	0	28	2196	0	1	0
299	1	3	11	0	28	2196	0	1	0
320	1	4	14	0	28	2196	0	1	0
331	1	1	3	0	28	2196	0	1	0
356	1	4	14	0	28	2196	0	1	0
365	1	8	1	0	28	2196	0	1	0
380	1	3	11	0	28	2196	0	1	0
441	1	5	2	0	28	2196	0	1	0
458	1	4	14	0	28	2196	0	1	0
507	1	1	3	0	28	2196	0	1	0
537	1	6	12	0	28	2196	0	1	0
553	1	10	13	0	28	2196	0	1	0
592	1	9	15	0	28	2196	0	1	0
593	1	1	3	0	28	2196	0	1	0
614	1	4	14	0	28	2196	0	1	0
640	1	5	2	0	28	2196	0	1	0
641	1	2	16	0	28	2196	0	1	0
660	1	5	2	0	28	2196	0	1	0
668	1	7	4	0	28	2196	0	1	0
673	1	1	3	0	28	2196	0	1	0
677	1	8	1	0	28	2196	0	1	0
680	1	6	12	0	28	2196	0	1	0
714	1	2	16	0	28	2196	0	1	0
720	1	9	15	0	28	2196	0	1	0
750	1	3	11	0	28	2196	0	1	0
758	1	5	2	0	28	2196	0	1	0
760	1	9	15	0	28	2196	0	1	0
805	1	1	3	0	28	2196	0	1	0
809	1	9	15	0	28	2196	0	1	0
866	1	5	2	0	28	2196	0	1	0
894	1	4	14	0	28	2196	0	1	0
905	1	1	3	0	28	2196	0	1	0
951	1	10	13	0	28	2196	0	1	0
989	1	6	12	0	28	2196	0	1	0
994	1	3	11	0	28	2196	0	1	0
1019	1	5	2	0	28	2196	0	1	0
1020	1	6	12	0	28	2196	0	1	0
1059	1	3	11	0	28	2196	0	1	0
1060	1	6	12	0	28	2196	0	1	0
1064	1	1	3	0	28	2196	0	1	0
1092	1	4	14	0	28	2196	0	1	0
1108	1	9	15	0	28	2196	0	1	0
1123	1	2	16	0	28	2196	0	1	0
1124	1	8	1	0	28	2196	0	1	0
1138	1	5	2	0	28	2196	0	1	0
1175	1	3	11	0	28	2196	0	1	0
1207	1	6	12	0	28	2196	0	1	0
1214	1	2	16	0	28	2196	0	1	0
1218	1	5	2	0	28	2196	0	1	0
1269	1	3	11	0	28	2196	0	1	0
1279	1	1	3	0	28	2196	0	1	0
1339	1	4	14	0	28	2196	0	1	0
1343	1	3	11	0	28	2196	0	1	0
1360	1	8	1	0	28	2196	0	1	0
1387	1	1	3	0	28	2196	0	1	0
1390	1	5	2	0	28	2196	0	1	0
1412	1	6	12	0	28	2196	0	1	0
1418	1	3	11	0	28	2196	0	1	0
1442	1	7	4	0	28	2196	0	1	0
1447	1	1	3	0	28	2196	0	1	0
1455	1	10	13	0	28	2196	0	1	0
1462	1	4	14	0	28	2196	0	1	0
1481	1	8	1	0	28	2196	0	1	0
1495	1	8	1	0	28	2196	0	1	0
1516	1	4	14	0	28	2196	0	1	0
1517	1	9	15	0	28	2196	0	1	0
1522	1	6	12	0	28	2196	0	1	0
1551	1	5	2	0	28	2196	0	1	0
1555	1	10	13	0	28	2196	0	1	0
1583	1	6	12	0	28	2196	0	1	0
1605	1	1	3	0	28	2196	0	1	0
1638	1	1	3	0	28	2196	0	1	0
1716	1	2	16	0	28	2196	0	1	0
1737	1	7	4	0	28	2196	0	1	0
1754	1	4	14	0	28	2196	0	1	0
1755	1	5	2	0	28	2196	0	1	0
1811	1	3	11	0	28	2196	0	1	0
1825	1	9	15	0	28	2196	0	1	0
1827	1	6	12	0	28	2196	0	1	0
1828	1	7	4	0	28	2196	0	1	0
1872	1	8	1	0	28	2196	0	1	0
1873	1	4	14	0	28	2196	0	1	0
1913	1	2	16	0	28	2196	0	1	0
1941	1	6	12	0	28	2196	0	1	0
1949	1	9	15	0	28	2196	0	1	0
1965	1	3	11	0	28	2196	0	1	0
1968	1	1	3	0	28	2196	0	1	0
1982	1	7	4	0	28	2196	0	1	0
2005	1	2	16	0	28	2196	0	1	0
2015	1	9	15	0	28	2196	0	1	0
2024	1	1	3	0	28	2196	0	1	0
2037	1	1	3	0	28	2196	0	1	0
2050	1	6	12	0	28	2196	0	1	0
2074	1	4	14	0	28	2196	0	1	0
2075	1	1	3	0	28	2196	0	1	0
2098	1	8	1	0	28	2196	0	1	0
2117	1	9	15	0	28	2196	0	1	0
2165	1	9	15	0	28	2196	0	1	0
2205	1	6	12	0	28	2196	0	1	0
2207	1	10	13	0	28	2196	0	1	0
2237	1	7	4	0	28	2196	0	1	0
2246	1	1	3	0	28	2196	0	1	0
2252	1	2	16	0	28	2196	0	1	0
2266	1	9	15	0	28	2196	0	1	0
2270	1	10	13	0	28	2196	0	1	0
2287	1	4	14	0	28	2196	0	1	0
2288	1	10	13	0	28	2196	0	1	0
2294	1	3	11	0	28	2196	0	1	0
2347	1	8	1	0	28	2196	0	1	0
2350	1	9	15	0	28	2196	0	1	0
2373	1	6	12	0	28	2196	0	1	0
2404	1	7	4	0	28	2196	0	1	0
2445	1	9	15	0	28	2196	0	1	0
2471	1	1	3	0	28	2196	0	1	0
2480	1	3	11	0	28	2196	0	1	0
2503	1	2	16	0	28	2196	0	1	0
2532	1	5	2	0	28	2196	0	1	0
2573	1	9	15	0	28	2196	0	1	0
2581	1	4	14	0	28	2196	0	1	0
2595	1	3	11	0	28	2196	0	1	0
2599	1	5	2	0	28	2196	0	1	0
2612	1	1	3	0	28	2196	0	1	0
2619	1	4	14	0	28	2196	0	1	0
2669	1	4	14	0	28	2196	0	1	0
2672	1	7	4	0	28	2196	0	1	0
2699	1	3	11	0	28	2196	0	1	0
2716	1	10	13	0	28	2196	0	1	0
2734	1	7	4	0	28	2196	0	1	0
2758	1	8	1	0	28	2196	0	1	0
2763	1	6	12	0	28	2196	0	1	0
2795	1	3	11	0	28	2196	0	1	0
2823	1	1	3	0	28	2196	0	1	0
2832	1	2	16	0	28	2196	0	1	0
2838	1	4	14	0	28	2196	0	1	0
2871	1	8	1	0	28	2196	0	1	0
2883	1	5	2	0	28	2196	0	1	0
2915	1	9	15	0	28	2196	0	1	0
2919	1	4	14	0	28	2196	0	1	0
2930	1	6	12	0	28	2196	0	1	0
2936	1	2	16	0	28	2196	0	1	0
2977	1	1	3	0	28	2196	0	1	0
2979	1	3	11	0	28	2196	0	1	0
3039	1	6	12	0	28	2196	0	1	0
3043	1	5	2	0	28	2196	0	1	0
3051	1	7	4	0	28	2196	0	1	0
3095	1	10	13	0	28	2196	0	1	0
3097	1	6	12	0	28	2196	0	1	0
3099	1	9	15	0	28	2196	0	1	0
3153	1	3	11	0	28	2196	0	1	0
3159	1	7	4	0	28	2196	0	1	0
3227	1	5	2	0	28	2196	0	1	0
3231	1	6	12	0	28	2196	0	1	0
3253	1	8	1	0	28	2196	0	1	0
3283	1	3	11	0	28	2196	0	1	0
3304	1	1	3	0	28	2196	0	1	0
3325	1	7	4	0	28	2196	0	1	0
3342	1	6	12	0	28	2196	0	1	0
3367	1	9	15	0	28	2196	0	1	0
3370	1	4	14	0	28	2196	0	1	0
3414	1	1	3	0	28	2196	0	1	0
3427	1	8	1	0	28	2196	0	1	0
3454	1	7	4	0	28	2196	0	1	0
3467	1	6	12	0	28	2196	0	1	0
3485	1	10	13	0	28	2196	0	1	0
3495	1	7	4	0	28	2196	0	1	0
3526	1	4	14	0	28	2196	0	1	0
3527	1	9	15	0	28	2196	0	1	0
3539	1	5	2	0	28	2196	0	1	0
3607	1	6	12	0	28	2196	0	1	0
3608	1	7	4	0	28	2196	0	1	0
3627	1	8	1	0	28	2196	0	1	0
3648	1	2	16	0	28	2196	0	1	0
3667	1	9	15	0	28	2196	0	1	0
3672	1	8	1	0	28	2196	0	1	0
3731	1	4	14	0	28	2196	0	1	0
3755	1	3	11	0	28	2196	0	1	0
3771	1	1	3	0	28	2196	0	1	0
3783	1	6	12	0	28	2196	0	1	0
3788	1	8	1	0	28	2196	0	1	0
3831	1	10	13	0	28	2196	0	1	0
3863	1	2	16	0	28	2196	0	1	0
3869	1	2	16	0	28	2196	0	1	0
3885	1	7	4	0	28	2196	0	1	0
3889	1	5	2	0	28	2196	0	1	0
3923	1	4	14	0	28	2196	0	1	0
3932	1	3	11	0	28	2196	0	1	0
3934	1	9	15	0	28	2196	0	1	0
3935	1	10	13	0	28	2196	0	1	0
3941	1	6	12	0	28	2196	0	1	0
3984	1	3	11	0	28	2196	0	1	0
4015	1	7	4	0	28	2196	0	1	0
4034	1	10	13	0	28	2196	0	1	0
4037	1	4	14	0	28	2196	0	1	0
4081	1	9	15	0	28	2196	0	1	0
4125	1	6	12	0	28	2196	0	1	0
4139	1	1	3	0	28	2196	0	1	0
4143	1	5	2	0	28	2196	0	1	0
4155	1	9	15	0	28	2196	0	1	0
4158	1	2	16	0	28	2196	0	1	0
4169	1	3	11	0	28	2196	0	1	0
4237	1	2	16	0	28	2196	0	1	0
4255	1	4	14	0	28	2196	0	1	0
4259	1	8	1	0	28	2196	0	1	0
4316	1	8	1	0	28	2196	0	1	0
4327	1	10	13	0	28	2196	0	1	0
4360	1	4	14	0	28	2196	0	1	0
4365	1	5	2	0	28	2196	0	1	0
4384	1	7	4	0	28	2196	0	1	0
4422	1	10	13	0	28	2196	0	1	0
4427	1	3	11	0	28	2196	0	1	0
4441	1	4	14	0	28	2196	0	1	0
4458	1	2	16	0	28	2196	0	1	0
4489	1	1	3	0	28	2196	0	1	0
4511	1	5	2	0	28	2196	0	1	0
4518	1	2	16	0	28	2196	0	1	0
4524	1	8	1	0	28	2196	0	1	0
4578	1	10	13	0	28	2196	0	1	0
4596	1	9	15	0	28	2196	0	1	0
4605	1	5	2	0	28	2196	0	1	0
4626	1	10	13	0	28	2196	0	1	0
4651	1	10	13	0	28	2196	0	1	0
4692	1	8	1	0	28	2196	0	1	0
4719	1	10	13	0	28	2196	0	1	0
4748	1	9	15	0	28	2196	0	1	0
4749	1	1	3	0	28	2196	0	1	0
4782	1	3	11	0	28	2196	0	1	0
