% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	4	1	9585.66	0
0.042	1	5	2	609.645	0
0.043	1	3	3	6251.44	0
0.044	1	1	4	79169.4	0
0.046	1	2	6	279.09	0
0.081	1	4	1	4175.61	0
0.082	1	5	2	511.212	0
0.083	1	3	3	10486.3	0
0.084	1	1	4	29702.9	0
0.086	1	2	6	235.501	0
0.121	1	4	1	5080.24	0
0.122	1	5	2	98.0903	0
0.123	1	3	3	20736.8	0
0.124	1	1	4	16385.7	0
0.126	1	2	6	98.9806	0
0.161	1	4	1	5823.31	0
0.162	1	5	2	311.391	0
0.163	1	3	3	18674.7	0
0.164	1	1	4	158344	0
0.166	1	2	6	217.944	0
0.201	1	4	1	8090.41	0
0.202	1	5	2	452.882	0
0.203	1	3	3	17749.5	0
0.204	1	1	4	156042	0
0.206	1	2	6	618.063	0
0.241	1	4	1	6939.7	0
0.242	1	5	2	212.122	0
0.243	1	3	3	8400.48	0
0.244	1	1	4	110932	0
0.246	1	2	6	874.422	0
0.281	1	4	1	3652.14	0
0.282	1	5	2	231.329	0
0.283	1	3	3	3027.12	0
0.284	1	1	4	190869	0
0.286	1	2	6	826.865	0
0.321	1	4	1	8432.65	0
0.322	1	5	2	347.113	0
0.323	1	3	3	9005.27	0
0.324	1	1	4	240786	0
0.326	1	2	6	757.238	0
0.361	1	4	1	9720.31	0
0.362	1	5	2	626.828	0
0.363	1	3	3	18206.8	0
0.364	1	1	4	103811	0
0.366	1	2	6	349.331	0
0.401	1	4	1	5807.69	0
0.402	1	5	2	460.519	0
0.403	1	3	3	11429.7	0
0.404	1	1	4	54527.7	0
0.406	1	2	6	377.38	0
0.441	1	4	1	11219.5	0
0.442	1	5	2	325.479	0
0.443	1	3	3	15895	0
0.444	1	1	4	115228	0
0.446	1	2	6	426.627	0
0.481	1	4	1	10672.9	0
0.482	1	5	2	275.228	0
0.483	1	3	3	15672.4	0
0.484	1	1	4	104552	0
0.486	1	2	6	308.771	0
0.521	1	4	1	5913.9	0
0.522	1	5	2	135.994	0
0.523	1	3	3	11311.7	0
0.524	1	1	4	56429.6	0
0.526	1	2	6	1459.91	0
0.561	1	4	1	2254.85	0
0.562	1	5	2	800.556	0
0.563	1	3	3	4267.83	0
0.564	1	1	4	56018.2	0
0.566	1	2	6	1660.86	0
0.601	1	4	1	4370.06	0
0.602	1	5	2	692.99	0
0.603	1	3	3	1848.14	0
0.604	1	1	4	74848.2	0
0.606	1	2	6	610.485	0
0.641	1	4	1	7162.35	0
0.642	1	5	2	213.599	0
0.643	1	3	3	2168.72	0
0.644	1	1	4	39689.4	0
0.646	1	2	6	217.538	0
0.681	1	4	1	15117.8	0
0.682	1	5	2	518.747	0
0.683	1	3	3	2277.21	0
0.684	1	1	4	91557.1	0
0.686	1	2	6	231.778	0
0.721	1	4	1	21152	0
0.722	1	5	2	986.194	0
0.723	1	3	3	3131.77	0
0.724	1	1	4	62679.8	0
0.726	1	2	6	568.774	0
0.761	1	4	1	22397.4	0
0.762	1	5	2	456.078	0
0.763	1	3	3	1878.2	0
0.764	1	1	4	63110.9	0
0.766	1	2	6	417.437	0
0.801	1	4	1	12327.6	0
0.802	1	5	2	381.124	0
0.803	1	3	3	6970.68	0
0.804	1	1	4	40334.1	0
0.806	1	2	6	164.096	0
0.841	1	4	1	5051.65	0
0.842	1	5	2	500.315	0
0.843	1	3	3	9360.64	0
0.844	1	1	4	33231.3	0
0.846	1	2	6	646.851	0
0.881	1	4	1	4828.52	0
0.882	1	5	2	115.875	0
0.883	1	3	3	6639.11	0
0.884	1	1	4	123079	0
0.886	1	2	6	1449.93	0
0.921	1	4	1	2869.36	0
0.922	1	5	2	341.455	0
0.923	1	3	3	6339.64	0
0.924	1	1	4	74086.4	0
0.926	1	2	6	1673.11	0
0.961	1	4	1	1553.11	0
0.962	1	5	2	284.43	0
0.963	1	3	3	3129.95	0
0.964	1	1	4	56319.5	0
0.966	1	2	6	1533.11	0
1.001	1	4	1	15640.5	0
1.002	1	5	2	467.715	0
1.003	1	3	3	7749.68	0
1.004	1	1	4	101808	0
1.006	1	2	6	1555.24	0
1.041	1	4	1	13383.6	0
1.042	1	5	2	1054.94	0
1.043	1	3	3	2395.92	0
1.044	1	1	4	20088.6	0
1.046	1	2	6	901.868	0
1.081	1	4	1	21739.8	0
1.082	1	5	2	685.536	0
1.083	1	3	3	2507.69	0
1.084	1	1	4	40192	0
1.086	1	2	6	546.063	0
1.121	1	4	1	16801.2	0
1.122	1	5	2	654.908	0
1.123	1	3	3	5264.47	0
1.124	1	1	4	118310	0
1.126	1	2	6	189.365	0
1.161	1	4	1	14691.2	0
1.162	1	5	2	1498.54	0
1.163	1	3	3	2579.83	0
1.164	1	1	4	181388	0
1.166	1	2	6	395.136	0
1.201	1	4	1	6278.4	0
1.202	1	5	2	588.604	0
1.203	1	3	3	15014.6	0
1.204	1	1	4	96156.3	0
1.206	1	2	6	1013.01	0
1.241	1	4	1	3525.39	0
1.242	1	5	2	397.289	0
1.243	1	3	3	1271.04	0
1.244	1	1	4	15451.8	0
1.246	1	2	6	155.414	0
1.281	1	4	1	3671.03	0
1.282	1	5	2	615.285	0
1.283	1	3	3	1722.85	0
1.284	1	1	4	40905	0
1.286	1	2	6	214.581	0
1.321	1	4	1	5286.93	0
1.322	1	5	2	474.554	0
1.323	1	3	3	13777.5	0
1.324	1	1	4	29223.6	0
1.326	1	2	6	389.642	0
1.361	1	4	1	7125.98	0
1.362	1	5	2	263.997	0
1.363	1	3	3	8343.9	0
1.364	1	1	4	37450.2	0
1.366	1	2	6	183.275	0
1.401	1	4	1	2170.91	0
1.402	1	5	2	816.266	0
1.403	1	3	3	5092.83	0
1.404	1	1	4	14820.4	0
1.406	1	2	6	471.396	0
1.441	1	4	1	2221.45	0
1.442	1	5	2	850.089	0
1.443	1	3	3	5686.26	0
1.444	1	1	4	12173.2	0
1.446	1	2	6	704.961	0
1.481	1	4	1	1027.57	0
1.482	1	5	2	618.91	0
1.483	1	3	3	17513.6	0
1.484	1	1	4	42936.1	0
1.486	1	2	6	1201.5	0
1.521	1	4	1	12267.8	0
1.522	1	5	2	1438.76	0
1.523	1	3	3	2909.64	0
1.524	1	1	4	108328	0
1.526	1	2	6	350.004	0
1.561	1	4	1	3155.74	0
1.562	1	5	2	889.121	0
1.563	1	3	3	3720.4	0
1.564	1	1	4	117895	0
1.566	1	2	6	1144	0
1.601	1	4	1	2726.98	0
1.602	1	5	2	1351.56	0
1.603	1	3	3	10587.9	0
1.604	1	1	4	131958	0
1.606	1	2	6	652.098	0
1.641	1	4	1	2743.24	0
1.642	1	5	2	636.413	0
1.643	1	3	3	9863.6	0
1.644	1	1	4	72100.4	0
1.646	1	2	6	185.728	0
1.681	1	4	1	3134.36	0
1.682	1	5	2	439.891	0
1.683	1	3	3	3455.84	0
1.684	1	1	4	23087	0
1.686	1	2	6	378.863	0
1.721	1	4	1	16767.6	0
1.722	1	5	2	336.159	0
1.723	1	3	3	9430.66	0
1.724	1	1	4	51970.8	0
1.726	1	2	6	242.042	0
1.761	1	4	1	9991.32	0
1.762	1	5	2	114.244	0
1.763	1	3	3	15437	0
1.764	1	1	4	175932	0
1.766	1	2	6	66.7036	0
1.801	1	4	1	5071.82	0
1.802	1	5	2	352.559	0
1.803	1	3	3	3941.21	0
1.804	1	1	4	70195.1	0
1.806	1	2	6	173.493	0
1.841	1	4	1	5886.28	0
1.842	1	5	2	588.51	0
1.843	1	3	3	18022.4	0
1.844	1	1	4	46010.1	0
1.846	1	2	6	181.821	0
1.881	1	4	1	2201.05	0
1.882	1	5	2	189.035	0
1.883	1	3	3	7797.08	0
1.884	1	1	4	132663	0
1.886	1	2	6	165.429	0
1.921	1	4	1	10935.2	0
1.922	1	5	2	485.695	0
1.923	1	3	3	1675.92	0
1.924	1	1	4	132454	0
1.926	1	2	6	272.126	0
1.961	1	4	1	8936.49	0
1.962	1	5	2	596.385	0
1.963	1	3	3	3471.59	0
1.964	1	1	4	125795	0
1.966	1	2	6	1536.58	0
2.001	1	4	1	4462.2	0
2.002	1	5	2	602.113	0
2.003	1	3	3	4032.2	0
2.004	1	1	4	13377	0
2.006	1	2	6	127.575	0
2.041	1	4	1	16600.2	0
2.042	1	5	2	911.57	0
2.043	1	3	3	8435.67	0
2.044	1	1	4	9956.13	0
2.046	1	2	6	110.464	0
2.081	1	4	1	9316.36	0
2.082	1	5	2	1287.85	0
2.083	1	3	3	11517.8	0
2.084	1	1	4	24699.2	0
2.086	1	2	6	76.6172	0
2.121	1	4	1	1084.58	0
2.122	1	5	2	1412.65	0
2.123	1	3	3	9628.12	0
2.124	1	1	4	62564.7	0
2.126	1	2	6	113.697	0
2.161	1	4	1	7882.74	0
2.162	1	5	2	1977.09	0
2.163	1	3	3	18069.6	0
2.164	1	1	4	72791.1	0
2.166	1	2	6	223.521	0
2.201	1	4	1	1317.31	0
2.202	1	5	2	1316.22	0
2.203	1	3	3	3418.28	0
2.204	1	1	4	161719	0
2.206	1	2	6	324.051	0
2.241	1	4	1	1585.93	0
2.242	1	5	2	569.997	0
2.243	1	3	3	1298.77	0
2.244	1	1	4	77374.5	0
2.246	1	2	6	588.959	0
2.281	1	4	1	4639.07	0
2.282	1	5	2	872.871	0
2.283	1	3	3	2143.22	0
2.284	1	1	4	30734.5	0
2.286	1	2	6	141.661	0
2.321	1	4	1	2380.01	0
2.322	1	5	2	374.601	0
2.323	1	3	3	1808.03	0
2.324	1	1	4	14580.3	0
2.326	1	2	6	185.697	0
2.361	1	4	1	8238.9	0
2.362	1	5	2	878.638	0
2.363	1	3	3	1564.47	0
2.364	1	1	4	39758.4	0
2.366	1	2	6	328.717	0
2.401	1	4	1	3371.34	0
2.402	1	5	2	1032.91	0
2.403	1	3	3	4064.11	0
2.404	1	1	4	43507.6	0
2.406	1	2	6	691.343	0
2.441	1	4	1	9649.74	0
2.442	1	5	2	411.086	0
2.443	1	3	3	6156.64	0
2.444	1	1	4	21313.5	0
2.446	1	2	6	2003.88	0
2.481	1	4	1	1743.05	0
2.482	1	5	2	703.801	0
2.483	1	3	3	1891.16	0
2.484	1	1	4	72579.5	0
2.486	1	2	6	1245.73	0
2.521	1	4	1	8526.66	0
2.522	1	5	2	322.094	0
2.523	1	3	3	13219.5	0
2.524	1	1	4	51439.7	0
2.526	1	2	6	132.066	0
2.561	1	4	1	2426.78	0
2.562	1	5	2	362.238	0
2.563	1	3	3	8511.98	0
2.564	1	1	4	73042.9	0
2.566	1	2	6	1310.72	0
2.601	1	4	1	2085.57	0
2.602	1	5	2	380.294	0
2.603	1	3	3	3010.53	0
2.604	1	1	4	42151.3	0
2.606	1	2	6	236.517	0
2.641	1	4	1	2015.78	0
2.642	1	5	2	258.199	0
2.643	1	3	3	1517.72	0
2.644	1	1	4	105121	0
2.646	1	2	6	143.474	0
2.681	1	4	1	1416.99	0
2.682	1	5	2	232.218	0
2.683	1	3	3	1461.05	0
2.684	1	1	4	157774	0
2.686	1	2	6	391.092	0
2.721	1	4	1	1255.17	0
2.722	1	5	2	572.903	0
