% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	1.45908e-11	30760.1	0
0.000214285	1	2	0	9.15033e-12	19290.6	0
0.000214285	1	3	0	8.9452e-11	188581	0
0.000214285	1	4	0	5.02972e-11	106036	0
0.000214285	1	5	0	2.1583e-12	4550.1	0
0.00121428	1	1	0	1.46499e-11	32207.6	0
0.00121428	1	2	0	8.0597e-12	17666.7	0
0.00121428	1	3	0	4.29575e-11	93640.2	0
0.00121428	1	4	0	4.92092e-11	106034	0
0.00121428	1	5	0	8.6994e-12	18710.2	0
0.00221428	1	1	0	1.42452e-11	31316.3	0
0.00221428	1	2	0	8.12999e-12	17832.8	0
0.00221428	1	3	0	4.22326e-11	92048	0
0.00221428	1	4	0	4.90056e-11	105608	0
0.00221428	1	5	0	8.75171e-12	18843.7	0
0.00321428	1	1	0	1.38431e-11	30430.4	0
0.00321428	1	2	0	8.22295e-12	18047.3	0
0.00321428	1	3	0	4.14702e-11	90373.5	0
0.00321428	1	4	0	4.87697e-11	105114	0
0.00321428	1	5	0	8.79747e-12	18962.9	0
0.00421428	1	1	0	1.34172e-11	29491.9	0
0.00421428	1	2	0	8.33217e-12	18295.9	0
0.00421428	1	3	0	4.07025e-11	88687.5	0
0.00421428	1	4	0	4.85401e-11	104632	0
0.00421428	1	5	0	8.84906e-12	19094.6	0
0.00521428	1	1	0	1.29937e-11	28558.7	0
0.00521428	1	2	0	8.46569e-12	18596.4	0
0.00521428	1	3	0	3.98912e-11	86905.9	0
0.00521428	1	4	0	4.82782e-11	104082	0
0.00521428	1	5	0	8.89581e-12	19215.6	0
0.00621428	1	1	0	1.2555e-11	27591.8	0
0.00621428	1	2	0	8.61253e-12	18924.6	0
0.00621428	1	3	0	3.90887e-11	85143.9	0
0.00621428	1	4	0	4.80201e-11	103539	0
0.00621428	1	5	0	8.94595e-12	19343.6	0
0.00721428	1	1	0	1.2116e-11	26623.9	0
0.00721428	1	2	0	8.78469e-12	19306.9	0
0.00721428	1	3	0	3.82377e-11	83275.7	0
0.00721428	1	4	0	4.77372e-11	102942	0
