% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	8	1	760.942	0
0.042	1	5	2	41665.6	0
0.043	1	1	3	3906.66	0
0.044	1	7	4	2907.19	0
0.051	1	3	11	29152.3	0
0.052	1	6	12	1634.15	0
0.053	1	10	13	1758.74	0
0.054	1	4	14	9351.75	0
0.055	1	9	15	2762.08	0
0.056	1	2	16	67.1626	0
0.081	1	8	1	1201.77	0
0.082	1	5	2	22474.8	0
0.083	1	1	3	3226.98	0
0.084	1	7	4	2597.84	0
0.091	1	3	11	11376.3	0
0.092	1	6	12	2610.75	0
0.093	1	10	13	1432.63	0
0.094	1	4	14	4115.77	0
0.095	1	9	15	659.471	0
0.096	1	2	16	28.4927	0
0.121	1	8	1	566.763	0
0.122	1	5	2	8333.36	0
0.123	1	1	3	3152.93	0
0.124	1	7	4	1163	0
0.131	1	3	11	16245	0
0.132	1	6	12	3576.45	0
0.133	1	10	13	605.507	0
0.134	1	4	14	2645.61	0
0.135	1	9	15	636.781	0
0.136	1	2	16	15.7141	0
0.161	1	8	1	86.0645	0
0.162	1	5	2	11142.8	0
0.163	1	1	3	13659.4	0
0.164	1	7	4	1624.31	0
0.171	1	3	11	6347.59	0
0.172	1	6	12	2143.48	0
0.173	1	10	13	2488.03	0
0.174	1	4	14	3872.16	0
0.175	1	9	15	1761.27	0
0.176	1	2	16	79.8308	0
0.201	1	8	1	132.395	0
0.202	1	5	2	1656.06	0
0.203	1	1	3	2519.5	0
0.204	1	7	4	1935.9	0
0.211	1	3	11	11256.5	0
0.212	1	6	12	3565.23	0
0.213	1	10	13	2517.67	0
0.214	1	4	14	3196.74	0
0.215	1	9	15	259.29	0
0.216	1	2	16	23.4227	0
0.241	1	8	1	455.354	0
0.242	1	5	2	31031.3	0
0.243	1	1	3	2609.15	0
0.244	1	7	4	2676.99	0
0.251	1	3	11	31059.3	0
0.252	1	6	12	16732.9	0
0.253	1	10	13	2069.21	0
0.254	1	4	14	5686.55	0
0.255	1	9	15	187.778	0
0.256	1	2	16	22.5635	0
0.281	1	8	1	159.466	0
0.282	1	5	2	17897.1	0
0.283	1	1	3	3515.91	0
0.284	1	7	4	4446.44	0
0.291	1	3	11	20798.6	0
0.292	1	6	12	11739.7	0
0.293	1	10	13	1388.44	0
0.294	1	4	14	3885.42	0
0.295	1	9	15	1345.38	0
0.296	1	2	16	30.9591	0
0.321	1	8	1	540.219	0
0.322	1	5	2	1039.57	0
0.323	1	1	3	3244.91	0
0.324	1	7	4	5299.47	0
0.331	1	3	11	21167.9	0
0.332	1	6	12	5864.83	0
0.333	1	10	13	1933.62	0
0.334	1	4	14	2528.33	0
0.335	1	9	15	3253.44	0
0.336	1	2	16	9.65763	0
0.361	1	8	1	743.997	0
0.362	1	5	2	19994.9	0
0.363	1	1	3	6924.84	0
0.364	1	7	4	6234.77	0
0.371	1	3	11	24488	0
0.372	1	6	12	7104.42	0
0.373	1	10	13	14930.1	0
0.374	1	4	14	4065.62	0
0.375	1	9	15	2401.09	0
0.376	1	2	16	33.5249	0
0.401	1	8	1	1835.8	0
0.402	1	5	2	29837.7	0
0.403	1	1	3	5036.05	0
0.404	1	7	4	5732.58	0
0.411	1	3	11	13982.2	0
0.412	1	6	12	1782.66	0
0.413	1	10	13	8999.74	0
0.414	1	4	14	2939.57	0
0.415	1	9	15	3499.16	0
0.416	1	2	16	42.0791	0
0.441	1	8	1	3426.02	0
0.442	1	5	2	43950.6	0
0.443	1	1	3	6841.51	0
0.444	1	7	4	2698.46	0
