% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	2.56963e-10	541726	0
0.000214285	1	2	0	7.39729e-11	155949	0
0.000214285	1	3	0	3.17951e-12	6702.99	0
0.000214285	1	4	0	3.85747e-11	81322.6	0
0.000214285	1	5	0	1.75017e-10	368969	0
0.000214285	1	6	0	5.81279e-11	122544	0
0.000214285	1	7	0	5.20407e-12	10971.2	0
0.000214285	1	8	0	2.29238e-12	4832.76	0
0.000214285	1	9	0	5.46637e-12	11524.1	0
0.000214285	1	10	0	3.30056e-12	6958.19	0
0.00121428	1	1	0	4.87759e-11	105180	0
0.00121428	1	2	0	2.97463e-10	653451	0
0.00121428	1	3	0	2.75557e-13	577.565	0
0.00121428	1	4	0	1.90323e-11	38167.1	0
0.00121428	1	5	0	3.20096e-09	6.94129e+06	0
0.00121428	1	6	0	1.24685e-10	273100	0
0.00121428	1	7	0	1.30365e-12	2834.79	0
0.00121428	1	8	0	1.16559e-11	24475.7	0
0.00121428	1	9	0	2.2507e-11	49298.3	0
0.00121428	1	10	0	1.25211e-11	27129.3	0
0.00221428	1	1	0	4.85449e-11	104669	0
0.00221428	1	2	0	2.93475e-10	644735	0
0.00221428	1	3	0	2.78811e-13	584.826	0
0.00221428	1	4	0	1.91195e-11	38321.9	0
0.00221428	1	5	0	3.14368e-09	6.82155e+06	0
0.00221428	1	6	0	1.25488e-10	275067	0
0.00221428	1	7	0	1.30164e-12	2830.17	0
0.00221428	1	8	0	1.15991e-11	24320.9	0
0.00221428	1	9	0	2.17721e-11	47666	0
0.00221428	1	10	0	1.24218e-11	26926	0
0.00321428	1	1	0	4.82924e-11	104112	0
0.00321428	1	2	0	2.89109e-10	635174	0
0.00321428	1	3	0	2.81924e-13	591.803	0
0.00321428	1	4	0	1.91962e-11	38457.4	0
0.00321428	1	5	0	3.08656e-09	6.70196e+06	0
0.00321428	1	6	0	1.26582e-10	277653	0
0.00321428	1	7	0	1.29948e-12	2825.23	0
0.00321428	1	8	0	1.15634e-11	24213.3	0
0.00321428	1	9	0	2.1033e-11	46024.2	0
0.00321428	1	10	0	1.23388e-11	26756.6	0
0.00421428	1	1	0	4.79545e-11	103370	0
0.00421428	1	2	0	2.84712e-10	625535	0
0.00421428	1	3	0	2.84808e-13	598.31	0
0.00421428	1	4	0	1.92623e-11	38573.4	0
0.00421428	1	5	0	3.02685e-09	6.57649e+06	0
0.00421428	1	6	0	1.28029e-10	280992	0
0.00421428	1	7	0	1.29759e-12	2820.86	0
0.00421428	1	8	0	1.15473e-11	24149.8	0
0.00421428	1	9	0	2.0304e-11	44403.8	0
0.00421428	1	10	0	1.22682e-11	26613.1	0
0.00521428	1	1	0	4.7609e-11	102610	0
0.00521428	1	2	0	2.80035e-10	615269	0
0.00521428	1	3	0	2.87624e-13	604.683	0
0.00521428	1	4	0	1.93226e-11	38679.7	0
0.00521428	1	5	0	2.96663e-09	6.44967e+06	0
0.00521428	1	6	0	1.2973e-10	284863	0
0.00521428	1	7	0	1.29541e-12	2815.85	0
0.00521428	1	8	0	1.1554e-11	24136.7	0
0.00521428	1	9	0	1.95699e-11	42771.9	0
0.00521428	1	10	0	1.22162e-11	26508.5	0
0.00621428	1	1	0	4.71683e-11	101646	0
0.00621428	1	2	0	2.7527e-10	604796	0
0.00621428	1	3	0	2.9006e-13	610.263	0
0.00621428	1	4	0	1.93649e-11	38751.6	0
0.00621428	1	5	0	2.90497e-09	6.31948e+06	0
0.00621428	1	6	0	1.31809e-10	289542	0
0.00621428	1	7	0	1.29361e-12	2811.69	0
0.00621428	1	8	0	1.15764e-11	24159.5	0
0.00621428	1	9	0	1.88546e-11	41180.8	0
0.00621428	1	10	0	1.21702e-11	26415.7	0
0.00721428	1	1	0	4.67202e-11	100665	0
0.00721428	1	2	0	2.70339e-10	593947	0
0.00721428	1	3	0	2.9251e-13	615.882	0
0.00721428	1	4	0	1.94064e-11	38824	0
0.00721428	1	5	0	2.84221e-09	6.18665e+06	0
0.00721428	1	6	0	1.34095e-10	294652	0
0.00721428	1	7	0	1.29138e-12	2806.57	0
0.00721428	1	8	0	1.16235e-11	24236.7	0
0.00721428	1	9	0	1.81301e-11	39569.7	0
0.00721428	1	10	0	1.21443e-11	26365	0
0.00821428	1	1	0	4.61933e-11	99513.5	0
0.00821428	1	2	0	2.65241e-10	582720	0
0.00821428	1	3	0	2.9443e-13	620.38	0
0.00821428	1	4	0	1.94227e-11	38847.1	0
0.00821428	1	5	0	2.7791e-09	6.05284e+06	0
0.00821428	1	6	0	1.36775e-10	300603	0
0.00821428	1	7	0	1.28955e-12	2802.31	0
0.00821428	1	8	0	1.16812e-11	24339.3	0
0.00821428	1	9	0	1.74296e-11	38010.3	0
0.00821428	1	10	0	1.21182e-11	26312.5	0
0.00921428	1	1	0	4.56472e-11	98320.3	0
0.00921428	1	2	0	2.60054e-10	571285	0
0.00921428	1	3	0	2.96445e-13	625.089	0
0.00921428	1	4	0	1.94436e-11	38881.5	0
0.00921428	1	5	0	2.71438e-09	5.91528e+06	0
0.00921428	1	6	0	1.3963e-10	306912	0
0.00921428	1	7	0	1.28737e-12	2797.32	0
0.00921428	1	8	0	1.17653e-11	24499.7	0
0.00921428	1	9	0	1.6722e-11	36435.8	0
0.00921428	1	10	0	1.21132e-11	26304	0
0.0102143	1	1	0	4.50388e-11	96992.9	0
0.0102143	1	2	0	2.54641e-10	559343	0
0.0102143	1	3	0	2.97796e-13	628.391	0
0.0102143	1	4	0	1.94319e-11	38852	0
0.0102143	1	5	0	2.65034e-09	5.779e+06	0
0.0102143	1	6	0	1.42858e-10	314018	0
0.0102143	1	7	0	1.28546e-12	2792.91	0
0.0102143	1	8	0	1.18546e-11	24673.8	0
0.0102143	1	9	0	1.60383e-11	34913.6	0
0.0102143	1	10	0	1.21039e-11	26284.9	0
0.0112143	1	1	0	4.44002e-11	95599.9	0
0.0112143	1	2	0	2.49228e-10	547391	0
0.0112143	1	3	0	2.99214e-13	631.837	0
0.0112143	1	4	0	1.94259e-11	38835.7	0
0.0112143	1	5	0	2.58429e-09	5.63807e+06	0
0.0112143	1	6	0	1.46275e-10	321511	0
0.0112143	1	7	0	1.28333e-12	2788.03	0
0.0112143	1	8	0	1.19689e-11	24903.1	0
0.0112143	1	9	0	1.53564e-11	33395.3	0
0.0112143	1	10	0	1.21126e-11	26303.3	0
0.0122143	1	1	0	4.37157e-11	94108	0
0.0122143	1	2	0	2.43537e-10	534818	0
0.0122143	1	3	0	3.00057e-13	634.063	0
0.0122143	1	4	0	1.93896e-11	38759.9	0
0.0122143	1	5	0	2.51987e-09	5.50051e+06	0
0.0122143	1	6	0	1.50018e-10	329697	0
0.0122143	1	7	0	1.28132e-12	2783.43	0
0.0122143	1	8	0	1.20888e-11	25146.7	0
0.0122143	1	9	0	1.46955e-11	31923.1	0
0.0122143	1	10	0	1.21186e-11	26314.2	0
0.0132143	1	1	0	4.29936e-11	92534.5	0
0.0132143	1	2	0	2.37933e-10	522425	0
0.0132143	1	3	0	3.00831e-13	636.142	0
0.0132143	1	4	0	1.93539e-11	38686.9	0
0.0132143	1	5	0	2.45312e-09	5.35759e+06	0
0.0132143	1	6	0	1.53973e-10	338324	0
0.0132143	1	7	0	1.27922e-12	2778.64	0
0.0132143	1	8	0	1.2229e-11	25435.3	0
0.0132143	1	9	0	1.40441e-11	30472.2	0
0.0132143	1	10	0	1.21366e-11	26349.5	0
0.0142143	1	1	0	4.22433e-11	90900.4	0
0.0142143	1	2	0	2.32006e-10	509312	0
0.0142143	1	3	0	3.0113e-13	637.208	0
0.0142143	1	4	0	1.92937e-11	38566.2	0
0.0142143	1	5	0	2.38842e-09	5.21899e+06	0
0.0142143	1	6	0	1.58192e-10	347507	0
0.0142143	1	7	0	1.2771e-12	2773.8	0
0.0142143	1	8	0	1.23756e-11	25739.9	0
0.0142143	1	9	0	1.34116e-11	29062.9	0
0.0142143	1	10	0	1.21537e-11	26381.3	0
0.0152143	1	1	0	4.14443e-11	89161.3	0
0.0152143	1	2	0	2.26195e-10	496447	0
0.0152143	1	3	0	3.01251e-13	637.895	0
0.0152143	1	4	0	1.92282e-11	38436.6	0
0.0152143	1	5	0	2.32208e-09	5.07652e+06	0
0.0152143	1	6	0	1.62633e-10	357150	0
0.0152143	1	7	0	1.27502e-12	2769.08	0
0.0152143	1	8	0	1.25368e-11	26077.7	0
0.0152143	1	9	0	1.27957e-11	27690	0
0.0152143	1	10	0	1.21766e-11	26424	0
0.0162143	1	1	0	4.06306e-11	87390.3	0
0.0162143	1	2	0	2.20127e-10	483008	0
0.0162143	1	3	0	3.01046e-13	637.886	0
0.0162143	1	4	0	1.91458e-11	38274.2	0
0.0162143	1	5	0	2.25753e-09	4.93781e+06	0
0.0162143	1	6	0	1.67268e-10	367198	0
0.0162143	1	7	0	1.27276e-12	2763.97	0
0.0162143	1	8	0	1.27059e-11	26434.2	0
0.0162143	1	9	0	1.2197e-11	26355.6	0
0.0162143	1	10	0	1.22009e-11	26468.1	0
0.0172143	1	1	0	3.97608e-11	85498.9	0
0.0172143	1	2	0	2.14139e-10	469737	0
0.0172143	1	3	0	3.005e-13	637.146	0
0.0172143	1	4	0	1.90508e-11	38088.3	0
0.0172143	1	5	0	2.19238e-09	4.79753e+06	0
0.0172143	1	6	0	1.72146e-10	377753	0
0.0172143	1	7	0	1.27068e-12	2759.29	0
0.0172143	1	8	0	1.28834e-11	26810.7	0
0.0172143	1	9	0	1.16209e-11	25071.1	0
0.0172143	1	10	0	1.22243e-11	26508.8	0
0.0182143	1	1	0	3.88908e-11	83606.8	0
0.0182143	1	2	0	2.07987e-10	456098	0
0.0182143	1	3	0	2.99702e-13	635.861	0
0.0182143	1	4	0	1.89437e-11	37879.2	0
0.0182143	1	5	0	2.1287e-09	4.6603e+06	0
0.0182143	1	6	0	1.7714e-10	388542	0
0.0182143	1	7	0	1.26826e-12	2753.87	0
0.0182143	1	8	0	1.30704e-11	27209.1	0
0.0182143	1	9	0	1.10611e-11	23823	0
0.0182143	1	10	0	1.2252e-11	26557	0
0.0192143	1	1	0	3.79588e-11	81581.7	0
0.0192143	1	2	0	2.01871e-10	442529	0
0.0192143	1	3	0	2.98429e-13	633.555	0
0.0192143	1	4	0	1.8818e-11	37633.9	0
0.0192143	1	5	0	2.06546e-09	4.52382e+06	0
0.0192143	1	6	0	1.82403e-10	399898	0
0.0192143	1	7	0	1.26618e-12	2749.19	0
0.0192143	1	8	0	1.32591e-11	27613.4	0
0.0192143	1	9	0	1.05293e-11	22636.4	0
0.0192143	1	10	0	1.2272e-11	26587	0
0.0202143	1	1	0	3.70335e-11	79570.9	0
0.0202143	1	2	0	1.95679e-10	428789	0
0.0202143	1	3	0	2.97022e-13	630.958	0
0.0202143	1	4	0	1.86863e-11	37378.2	0
0.0202143	1	5	0	2.00333e-09	4.38957e+06	0
0.0202143	1	6	0	1.87695e-10	411294	0
0.0202143	1	7	0	1.26358e-12	2743.42	0
0.0202143	1	8	0	1.34594e-11	28043.8	0
0.0202143	1	9	0	1.00131e-11	21485.3	0
0.0202143	1	10	0	1.22995e-11	26631.6	0
0.0212143	1	1	3	3.60553e-11	77446.8	0
0.0212143	1	2	0	1.89483e-10	415035	0
0.0212143	1	3	0	2.95011e-13	627.059	0
0.0212143	1	4	0	1.85302e-11	37074.4	0
0.0212143	1	5	2	1.94236e-09	4.25768e+06	0
0.0212143	1	6	0	1.93288e-10	423330	0
0.0212143	1	7	4	1.26139e-12	2738.56	0
0.0212143	1	8	1	1.36542e-11	28464.7	0
0.0212143	1	9	0	9.52942e-12	20405.4	0
0.0212143	1	10	0	1.23123e-11	26642.9	0
0.0222143	1	1	3	3.50801e-11	75329.2	0
0.0222143	1	2	0	1.83296e-10	401293	0
0.0222143	1	3	0	2.92989e-13	623.131	0
0.0222143	1	4	0	1.83746e-11	36773	0
0.0222143	1	5	2	1.88226e-09	4.12748e+06	0
0.0222143	1	6	0	1.98812e-10	435192	0
0.0222143	1	7	4	1.25866e-12	2732.56	0
0.0222143	1	8	1	1.38632e-11	28917	0
0.0222143	1	9	0	9.06119e-12	19360.9	0
0.0222143	1	10	0	1.23364e-11	26676.9	0
0.0232143	1	1	3	3.40682e-11	73133.3	0
0.0232143	1	2	0	1.77074e-10	387470	0
0.0232143	1	3	0	2.90242e-13	617.637	0
0.0232143	1	4	0	1.81891e-11	36412.5	0
0.0232143	1	5	2	1.82409e-09	4.00134e+06	0
0.0232143	1	6	0	2.04622e-10	447663	0
0.0232143	1	7	4	1.25627e-12	2727.3	0
0.0232143	1	8	1	1.4059e-11	29343.3	0
0.0232143	1	9	0	8.62695e-12	18391	0
0.0232143	1	10	0	1.23409e-11	26667.3	0
0.0242143	1	1	3	3.30531e-11	70930.6	0
0.0242143	1	2	0	1.70936e-10	373829	0
0.0242143	1	3	0	2.87529e-13	612.21	0
0.0242143	1	4	0	1.80086e-11	36063.3	0
0.0242143	1	5	2	1.76661e-09	3.8765e+06	0
0.0242143	1	6	0	2.10364e-10	459964	0
0.0242143	1	7	4	1.25349e-12	2721.22	0
0.0242143	1	8	1	1.42696e-11	29802.2	0
0.0242143	1	9	0	8.21363e-12	17468.3	0
0.0242143	1	10	0	1.23562e-11	26679.2	0
0.0252143	1	1	3	3.20163e-11	68682	0
0.0252143	1	2	0	1.64756e-10	360091	0
0.0252143	1	3	0	2.84142e-13	605.324	0
0.0252143	1	4	0	1.77971e-11	35652.8	0
0.0252143	1	5	2	1.71172e-09	3.7572e+06	0
0.0252143	1	6	0	2.16315e-10	472707	0
0.0252143	1	7	4	1.25087e-12	2715.51	0
0.0252143	1	8	1	1.44659e-11	30232.6	0
0.0252143	1	9	0	7.83286e-12	16617.2	0
0.0252143	1	10	0	1.23521e-11	26648.1	0
0.0262143	1	1	3	3.09715e-11	66416.6	0
0.0262143	1	2	0	1.58734e-10	346695	0
0.0262143	1	3	11	2.80715e-13	598.342	0
0.0262143	1	4	14	1.75892e-11	35250.8	0
0.0262143	1	5	2	1.65741e-09	3.63896e+06	0
0.0262143	1	6	12	2.2222e-10	485332	0
0.0262143	1	7	4	1.24801e-12	2709.31	0
0.0262143	1	8	1	1.46726e-11	30686.2	0
0.0262143	1	9	0	7.47649e-12	15821	0
0.0262143	1	10	13	1.23528e-11	26625.7	0
0.0272143	1	1	3	2.99189e-11	64135.2	0
0.0272143	1	2	0	1.52635e-10	333131	0
0.0272143	1	3	11	2.76753e-13	590.201	0
0.0272143	1	4	14	1.73576e-11	34801.8	0
0.0272143	1	5	2	1.60617e-09	3.52732e+06	0
0.0272143	1	6	12	2.28242e-10	498194	0
0.0272143	1	7	4	1.24514e-12	2703.1	0
0.0272143	1	8	1	1.48654e-11	31111.6	0
0.0272143	1	9	0	7.1513e-12	15093.7	0
0.0272143	1	10	13	1.23382e-11	26568.8	0
0.0282143	1	1	3	2.88549e-11	61829.7	0
0.0282143	1	2	0	1.46737e-10	320003	0
0.0282143	1	3	11	2.72644e-13	581.73	0
0.0282143	1	4	14	1.71246e-11	34351.2	0
0.0282143	1	5	2	1.55565e-09	3.41707e+06	0
0.0282143	1	6	12	2.3425e-10	511010	0
0.0282143	1	7	4	1.24219e-12	2696.76	0
0.0282143	1	8	1	1.50612e-11	31544.7	0
0.0282143	1	9	0	6.85405e-12	14428.7	0
0.0282143	1	10	13	1.23219e-11	26507	0
0.0292143	1	1	3	2.77958e-11	59535.5	0
0.0292143	1	2	0	1.4078e-10	306748	0
0.0292143	1	3	11	2.68143e-13	572.402	0
0.0292143	1	4	14	1.68748e-11	33867.9	0
0.0292143	1	5	2	1.50826e-09	3.31352e+06	0
0.0292143	1	6	12	2.4027e-10	523841	0
0.0292143	1	7	4	1.23905e-12	2690	0
