% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	9	1	1316.05	0
0.042	1	7	2	8992.64	0
0.043	1	6	3	770.047	0
0.044	1	2	4	29401.5	0
0.051	1	4	11	548.482	0
0.052	1	1	12	7711.13	0
0.053	1	10	13	889.847	0
0.054	1	3	14	6646.21	0
0.057	1	5	17	51.4599	0
0.058	1	8	18	1218.45	0
0.081	1	9	1	1316.05	0
0.082	1	7	2	8992.64	0
0.083	1	6	3	770.047	0
0.084	1	2	4	29401.5	0
0.091	1	4	11	548.482	0
0.092	1	1	12	7711.13	0
0.093	1	10	13	889.847	0
0.094	1	3	14	6646.21	0
0.097	1	5	17	51.4599	0
0.098	1	8	18	1218.45	0
0.121	1	9	1	1316.05	0
0.122	1	7	2	8992.64	0
0.123	1	6	3	770.047	0
0.124	1	2	4	29401.5	0
0.131	1	4	11	548.482	0
0.132	1	1	12	7711.13	0
0.133	1	10	13	889.847	0
0.134	1	3	14	6646.21	0
0.137	1	5	17	51.4599	0
0.138	1	8	18	1218.45	0
0.161	1	9	1	1316.05	0
0.162	1	7	2	8992.64	0
0.163	1	6	3	770.047	0
0.164	1	2	4	29401.5	0
0.171	1	4	11	548.482	0
0.172	1	1	12	7711.13	0
0.173	1	10	13	889.847	0
0.174	1	3	14	6646.21	0
0.177	1	5	17	51.4599	0
0.178	1	8	18	1218.45	0
0.201	1	9	1	1316.05	0
0.202	1	7	2	8992.64	0
0.203	1	6	3	770.047	0
0.204	1	2	4	29401.5	0
0.211	1	4	11	548.482	0
0.212	1	1	12	7711.13	0
0.213	1	10	13	889.847	0
0.214	1	3	14	6646.21	0
0.217	1	5	17	51.4599	0
0.218	1	8	18	1218.45	0
0.241	1	9	1	1316.05	0
0.242	1	7	2	8992.64	0
0.243	1	6	3	770.047	0
0.244	1	2	4	29401.5	0
0.251	1	4	11	548.482	0
0.252	1	1	12	7711.13	0
0.253	1	10	13	889.847	0
0.254	1	3	14	6646.21	0
0.257	1	5	17	51.4599	0
0.258	1	8	18	1218.45	0
0.281	1	9	1	1316.05	0
0.282	1	7	2	8992.64	0
0.283	1	6	3	770.047	0
0.284	1	2	4	29401.5	0
0.291	1	4	11	548.482	0
0.292	1	1	12	7711.13	0
0.293	1	10	13	889.847	0
0.294	1	3	14	6646.21	0
0.297	1	5	17	51.4599	0
0.298	1	8	18	1218.45	0
0.321	1	9	1	1316.05	0
0.322	1	7	2	8992.64	0
0.323	1	6	3	770.047	0
0.324	1	2	4	29401.5	0
0.331	1	4	11	548.482	0
0.332	1	1	12	7711.13	0
0.333	1	10	13	889.847	0
0.334	1	3	14	6646.21	0
0.337	1	5	17	51.4599	0
0.338	1	8	18	1218.45	0
0.361	1	9	1	1316.05	0
0.362	1	7	2	8992.64	0
0.363	1	6	3	770.047	0
0.364	1	2	4	29401.5	0
0.371	1	4	11	548.482	0
0.372	1	1	12	7711.13	0
0.373	1	10	13	889.847	0
0.374	1	3	14	6646.21	0
0.377	1	5	17	51.4599	0
0.378	1	8	18	1218.45	0
0.401	1	9	1	1316.05	0
0.402	1	7	2	8992.64	0
0.403	1	6	3	770.047	0
0.404	1	2	4	29401.5	0
0.411	1	4	11	548.482	0
0.412	1	1	12	7711.13	0
0.413	1	10	13	889.847	0
0.414	1	3	14	6646.21	0
0.417	1	5	17	51.4599	0
0.418	1	8	18	1218.45	0
0.441	1	9	1	1316.05	0
0.442	1	7	2	8992.64	0
0.443	1	6	3	770.047	0
0.444	1	2	4	29401.5	0
0.451	1	4	11	548.482	0
0.452	1	1	12	7711.13	0
0.453	1	10	13	889.847	0
0.454	1	3	14	6646.21	0
0.457	1	5	17	51.4599	0
0.458	1	8	18	1218.45	0
0.481	1	9	1	1316.05	0
0.482	1	7	2	8992.64	0
0.483	1	6	3	770.047	0
0.484	1	2	4	29401.5	0
0.491	1	4	11	548.482	0
0.492	1	1	12	7711.13	0
0.493	1	10	13	889.847	0
0.494	1	3	14	6646.21	0
0.497	1	5	17	51.4599	0
0.498	1	8	18	1218.45	0
0.521	1	9	1	1316.05	0
0.522	1	7	2	8992.64	0
0.523	1	6	3	770.047	0
0.524	1	2	4	29401.5	0
0.531	1	4	11	548.482	0
0.532	1	1	12	7711.13	0
0.533	1	10	13	889.847	0
0.534	1	3	14	6646.21	0
0.537	1	5	17	51.4599	0
0.538	1	8	18	1218.45	0
0.561	1	9	1	1316.05	0
0.562	1	7	2	8992.64	0
0.563	1	6	3	770.047	0
0.564	1	2	4	29401.5	0
0.571	1	4	11	548.482	0
0.572	1	1	12	7711.13	0
0.573	1	10	13	889.847	0
0.574	1	3	14	6646.21	0
0.577	1	5	17	51.4599	0
0.578	1	8	18	1218.45	0
0.601	1	9	1	1316.05	0
0.602	1	7	2	8992.64	0
0.603	1	6	3	770.047	0
0.604	1	2	4	29401.5	0
0.611	1	4	11	548.482	0
0.612	1	1	12	7711.13	0
0.613	1	10	13	889.847	0
0.614	1	3	14	6646.21	0
0.617	1	5	17	51.4599	0
0.618	1	8	18	1218.45	0
0.641	1	9	1	1316.05	0
0.642	1	7	2	8992.64	0
0.643	1	6	3	770.047	0
0.644	1	2	4	29401.5	0
0.651	1	4	11	548.482	0
0.652	1	1	12	7711.13	0
0.653	1	10	13	889.847	0
0.654	1	3	14	6646.21	0
0.657	1	5	17	51.4599	0
0.658	1	8	18	1218.45	0
0.681	1	9	1	1316.05	0
0.682	1	7	2	8992.64	0
0.683	1	6	3	770.047	0
0.684	1	2	4	29401.5	0
0.691	1	4	11	548.482	0
0.692	1	1	12	7711.13	0
0.693	1	10	13	889.847	0
0.694	1	3	14	6646.21	0
0.697	1	5	17	51.4599	0
0.698	1	8	18	1218.45	0
0.721	1	9	1	1316.05	0
0.722	1	7	2	8992.64	0
0.723	1	6	3	770.047	0
0.724	1	2	4	29401.5	0
0.731	1	4	11	548.482	0
0.732	1	1	12	7711.13	0
